cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	partition	celltype	n_source_labels_total	n_source_labels_eligible	n_cells_total	n_cells_eligible	mean_detection_fraction	median_donor_mean	q25	q75	annotation_origin	normalization
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	PFKP	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.23916976644013624	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q01813	CARE2025_primary	Unresolved	55	32	5079	4940	0.1647151556065777	0.17136997258291523	0.11861269465836483	0.3383260864592011	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	PFKP	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.17716299026696145	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:Q01813	CARE2025_primary	Vascular	55	30	3053	2872	0.1544615386072582	0.1350970822976905	0.0695572867875198	0.25923042132240515	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL3	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.8368052602972662	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O95573	CARE2025_primary	Astrocyte	55	21	2205	2057	0.6017577134909792	0.7785201512048863	0.6476011237592177	0.9254844015637348	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL3	author_patient	24	NA	donor_equal_mean_log1pCP10k	0.24468009829271598	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O95573	CARE2025_primary	Lymphoid	55	24	2765	2575	0.14783668470943936	0.216934384265328	0.17097095960493575	0.2985295330932463	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL3	author_patient	51	NA	donor_equal_mean_log1pCP10k	0.6111579029155699	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O95573	CARE2025_primary	Myeloid	55	51	33051	33034	0.4378130806577593	0.5804491465587972	0.4685477786581287	0.702002889274477	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL3	author_patient	55	NA	donor_equal_mean_log1pCP10k	0.7564154696419585	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O95573	CARE2025_primary	Neoplastic	55	55	133107	133107	0.5263787154613572	0.6683860443976433	0.462953415150939	0.9995227322405612	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL3	author_patient	23	NA	donor_equal_mean_log1pCP10k	0.5541918771229457	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O95573	CARE2025_primary	Neuron	55	23	7482	7352	0.5499641146116234	0.5555150036993558	0.4434667018491233	0.7347677525025809	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL3	author_patient	20	NA	donor_equal_mean_log1pCP10k	0.8742831435044678	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O95573	CARE2025_primary	OPC	55	20	5657	5503	0.5428845512388152	0.8805348452831939	0.5556366202912767	1.096015221604014	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL3	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.6081608592452571	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O95573	CARE2025_primary	Oligodendrocyte	55	32	13481	13385	0.4369335218957744	0.6096865355527006	0.48248457836212116	0.7372698929695293	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL3	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.6426391445503117	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O95573	CARE2025_primary	Unresolved	55	32	5079	4940	0.3815805725758691	0.6382624923393232	0.5068467478078647	0.7892134129185789	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL3	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.5790941988514929	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O95573	CARE2025_primary	Vascular	55	30	3053	2872	0.44163285157037585	0.6121230797890731	0.3987435802959851	0.7265774418646309	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL4	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.28454613778026494	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O60488	CARE2025_primary	Astrocyte	55	21	2205	2057	0.28554432722356726	0.2929391495675444	0.21373233326020366	0.3446135243849827	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL4	author_patient	24	NA	donor_equal_mean_log1pCP10k	0.497045194506661	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O60488	CARE2025_primary	Lymphoid	55	24	2765	2575	0.2830664438982425	0.47387553150616935	0.40137829550078935	0.5735076824253653	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL4	author_patient	51	NA	donor_equal_mean_log1pCP10k	0.7937828112371903	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O60488	CARE2025_primary	Myeloid	55	51	33051	33034	0.5052158932391126	0.745445201599882	0.6488676773436834	0.9425412125732576	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL4	author_patient	55	NA	donor_equal_mean_log1pCP10k	0.24952714986664506	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O60488	CARE2025_primary	Neoplastic	55	55	133107	133107	0.25294265819373907	0.23013657996130873	0.18415535337939984	0.2863961191668688	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL4	author_patient	23	NA	donor_equal_mean_log1pCP10k	0.3930299473681743	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O60488	CARE2025_primary	Neuron	55	23	7482	7352	0.4767792826420707	0.4260047198887627	0.27503810732535705	0.4873275502356344	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL4	author_patient	20	NA	donor_equal_mean_log1pCP10k	0.31087595289295666	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O60488	CARE2025_primary	OPC	55	20	5657	5503	0.2542761734240907	0.2995967363610411	0.20726271977697674	0.3491777794265355	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL4	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.34512185465492207	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O60488	CARE2025_primary	Oligodendrocyte	55	32	13481	13385	0.2762431742859766	0.3476163533734976	0.3080705988380025	0.3940911799465578	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL4	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.49307932044163316	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O60488	CARE2025_primary	Unresolved	55	32	5079	4940	0.29956856159425765	0.4759003907991103	0.34654665154712255	0.6397727193751892	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACSL4	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.47014763395454795	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:O60488	CARE2025_primary	Vascular	55	30	3053	2872	0.3681763909749121	0.41774212163856905	0.3451932986315588	0.5893799586509182	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ALOX15	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.0005229141914507371	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P16050	CARE2025_primary	Astrocyte	55	21	2205	2057	0.0008642641758409536	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ALOX15	author_patient	24	NA	donor_equal_mean_log1pCP10k	0.0	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P16050	CARE2025_primary	Lymphoid	55	24	2765	2575	0.0	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ALOX15	author_patient	51	NA	donor_equal_mean_log1pCP10k	0.00024764119041508447	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P16050	CARE2025_primary	Myeloid	55	51	33051	33034	0.0002781213648997912	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ALOX15	author_patient	55	NA	donor_equal_mean_log1pCP10k	0.0034905975388541195	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P16050	CARE2025_primary	Neoplastic	55	55	133107	133107	0.0018855466012056429	0.0003570329169205925	0.0	0.0010799611775250684	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ALOX15	author_patient	23	NA	donor_equal_mean_log1pCP10k	0.005610380548860422	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P16050	CARE2025_primary	Neuron	55	23	7482	7352	0.010982777546224287	0.00223227470354203	0.0	0.005474175795736067	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ALOX15	author_patient	20	NA	donor_equal_mean_log1pCP10k	0.0006404094084461585	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P16050	CARE2025_primary	OPC	55	20	5657	5503	0.0009701502648943809	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ALOX15	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.0006385691850952274	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P16050	CARE2025_primary	Oligodendrocyte	55	32	13481	13385	0.0005337225591218069	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ALOX15	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.0009289756193087423	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P16050	CARE2025_primary	Unresolved	55	32	5079	4940	0.0004499362067300174	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ALOX15	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.0	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P16050	CARE2025_primary	Vascular	55	30	3053	2872	0.0	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	CYP4F2	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.0007854704805603374	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P78329	CARE2025_primary	Astrocyte	55	21	2205	2057	0.0014918943490372062	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	CYP4F2	author_patient	24	NA	donor_equal_mean_log1pCP10k	0.0	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P78329	CARE2025_primary	Lymphoid	55	24	2765	2575	0.0	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	CYP4F2	author_patient	51	NA	donor_equal_mean_log1pCP10k	0.00029950114570310825	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P78329	CARE2025_primary	Myeloid	55	51	33051	33034	0.00018779957790390127	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	CYP4F2	author_patient	55	NA	donor_equal_mean_log1pCP10k	0.000708620537813926	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P78329	CARE2025_primary	Neoplastic	55	55	133107	133107	0.0006657419606512003	0.0	0.0	0.000324095021954214	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	CYP4F2	author_patient	23	NA	donor_equal_mean_log1pCP10k	0.002593477509409775	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P78329	CARE2025_primary	Neuron	55	23	7482	7352	0.004463520269222713	0.0	0.0	0.003000943071154332	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	CYP4F2	author_patient	20	NA	donor_equal_mean_log1pCP10k	0.0	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P78329	CARE2025_primary	OPC	55	20	5657	5503	0.0	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	CYP4F2	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.0001545003685078391	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P78329	CARE2025_primary	Oligodendrocyte	55	32	13481	13385	0.00011574074074074075	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	CYP4F2	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.0003895031110739425	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P78329	CARE2025_primary	Unresolved	55	32	5079	4940	0.00013914897043168688	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	CYP4F2	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.0	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P78329	CARE2025_primary	Vascular	55	30	3053	2872	0.0	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	BCAT1	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.12647424316053515	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:586	CARE2025_primary	Astrocyte	55	21	2205	2057	0.09833772418288378	0.05735492568813567	0.018301075929705587	0.12181627927261778	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	BCAT1	author_patient	24	NA	donor_equal_mean_log1pCP10k	0.12168684643411938	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:586	CARE2025_primary	Lymphoid	55	24	2765	2575	0.06900990107839007	0.11279201246476109	0.07652478943213328	0.16108458596726358	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	BCAT1	author_patient	51	NA	donor_equal_mean_log1pCP10k	0.5619929822543849	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:586	CARE2025_primary	Myeloid	55	51	33051	33034	0.3731386036826163	0.5226037781540755	0.36916311283696845	0.6767607834458438	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	BCAT1	author_patient	55	NA	donor_equal_mean_log1pCP10k	0.38392115800977017	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:586	CARE2025_primary	Neoplastic	55	55	133107	133107	0.30010270640050535	0.3230657678489664	0.1364858741754435	0.4943724797902007	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	BCAT1	author_patient	23	NA	donor_equal_mean_log1pCP10k	0.33133722567131535	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:586	CARE2025_primary	Neuron	55	23	7482	7352	0.40409472356392784	0.35194745796834087	0.23141138584546786	0.39378138098047544	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	BCAT1	author_patient	20	NA	donor_equal_mean_log1pCP10k	0.4043463184765077	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:586	CARE2025_primary	OPC	55	20	5657	5503	0.31833886482143736	0.38909140553805566	0.21504607798144623	0.5572982373714924	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	BCAT1	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.2964110395608642	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:586	CARE2025_primary	Oligodendrocyte	55	32	13481	13385	0.2249169193353275	0.25473258894993334	0.19171258252606566	0.3562143685171514	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	BCAT1	author_patient	32	NA	donor_equal_mean_log1pCP10k	0.792787603424748	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:586	CARE2025_primary	Unresolved	55	32	5079	4940	0.40699859432764784	0.8564746467048824	0.3281190188992117	1.1123010748504558	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	BCAT1	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.3694143611964845	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:586	CARE2025_primary	Vascular	55	30	3053	2872	0.27417195725290244	0.36660973967002564	0.1611422736620848	0.6323554026838031	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	BCAT2	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.2563111564786145	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:587	CARE2025_primary	Astrocyte	55	21	2205	2057	0.27641173740335984	0.23111540515301224	0.16786481163117042	0.2989334849533318	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_primary	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	BCAT2	author_patient	24	NA	donor_equal_mean_log1pCP10k	0.042592517324378514	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:587	CARE2025_primary	Lymphoid	55	24	2765	2575	0.02977862462170704	0.04409878496749629	0.028625928813978702	0.0609021344357898	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
