pathway_id	pathway	direction	background_genes	selected_genes	pathway_tested_genes	overlap	fold_enrichment	p_value	overlap_genes	status	reason	selected
R-HSA-933542	TRAF6 mediated NF-kB activation	higher_in_LYPLA1_high	11058	39	20	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-933542	TRAF6 mediated NF-kB activation	lower_in_LYPLA1_high	11058	92	20	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-936440	Negative regulators of DDX58/IFIH1 signaling	higher_in_LYPLA1_high	11058	39	32	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-936440	Negative regulators of DDX58/IFIH1 signaling	lower_in_LYPLA1_high	11058	92	32	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-936837	Ion transport by P-type ATPases	higher_in_LYPLA1_high	11058	39	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-936837	Ion transport by P-type ATPases	lower_in_LYPLA1_high	11058	92	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-937041	IKK complex recruitment mediated by RIP1	higher_in_LYPLA1_high	11058	39	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-937041	IKK complex recruitment mediated by RIP1	lower_in_LYPLA1_high	11058	92	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-937061	TRIF (TICAM1)-mediated TLR4 signaling	higher_in_LYPLA1_high	11058	39	90	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-937061	TRIF (TICAM1)-mediated TLR4 signaling	lower_in_LYPLA1_high	11058	92	90	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-948021	Transport to the Golgi and subsequent modification	higher_in_LYPLA1_high	11058	39	141	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-948021	Transport to the Golgi and subsequent modification	lower_in_LYPLA1_high	11058	92	141	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9603798	Class I peroxisomal membrane protein import	higher_in_LYPLA1_high	11058	39	16	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9603798	Class I peroxisomal membrane protein import	lower_in_LYPLA1_high	11058	92	16	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9604323	Negative regulation of NOTCH4 signaling	higher_in_LYPLA1_high	11058	39	40	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9607240	FLT3 Signaling	higher_in_LYPLA1_high	11058	39	31	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9607240	FLT3 Signaling	lower_in_LYPLA1_high	11058	92	31	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9609507	Protein localization	higher_in_LYPLA1_high	11058	39	137	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9609523	Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	higher_in_LYPLA1_high	11058	39	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9609523	Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	lower_in_LYPLA1_high	11058	92	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9609646	HCMV Infection	higher_in_LYPLA1_high	11058	39	85	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9609646	HCMV Infection	lower_in_LYPLA1_high	11058	92	85	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9609690	HCMV Early Events	higher_in_LYPLA1_high	11058	39	63	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9609690	HCMV Early Events	lower_in_LYPLA1_high	11058	92	63	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9609736	Assembly and cell surface presentation of NMDA receptors	higher_in_LYPLA1_high	11058	39	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9609736	Assembly and cell surface presentation of NMDA receptors	lower_in_LYPLA1_high	11058	92	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9610379	HCMV Late Events	higher_in_LYPLA1_high	11058	39	52	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9610379	HCMV Late Events	lower_in_LYPLA1_high	11058	92	52	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9612973	Autophagy	higher_in_LYPLA1_high	11058	39	130	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9612973	Autophagy	lower_in_LYPLA1_high	11058	92	130	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9613829	Chaperone Mediated Autophagy	higher_in_LYPLA1_high	11058	39	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9613829	Chaperone Mediated Autophagy	lower_in_LYPLA1_high	11058	92	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9614085	FOXO-mediated transcription	higher_in_LYPLA1_high	11058	39	48	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9614085	FOXO-mediated transcription	lower_in_LYPLA1_high	11058	92	48	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9614657	FOXO-mediated transcription of cell death genes	higher_in_LYPLA1_high	11058	39	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9614657	FOXO-mediated transcription of cell death genes	lower_in_LYPLA1_high	11058	92	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	higher_in_LYPLA1_high	11058	39	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	lower_in_LYPLA1_high	11058	92	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9615710	Late endosomal microautophagy	higher_in_LYPLA1_high	11058	39	30	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9615710	Late endosomal microautophagy	lower_in_LYPLA1_high	11058	92	30	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9615933	Postmitotic nuclear pore complex (NPC) reformation	higher_in_LYPLA1_high	11058	39	26	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9615933	Postmitotic nuclear pore complex (NPC) reformation	lower_in_LYPLA1_high	11058	92	26	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9616222	Transcriptional regulation of granulopoiesis	higher_in_LYPLA1_high	11058	39	24	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9616222	Transcriptional regulation of granulopoiesis	lower_in_LYPLA1_high	11058	92	24	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9619483	Activation of AMPK downstream of NMDARs	higher_in_LYPLA1_high	11058	39	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9619483	Activation of AMPK downstream of NMDARs	lower_in_LYPLA1_high	11058	92	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9619665	EGR2 and SOX10-mediated initiation of Schwann cell myelination	higher_in_LYPLA1_high	11058	39	20	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9629569	Protein hydroxylation	higher_in_LYPLA1_high	11058	39	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9629569	Protein hydroxylation	lower_in_LYPLA1_high	11058	92	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	higher_in_LYPLA1_high	11058	39	100	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	lower_in_LYPLA1_high	11058	92	100	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9634597	GPER1 signaling	higher_in_LYPLA1_high	11058	39	24	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9634597	GPER1 signaling	lower_in_LYPLA1_high	11058	92	24	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9634638	Estrogen-dependent nuclear events downstream of ESR-membrane signaling	higher_in_LYPLA1_high	11058	39	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9634638	Estrogen-dependent nuclear events downstream of ESR-membrane signaling	lower_in_LYPLA1_high	11058	92	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9634815	Transcriptional Regulation by NPAS4	higher_in_LYPLA1_high	11058	39	23	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9635486	Infection with Mycobacterium tuberculosis	higher_in_LYPLA1_high	11058	39	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9635486	Infection with Mycobacterium tuberculosis	lower_in_LYPLA1_high	11058	92	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9637690	Response of Mtb to phagocytosis	higher_in_LYPLA1_high	11058	39	20	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9637690	Response of Mtb to phagocytosis	lower_in_LYPLA1_high	11058	92	20	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9639288	Amino acids regulate mTORC1	higher_in_LYPLA1_high	11058	39	41	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9639288	Amino acids regulate mTORC1	lower_in_LYPLA1_high	11058	92	41	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9640148	Infection with Enterobacteria	higher_in_LYPLA1_high	11058	39	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9640148	Infection with Enterobacteria	lower_in_LYPLA1_high	11058	92	28	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9645723	Diseases of programmed cell death	higher_in_LYPLA1_high	11058	39	38	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9645723	Diseases of programmed cell death	lower_in_LYPLA1_high	11058	92	38	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9646399	Aggrephagy	higher_in_LYPLA1_high	11058	39	29	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9646399	Aggrephagy	lower_in_LYPLA1_high	11058	92	29	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9648002	RAS processing	higher_in_LYPLA1_high	11058	39	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9648002	RAS processing	lower_in_LYPLA1_high	11058	92	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9648025	EML4 and NUDC in mitotic spindle formation	higher_in_LYPLA1_high	11058	39	95	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9648025	EML4 and NUDC in mitotic spindle formation	lower_in_LYPLA1_high	11058	92	95	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9648895	Response of EIF2AK1 (HRI) to heme deficiency	higher_in_LYPLA1_high	11058	39	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9648895	Response of EIF2AK1 (HRI) to heme deficiency	lower_in_LYPLA1_high	11058	92	15	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9649948	Signaling downstream of RAS mutants	higher_in_LYPLA1_high	11058	39	32	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9649948	Signaling downstream of RAS mutants	lower_in_LYPLA1_high	11058	92	32	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9656223	Signaling by RAF1 mutants	higher_in_LYPLA1_high	11058	39	29	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9656223	Signaling by RAF1 mutants	lower_in_LYPLA1_high	11058	92	29	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9659379	Sensory processing of sound	higher_in_LYPLA1_high	11058	39	38	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9659787	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	higher_in_LYPLA1_high	11058	39	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9659787	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	lower_in_LYPLA1_high	11058	92	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9660821	ADORA2B mediated anti-inflammatory cytokines production	higher_in_LYPLA1_high	11058	39	24	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9660821	ADORA2B mediated anti-inflammatory cytokines production	lower_in_LYPLA1_high	11058	92	24	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9660826	Purinergic signaling in leishmaniasis infection	higher_in_LYPLA1_high	11058	39	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9660826	Purinergic signaling in leishmaniasis infection	lower_in_LYPLA1_high	11058	92	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9661069	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	higher_in_LYPLA1_high	11058	39	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9661069	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	lower_in_LYPLA1_high	11058	92	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9662360	Sensory processing of sound by inner hair cells of the cochlea	higher_in_LYPLA1_high	11058	39	36	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9662361	Sensory processing of sound by outer hair cells of the cochlea	higher_in_LYPLA1_high	11058	39	25	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9662361	Sensory processing of sound by outer hair cells of the cochlea	lower_in_LYPLA1_high	11058	92	25	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9662851	Anti-inflammatory response favouring Leishmania parasite infection	lower_in_LYPLA1_high	11058	92	47	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9663891	Selective autophagy	higher_in_LYPLA1_high	11058	39	71	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9663891	Selective autophagy	lower_in_LYPLA1_high	11058	92	71	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664323	FCGR3A-mediated IL10 synthesis	lower_in_LYPLA1_high	11058	92	27	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664407	Parasite infection	higher_in_LYPLA1_high	11058	39	50	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664417	Leishmania phagocytosis	higher_in_LYPLA1_high	11058	39	50	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664422	FCGR3A-mediated phagocytosis	higher_in_LYPLA1_high	11058	39	50	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664424	Cell recruitment (pro-inflammatory response)	higher_in_LYPLA1_high	11058	39	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664424	Cell recruitment (pro-inflammatory response)	lower_in_LYPLA1_high	11058	92	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664433	Leishmania parasite growth and survival	lower_in_LYPLA1_high	11058	92	47	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664565	Signaling by ERBB2 KD Mutants	higher_in_LYPLA1_high	11058	39	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664565	Signaling by ERBB2 KD Mutants	lower_in_LYPLA1_high	11058	92	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9668328	Sealing of the nuclear envelope (NE) by ESCRT-III	higher_in_LYPLA1_high	11058	39	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9668328	Sealing of the nuclear envelope (NE) by ESCRT-III	lower_in_LYPLA1_high	11058	92	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9669938	Signaling by KIT in disease	higher_in_LYPLA1_high	11058	39	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9669938	Signaling by KIT in disease	lower_in_LYPLA1_high	11058	92	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9670095	Inhibition of DNA recombination at telomere	higher_in_LYPLA1_high	11058	39	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9670095	Inhibition of DNA recombination at telomere	lower_in_LYPLA1_high	11058	92	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	higher_in_LYPLA1_high	11058	39	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	lower_in_LYPLA1_high	11058	92	19	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9671555	Signaling by PDGFR in disease	higher_in_LYPLA1_high	11058	39	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9671555	Signaling by PDGFR in disease	lower_in_LYPLA1_high	11058	92	17	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9674555	Signaling by CSF3 (G-CSF)	higher_in_LYPLA1_high	11058	39	27	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9674555	Signaling by CSF3 (G-CSF)	lower_in_LYPLA1_high	11058	92	27	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9675108	Nervous system development	higher_in_LYPLA1_high	11058	39	391	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9675126	Diseases of mitotic cell cycle	higher_in_LYPLA1_high	11058	39	36	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9675126	Diseases of mitotic cell cycle	lower_in_LYPLA1_high	11058	92	36	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9675135	Diseases of DNA repair	higher_in_LYPLA1_high	11058	39	42	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9675135	Diseases of DNA repair	lower_in_LYPLA1_high	11058	92	42	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9675136	Diseases of DNA Double-Strand Break Repair	higher_in_LYPLA1_high	11058	39	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9675136	Diseases of DNA Double-Strand Break Repair	lower_in_LYPLA1_high	11058	92	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9678108	SARS-CoV-1 Infection	higher_in_LYPLA1_high	11058	39	127	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9678108	SARS-CoV-1 Infection	lower_in_LYPLA1_high	11058	92	127	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9680350	Signaling by CSF1 (M-CSF) in myeloid cells	lower_in_LYPLA1_high	11058	92	24	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9682385	FLT3 signaling in disease	lower_in_LYPLA1_high	11058	92	25	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9683701	Translation of Structural Proteins_9683701	higher_in_LYPLA1_high	11058	39	24	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9683701	Translation of Structural Proteins_9683701	lower_in_LYPLA1_high	11058	92	24	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9684482	IFIT antiviral response	higher_in_LYPLA1_high	11058	39	59	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9684482	IFIT antiviral response	lower_in_LYPLA1_high	11058	92	59	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9687136	Aberrant regulation of mitotic exit in cancer due to RB1 defects	higher_in_LYPLA1_high	11058	39	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9687136	Aberrant regulation of mitotic exit in cancer due to RB1 defects	lower_in_LYPLA1_high	11058	92	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9687139	Aberrant regulation of mitotic cell cycle due to RB1 defects	higher_in_LYPLA1_high	11058	39	34	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9687139	Aberrant regulation of mitotic cell cycle due to RB1 defects	lower_in_LYPLA1_high	11058	92	34	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9692914	SARS-CoV-1-host interactions	higher_in_LYPLA1_high	11058	39	88	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9692914	SARS-CoV-1-host interactions	lower_in_LYPLA1_high	11058	92	88	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9692916	SARS-CoV-1 activates/modulates innate immune responses	higher_in_LYPLA1_high	11058	39	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9692916	SARS-CoV-1 activates/modulates innate immune responses	lower_in_LYPLA1_high	11058	92	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9694516	SARS-CoV-2 Infection	higher_in_LYPLA1_high	11058	39	239	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9694516	SARS-CoV-2 Infection	lower_in_LYPLA1_high	11058	92	239	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9694548	Maturation of spike protein_9694548	higher_in_LYPLA1_high	11058	39	33	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9694548	Maturation of spike protein_9694548	lower_in_LYPLA1_high	11058	92	33	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9694635	Translation of Structural Proteins_9694635	higher_in_LYPLA1_high	11058	39	52	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9694635	Translation of Structural Proteins_9694635	lower_in_LYPLA1_high	11058	92	52	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9696264	RND3 GTPase cycle	higher_in_LYPLA1_high	11058	39	36	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9696264	RND3 GTPase cycle	lower_in_LYPLA1_high	11058	92	36	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9696270	RND2 GTPase cycle	higher_in_LYPLA1_high	11058	39	36	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9696270	RND2 GTPase cycle	lower_in_LYPLA1_high	11058	92	36	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9696273	RND1 GTPase cycle	higher_in_LYPLA1_high	11058	39	37	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9696273	RND1 GTPase cycle	lower_in_LYPLA1_high	11058	92	37	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9700206	Signaling by ALK in cancer	higher_in_LYPLA1_high	11058	39	76	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9700206	Signaling by ALK in cancer	lower_in_LYPLA1_high	11058	92	76	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9701190	Defective homologous recombination repair (HRR) due to BRCA2 loss of function	higher_in_LYPLA1_high	11058	39	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9701190	Defective homologous recombination repair (HRR) due to BRCA2 loss of function	lower_in_LYPLA1_high	11058	92	35	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9701192	Defective homologous recombination repair (HRR) due to BRCA1 loss of function	higher_in_LYPLA1_high	11058	39	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9701192	Defective homologous recombination repair (HRR) due to BRCA1 loss of function	lower_in_LYPLA1_high	11058	92	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9701193	Defective homologous recombination repair (HRR) due to PALB2 loss of function	higher_in_LYPLA1_high	11058	39	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9701193	Defective homologous recombination repair (HRR) due to PALB2 loss of function	lower_in_LYPLA1_high	11058	92	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9703465	Signaling by FLT3 fusion proteins	lower_in_LYPLA1_high	11058	92	18	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9704331	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function	higher_in_LYPLA1_high	11058	39	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9704331	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function	lower_in_LYPLA1_high	11058	92	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9704646	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function	higher_in_LYPLA1_high	11058	39	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9704646	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function	lower_in_LYPLA1_high	11058	92	21	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	higher_in_LYPLA1_high	11058	39	23	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	lower_in_LYPLA1_high	11058	92	23	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9705671	SARS-CoV-2 activates/modulates innate and adaptive immune responses	higher_in_LYPLA1_high	11058	39	91	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9705671	SARS-CoV-2 activates/modulates innate and adaptive immune responses	lower_in_LYPLA1_high	11058	92	91	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9705683	SARS-CoV-2-host interactions	higher_in_LYPLA1_high	11058	39	160	0	0.0	1.0		DONE	NOMINAL_P_EXPLORATORY	False
