cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	study	tissue	enrichment	technology	annotation_level	cell_type	n_cells	n_patients_ge20	patient_cells_min	patient_cells_q25	patient_cells_median	patient_cells_q75	patient_cells_max	n_specimens	composition_eligible
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	mixUnsortCD45MACS	SC3Pv2	midway	Macro	314	3	45	72.0	99.0	134.5	170	3	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	mixUnsortCD45MACS	SC3Pv2	midway	Mast	8	0	2	2.0	2.0	3.0	4	3	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	mixUnsortCD45MACS	SC3Pv2	midway	Mono	187	3	36	36.5	37.0	75.5	114	3	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	mixUnsortCD45MACS	SC3Pv2	midway	NK	67	1	7	7.5	8.0	30.0	52	3	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	mixUnsortCD45MACS	SC3Pv2	midway	Peri	7	0	1	2.0	3.0	3.0	3	3	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	mixUnsortCD45MACS	SC3Pv2	midway	Plasma	354	2	1	70.0	139.0	176.5	214	3	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	mixUnsortCD45MACS	SC3Pv2	midway	TCD4	238	3	33	50.0	67.0	102.5	138	3	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	mixUnsortCD45MACS	SC3Pv2	midway	TCD8	423	3	90	102.0	114.0	166.5	219	3	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	mixUnsortCD45MACS	SC3Pv2	midway	TZBTB16	161	1	2	41.25	80.5	119.75	159	2	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	mixUnsortCD45MACS	SC3Pv2	midway	Tgd	34	0	3	8.5	14.0	15.5	17	3	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	B	5414	35	1	41.0	88.0	183.0	641	42	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	DC	1298	25	1	16.0	33.0	43.0	111	42	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	Endo	1843	24	2	16.25	35.0	66.0	174	39	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	Epi	54310	41	131	821.0	1136.0	1642.0	4523	42	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	Fibro	903	16	2	5.0	15.0	35.5	179	36	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	Granulo	154	2	1	1.0	4.0	7.25	34	24	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	ILC	104	0	1	1.75	3.5	5.0	15	24	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	Macro	4104	35	8	37.0	73.0	120.0	414	42	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	Mast	692	11	1	5.0	11.0	20.75	120	39	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	Mono	3330	37	11	28.0	58.0	113.0	279	42	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	NK	984	18	1	8.0	18.0	31.0	100	42	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	Peri	427	6	1	3.0	7.0	14.0	68	36	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	Plasma	2964	27	1	17.0	42.0	124.0	259	38	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	Schwann	14	0	1	1.0	1.0	1.0	4	10	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	SmoothMuscle	80	1	1	1.0	1.0	3.0	33	19	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	TCD4	10517	40	14	112.0	194.0	366.0	832	42	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	TCD8	7445	37	2	45.0	106.0	196.0	1695	42	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	TZBTB16	1214	14	1	4.75	9.5	28.0	252	41	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv2	midway	Tgd	2136	21	1	8.0	20.0	58.0	322	42	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	B	2660	14	3	17.0	54.0	180.25	661	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	DC	778	16	15	26.5	37.0	48.25	94	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	Endo	1739	18	16	42.25	73.5	107.5	245	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	Epi	32899	20	286	733.75	1513.5	2367.75	4730	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	Fibro	1636	12	3	11.75	31.0	102.5	551	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	Granulo	452	7	1	4.0	17.0	32.0	224	15	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	ILC	82	0	1	1.75	3.0	4.75	17	17	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	Macro	4104	20	67	106.75	168.0	271.25	632	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	Mast	433	8	3	8.75	14.0	36.0	69	19	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	Mono	2661	20	27	73.5	117.5	159.0	327	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	NK	872	12	9	16.5	34.0	50.5	222	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	Peri	491	9	3	5.75	13.5	36.25	84	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	Plasma	2808	11	1	7.5	71.5	221.75	1048	19	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	Schwann	54	1	1	1.25	2.5	5.5	21	10	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	SmoothMuscle	107	3	1	1.25	5.0	18.0	31	10	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	TCD4	7085	20	27	208.75	264.5	430.75	1019	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	TCD8	5663	18	9	73.75	219.0	411.0	906	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	TZBTB16	881	11	2	5.5	22.5	36.25	271	21	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	T	unsorted	SC3Pv3	midway	Tgd	1274	12	1	5.5	24.0	35.5	753	20	True
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cB1 (B IGD+IgM+)	1064	9	4	26.0	76.0	136.0	296	11	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cB2 (B GC-like)	1481	11	16	44.0	75.0	154.0	346	13	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cB3 (B CD40+ GC-like)	995	8	1	16.75	60.0	110.25	295	12	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cE01 (Stem/TA-like)	3239	12	6	68.0	214.0	343.0	735	13	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cE02 (Stem/TA-like/Immature Goblet)	1495	10	1	36.0	69.0	137.0	339	13	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cE03 (Stem/TA-like prolif)	1222	10	1	34.0	75.0	140.0	296	13	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cE04 (Enterocyte 1)	2012	13	20	35.0	90.0	201.0	722	13	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cE05 (Enterocyte 2)	2861	12	14	75.0	183.0	332.0	556	13	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cE06 (Immature Goblet)	680	10	7	30.0	42.5	76.5	151	12	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cE07 (Goblet/Enterocyte)	302	5	1	5.75	17.0	40.25	73	12	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cE08 (Goblet)	542	9	2	11.0	39.0	61.0	98	13	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cE09 (Best4)	1971	10	1	24.0	43.0	63.0	1412	13	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cE10 (Tuft)	118	2	1	1.75	3.0	14.25	38	12	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cE11 (Enteroendocrine)	16	0	1	1.0	2.0	2.25	4	8	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cM01 (Monocyte)	448	6	6	9.5	23.0	58.25	109	12	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cM02 (Macrophage-like)	522	10	4	23.0	33.0	62.0	99	13	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cM03 (DC1)	17	0	1	1.5	2.0	2.5	6	7	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cM04 (DC2)	127	1	3	6.0	7.0	14.0	24	13	False
COAD	Pelka2021_GSE178341	06_EXTERNAL	20260920T050000Z_cell_origin_v1	COAD_cell_origin_v1	cell_coverage	NA	NA	NA	patient	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	DONE	Descriptive only; no hypothesis tests	Pelka2021_GSE178341	Pelka2021_GSE178341	N	CD45pMACS	SC3Pv2	subtype	cM05 (DC2 C1Q+)	57	0	2	3.5	6.0	7.75	9	10	False
