cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	feature_id	n_pairs_total	n_both_available	mask_semantics	n_pairs_used	n_nonzero	n_up	n_down	n_equal	up_fraction	down_fraction	mean_delta	median_delta	rank_biserial	seed	zero_method	tie_method	continuity_correction	B	bootstrap_valid	ci_estimand	ci_method	p_method	family_n_planned	evidence_label	level
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB07228	oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.7044677193906983	-1.4026613846072122	-0.0166161121409568	0.0771484375	0.1392059630738523	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:b6ce7b294863192e	12	7	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	4	8	0	0.3333333333333333	0.6666666666666666	-0.7044677193906983	-1.0277369747176692	-0.5897435897435898	3011408546	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB07228	oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.4678009296086625	-1.0031211793670185	0.0144666732445593	0.1513671875	0.2327141794217687	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:8175792ddf113838	12	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	4	8	0	0.3333333333333333	0.6666666666666666	-0.4678009296086625	-0.2979868452721348	-0.4871794871794871	356946827	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB07257	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.580451361648906	-1.479224590837183	0.36813869559447	0.2333984375	0.3291609789391576	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:334a7ae9d5472694	12	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	4	8	0	0.3333333333333333	0.6666666666666666	-0.580451361648906	-0.8720973745861098	-0.4102564102564102	4072376788	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB07257	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.5534079013315841	-1.4351482447720083	0.3641149124278897	0.33935546875	0.4382533482142857	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:a19cdf8f4e9b36c3	12	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	4	8	0	0.3333333333333333	0.6666666666666666	-0.5534079013315841	-0.9591718373402288	-0.3333333333333333	4033698345	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00836	sphinganine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	1.698872799765312	1.337115498131191	2.122850833436696	0.00048828125	0.0044586489898989	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:d876b6f2ced06e02	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	12	0	0	1.0	0.0	1.698872799765312	1.5228761697702655	1.0	4279207446	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:sphingadienine	sphingadienine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	1.2537968250145246	0.733562091996888	1.816448684135348	0.00146484375	0.0077895220588235	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:94f70ad10102a53a	12	11	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	11	1	0	0.9166666666666666	0.0833333333333333	1.2537968250145246	1.166626704909932	0.9487179487179488	4168720871	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C12144	phytosphingosine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.9694588820659764	-1.7566541901512038	-0.1910225727126648	0.06396484375	0.1219920226793249	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:ecc6d229a8eec0df	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	3	9	0	0.25	0.75	-0.9694588820659764	-1.079893609298482	-0.6153846153846154	41295488	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB11760	N-palmitoyl-sphinganine (d18:0/16:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.7323774543733966	0.3180769682911269	1.22140430383678	0.0068359375	0.0230585354477611	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:ac0d3a005841d0fd	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	10	2	0	0.8333333333333334	0.1666666666666666	0.7323774543733966	0.6157493617427878	0.8461538461538461	2721785436	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB04949	N-palmitoyl-D-erythro-sphingosine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.9988103449790507	0.7240527353725031	1.2641853391208058	0.00048828125	0.0044586489898989	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:1c829614fa6a7195	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	12	0	0	1.0	0.0	0.9988103449790507	1.056106059906865	1.0	2817372102	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB04950	N-stearoyl-sphingosine (d18:1/18:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.8368994220178285	0.5415458540293577	1.180453272978684	0.00146484375	0.0077895220588235	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:aa540aa1afa3d279	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	11	1	0	0.9166666666666666	0.0833333333333333	0.8368994220178285	0.853888049303535	0.9487179487179488	411296954	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:N-palmitoyl-sphingadienine (d18:2/16:0)	N-palmitoyl-sphingadienine (d18:2/16:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.6651994377274842	0.3574510451827181	1.0289988875768452	0.00244140625	0.0106107271634615	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:7d5c93e596827c05	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	11	1	0	0.9166666666666666	0.0833333333333333	0.6651994377274842	0.6230437233507171	0.9230769230769232	815189614	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:N-behenoyl-sphingadienine (d18:2/22:0)	N-behenoyl-sphingadienine (d18:2/22:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.0511591700053229	-2.664094811020442	0.674204500705785	0.30126953125	0.3970082452623906	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:fcb30d226795ff1f	12	0	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	-1.0511591700053229	-1.0533108861062512	-0.358974358974359	1138558257	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:N-nervonoyl-sphingadiene (d18:2/24:1)	N-nervonoyl-sphingadiene (d18:2/24:1)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	1.2137442360255637	0.8724678714238785	1.6096193456732166	0.00048828125	0.0044586489898989	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:3efe9c6649e492b6	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	12	0	0	1.0	0.0	1.2137442360255637	1.0123917060774588	1.0	2342980032	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:N-palmitoyl-heptadecasphingosine (d17:1/16:0)	N-palmitoyl-heptadecasphingosine (d17:1/16:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.7565695936636004	0.4892710515883379	1.058045932039849	0.00048828125	0.0044586489898989	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:48330d07805286af	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	12	0	0	1.0	0.0	0.7565695936636004	0.5634477537585951	1.0	831918392	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:ceramide (d18:1/14:0, d16:1/16:0)	ceramide (d18:1/14:0, d16:1/16:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.5151914985268853	0.3086618788850308	0.7441145164650578	0.0009765625	0.0057700163398692	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:5900d929e202ebae	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	11	1	0	0.9166666666666666	0.0833333333333333	0.5151914985268853	0.5017823128400494	0.9743589743589745	3663716740	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:ceramide (d18:1/17:0, d17:1/18:0)	ceramide (d18:1/17:0, d17:1/18:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.98730779501994	0.657539140964715	1.3138276230117107	0.00048828125	0.0044586489898989	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:8e868455ed37578d	12	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	12	0	0	1.0	0.0	0.98730779501994	1.0062136007102236	1.0	3125323398	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:ceramide (d16:1/24:1, d18:1/22:1)	ceramide (d16:1/24:1, d18:1/22:1)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.606047796250541	-0.0688030984239286	1.242772239507642	0.0771484375	0.1392059630738523	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:e08a8d6c867d8305	12	4	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	9	3	0	0.75	0.25	0.606047796250541	0.4498804167166774	0.5897435897435898	1566112942	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	1.2724710507277754	0.6666966352098327	1.969667835521072	0.00146484375	0.0077895220588235	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:54674226e1402d4d	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	11	1	0	0.9166666666666666	0.0833333333333333	1.2724710507277754	1.013300708436601	0.9487179487179488	1880666893	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	1.3068385377415035	0.7348905275361116	2.0383004348963447	0.0009765625	0.0057700163398692	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:2a1bfebd93a4acf5	12	11	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	11	1	0	0.9166666666666666	0.0833333333333333	1.3068385377415035	0.9943458510662868	0.9743589743589745	4032668274	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)	glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	1.5200090924175829	0.429390141565944	2.56342504532558	0.02685546875	0.0640563159630606	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:40c3924991327ed2	12	9	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	11	1	0	0.9166666666666666	0.0833333333333333	1.5200090924175829	1.7397597379681926	0.717948717948718	844799722	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOMINAL_EXPLORATORY	仅P<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:glycosyl ceramide (d18:1/20:0, d16:1/22:0)	glycosyl ceramide (d18:1/20:0, d16:1/22:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.7603484461082001	0.3022579986663745	1.4046488416712506	0.00341796875	0.0137939453125	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:eac0da03625f816a	12	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	11	1	0	0.9166666666666666	0.0833333333333333	0.7603484461082001	0.6099299021424027	0.8974358974358975	3719383605	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:glycosyl ceramide (d18:2/24:1, d18:1/24:2)	glycosyl ceramide (d18:2/24:1, d18:1/24:2)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	2.6066700452008567	1.8313151343334728	3.4303749318665724	0.00048828125	0.0044586489898989	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:b22e89b802f77293	12	7	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	12	0	0	1.0	0.0	2.6066700452008567	2.374883422710262	1.0	3070038095	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)	lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.565849191671275	-0.1491825129513104	1.4611652527208108	0.33935546875	0.4382533482142857	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:1c67498e4d345dc6	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	0.565849191671275	0.269310064540889	0.3333333333333333	2216156929	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)	lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.8634406117659651	-0.5694693139878769	2.3559828664048186	0.423828125	0.5163620283018868	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:a31cd5602e998eda	12	6	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	0.8634406117659651	0.6072786951010336	0.282051282051282	838590436	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:3-sulfo-palmitoyl-galactosylceramide (d18:1/16:0)	3-sulfo-palmitoyl-galactosylceramide (d18:1/16:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.4153498296707075	-1.4908415744504844	0.5795271747742696	0.4697265625	0.5631734913793104	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:a6690fb858c2d545	12	3	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	-0.4153498296707075	-0.5027622649328993	-0.2564102564102564	3630705090	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB12085	myristoyl dihydrosphingomyelin (d18:0/14:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.364897051215193	-0.8032739352824688	0.1118914673790171	0.10986328125	0.1822319380733945	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:9585ce7bd715b765	12	11	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	4	8	0	0.3333333333333333	0.6666666666666666	-0.364897051215193	-0.5204067283508298	-0.5384615384615384	3366664695	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB0010168	palmitoyl dihydrosphingomyelin (d18:0/16:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.0163074291962539	-0.4544197811114785	0.4600831594798648	0.85009765625	0.8946312936554133	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:a64117d8d3dc26e9	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	-0.0163074291962539	-0.1826683464573335	-0.0769230769230769	4009040961	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB12091	behenoyl dihydrosphingomyelin (d18:0/22:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.2691894046329113	-0.9405675284684628	0.4918892407200524	0.67724609375	0.7586498993184634	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:fcd5c68e0376e0c4	12	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	4	8	0	0.3333333333333333	0.6666666666666666	-0.2691894046329113	-0.7433902795919352	-0.1538461538461538	2876523552	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB12087	sphingomyelin (d18:0/18:0, d19:0/17:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.0709148805674344	-1.8476714407306225	-0.2578489105011864	0.0341796875	0.0746339070048309	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:a48c6ba4a7173acb	12	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	4	8	0	0.3333333333333333	0.6666666666666666	-1.0709148805674344	-1.5834885175707534	-0.6923076923076923	1331410264	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOMINAL_EXPLORATORY	仅P<0.05
