cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	pathway_id	pathway	direction
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03022	Basal transcription factors	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03030	DNA replication	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03030	DNA replication	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03050	Proteasome	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03050	Proteasome	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03060	Protein export	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03060	Protein export	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03083	Polycomb repressive complex	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03083	Polycomb repressive complex	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03250	Viral life cycle - HIV-1	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03272	Virion - Hepatitis viruses	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03410	Base excision repair	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03410	Base excision repair	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03420	Nucleotide excision repair	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03420	Nucleotide excision repair	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03430	Mismatch repair	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03430	Mismatch repair	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03440	Homologous recombination	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03440	Homologous recombination	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03460	Fanconi anemia pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa03460	Fanconi anemia pathway	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04022	cGMP-PKG signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04024	cAMP signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04068	FoxO signaling pathway	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04081	Hormone signaling	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04082	Neuroactive ligand signaling	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04130	SNARE interactions in vesicular transport	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04130	SNARE interactions in vesicular transport	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04136	Autophagy - other	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04136	Autophagy - other	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04152	AMPK signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04156	Integrated stress response (ISR) signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04211	Longevity regulating pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04213	Longevity regulating pathway - multiple species	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04215	Apoptosis - multiple species	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04270	Vascular smooth muscle contraction	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04340	Hedgehog signaling pathway	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04360	Axon guidance	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04371	Apelin signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04392	Hippo signaling pathway - multiple species	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04512	ECM-receptor interaction	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04514	Cell adhesion molecule (CAM) interaction	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04518	Integrin signaling	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04520	Adherens junction	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04520	Adherens junction	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04530	Tight junction	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04540	Gap junction	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04612	Antigen processing and presentation	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04622	RIG-I-like receptor signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04658	Th1 and Th2 cell differentiation	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04659	Th17 cell differentiation	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04659	Th17 cell differentiation	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04660	T cell receptor signaling pathway	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04660	T cell receptor signaling pathway	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04662	B cell receptor signaling pathway	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04664	Fc epsilon RI signaling pathway	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04672	Intestinal immune network for IgA production	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_lower_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04672	Intestinal immune network for IgA production	lower_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04710	Circadian rhythm	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04713	Circadian entrainment	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04720	Long-term potentiation	higher_in_LYPLA1_high
COAD	Uhlitz_GSE166555	06_EXTERNAL	20260925T155303Z_lypla1_kegg_v1	COAD_LYPLA1_KEGG_v1	KEGG_ORA_kegg_annotated_sensitivity	NA	NA	NA	gene_set	8	8	fold_enrichment	0.0	NA	NA	1.0	NA	kegg_annotated_sensitivity_higher_in_LYPLA1_high	312	DONE	NOMINAL_P_ONLY	KEGG_hsa_official	hsa04721	Synaptic vesicle cycle	higher_in_LYPLA1_high
