pathway_id	pathway	background	direction	background_genes	selected_genes	pathway_tested_genes	overlap	fold_enrichment	p_value	overlap_genes	status	reason	selected
hsa04510	Focal adhesion	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	135	6	1.788256549232159	0.1184238713107546	COL1A2;DOCK1;PDGFA;PRKCG;SHC2;THBS1	DONE	NOMINAL_P_ONLY	False
hsa04064	NF-kappa B signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	72	3	2.484437751004016	0.11937399761264515	MYD88;PLCG2;PTGS2	DONE	NOMINAL_P_ONLY	False
hsa04972	Pancreatic secretion	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	49	3	2.4634146341463414	0.12132899605887036	ITPR2;PRKCG;PRSS2	DONE	NOMINAL_P_ONLY	False
hsa05034	Alcoholism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	106	5	1.8979137904586594	0.12282932308042617	CREB3L1;HIST1H2AM;HIST1H2BK;HIST2H2BF;SHC2	DONE	NOMINAL_P_ONLY	False
hsa04975	Fat digestion and absorption	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	25	2	3.218861788617886	0.12700439292158497	ABCA1;PLPP1	DONE	NOMINAL_P_ONLY	False
hsa05219	Bladder cancer	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	37	2	3.2230543796808857	0.1271187808318866	E2F1;MMP1	DONE	NOMINAL_P_ONLY	False
hsa05222	Small cell lung cancer	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	75	3	2.3850602409638553	0.13055168512656445	E2F1;PTGS2;SKP2	DONE	NOMINAL_P_ONLY	False
hsa04935	Growth hormone synthesis, secretion and action	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	79	4	2.037254296593599	0.13248534159273614	CREB3L1;ITPR2;PRKCG;SHC2	DONE	NOMINAL_P_ONLY	False
hsa04820	Cytoskeleton in muscle cells	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	110	5	1.8288987435328898	0.13753902168548177	COL1A2;COL27A1;DES;OBSCN;THBS1	DONE	NOMINAL_P_ONLY	False
hsa00600	Sphingolipid metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	39	2	3.0577695396972504	0.13850352819070086	ACER3;SGMS2	DONE	NOMINAL_P_ONLY	False
hsa05110	Vibrio cholerae infection	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	39	2	3.0577695396972504	0.13850352819070086	ERO1A;PLCG2	DONE	NOMINAL_P_ONLY	False
hsa04530	Tight junction	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	120	4	1.9875502008032129	0.14135714131629662	AMOTL2;CLDN2;MAP3K5;RAB8B	DONE	NOMINAL_P_ONLY	False
hsa04926	Relaxin signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	83	4	1.9390733666372808	0.15064830055504905	COL1A2;CREB3L1;EDN1;SHC2	DONE	NOMINAL_P_ONLY	False
hsa04310	Wnt signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	114	5	1.7647268577948938	0.15299402182556135	APCDD1;LGR6;NKD1;NOTUM;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa05140	Leishmaniasis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	42	2	2.8393574297188753	0.15597518912550692	MYD88;PTGS2	DONE	NOMINAL_P_ONLY	False
hsa04979	Cholesterol metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	29	2	2.7748808522567985	0.16146701151623158	ABCA1;CYP27A1	DONE	NOMINAL_P_ONLY	False
hsa04370	VEGF signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	43	2	2.7733258615858785	0.16189117472472245	PLCG2;PTGS2	DONE	NOMINAL_P_ONLY	False
hsa05133	Pertussis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	43	2	2.7733258615858785	0.16189117472472245	C4BPB;MYD88	DONE	NOMINAL_P_ONLY	False
hsa05100	Bacterial invasion of epithelial cells	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	57	3	2.1176722293538726	0.1678587020828794	CLTA;DOCK1;SHC2	DONE	NOMINAL_P_ONLY	False
hsa04961	Endocrine and other factor-regulated calcium reabsorption	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	30	2	2.6823848238482384	0.17033350796947594	CLTA;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa04725	Cholinergic synapse	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	58	3	2.081160639192599	0.17400840096833575	CREB3L1;ITPR2;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa04916	Melanogenesis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	58	3	2.081160639192599	0.17400840096833575	CREB3L1;EDN1;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa01521	EGFR tyrosine kinase inhibitor resistance	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	59	3	2.0458867300537413	0.1802214613130862	PDGFA;PRKCG;SHC2	DONE	NOMINAL_P_ONLY	False
hsa05322	Systemic lupus erythematosus	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	59	3	2.0458867300537413	0.1802214613130862	HIST1H2AM;HIST1H2BK;HIST2H2BF	DONE	NOMINAL_P_ONLY	False
hsa04061	Viral protein interaction with cytokine and cytokine receptor	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	32	2	2.5147357723577235	0.18829750210148044	CCL26;CXCL14	DONE	NOMINAL_P_ONLY	False
hsa04929	GnRH secretion	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	32	2	2.5147357723577235	0.18829750210148044	ITPR2;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa04060	Cytokine-cytokine receptor interaction	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	91	4	1.768605378361476	0.18957289859183885	CCL26;CXCL14;CXCL17;IL17C	DONE	NOMINAL_P_ONLY	False
hsa03320	PPAR signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	48	2	2.484437751004016	0.1920255788561543	EHHADH;MMP1	DONE	NOMINAL_P_ONLY	False
hsa05230	Central carbon metabolism in cancer	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	48	2	2.484437751004016	0.1920255788561543	HK2;SLC2A1	DONE	NOMINAL_P_ONLY	False
hsa05203	Viral carcinogenesis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	157	6	1.537672828957589	0.19481900133666605	CREB3L1;EGR2;HIST1H2BK;HIST2H2BF;MAD1L1;TRAF2	DONE	NOMINAL_P_ONLY	False
hsa04668	TNF signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	91	3	1.9657089898053755	0.1955513817888194	LIF;MAP3K5;PTGS2	DONE	NOMINAL_P_ONLY	False
hsa04927	Cortisol synthesis and secretion	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	33	2	2.438531658043853	0.19737670259000423	CREB3L1;ITPR2	DONE	NOMINAL_P_ONLY	False
hsa04146	Peroxisome	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	63	3	1.915989159891599	0.20564417769823173	AMACR;PEX16;PXMP4	DONE	NOMINAL_P_ONLY	False
hsa00562	Inositol phosphate metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	64	3	1.8860518292682926	0.21212694158751383	ITPKA;ITPKB;PLCD1	DONE	NOMINAL_P_ONLY	False
hsa05417	Lipid and atherosclerosis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	142	4	1.6796198880027151	0.21435508267800849	ERO1A;MAP3K5;MMP1;MYD88	DONE	NOMINAL_P_ONLY	False
hsa04962	Vasopressin-regulated water reabsorption	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	35	2	2.299186991869919	0.2156867454422653	CREB3L1;DYNC2LI1	DONE	NOMINAL_P_ONLY	False
hsa05170	Human immunodeficiency virus 1 infection	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	144	4	1.6562918340026773	0.22147234887944559	CCNB2;MYD88;PLCG2;SAMHD1	DONE	NOMINAL_P_ONLY	False
hsa00770	Pantothenate and CoA biosynthesis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	15	1	3.9751004016064257	0.22435627356591853	VNN1	DONE	NOMINAL_P_ONLY	False
hsa04613	Neutrophil extracellular trap formation	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	98	4	1.6422764227642277	0.22597361099804966	HIST1H2AM;HIST1H2BK;HIST2H2BF;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa04519	Cadherin signaling	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	196	5	1.5210843373493976	0.2312143526392679	AMOTL2;KRT7;KRT80;SAV1;WWTR1	DONE	NOMINAL_P_ONLY	False
hsa04971	Gastric acid secretion	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	37	2	2.1749066139310043	0.23414633363634138	ITPR2;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa05214	Glioma	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	55	2	2.168236582694414	0.23527603605033143	E2F1;PLCG2	DONE	NOMINAL_P_ONLY	False
hsa05231	Choline metabolism in cancer	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	68	3	1.7751076040172167	0.23847569726293463	PDGFA;PLPP1;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa05211	Renal cell carcinoma	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	56	2	2.1295180722891565	0.24151383615032668	EPAS1;SLC2A1	DONE	NOMINAL_P_ONLY	False
hsa04115	p53 signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	69	3	1.7493814068575468	0.2451526908984396	BBC3;GTSE1;THBS1	DONE	NOMINAL_P_ONLY	False
hsa04623	Cytosolic DNA-sensing pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	57	2	2.092158106108645	0.24775991113145318	IL33;SAMHD1	DONE	NOMINAL_P_ONLY	False
hsa05223	Non-small cell lung cancer	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	57	2	2.092158106108645	0.24775991113145318	E2F1;PLCG2	DONE	NOMINAL_P_ONLY	False
hsa00140	Steroid hormone biosynthesis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	17	1	3.5074415308291993	0.25023521811163435	STS	DONE	NOMINAL_P_ONLY	False
hsa00541	Biosynthesis of various nucleotide sugars	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	17	1	3.5074415308291993	0.25023521811163435	NANP	DONE	NOMINAL_P_ONLY	False
hsa00650	Butanoate metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	17	1	3.5074415308291993	0.25023521811163435	EHHADH	DONE	NOMINAL_P_ONLY	False
hsa00790	Folate biosynthesis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	17	1	3.5074415308291993	0.25023521811163435	DHFR	DONE	NOMINAL_P_ONLY	False
hsa05144	Malaria	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	17	1	3.5074415308291993	0.25023521811163435	MYD88	DONE	NOMINAL_P_ONLY	False
hsa05204	Chemical carcinogenesis - DNA adducts	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	17	1	3.5074415308291993	0.25023521811163435	PTGS2	DONE	NOMINAL_P_ONLY	False
hsa04666	Fc gamma R-mediated phagosome formation	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	70	3	1.724390243902439	0.25185990826339305	DOCK1;PLPP1;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa05169	Epstein-Barr virus infection	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	153	4	1.5588629025907552	0.2542380484351386	E2F1;MYD88;PLCG2;SKP2	DONE	NOMINAL_P_ONLY	False
hsa04933	AGE-RAGE signaling pathway in diabetic complications	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	71	3	1.7001030573686018	0.25859457942547714	COL1A2;EDN1;PLCD1	DONE	NOMINAL_P_ONLY	False
hsa04514	Cell adhesion molecule (CAM) interaction	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	59	2	2.0212374923422503	0.2602689294355509	CD276;CLDN2	DONE	NOMINAL_P_ONLY	False
hsa00280	Valine, leucine and isoleucine degradation	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	41	2	1.9627206028157842	0.27128642161672417	ACADS;ACSF3	DONE	NOMINAL_P_ONLY	False
hsa04913	Ovarian steroidogenesis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	19	1	3.138237159162968	0.27526078439142393	PTGS2	DONE	NOMINAL_P_ONLY	False
hsa05417	Lipid and atherosclerosis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	142	5	1.4167525478071683	0.2775318633542549	ABCA1;ABCG1;HSPA1A;IKBKE;TRAF2	DONE	NOMINAL_P_ONLY	False
hsa04911	Insulin secretion	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	42	2	1.915989159891599	0.2805801884328247	CREB3L1;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa00410	beta-Alanine metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	20	1	2.9813253012048193	0.28746227625663917	EHHADH	DONE	NOMINAL_P_ONLY	False
hsa04370	VEGF signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	43	2	1.8714312724522595	0.28986587118189866	PRKCG;SHC2	DONE	NOMINAL_P_ONLY	False
hsa04512	ECM-receptor interaction	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	43	2	1.8714312724522595	0.28986587118189866	COL1A2;THBS1	DONE	NOMINAL_P_ONLY	False
hsa05031	Amphetamine addiction	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	43	2	1.8714312724522595	0.28986587118189866	CREB3L1;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa00562	Inositol phosphate metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	64	2	1.863328313253012	0.2915535131941068	MTMR2;PLCG2	DONE	NOMINAL_P_ONLY	False
hsa04066	HIF-1 signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	76	3	1.5882541720154044	0.2925861602145939	ALDOB;EDN1;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa04814	Motor proteins	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	114	3	1.569118579581484	0.2989376418996786	KIF3A;MYO5B;TNNC1	DONE	NOMINAL_P_ONLY	False
hsa04260	Cardiac muscle contraction	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	44	2	1.8288987435328898	0.2991381696989519	CACNB2;CACNG8	DONE	NOMINAL_P_ONLY	False
hsa04728	Dopaminergic synapse	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	77	3	1.5676274944567627	0.2994301013130525	CREB3L1;ITPR2;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa00900	Terpenoid backbone biosynthesis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	21	1	2.8393574297188753	0.2994607812415649	FNTA	DONE	NOMINAL_P_ONLY	False
hsa04657	IL-17 signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	66	2	1.8068638189120116	0.3040363630828342	MMP1;PTGS2	DONE	NOMINAL_P_ONLY	False
hsa04720	Long-term potentiation	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	45	2	1.788256549232159	0.30839204803214526	ITPR2;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa05016	Huntington disease	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	221	7	1.2744362285251811	0.30980813278346797	BBC3;CLTA;CREB3L1;KLC1;NRF1;REST;TRAF2	DONE	NOMINAL_P_ONLY	False
hsa04610	Complement and coagulation cascades	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	22	1	2.7102957283680174	0.31125963577828336	C4BPB	DONE	NOMINAL_P_ONLY	False
hsa04371	Apelin signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	79	3	1.527940722445199	0.31314393525411743	ITPR2;MAP1LC3A;NRF1	DONE	NOMINAL_P_ONLY	False
hsa04814	Motor proteins	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	114	4	1.411781486235915	0.31447959549383336	DYNC2LI1;KLC1;MYO18A;MYO9B	DONE	NOMINAL_P_ONLY	False
hsa04625	C-type lectin receptor signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	68	2	1.7537207654145996	0.3164828672591208	PLCG2;PTGS2	DONE	NOMINAL_P_ONLY	False
hsa04622	RIG-I-like receptor signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	46	2	1.7493814068575468	0.31762272476655956	IKBKE;TRAF2	DONE	NOMINAL_P_ONLY	False
hsa04713	Circadian entrainment	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	46	2	1.7493814068575468	0.31762272476655956	PRKCG;PRKG1	DONE	NOMINAL_P_ONLY	False
hsa04750	Inflammatory mediator regulation of TRP channels	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	46	2	1.7493814068575468	0.31762272476655956	ITPR2;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa04917	Prolactin signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	46	2	1.7493814068575468	0.31762272476655956	IRF1;SHC2	DONE	NOMINAL_P_ONLY	False
hsa05166	Human T-cell leukemia virus 1 infection	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	171	4	1.3947720707390967	0.3223163150966821	CCNB2;E2F1;MAD2L1;SLC2A1	DONE	NOMINAL_P_ONLY	False
hsa00030	Pentose phosphate pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	23	1	2.5924567836563646	0.3228621221250264	RPE	DONE	NOMINAL_P_ONLY	False
hsa00500	Starch and sucrose metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	23	1	2.5924567836563646	0.3228621221250264	HK2	DONE	NOMINAL_P_ONLY	False
hsa04973	Carbohydrate digestion and absorption	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	23	1	2.5924567836563646	0.3228621221250264	HK2	DONE	NOMINAL_P_ONLY	False
hsa04330	Notch signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	47	2	1.7121605258605777	0.3268256636594029	MAML3;NRARP	DONE	NOMINAL_P_ONLY	False
hsa00230	Purine metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	81	3	1.4902137910267992	0.32687684910307746	ENTPD2;ENTPD8;FHIT	DONE	NOMINAL_P_ONLY	False
hsa04261	Adrenergic signaling in cardiomyocytes	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	81	3	1.4902137910267992	0.32687684910307746	CACNB2;CACNG8;CREB3L1	DONE	NOMINAL_P_ONLY	False
hsa04630	JAK-STAT signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	70	2	1.7036144578313253	0.328881733466292	LIF;PIM1	DONE	NOMINAL_P_ONLY	False
hsa04666	Fc gamma R-mediated phagosome formation	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	70	2	1.7036144578313253	0.328881733466292	ASAP1;PLCG2	DONE	NOMINAL_P_ONLY	False
hsa04145	Phagocytosis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	153	5	1.3148945214942345	0.33145436401280737	ANPEP;DYNC2LI1;MAP1LC3A;RILP;THBS1	DONE	NOMINAL_P_ONLY	False
hsa04933	AGE-RAGE signaling pathway in diabetic complications	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	71	2	1.6796198880027151	0.33505998602118636	PIM1;PLCG2	DONE	NOMINAL_P_ONLY	False
hsa03320	PPAR signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	48	2	1.676490514905149	0.33599656457737015	CYP27A1;FABP6	DONE	NOMINAL_P_ONLY	False
hsa05163	Human cytomegalovirus infection	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	154	5	1.3063562453806357	0.33642151393798	CREB3L1;ITPR2;PRKCG;TAPBPL;TRAF2	DONE	NOMINAL_P_ONLY	False
hsa00650	Butanoate metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	17	1	2.366810138689622	0.3485473988634346	ACADS	DONE	NOMINAL_P_ONLY	False
hsa04740	Olfactory transduction	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	17	1	2.366810138689622	0.3485473988634346	PRKG1	DONE	NOMINAL_P_ONLY	False
hsa05204	Chemical carcinogenesis - DNA adducts	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	17	1	2.366810138689622	0.3485473988634346	SULT1A1	DONE	NOMINAL_P_ONLY	False
hsa04724	Glutamatergic synapse	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	50	2	1.609430894308943	0.35422618016991186	ITPR2;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa04114	Oocyte meiosis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	85	3	1.4200860832137734	0.3543292355132827	ANAPC2;ITPR2;MAD1L1	DONE	NOMINAL_P_ONLY	False
hsa00051	Fructose and mannose metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	26	1	2.2933271547729377	0.3565234001487437	HK2	DONE	NOMINAL_P_ONLY	False
hsa00380	Tryptophan metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	26	1	2.2933271547729377	0.3565234001487437	EHHADH	DONE	NOMINAL_P_ONLY	False
hsa00640	Propanoate metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	26	1	2.2933271547729377	0.3565234001487437	EHHADH	DONE	NOMINAL_P_ONLY	False
hsa04218	Cellular senescence	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	127	3	1.4085001423014893	0.3591227108785457	CCNB2;E2F1;RAD1	DONE	NOMINAL_P_ONLY	False
hsa04070	Phosphatidylinositol signaling system	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	75	2	1.5900401606425703	0.35960325380811226	MTMR2;PLCG2	DONE	NOMINAL_P_ONLY	False
hsa05161	Hepatitis B	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	122	4	1.3192056510729042	0.36005473511527797	CREB3L1;EGR2;IKBKE;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa04930	Type II diabetes mellitus	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	27	1	2.20838911200357	0.3673721829615925	HK2	DONE	NOMINAL_P_ONLY	False
hsa04518	Integrin signaling	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	87	3	1.3874404261283992	0.36801550157400115	COL1A2;PDGFA;THBS1	DONE	NOMINAL_P_ONLY	False
hsa05167	Kaposi sarcoma-associated herpesvirus infection	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	129	3	1.3866629307929392	0.36835727759125975	E2F1;PLCG2;PTGS2	DONE	NOMINAL_P_ONLY	False
hsa05206	MicroRNAs in cancer	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	125	4	1.2875447154471544	0.3771738821802808	PDGFA;PRKCG;SLC45A3;THBS1	DONE	NOMINAL_P_ONLY	False
hsa04072	Phospholipase D signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	89	3	1.356261989586188	0.38165443130259513	PDGFA;PLPP1;SHC2	DONE	NOMINAL_P_ONLY	False
hsa04919	Thyroid hormone signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	89	3	1.356261989586188	0.38165443130259513	MED16;PLCD1;PRKCG	DONE	NOMINAL_P_ONLY	False
hsa05168	Herpes simplex virus 1 infection	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	126	4	1.2773261065943993	0.38287400508487074	CD74;IKBKE;TAPBPL;TRAF2	DONE	NOMINAL_P_ONLY	False
hsa05131	Shigellosis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	188	4	1.2686490643424764	0.3878526212020268	HK2;MYD88;PLCG2;RRAGC	DONE	NOMINAL_P_ONLY	False
hsa04979	Cholesterol metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	29	1	2.0560864146240134	0.38853050484666396	NCEH1	DONE	NOMINAL_P_ONLY	False
hsa04022	cGMP-PKG signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	91	3	1.326454033771107	0.3952315416952705	CREB3L1;ITPR2;PRKG1	DONE	NOMINAL_P_ONLY	False
hsa05162	Measles	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	91	3	1.326454033771107	0.3952315416952705	BBC3;HSPA1A;IKBKE	DONE	NOMINAL_P_ONLY	False
hsa00410	beta-Alanine metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	20	1	2.011788617886179	0.39609143240380373	ACADS	DONE	NOMINAL_P_ONLY	False
hsa00520	Amino sugar and nucleotide sugar metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	30	1	1.9875502008032129	0.39884594551693386	HK2	DONE	NOMINAL_P_ONLY	False
hsa03020	RNA polymerase	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	30	1	1.9875502008032129	0.39884594551693386	CRCP	DONE	NOMINAL_P_ONLY	False
hsa04923	Regulation of lipolysis in adipocytes	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	30	1	1.9875502008032129	0.39884594551693386	PTGS2	DONE	NOMINAL_P_ONLY	False
hsa05167	Kaposi sarcoma-associated herpesvirus infection	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	129	4	1.2476208483015063	0.39993965571202983	IKBKE;ITPR2;MAP1LC3A;TRAF2	DONE	NOMINAL_P_ONLY	False
hsa05418	Fluid shear stress and atherosclerosis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	92	3	1.31203605514316	0.4019926167968577	DUSP1;EDN1;PDGFA	DONE	NOMINAL_P_ONLY	False
hsa03082	ATP-dependent chromatin remodeling	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	93	3	1.2979281405717282	0.40873318270075765	HIST1H2AM;ING3;MBD3	DONE	NOMINAL_P_ONLY	False
hsa04216	Ferroptosis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	31	1	1.9234356781966575	0.4089894272250239	PRNP	DONE	NOMINAL_P_ONLY	False
hsa00512	Mucin type O-glycan biosynthesis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	21	1	1.915989159891599	0.4111615792519133	ST6GALNAC1	DONE	NOMINAL_P_ONLY	False
hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	21	1	1.915989159891599	0.4111615792519133	B3GALT4	DONE	NOMINAL_P_ONLY	False
hsa01523	Antifolate resistance	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	21	1	1.915989159891599	0.4111615792519133	ABCC5	DONE	NOMINAL_P_ONLY	False
