gene	kegg_gene	candidate_ids	status	in_any_pathway
AL365181.3			UNMAPPED	False
B3GALT5	hsa:10317	hsa:10317	PRIMARY_SYMBOL	True
PIPOX	hsa:51268	hsa:51268	PRIMARY_SYMBOL	True
ZNF48	hsa:197407	hsa:197407	PRIMARY_SYMBOL	False
YWHAE	hsa:7531	hsa:7531	PRIMARY_SYMBOL	True
SF3B3	hsa:23450	hsa:23450	PRIMARY_SYMBOL	True
HIST1H3A	hsa:8350	hsa:8350	UNIQUE_ALIAS	True
ARSJ	hsa:79642	hsa:79642	PRIMARY_SYMBOL	False
INTS13	hsa:55726	hsa:55726	PRIMARY_SYMBOL	False
IMMP2L	hsa:83943	hsa:83943	PRIMARY_SYMBOL	True
ALPG	hsa:251	hsa:251	PRIMARY_SYMBOL	True
GGCT	hsa:79017	hsa:79017	PRIMARY_SYMBOL	True
PLEKHG2	hsa:64857	hsa:64857	PRIMARY_SYMBOL	False
WWC2	hsa:80014	hsa:80014	PRIMARY_SYMBOL	False
RAB2B	hsa:84932	hsa:84932	PRIMARY_SYMBOL	False
CCDC51	hsa:79714	hsa:79714	PRIMARY_SYMBOL	False
NT5DC1	hsa:221294	hsa:221294	PRIMARY_SYMBOL	False
GYG1	hsa:2992	hsa:2992	PRIMARY_SYMBOL	True
HEATR3	hsa:55027	hsa:55027	PRIMARY_SYMBOL	False
IFNAR1	hsa:3454	hsa:3454	PRIMARY_SYMBOL	True
FNBP1	hsa:23048	hsa:23048	PRIMARY_SYMBOL	True
ZFAND2B	hsa:130617	hsa:130617	PRIMARY_SYMBOL	False
MCUB	hsa:55013	hsa:55013	PRIMARY_SYMBOL	False
AL023284.4			UNMAPPED	False
FUT11	hsa:170384	hsa:170384	UNIQUE_ALIAS	True
CD14	hsa:929	hsa:929	PRIMARY_SYMBOL	True
GTF3C5	hsa:9328	hsa:9328	PRIMARY_SYMBOL	False
GBE1	hsa:2632	hsa:2632	PRIMARY_SYMBOL	True
TMEM9	hsa:252839	hsa:252839	PRIMARY_SYMBOL	False
GPAM	hsa:57678	hsa:57678	PRIMARY_SYMBOL	True
HIST1H2BD	hsa:3017	hsa:3017	UNIQUE_ALIAS	True
VCAN	hsa:1462	hsa:1462	PRIMARY_SYMBOL	True
SLTM	hsa:79811	hsa:79811	PRIMARY_SYMBOL	False
KATNBL1	hsa:79768	hsa:79768	PRIMARY_SYMBOL	False
TNS3	hsa:64759	hsa:64759	PRIMARY_SYMBOL	False
ASH1L-AS1			UNMAPPED	False
FUT8	hsa:2530	hsa:2530	PRIMARY_SYMBOL	True
NDUFS6	hsa:4726	hsa:4726	PRIMARY_SYMBOL	True
CEL	hsa:1056	hsa:1056	PRIMARY_SYMBOL	True
DDX39A	hsa:10212	hsa:10212	PRIMARY_SYMBOL	False
CABP1	hsa:9478	hsa:9478	PRIMARY_SYMBOL	False
FRA10AC1	hsa:118924	hsa:118924	PRIMARY_SYMBOL	False
MAP2K3	hsa:5606	hsa:5606	PRIMARY_SYMBOL	True
PLRG1	hsa:5356	hsa:5356	PRIMARY_SYMBOL	True
CACFD1	hsa:11094	hsa:11094	PRIMARY_SYMBOL	False
MYADM	hsa:91663	hsa:91663	PRIMARY_SYMBOL	False
FBXO9	hsa:26268	hsa:26268	PRIMARY_SYMBOL	False
HIST1H2AE	hsa:3012	hsa:3012	UNIQUE_ALIAS	True
CHD6	hsa:84181	hsa:84181	PRIMARY_SYMBOL	False
CDHR2	hsa:54825	hsa:54825	PRIMARY_SYMBOL	False
PRMT5	hsa:10419	hsa:10419	PRIMARY_SYMBOL	False
RAB33B	hsa:83452	hsa:83452	PRIMARY_SYMBOL	True
TMA16	hsa:55319	hsa:55319	PRIMARY_SYMBOL	False
IDO1	hsa:3620	hsa:3620	PRIMARY_SYMBOL	True
ATP2B4	hsa:493	hsa:493	PRIMARY_SYMBOL	True
C6orf223			UNMAPPED	False
NACA	hsa:4666	hsa:4666	PRIMARY_SYMBOL	True
SIKE1	hsa:80143	hsa:80143	PRIMARY_SYMBOL	True
SMARCC1	hsa:6599	hsa:6599	PRIMARY_SYMBOL	True
SLC44A1	hsa:23446	hsa:23446	PRIMARY_SYMBOL	True
HMGCL	hsa:3155	hsa:3155	PRIMARY_SYMBOL	True
GJB1	hsa:2705	hsa:2705	PRIMARY_SYMBOL	False
PFKL	hsa:5211	hsa:5211	PRIMARY_SYMBOL	True
AC015912.3			UNMAPPED	False
FOSL2	hsa:2355	hsa:2355	PRIMARY_SYMBOL	True
CXCL16	hsa:58191	hsa:58191	PRIMARY_SYMBOL	True
TRMT11	hsa:60487	hsa:60487	PRIMARY_SYMBOL	False
ATF4	hsa:468	hsa:468	PRIMARY_SYMBOL	True
OIP5	hsa:11339	hsa:11339	PRIMARY_SYMBOL	False
SMIM32	hsa:389332	hsa:389332	PRIMARY_SYMBOL	False
PTBP3	hsa:9991	hsa:9991	PRIMARY_SYMBOL	False
RHOT2	hsa:89941	hsa:89941	PRIMARY_SYMBOL	True
WDR90	hsa:197335	hsa:197335	PRIMARY_SYMBOL	False
CCSER2	hsa:54462	hsa:54462	PRIMARY_SYMBOL	False
BOD1	hsa:91272	hsa:91272	PRIMARY_SYMBOL	False
MAP1B	hsa:4131	hsa:4131	PRIMARY_SYMBOL	True
ATIC	hsa:471	hsa:471	PRIMARY_SYMBOL	True
HERC1	hsa:8925	hsa:8925	PRIMARY_SYMBOL	True
FAM177A1	hsa:283635	hsa:283635	PRIMARY_SYMBOL	False
KIFC1	hsa:3833	hsa:3833	PRIMARY_SYMBOL	True
IL23A	hsa:51561	hsa:51561	PRIMARY_SYMBOL	True
ZNF260	hsa:339324	hsa:339324	PRIMARY_SYMBOL	False
TRAF3IP1	hsa:26146	hsa:26146	PRIMARY_SYMBOL	False
PRKAR2B	hsa:5577	hsa:5577	PRIMARY_SYMBOL	True
STARD10	hsa:10809	hsa:10809	PRIMARY_SYMBOL	False
AC002310.1			UNMAPPED	False
NSD1	hsa:64324	hsa:64324	PRIMARY_SYMBOL	True
SFT2D1	hsa:113402	hsa:113402	PRIMARY_SYMBOL	False
CEP78	hsa:84131	hsa:84131	PRIMARY_SYMBOL	False
PHC2	hsa:1912	hsa:1912	PRIMARY_SYMBOL	True
USP42	hsa:84132	hsa:84132	PRIMARY_SYMBOL	False
RFXANK	hsa:8625	hsa:8625	PRIMARY_SYMBOL	True
SHISA9	hsa:729993	hsa:729993	PRIMARY_SYMBOL	False
KIAA0040	hsa:9674	hsa:9674	PRIMARY_SYMBOL	False
GDAP2	hsa:54834	hsa:54834	PRIMARY_SYMBOL	False
TMEM250	hsa:90120	hsa:90120	PRIMARY_SYMBOL	False
FAM118A	hsa:55007	hsa:55007	PRIMARY_SYMBOL	False
LRRCC1	hsa:85444	hsa:85444	PRIMARY_SYMBOL	False
NKILA	hsa:105416157	hsa:105416157	PRIMARY_SYMBOL	False
KIAA1143	hsa:57456	hsa:57456	PRIMARY_SYMBOL	False
NOL8	hsa:55035	hsa:55035	PRIMARY_SYMBOL	False
TMEM255B	hsa:348013	hsa:348013	PRIMARY_SYMBOL	False
REG1B	hsa:5968	hsa:5968	PRIMARY_SYMBOL	False
MLST8	hsa:64223	hsa:64223	PRIMARY_SYMBOL	True
PRKD2	hsa:25865	hsa:25865	PRIMARY_SYMBOL	True
AGPS	hsa:8540	hsa:8540	PRIMARY_SYMBOL	True
KCNK1	hsa:3775	hsa:3775	PRIMARY_SYMBOL	False
CIR1		hsa:7335;hsa:9541	AMBIGUOUS	False
POLR1A	hsa:25885	hsa:25885	PRIMARY_SYMBOL	True
TMEM62	hsa:80021	hsa:80021	PRIMARY_SYMBOL	False
PDE12	hsa:201626	hsa:201626	PRIMARY_SYMBOL	False
LAMA1	hsa:284217	hsa:284217	PRIMARY_SYMBOL	True
PLEKHA6	hsa:22874	hsa:22874	PRIMARY_SYMBOL	False
SLC25A28	hsa:81894	hsa:81894	PRIMARY_SYMBOL	False
MAP2K7	hsa:5609	hsa:5609	PRIMARY_SYMBOL	True
ACY3	hsa:91703	hsa:91703	PRIMARY_SYMBOL	False
IGHG1			UNMAPPED	False
UBL5	hsa:59286	hsa:59286	PRIMARY_SYMBOL	False
KMT5A	hsa:387893	hsa:387893	PRIMARY_SYMBOL	True
ACE2	hsa:59272	hsa:59272	PRIMARY_SYMBOL	True
AL591846.2			UNMAPPED	False
MUTYH	hsa:4595	hsa:4595	PRIMARY_SYMBOL	True
CD48	hsa:962	hsa:962	PRIMARY_SYMBOL	True
KAT6A	hsa:7994	hsa:7994	PRIMARY_SYMBOL	True
ARID3A	hsa:1820	hsa:1820	PRIMARY_SYMBOL	False
SOCS1	hsa:8651	hsa:8651	PRIMARY_SYMBOL	True
FZD3	hsa:7976	hsa:7976	PRIMARY_SYMBOL	True
SUV39H2	hsa:79723	hsa:79723	PRIMARY_SYMBOL	True
AJM1	hsa:389813	hsa:389813	PRIMARY_SYMBOL	False
AC012640.2			UNMAPPED	False
SKAP1	hsa:8631	hsa:8631	PRIMARY_SYMBOL	True
COASY	hsa:80347	hsa:80347	PRIMARY_SYMBOL	True
SELENOM	hsa:140606	hsa:140606	PRIMARY_SYMBOL	False
ARHGAP5-AS1			UNMAPPED	False
TEF	hsa:7008	hsa:7008	PRIMARY_SYMBOL	False
PPP1R12C	hsa:54776	hsa:54776	PRIMARY_SYMBOL	True
N4BP2	hsa:55728	hsa:55728	PRIMARY_SYMBOL	False
LINC00659			UNMAPPED	False
ROM1	hsa:6094	hsa:6094	PRIMARY_SYMBOL	False
NLN	hsa:57486	hsa:57486	PRIMARY_SYMBOL	True
ADAL	hsa:161823	hsa:161823	UNIQUE_ALIAS	False
ABL1	hsa:25	hsa:25	PRIMARY_SYMBOL	True
FRMD4B	hsa:23150	hsa:23150	PRIMARY_SYMBOL	False
PLXND1	hsa:23129	hsa:23129	PRIMARY_SYMBOL	False
AKAP13	hsa:11214	hsa:11214	PRIMARY_SYMBOL	True
EFR3A	hsa:23167	hsa:23167	PRIMARY_SYMBOL	False
DPP7	hsa:29952	hsa:29952	PRIMARY_SYMBOL	False
MOB2	hsa:81532	hsa:81532	PRIMARY_SYMBOL	False
RNF24	hsa:11237	hsa:11237	PRIMARY_SYMBOL	False
ESRP1	hsa:54845	hsa:54845	PRIMARY_SYMBOL	False
LINC02253			UNMAPPED	False
PDE9A	hsa:5152	hsa:5152	PRIMARY_SYMBOL	True
ANO10	hsa:55129	hsa:55129	PRIMARY_SYMBOL	False
GATC	hsa:283459	hsa:283459	PRIMARY_SYMBOL	True
HMGCS2	hsa:3158	hsa:3158	PRIMARY_SYMBOL	True
AC147067.1			UNMAPPED	False
AL157938.3			UNMAPPED	False
CARHSP1	hsa:23589	hsa:23589	PRIMARY_SYMBOL	False
PTP4A3	hsa:11156	hsa:11156	PRIMARY_SYMBOL	False
CHD2	hsa:1106	hsa:1106	PRIMARY_SYMBOL	False
CENPK	hsa:64105	hsa:64105	PRIMARY_SYMBOL	False
HIST1H2AG	hsa:8969	hsa:8969	UNIQUE_ALIAS	True
KCTD9	hsa:54793	hsa:54793	PRIMARY_SYMBOL	False
XXYLT1	hsa:152002	hsa:152002	PRIMARY_SYMBOL	True
METTL25	hsa:84190	hsa:84190	PRIMARY_SYMBOL	False
AF001548.2			UNMAPPED	False
PRCC	hsa:5546	hsa:5546	PRIMARY_SYMBOL	True
LRRC57	hsa:255252	hsa:255252	PRIMARY_SYMBOL	False
HPGD	hsa:3248	hsa:3248	PRIMARY_SYMBOL	True
C1orf112	hsa:55732	hsa:55732	UNIQUE_ALIAS	False
MTMR14	hsa:64419	hsa:64419	PRIMARY_SYMBOL	True
ZNF462	hsa:58499	hsa:58499	PRIMARY_SYMBOL	False
GALNT12	hsa:79695	hsa:79695	PRIMARY_SYMBOL	True
ITPA	hsa:3704	hsa:3704	PRIMARY_SYMBOL	True
RARG	hsa:5916	hsa:5916	PRIMARY_SYMBOL	False
ENPP5	hsa:59084	hsa:59084	PRIMARY_SYMBOL	False
CEPT1	hsa:10390	hsa:10390	PRIMARY_SYMBOL	True
ZNF524	hsa:147807	hsa:147807	PRIMARY_SYMBOL	False
CXXC4	hsa:80319	hsa:80319	PRIMARY_SYMBOL	True
WDR35	hsa:57539	hsa:57539	PRIMARY_SYMBOL	False
DCTN4	hsa:51164	hsa:51164	PRIMARY_SYMBOL	True
NCLN	hsa:56926	hsa:56926	PRIMARY_SYMBOL	False
PHC3	hsa:80012	hsa:80012	PRIMARY_SYMBOL	True
MYB	hsa:4602	hsa:4602	PRIMARY_SYMBOL	True
CYB5R3	hsa:1727	hsa:1727	PRIMARY_SYMBOL	True
UQCRFS1	hsa:7386	hsa:7386	PRIMARY_SYMBOL	True
FBXW11	hsa:23291	hsa:23291	PRIMARY_SYMBOL	True
DNAJC30	hsa:84277	hsa:84277	PRIMARY_SYMBOL	False
RPUSD1	hsa:113000	hsa:113000	PRIMARY_SYMBOL	False
PRKCI	hsa:5584	hsa:5584	PRIMARY_SYMBOL	True
IFRD2	hsa:7866	hsa:7866	PRIMARY_SYMBOL	False
MMP11	hsa:4320	hsa:4320	PRIMARY_SYMBOL	False
DCTN3	hsa:11258	hsa:11258	PRIMARY_SYMBOL	True
B4GALT4	hsa:8702	hsa:8702	PRIMARY_SYMBOL	True
NR2F6	hsa:2063	hsa:2063	PRIMARY_SYMBOL	False
SNHG19			UNMAPPED	False
EPHA4	hsa:2043	hsa:2043	PRIMARY_SYMBOL	True
DIP2A	hsa:23181	hsa:23181	PRIMARY_SYMBOL	False
CD24	hsa:100133941	hsa:100133941	PRIMARY_SYMBOL	True
DHDDS	hsa:79947	hsa:79947	PRIMARY_SYMBOL	True
NPTN	hsa:27020	hsa:27020	PRIMARY_SYMBOL	False
ASMTL	hsa:8623	hsa:8623	PRIMARY_SYMBOL	True
TIMM44	hsa:10469	hsa:10469	PRIMARY_SYMBOL	False
ASCC3	hsa:10973	hsa:10973	PRIMARY_SYMBOL	False
CMC1	hsa:152100	hsa:152100	PRIMARY_SYMBOL	False
PLA2G3	hsa:50487	hsa:50487	PRIMARY_SYMBOL	True
AL139289.2			UNMAPPED	False
PATL1	hsa:219988	hsa:219988	PRIMARY_SYMBOL	True
PPWD1	hsa:23398	hsa:23398	PRIMARY_SYMBOL	False
TTBK2	hsa:146057	hsa:146057	PRIMARY_SYMBOL	False
PSMG1	hsa:8624	hsa:8624	PRIMARY_SYMBOL	False
TDP2	hsa:51567	hsa:51567	PRIMARY_SYMBOL	False
KDM4C	hsa:23081	hsa:23081	PRIMARY_SYMBOL	False
DNASE2	hsa:1777	hsa:1777	PRIMARY_SYMBOL	True
RAB40C	hsa:57799	hsa:57799	PRIMARY_SYMBOL	False
SMARCA4	hsa:6597	hsa:6597	PRIMARY_SYMBOL	True
CORO2A	hsa:7464	hsa:7464	PRIMARY_SYMBOL	False
GON7	hsa:84520	hsa:84520	PRIMARY_SYMBOL	False
FAM92A	hsa:137392	hsa:137392	UNIQUE_ALIAS	False
C6orf226	hsa:441150	hsa:441150	UNIQUE_ALIAS	False
AKR1A1	hsa:10327	hsa:10327	PRIMARY_SYMBOL	True
KMT2E-AS1			UNMAPPED	False
PNRC1	hsa:10957	hsa:10957	PRIMARY_SYMBOL	False
AC011498.1			UNMAPPED	False
SUPT7L	hsa:9913	hsa:9913	PRIMARY_SYMBOL	False
ZFAND3	hsa:60685	hsa:60685	PRIMARY_SYMBOL	False
TOR1AIP1	hsa:26092	hsa:26092	PRIMARY_SYMBOL	False
G3BP1	hsa:10146	hsa:10146	PRIMARY_SYMBOL	True
CCDC12	hsa:151903	hsa:151903	PRIMARY_SYMBOL	True
NUP98	hsa:4928	hsa:4928	PRIMARY_SYMBOL	True
NRBP2	hsa:340371	hsa:340371	PRIMARY_SYMBOL	False
NAPB	hsa:63908	hsa:63908	PRIMARY_SYMBOL	False
RPS7	hsa:6201	hsa:6201	PRIMARY_SYMBOL	True
LCOR	hsa:84458	hsa:84458	PRIMARY_SYMBOL	True
EPB41L5	hsa:57669	hsa:57669	PRIMARY_SYMBOL	False
ZRANB1	hsa:54764	hsa:54764	PRIMARY_SYMBOL	False
WAC	hsa:51322	hsa:51322	PRIMARY_SYMBOL	False
CTSB	hsa:1508	hsa:1508	PRIMARY_SYMBOL	True
NPIPA1	hsa:9284	hsa:9284	PRIMARY_SYMBOL	False
DHX9	hsa:1660	hsa:1660	PRIMARY_SYMBOL	False
ZNF35	hsa:7584	hsa:7584	PRIMARY_SYMBOL	False
ISCA2	hsa:122961	hsa:122961	PRIMARY_SYMBOL	False
C7orf26	hsa:79034	hsa:79034	UNIQUE_ALIAS	False
PSMD6	hsa:9861	hsa:9861	PRIMARY_SYMBOL	True
SMPD1	hsa:6609	hsa:6609	PRIMARY_SYMBOL	True
MTRR	hsa:4552	hsa:4552	PRIMARY_SYMBOL	True
ARPC1B	hsa:10095	hsa:10095	PRIMARY_SYMBOL	True
WBP11	hsa:51729	hsa:51729	PRIMARY_SYMBOL	True
DLC1	hsa:10395	hsa:10395	PRIMARY_SYMBOL	False
TSHZ2	hsa:128553	hsa:128553	PRIMARY_SYMBOL	False
PI3	hsa:5266	hsa:5266	PRIMARY_SYMBOL	False
ADAM8	hsa:101	hsa:101	PRIMARY_SYMBOL	False
OTUD7B	hsa:56957	hsa:56957	PRIMARY_SYMBOL	False
AC008443.5			UNMAPPED	False
AL137077.2			UNMAPPED	False
FAM168A	hsa:23201	hsa:23201	PRIMARY_SYMBOL	False
WBP4	hsa:11193	hsa:11193	PRIMARY_SYMBOL	False
SMYD2	hsa:56950	hsa:56950	PRIMARY_SYMBOL	True
ADGRL1	hsa:22859	hsa:22859	PRIMARY_SYMBOL	False
SLC39A10	hsa:57181	hsa:57181	PRIMARY_SYMBOL	True
CTDSPL	hsa:10217	hsa:10217	PRIMARY_SYMBOL	False
KCTD17	hsa:79734	hsa:79734	PRIMARY_SYMBOL	False
KDM6B	hsa:23135	hsa:23135	PRIMARY_SYMBOL	False
ZSCAN16	hsa:80345	hsa:80345	PRIMARY_SYMBOL	False
GOLGA5	hsa:9950	hsa:9950	PRIMARY_SYMBOL	False
LEAP2	hsa:116842	hsa:116842	PRIMARY_SYMBOL	False
LONP1	hsa:9361	hsa:9361	PRIMARY_SYMBOL	True
JKAMP	hsa:51528	hsa:51528	PRIMARY_SYMBOL	False
FAM32A	hsa:26017	hsa:26017	PRIMARY_SYMBOL	False
NDUFB5	hsa:4711	hsa:4711	PRIMARY_SYMBOL	True
PARD6A	hsa:50855	hsa:50855	PRIMARY_SYMBOL	True
GRPEL1	hsa:80273	hsa:80273	PRIMARY_SYMBOL	False
MTTP	hsa:4547	hsa:4547	PRIMARY_SYMBOL	True
TGFBR3	hsa:7049	hsa:7049	PRIMARY_SYMBOL	False
CEP135	hsa:9662	hsa:9662	PRIMARY_SYMBOL	False
INTS6	hsa:26512	hsa:26512	PRIMARY_SYMBOL	False
GRK2	hsa:156	hsa:156	PRIMARY_SYMBOL	True
ECHS1	hsa:1892	hsa:1892	PRIMARY_SYMBOL	True
RNF13	hsa:11342	hsa:11342	PRIMARY_SYMBOL	False
PRKAR1A	hsa:5573	hsa:5573	PRIMARY_SYMBOL	True
H2AFJ	hsa:55766	hsa:55766	UNIQUE_ALIAS	True
C1orf21	hsa:81563	hsa:81563	PRIMARY_SYMBOL	False
DLD	hsa:1738	hsa:1738	PRIMARY_SYMBOL	True
ATG7	hsa:10533	hsa:10533	PRIMARY_SYMBOL	True
AC240274.1			UNMAPPED	False
CYP2R1	hsa:120227	hsa:120227	PRIMARY_SYMBOL	True
TTC31	hsa:64427	hsa:64427	PRIMARY_SYMBOL	False
ENOSF1	hsa:55556	hsa:55556	PRIMARY_SYMBOL	True
IKZF5	hsa:64376	hsa:64376	PRIMARY_SYMBOL	False
CAPN6	hsa:827	hsa:827	PRIMARY_SYMBOL	False
ZNF117	hsa:51351	hsa:51351	PRIMARY_SYMBOL	False
PROSER1	hsa:80209	hsa:80209	PRIMARY_SYMBOL	False
DUSP12	hsa:11266	hsa:11266	PRIMARY_SYMBOL	False
PRMT9	hsa:90826	hsa:90826	PRIMARY_SYMBOL	False
TNNC2	hsa:7125	hsa:7125	PRIMARY_SYMBOL	True
PUM1	hsa:9698	hsa:9698	PRIMARY_SYMBOL	True
TFAM	hsa:7019	hsa:7019	PRIMARY_SYMBOL	True
OCIAD2	hsa:132299	hsa:132299	PRIMARY_SYMBOL	False
SH3PXD2A	hsa:9644	hsa:9644	PRIMARY_SYMBOL	False
NUSAP1	hsa:51203	hsa:51203	PRIMARY_SYMBOL	False
FBXO42	hsa:54455	hsa:54455	PRIMARY_SYMBOL	False
NDUFA11	hsa:126328	hsa:126328	PRIMARY_SYMBOL	True
TRAF5	hsa:7188	hsa:7188	PRIMARY_SYMBOL	True
BAG4	hsa:9530	hsa:9530	PRIMARY_SYMBOL	True
DOCK11	hsa:139818	hsa:139818	PRIMARY_SYMBOL	False
SLC7A1	hsa:6541	hsa:6541	PRIMARY_SYMBOL	True
MIAT	hsa:440823	hsa:440823	PRIMARY_SYMBOL	False
SMG9	hsa:56006	hsa:56006	PRIMARY_SYMBOL	False
ACTR5	hsa:79913	hsa:79913	PRIMARY_SYMBOL	True
SMUG1	hsa:23583	hsa:23583	PRIMARY_SYMBOL	True
CLEC11A	hsa:6320	hsa:6320	PRIMARY_SYMBOL	False
CYP2S1	hsa:29785	hsa:29785	PRIMARY_SYMBOL	True
CDK19	hsa:23097	hsa:23097	PRIMARY_SYMBOL	False
CPSF4	hsa:10898	hsa:10898	PRIMARY_SYMBOL	True
WDR31	hsa:114987	hsa:114987	PRIMARY_SYMBOL	False
TMTC4	hsa:84899	hsa:84899	PRIMARY_SYMBOL	False
CSNK1G2	hsa:1455	hsa:1455	PRIMARY_SYMBOL	True
ZCRB1	hsa:85437	hsa:85437	PRIMARY_SYMBOL	False
ANKRD40	hsa:91369	hsa:91369	PRIMARY_SYMBOL	False
SLC39A7	hsa:7922	hsa:7922	PRIMARY_SYMBOL	True
SLC22A18	hsa:5002	hsa:5002	UNIQUE_ALIAS	False
RAB11B	hsa:9230	hsa:9230	PRIMARY_SYMBOL	True
LAMTOR4	hsa:389541	hsa:389541	PRIMARY_SYMBOL	True
TFPT	hsa:29844	hsa:29844	PRIMARY_SYMBOL	True
NTMT1	hsa:28989	hsa:28989	PRIMARY_SYMBOL	False
GRN	hsa:2896	hsa:2896	PRIMARY_SYMBOL	False
TMEM219	hsa:124446	hsa:124446	PRIMARY_SYMBOL	False
TAF1A	hsa:9015	hsa:9015	PRIMARY_SYMBOL	False
PIDD1	hsa:55367	hsa:55367	PRIMARY_SYMBOL	True
ARHGAP6	hsa:395	hsa:395	PRIMARY_SYMBOL	False
NDUFC1	hsa:4717	hsa:4717	PRIMARY_SYMBOL	True
RAB11FIP3	hsa:9727	hsa:9727	PRIMARY_SYMBOL	True
IRF8	hsa:3394	hsa:3394	PRIMARY_SYMBOL	True
PRPF8	hsa:10594	hsa:10594	PRIMARY_SYMBOL	True
TSR3	hsa:115939	hsa:115939	PRIMARY_SYMBOL	False
EXOC5	hsa:10640	hsa:10640	PRIMARY_SYMBOL	True
ADK	hsa:132	hsa:132	PRIMARY_SYMBOL	True
IP6K2	hsa:51447	hsa:51447	PRIMARY_SYMBOL	True
NIN	hsa:51199	hsa:51199	PRIMARY_SYMBOL	False
LRRC58	hsa:116064	hsa:116064	PRIMARY_SYMBOL	False
VSIG2	hsa:23584	hsa:23584	PRIMARY_SYMBOL	False
ZNF768	hsa:79724	hsa:79724	PRIMARY_SYMBOL	False
RAB11FIP1	hsa:80223	hsa:80223	PRIMARY_SYMBOL	True
PCYOX1L	hsa:78991	hsa:78991	PRIMARY_SYMBOL	True
EEF1A1	hsa:1915	hsa:1915	PRIMARY_SYMBOL	True
HOOK2	hsa:29911	hsa:29911	PRIMARY_SYMBOL	False
VCPKMT	hsa:79609	hsa:79609	PRIMARY_SYMBOL	False
NCOA3	hsa:8202	hsa:8202	PRIMARY_SYMBOL	True
AQP11	hsa:282679	hsa:282679	PRIMARY_SYMBOL	False
SSR3	hsa:6747	hsa:6747	PRIMARY_SYMBOL	True
FPGS	hsa:2356	hsa:2356	PRIMARY_SYMBOL	True
DHRS4-AS1	hsa:55449	hsa:55449	PRIMARY_SYMBOL	False
MCF2L-AS1			UNMAPPED	False
THADA	hsa:63892	hsa:63892	PRIMARY_SYMBOL	False
SRPRB	hsa:58477	hsa:58477	PRIMARY_SYMBOL	True
LRRC36	hsa:55282	hsa:55282	PRIMARY_SYMBOL	False
SERTAD3	hsa:29946	hsa:29946	PRIMARY_SYMBOL	False
FAM83B	hsa:222584	hsa:222584	PRIMARY_SYMBOL	False
AC144652.1			UNMAPPED	False
ATG16L1	hsa:55054	hsa:55054	PRIMARY_SYMBOL	True
APOL2	hsa:23780	hsa:23780	PRIMARY_SYMBOL	False
ZNF395	hsa:55893	hsa:55893	PRIMARY_SYMBOL	False
SRD5A1	hsa:6715	hsa:6715	PRIMARY_SYMBOL	True
CROT	hsa:54677	hsa:54677	PRIMARY_SYMBOL	True
FAM98B	hsa:283742	hsa:283742	PRIMARY_SYMBOL	False
ISCU	hsa:23479	hsa:23479	PRIMARY_SYMBOL	False
RNH1	hsa:6050	hsa:6050	PRIMARY_SYMBOL	False
MRTO4	hsa:51154	hsa:51154	PRIMARY_SYMBOL	False
RSBN1	hsa:54665	hsa:54665	PRIMARY_SYMBOL	False
TMEM59	hsa:9528	hsa:9528	PRIMARY_SYMBOL	False
INTS7	hsa:25896	hsa:25896	PRIMARY_SYMBOL	False
NCBP3	hsa:55421	hsa:55421	PRIMARY_SYMBOL	False
ATP5MC3	hsa:518	hsa:518	PRIMARY_SYMBOL	True
TPST2	hsa:8459	hsa:8459	PRIMARY_SYMBOL	False
ZNF669	hsa:79862	hsa:79862	PRIMARY_SYMBOL	False
CMAS	hsa:55907	hsa:55907	PRIMARY_SYMBOL	True
REM2	hsa:161253	hsa:161253	PRIMARY_SYMBOL	False
SAP30BP	hsa:29115	hsa:29115	PRIMARY_SYMBOL	False
STX17	hsa:55014	hsa:55014	PRIMARY_SYMBOL	True
AC005696.1			UNMAPPED	False
AP1S3	hsa:130340	hsa:130340	PRIMARY_SYMBOL	True
CHCHD3	hsa:54927	hsa:54927	PRIMARY_SYMBOL	False
CHORDC1	hsa:26973	hsa:26973	PRIMARY_SYMBOL	False
B2M	hsa:567	hsa:567	PRIMARY_SYMBOL	True
VPS39	hsa:23339	hsa:23339	PRIMARY_SYMBOL	True
CFAP44	hsa:55779	hsa:55779	PRIMARY_SYMBOL	False
PKP4	hsa:8502	hsa:8502	PRIMARY_SYMBOL	False
CEP250	hsa:11190	hsa:11190	PRIMARY_SYMBOL	False
ZNF570	hsa:148268	hsa:148268	PRIMARY_SYMBOL	False
EIF3G	hsa:8666	hsa:8666	PRIMARY_SYMBOL	False
NUDT16L1	hsa:84309	hsa:84309	PRIMARY_SYMBOL	True
MRPS2	hsa:51116	hsa:51116	PRIMARY_SYMBOL	True
TCF12	hsa:6938	hsa:6938	PRIMARY_SYMBOL	False
LINC01003			UNMAPPED	False
FRMD4A	hsa:55691	hsa:55691	PRIMARY_SYMBOL	False
HIST1H2AK	hsa:8330	hsa:8330	UNIQUE_ALIAS	True
ABCF1	hsa:23	hsa:23	PRIMARY_SYMBOL	False
IGF2R	hsa:3482	hsa:3482	PRIMARY_SYMBOL	True
SDF2L1	hsa:23753	hsa:23753	PRIMARY_SYMBOL	False
COX7C	hsa:1350	hsa:1350	PRIMARY_SYMBOL	True
ZDHHC5	hsa:25921	hsa:25921	PRIMARY_SYMBOL	False
TAPT1	hsa:202018	hsa:202018	PRIMARY_SYMBOL	False
TMPRSS2	hsa:7113	hsa:7113	PRIMARY_SYMBOL	True
