module	GO	description	overlap	module_annotated_genes	term_universe_genes	universe_genes	p	genes	q_all_module_terms
pink	GO:0007599	hemostasis	3	199	69	5553	0.452106264876405	VKORC1;RAB27A;STXBP3	1
pink	GO:0007600	sensory perception	3	199	91	5553	0.63949892298472	HEXA;MAPK3;LXN	1
pink	GO:0007601	visual perception	0	199	32	5553	1		1
pink	GO:0007605	sensory perception of sound	1	199	35	5553	0.722324651301189	HEXA	1
pink	GO:0007610	behavior	4	199	143	5553	0.760861637281748	EIF4A3;HEXA;ARRDC3;STRBP	1
pink	GO:0007611	learning or memory	1	199	65	5553	0.908018479942823	EIF4A3	1
pink	GO:0007612	learning	1	199	35	5553	0.722324651301189	EIF4A3	1
pink	GO:0007613	memory	0	199	29	5553	1		1
pink	GO:0007616	long-term memory	0	199	10	5553	1		1
pink	GO:0007623	circadian rhythm	3	199	75	5553	0.507562064635853	PPP1CB;NDUFA9;TARDBP	1
pink	GO:0007626	locomotory behavior	2	199	50	5553	0.540083673426081	HEXA;ARRDC3	1
pink	GO:0007631	feeding behavior	0	199	15	5553	1		1
pink	GO:0007632	visual behavior	0	199	17	5553	1		1
pink	GO:0008015	blood circulation	1	199	113	5553	0.984498404871972	ATP1A1	1
pink	GO:0008016	regulation of heart contraction	1	199	43	5553	0.793061567804381	ATP1A1	1
pink	GO:0008033	tRNA processing	0	199	57	5553	1		1
pink	GO:0008037	cell recognition	1	199	28	5553	0.640981445489882	FOLR1	1
pink	GO:0008053	mitochondrial fusion	0	199	18	5553	1		1
pink	GO:0008064	regulation of actin polymerization or depolymerization	2	199	63	5553	0.666358647203184	ARF6;CTTN	1
pink	GO:0008088	axo-dendritic transport	1	199	38	5553	0.751301381994663	BLOC1S1	1
pink	GO:0008089	anterograde axonal transport	1	199	21	5553	0.535963037271251	BLOC1S1	1
pink	GO:0008090	retrograde axonal transport	0	199	10	5553	1		1
pink	GO:0008154	actin polymerization or depolymerization	5	199	80	5553	0.158169543422134	ARF6;CTTN;ARPC4;MSRB2;MSRB1	1
pink	GO:0008202	steroid metabolic process	4	199	115	5553	0.595910450132038	SCP2;STUB1;ATP1A1;EBP	1
pink	GO:0008203	cholesterol metabolic process	1	199	60	5553	0.889373638471468	EBP	1
pink	GO:0008206	bile acid metabolic process	1	199	15	5553	0.421964338148537	SCP2	1
pink	GO:0008207	C21-steroid hormone metabolic process	0	199	12	5553	1		1
pink	GO:0008209	androgen metabolic process	0	199	11	5553	1		1
pink	GO:0008213	protein alkylation	0	199	41	5553	1		1
pink	GO:0008217	regulation of blood pressure	1	199	33	5553	0.701164693692482	ATP1A1	1
pink	GO:0008277	regulation of G protein-coupled receptor signaling pathway	2	199	30	5553	0.292350280083636	ARRDC3;UBQLN2	1
pink	GO:0008284	positive regulation of cell population proliferation	8	199	392	5553	0.975313999516393	HES1;NME1;ACTR2;NDUFS4;SRSF6;RAP1A;MAP2K1;MAPK3	1
pink	GO:0008285	negative regulation of cell population proliferation	10	199	299	5553	0.6367750535237	HES1;NME1;CEBPB;ARF6;CSNK2B;AIMP1;NDRG1;EEF1E1;MAP2K1;SKAP2	1
pink	GO:0008286	insulin receptor signaling pathway	1	199	49	5553	0.834062309966382	MAPK3	1
pink	GO:0008299	isoprenoid biosynthetic process	1	199	13	5553	0.378083716675758	GGPS1	1
pink	GO:0008306	associative learning	1	199	24	5553	0.58426937206015	EIF4A3	1
pink	GO:0008334	histone mRNA metabolic process	0	199	13	5553	1		1
pink	GO:0008340	determination of adult lifespan	0	199	12	5553	1		1
pink	GO:0008344	adult locomotory behavior	1	199	25	5553	0.599232366265256	HEXA	1
pink	GO:0008347	glial cell migration	0	199	17	5553	1		1
pink	GO:0008360	regulation of cell shape	0	199	52	5553	1		1
pink	GO:0008361	regulation of cell size	1	199	59	5553	0.885216009397969	CTTN	1
pink	GO:0008366	axon ensheathment	2	199	51	5553	0.550877001376138	NDRG1;HEXA	1
pink	GO:0008380	RNA splicing	10	199	292	5553	0.606487022481519	SNRPE;EIF4A3;HNRNPH1;SRSF6;CRIPT;HNRNPH2;THOC6;MFAP1;TARDBP;RBM7	1
pink	GO:0008406	gonad development	1	199	82	5553	0.950953761141574	CEBPB	1
pink	GO:0008535	respiratory chain complex IV assembly	2	199	21	5553	0.172406519227862	COA8;COX19	1
pink	GO:0008542	visual learning	0	199	16	5553	1		1
pink	GO:0008543	fibroblast growth factor receptor signaling pathway	0	199	19	5553	1		1
pink	GO:0008544	epidermis development	3	199	125	5553	0.832386846866033	HES1;SRSF6;MAP2K1	1
pink	GO:0008584	male gonad development	0	199	60	5553	1		1
pink	GO:0008585	female gonad development	1	199	32	5553	0.689990656496842	CEBPB	1
pink	GO:0008589	regulation of smoothened signaling pathway	0	199	19	5553	1		1
pink	GO:0008593	regulation of Notch signaling pathway	2	199	33	5553	0.332421466236363	HES1;LLGL2	1
pink	GO:0008610	lipid biosynthetic process	9	199	251	5553	0.5490698240982	SCP2;ATP1A1;CHPT1;EBP;GGPS1;DPM1;ACAT1;CRLS1;SOCS2	1
pink	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	0	199	51	5553	1		1
pink	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	1	199	54	5553	0.861977388624562	RAD9A	1
pink	GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	1	199	36	5553	0.732338677106021	ZNF622	1
pink	GO:0008637	apoptotic mitochondrial changes	0	199	65	5553	1		1
pink	GO:0008643	carbohydrate transport	1	199	35	5553	0.722324651301189	STXBP3	1
pink	GO:0008645	hexose transmembrane transport	1	199	30	5553	0.666380278127079	STXBP3	1
pink	GO:0008652	amino acid biosynthetic process	2	199	37	5553	0.384771934816286	PYCR2;MTAP	1
pink	GO:0008654	phospholipid biosynthetic process	5	199	98	5553	0.274190793695917	CHPT1;GGPS1;DPM1;CRLS1;SOCS2	1
pink	GO:0009048	dosage compensation by inactivation of X chromosome	0	199	19	5553	1		1
pink	GO:0009063	amino acid catabolic process	2	199	39	5553	0.410293412936393	ETFB;ACAT1	1
pink	GO:0009064	glutamine family amino acid metabolic process	1	199	28	5553	0.640981445489882	PYCR2	1
pink	GO:0009066	aspartate family amino acid metabolic process	1	199	25	5553	0.599232366265256	MTAP	1
pink	GO:0009067	aspartate family amino acid biosynthetic process	1	199	14	5553	0.400423308802387	MTAP	1
pink	GO:0009069	serine family amino acid metabolic process	0	199	14	5553	1		1
pink	GO:0009072	aromatic amino acid metabolic process	0	199	11	5553	1		1
pink	GO:0009081	branched-chain amino acid metabolic process	1	199	16	5553	0.442735211515897	ACAT1	1
pink	GO:0009083	branched-chain amino acid catabolic process	1	199	14	5553	0.400423308802387	ACAT1	1
pink	GO:0009084	glutamine family amino acid biosynthetic process	1	199	10	5553	0.305973632139476	PYCR2	1
pink	GO:0009100	glycoprotein metabolic process	5	199	119	5553	0.424108489058239	RAB1A;DPM1;ERP44;HEXA;CHST12	1
pink	GO:0009101	glycoprotein biosynthetic process	2	199	90	5553	0.839523074957441	DPM1;CHST12	1
pink	GO:0009112	nucleobase metabolic process	0	199	16	5553	1		1
pink	GO:0009116	nucleoside metabolic process	1	199	20	5553	0.518650822126328	MTAP	1
pink	GO:0009123	nucleoside monophosphate metabolic process	1	199	38	5553	0.751301381994663	RFK	1
pink	GO:0009124	nucleoside monophosphate biosynthetic process	1	199	25	5553	0.599232366265256	RFK	1
pink	GO:0009126	purine nucleoside monophosphate metabolic process	0	199	23	5553	1		1
pink	GO:0009127	purine nucleoside monophosphate biosynthetic process	0	199	14	5553	1		1
pink	GO:0009129	pyrimidine nucleoside monophosphate metabolic process	0	199	10	5553	1		1
pink	GO:0009132	nucleoside diphosphate metabolic process	0	199	16	5553	1		1
pink	GO:0009147	pyrimidine nucleoside triphosphate metabolic process	1	199	14	5553	0.400423308802387	NME1	1
pink	GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	1	199	11	5553	0.330889967554278	NME1	1
pink	GO:0009154	purine ribonucleotide catabolic process	1	199	15	5553	0.421964338148537	ACAT1	1
pink	GO:0009156	ribonucleoside monophosphate biosynthetic process	1	199	21	5553	0.535963037271251	RFK	1
pink	GO:0009161	ribonucleoside monophosphate metabolic process	1	199	30	5553	0.666380278127079	RFK	1
pink	GO:0009162	deoxyribonucleoside monophosphate metabolic process	0	199	11	5553	1		1
pink	GO:0009166	nucleotide catabolic process	2	199	33	5553	0.332421466236363	ACAT1;SMUG1	1
pink	GO:0009167	purine ribonucleoside monophosphate metabolic process	0	199	21	5553	1		1
pink	GO:0009168	purine ribonucleoside monophosphate biosynthetic process	0	199	12	5553	1		1
pink	GO:0009185	ribonucleoside diphosphate metabolic process	0	199	14	5553	1		1
pink	GO:0009218	pyrimidine ribonucleotide metabolic process	1	199	15	5553	0.421964338148537	NME1	1
pink	GO:0009219	pyrimidine deoxyribonucleotide metabolic process	1	199	14	5553	0.400423308802387	SMUG1	1
pink	GO:0009220	pyrimidine ribonucleotide biosynthetic process	1	199	12	5553	0.354916112710665	NME1	1
pink	GO:0009223	pyrimidine deoxyribonucleotide catabolic process	1	199	11	5553	0.330889967554278	SMUG1	1
pink	GO:0009225	nucleotide-sugar metabolic process	1	199	20	5553	0.518650822126328	DPM1	1
pink	GO:0009226	nucleotide-sugar biosynthetic process	0	199	13	5553	1		1
pink	GO:0009247	glycolipid biosynthetic process	1	199	23	5553	0.568750633557049	DPM1	1
pink	GO:0009250	glucan biosynthetic process	2	199	15	5553	0.0988488979562862	PPP1CB;ACADM	1
pink	GO:0009261	ribonucleotide catabolic process	1	199	17	5553	0.462763330155655	ACAT1	1
pink	GO:0009262	deoxyribonucleotide metabolic process	1	199	24	5553	0.58426937206015	SMUG1	1
pink	GO:0009263	deoxyribonucleotide biosynthetic process	0	199	10	5553	1		1
pink	GO:0009264	deoxyribonucleotide catabolic process	1	199	15	5553	0.421964338148537	SMUG1	1
pink	GO:0009265	2'-deoxyribonucleotide biosynthetic process	0	199	10	5553	1		1
pink	GO:0009266	response to temperature stimulus	3	199	79	5553	0.542880614846489	STUB1;ACADM;LXN	1
pink	GO:0009267	cellular response to starvation	2	199	91	5553	0.844017999720874	LAMP2;MAPK3	1
pink	GO:0009299	mRNA transcription	0	199	26	5553	1		1
pink	GO:0009301	snRNA transcription	0	199	11	5553	1		1
pink	GO:0009303	rRNA transcription	1	199	23	5553	0.568750633557049	SIRT7	1
pink	GO:0009306	protein secretion	6	199	113	5553	0.218237628714583	MPC2;IER3IP1;ARF6;LLGL2;TARDBP;STXBP3	1
pink	GO:0009308	amine metabolic process	1	199	35	5553	0.722324651301189	OAZ2	1
pink	GO:0009309	amine biosynthetic process	1	199	14	5553	0.400423308802387	OAZ2	1
pink	GO:0009311	oligosaccharide metabolic process	0	199	13	5553	1		1
pink	GO:0009314	response to radiation	5	199	162	5553	0.69655310944288	PPP1CB;BABAM1;HYAL2;RAD9A;BABAM2	1
pink	GO:0009394	2'-deoxyribonucleotide metabolic process	1	199	23	5553	0.568750633557049	SMUG1	1
pink	GO:0009395	phospholipid catabolic process	1	199	13	5553	0.378083716675758	PLBD1	1
pink	GO:0009408	response to heat	1	199	59	5553	0.885216009397969	STUB1	1
pink	GO:0009409	response to cold	1	199	15	5553	0.421964338148537	ACADM	1
pink	GO:0009410	response to xenobiotic stimulus	2	199	127	5553	0.946359574044715	ATP1A1;VKORC1	1
pink	GO:0009411	response to UV	1	199	68	5553	0.917667739393911	HYAL2	1
pink	GO:0009416	response to light stimulus	2	199	105	5553	0.896014055097389	PPP1CB;HYAL2	1
pink	GO:0009435	NAD biosynthetic process	1	199	10	5553	0.305973632139476	QPRT	1
pink	GO:0009451	RNA modification	4	199	79	5553	0.313927754988159	SNRPE;GAR1;EMG1;ALKBH5	1
pink	GO:0009566	fertilization	1	199	49	5553	0.834062309966382	FOLR1	1
pink	GO:0009581	detection of external stimulus	1	199	19	5553	0.50069609178015	LXN	1
pink	GO:0009582	detection of abiotic stimulus	1	199	19	5553	0.50069609178015	LXN	1
pink	GO:0009611	response to wounding	11	199	196	5553	0.0924974144692141	CHMP2A;CHMP5;RHOC;VKORC1;CHMP3;SRSF6;CHMP4A;FOLR1;MAP2K1;RAB27A;STXBP3	1
pink	GO:0009612	response to mechanical stimulus	2	199	69	5553	0.714546472206747	MAPK3;STRBP	1
pink	GO:0009615	response to virus	7	199	171	5553	0.41484006772292	PSMA2;AIMP1;CHMP3;HYAL2;NPLOC4;UBE2W;UNC93B1	1
pink	GO:0009617	response to bacterium	7	199	194	5553	0.548261032220118	SLPI;CEBPB;CHMP5;RAB1A;MGST2;RNF5;MAPK3	1
pink	GO:0009620	response to fungus	0	199	12	5553	1		1
pink	GO:0009628	response to abiotic stimulus	16	199	420	5553	0.437268172823604	STUB1;PPP1CB;ACADM;SDHD;NDRG1;BABAM1;SCFD1;FUNDC1;EGLN2;ALKBH5;HYAL2;MAPK3;RAD9A;STRBP;LXN;BABAM2	1
pink	GO:0009636	response to toxic substance	3	199	94	5553	0.66130797608815	PRXL2A;MGST2;SCFD1	1
pink	GO:0009648	photoperiodism	1	199	12	5553	0.354916112710665	PPP1CB	1
pink	GO:0009649	entrainment of circadian clock	1	199	13	5553	0.378083716675758	PPP1CB	1
pink	GO:0009651	response to salt stress	0	199	11	5553	1		1
pink	GO:0009712	catechol-containing compound metabolic process	0	199	14	5553	1		1
pink	GO:0009725	response to hormone	13	199	322	5553	0.368766128754777	ARPC1B;HES1;ATP1A1;CSNK2B;SRSF6;VAMP2;ACAT1;CRLS1;PGRMC2;EGLN2;MAPK3;SOCS2;STXBP3	1
pink	GO:0009743	response to carbohydrate	2	199	70	5553	0.721988020755228	MPC2;VAMP2	1
pink	GO:0009746	response to hexose	2	199	58	5553	0.621394111972296	MPC2;VAMP2	1
pink	GO:0009749	response to glucose	2	199	58	5553	0.621394111972296	MPC2;VAMP2	1
pink	GO:0009755	hormone-mediated signaling pathway	3	199	74	5553	0.498514708812197	CSNK2B;PGRMC2;EGLN2	1
pink	GO:0009790	embryo development	9	199	371	5553	0.924024045829893	HES1;CEBPB;EIF4A3;FOLR1;EMG1;MAP2K1;MAPK3;SLC39A3;UNK	1
pink	GO:0009791	post-embryonic development	1	199	40	5553	0.768926929905727	ACADM	1
pink	GO:0009792	embryo development ending in birth or egg hatching	8	199	237	5553	0.621271514433795	HES1;CEBPB;EIF4A3;FOLR1;EMG1;MAP2K1;SLC39A3;UNK	1
pink	GO:0009798	axis specification	0	199	21	5553	1		1
pink	GO:0009799	specification of symmetry	2	199	28	5553	0.265450868104792	FOLR1;NBL1	1
pink	GO:0009855	determination of bilateral symmetry	2	199	28	5553	0.265450868104792	FOLR1;NBL1	1
pink	GO:0009880	embryonic pattern specification	0	199	13	5553	1		1
pink	GO:0009887	animal organ morphogenesis	12	199	255	5553	0.202639004434831	HES1;CEBPB;EIF4A3;SRSF6;CPE;FOLR1;SNX10;MAP2K1;HYAL2;MAPK3;SLC39A3;NBL1	1
pink	GO:0009894	regulation of catabolic process	19	199	494	5553	0.407907199132284	STUB1;NDUFA13;EIF4A3;PPP1CB;RAD23B;CTTN;SNF8;RNF5;SVIP;ATP6V1E1;OAZ2;SCFD1;FMC1;ARL2;EGLN2;ALKBH5;TARDBP;MAPK3;UBQLN2	1
pink	GO:0009895	negative regulation of catabolic process	5	199	155	5553	0.658649974050234	RNF5;SVIP;SCFD1;FMC1;TARDBP	1
pink	GO:0009896	positive regulation of catabolic process	9	199	258	5553	0.582940109368736	STUB1;NDUFA13;SNF8;SVIP;OAZ2;EGLN2;TARDBP;MAPK3;UBQLN2	1
pink	GO:0009913	epidermal cell differentiation	3	199	79	5553	0.542880614846489	HES1;SRSF6;MAP2K1	1
pink	GO:0009914	hormone transport	6	199	81	5553	0.0693762636695307	MPC2;RAB1A;AIMP1;CPE;TARDBP;STXBP3	1
pink	GO:0009948	anterior/posterior axis specification	0	199	11	5553	1		1
pink	GO:0009952	anterior/posterior pattern specification	1	199	52	5553	0.851421131459521	HES1	1
pink	GO:0009953	dorsal/ventral pattern formation	1	199	18	5553	0.482075125187993	NBL1	1
pink	GO:0009968	negative regulation of signal transduction	12	199	471	5553	0.924072985270558	STUB1;NDUFA13;CTTN;SDHAF2;HYAL2;MAPK3;ARRDC3;SOCS2;UBQLN2;NPLOC4;UBE2W;NBL1	1
pink	GO:0009988	cell-cell recognition	1	199	20	5553	0.518650822126328	FOLR1	1
pink	GO:0009991	response to extracellular stimulus	6	199	198	5553	0.720794367988064	ACADM;LAMP2;TMEM126B;ACAT1;FOLR1;MAPK3	1
pink	GO:0009994	oocyte differentiation	0	199	20	5553	1		1
pink	GO:0010001	glial cell differentiation	4	199	77	5553	0.297596262201239	HES1;NDRG1;MAP2K1;MAPK3	1
pink	GO:0010035	response to inorganic substance	3	199	197	5553	0.975420552744015	EIF4A3;NDRG1;MAPK3	1
pink	GO:0010038	response to metal ion	2	199	129	5553	0.949556757008977	NDRG1;MAPK3	1
pink	GO:0010039	response to iron ion	0	199	14	5553	1		1
pink	GO:0010043	response to zinc ion	0	199	14	5553	1		1
pink	GO:0010155	regulation of proton transport	1	199	10	5553	0.305973632139476	COA8	1
pink	GO:0010165	response to X-ray	0	199	16	5553	1		1
pink	GO:0010171	body morphogenesis	0	199	15	5553	1		1
pink	GO:0010212	response to ionizing radiation	3	199	70	5553	0.461533821558403	BABAM1;RAD9A;BABAM2	1
pink	GO:0010232	vascular transport	0	199	19	5553	1		1
pink	GO:0010288	response to lead ion	0	199	11	5553	1		1
pink	GO:0010324	membrane invagination	2	199	22	5553	0.185418845795575	CHMP2A;CHMP4A	1
pink	GO:0010332	response to gamma radiation	0	199	29	5553	1		1
pink	GO:0010389	regulation of G2/M transition of mitotic cell cycle	2	199	51	5553	0.550877001376138	BABAM1;BABAM2	1
pink	GO:0010453	regulation of cell fate commitment	1	199	16	5553	0.442735211515897	HES1	1
pink	GO:0010458	exit from mitosis	2	199	13	5553	0.0769048651295552	CHMP2A;SIRT7	1
pink	GO:0010463	mesenchymal cell proliferation	0	199	10	5553	1		1
pink	GO:0010464	regulation of mesenchymal cell proliferation	0	199	10	5553	1		1
pink	GO:0010466	negative regulation of peptidase activity	1	199	53	5553	0.856796007816466	ARL6IP1	1
pink	GO:0010469	regulation of signaling receptor activity	0	199	25	5553	1		1
pink	GO:0010498	proteasomal protein catabolic process	9	199	307	5553	0.780569729232575	STUB1;PSMA2;RAD23B;PSMA1;RNF5;SVIP;UBQLN2;NPLOC4;UBE2W	1
pink	GO:0010506	regulation of autophagy	7	199	174	5553	0.432660701426342	CTTN;RNF5;SVIP;ATP6V1E1;SCFD1;MAPK3;UBQLN2	1
pink	GO:0010507	negative regulation of autophagy	2	199	39	5553	0.410293412936393	RNF5;SCFD1	1
pink	GO:0010508	positive regulation of autophagy	2	199	71	5553	0.729266173765477	SVIP;MAPK3	1
pink	GO:0010517	regulation of phospholipase activity	0	199	13	5553	1		1
pink	GO:0010518	positive regulation of phospholipase activity	0	199	11	5553	1		1
pink	GO:0010559	regulation of glycoprotein biosynthetic process	0	199	16	5553	1		1
pink	GO:0010562	positive regulation of phosphorus metabolic process	5	199	217	5553	0.895879327783365	HES1;RAP1A;ZNF622;MAP2K1;MAPK3	1
pink	GO:0010563	negative regulation of phosphorus metabolic process	3	199	157	5553	0.9257048046059	BOD1;TARDBP;HYAL2	1
pink	GO:0010564	regulation of cell cycle process	10	199	317	5553	0.708654933678619	CHMP2A;CHMP5;NAA10;CETN2;CHMP3;CHMP4A;BABAM1;TERF1;RAD9A;BABAM2	1
pink	GO:0010565	regulation of cellular ketone metabolic process	0	199	39	5553	1		1
pink	GO:0010569	regulation of double-strand break repair via homologous recombination	2	199	32	5553	0.319120940278901	MORF4L2;ACTR2	1
pink	GO:0010573	vascular endothelial growth factor production	1	199	10	5553	0.305973632139476	CXCL17	1
pink	GO:0010586	miRNA metabolic process	0	199	52	5553	1		1
pink	GO:0010587	miRNA catabolic process	0	199	11	5553	1		1
pink	GO:0010591	regulation of lamellipodium assembly	1	199	20	5553	0.518650822126328	ACTR2	1
pink	GO:0010592	positive regulation of lamellipodium assembly	1	199	18	5553	0.482075125187993	ACTR2	1
pink	GO:0010594	regulation of endothelial cell migration	1	199	64	5553	0.90455830555882	CSNK2B	1
pink	GO:0010595	positive regulation of endothelial cell migration	0	199	40	5553	1		1
pink	GO:0010596	negative regulation of endothelial cell migration	1	199	21	5553	0.535963037271251	CSNK2B	1
pink	GO:0010608	post-transcriptional regulation of gene expression	6	199	296	5553	0.959443481388418	EIF4A3;TSNAX;ALKBH5;TARDBP;TSFM;UNK	1
pink	GO:0010611	regulation of cardiac muscle hypertrophy	0	199	20	5553	1		1
pink	GO:0010613	positive regulation of cardiac muscle hypertrophy	0	199	11	5553	1		1
pink	GO:0010623	programmed cell death involved in cell development	0	199	10	5553	1		1
pink	GO:0010628	positive regulation of gene expression	13	199	402	5553	0.692788529159475	HES1;CEBPB;DPY30;EIF4A3;RAB1A;CXCL17;SNF8;SIRT7;TARDBP;MAP2K1;HYAL2;RAB27A;UNC93B1	1
pink	GO:0010629	negative regulation of gene expression	11	199	460	5553	0.948411859519127	HES1;EIF4A3;CNPY2;SRSF6;SIRT7;NDFIP2;TSNAX;ALKBH5;TARDBP;UNK;NPLOC4	1
pink	GO:0010631	epithelial cell migration	2	199	114	5553	0.920420395746244	ARF6;CSNK2B	1
pink	GO:0010632	regulation of epithelial cell migration	2	199	89	5553	0.834911807952222	ARF6;CSNK2B	1
pink	GO:0010633	negative regulation of epithelial cell migration	1	199	29	5553	0.653912611525631	CSNK2B	1
pink	GO:0010634	positive regulation of epithelial cell migration	1	199	57	5553	0.876428650121726	ARF6	1
pink	GO:0010638	positive regulation of organelle organization	7	199	226	5553	0.708318635787226	RHOC;ARF6;CTTN;MAPRE1;TERF1;ARL2;MAPK3	1
pink	GO:0010639	negative regulation of organelle organization	4	199	160	5553	0.832462810831621	NAA10;MAPRE1;SCFD1;TERF1	1
pink	GO:0010644	cell communication by electrical coupling	1	199	12	5553	0.354916112710665	ATP1A1	1
pink	GO:0010648	negative regulation of cell communication	12	199	496	5553	0.950486361268303	STUB1;NDUFA13;CTTN;SDHAF2;HYAL2;MAPK3;ARRDC3;SOCS2;UBQLN2;NPLOC4;UBE2W;NBL1	1
pink	GO:0010656	negative regulation of muscle cell apoptotic process	0	199	17	5553	1		1
pink	GO:0010657	muscle cell apoptotic process	0	199	27	5553	1		1
pink	GO:0010658	striated muscle cell apoptotic process	0	199	17	5553	1		1
pink	GO:0010659	cardiac muscle cell apoptotic process	0	199	16	5553	1		1
pink	GO:0010660	regulation of muscle cell apoptotic process	0	199	26	5553	1		1
pink	GO:0010662	regulation of striated muscle cell apoptotic process	0	199	16	5553	1		1
pink	GO:0010664	negative regulation of striated muscle cell apoptotic process	0	199	11	5553	1		1
pink	GO:0010665	regulation of cardiac muscle cell apoptotic process	0	199	15	5553	1		1
