cohort	annotation_level	gene	celltype	n_units_total	n_units_ge20cells	n_units_detected	n_cells_total	mean_unit_log1p_cpm	median_unit_log1p_cpm	mean_unit_positive_fraction	status	source_rank
GSE278688	broad	NT5E	Schwann	12	2	2	221	3.0823427927806404	3.0823427927806404	0.1336021505376344	INSUFFICIENT_UNITS	NA
GSE278688	broad	NT5E	T/NK	13	13	13	42168	1.7704178038548408	1.6625111417453775	0.015753458696524354	EVALUABLE	6.0
GSE278688	broad	NT5M	Acinar	7	2	1	284	0.19533240645529257	0.19533240645529257	0.0024271844660194173	INSUFFICIENT_UNITS	NA
GSE278688	broad	NT5M	B/Plasma	13	11	5	7721	0.2568822851146695	0.0	0.0013136627936348576	EVALUABLE	6.0
GSE278688	broad	NT5M	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	NT5M	Endothelial	13	13	9	2011	0.8813247738979636	1.0368412010851484	0.012804562427162488	EVALUABLE	4.0
GSE278688	broad	NT5M	Epithelial/Ductal	13	12	10	8370	0.6585737715904468	0.6744269679532855	0.006123022691871291	EVALUABLE	5.0
GSE278688	broad	NT5M	Fibroblast/CAF	13	13	11	4948	0.9627488504172621	1.0222706059750122	0.014710337711795687	EVALUABLE	3.0
GSE278688	broad	NT5M	Myeloid	13	13	13	5654	1.2886428856055376	1.1590104516941708	0.02148588656295055	EVALUABLE	2.0
GSE278688	broad	NT5M	Schwann	12	2	1	221	0.5953857869577355	0.5953857869577355	0.008064516129032258	INSUFFICIENT_UNITS	NA
GSE278688	broad	NT5M	T/NK	13	13	13	42168	1.6415985149388446	1.4701308424542452	0.016579962183537165	EVALUABLE	1.0
GSE278688	broad	OAT	Acinar	7	2	2	284	2.0820079167307606	2.0820079167307606	0.06690316156335574	INSUFFICIENT_UNITS	NA
GSE278688	broad	OAT	B/Plasma	13	11	11	7721	3.9788815438861955	4.182109246315648	0.19802856170037827	EVALUABLE	4.0
GSE278688	broad	OAT	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	OAT	Endothelial	13	13	13	2011	3.909616371651232	3.8786327464354695	0.24162609760419254	EVALUABLE	6.0
GSE278688	broad	OAT	Epithelial/Ductal	13	12	12	8370	3.9463778859179084	3.966752340615309	0.19446716228121189	EVALUABLE	5.0
GSE278688	broad	OAT	Fibroblast/CAF	13	13	13	4948	4.94444058885418	4.935873029221736	0.5056176696198593	EVALUABLE	1.0
GSE278688	broad	OAT	Myeloid	13	13	13	5654	4.32072293485525	4.279285549363536	0.29390951196439336	EVALUABLE	3.0
GSE278688	broad	OAT	Schwann	12	2	2	221	4.681084150420553	4.681084150420553	0.346505376344086	INSUFFICIENT_UNITS	NA
GSE278688	broad	OAT	T/NK	13	13	13	42168	4.720700612291955	4.732971126263196	0.3068416310129645	EVALUABLE	2.0
GSE278688	broad	ODC1	Acinar	7	2	2	284	2.9826879333929472	2.9826879333929472	0.13380632312671148	INSUFFICIENT_UNITS	NA
GSE278688	broad	ODC1	B/Plasma	13	11	11	7721	5.553663256466263	5.631400934015551	0.5197329038846045	EVALUABLE	1.0
GSE278688	broad	ODC1	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	ODC1	Endothelial	13	13	13	2011	4.494618632573691	4.4369100371023515	0.29708578810149566	EVALUABLE	4.0
GSE278688	broad	ODC1	Epithelial/Ductal	13	12	12	8370	4.813940423432124	4.668132266568148	0.2946834356537285	EVALUABLE	3.0
GSE278688	broad	ODC1	Fibroblast/CAF	13	13	13	4948	4.24761207490473	4.274652458411831	0.26902366667455335	EVALUABLE	6.0
GSE278688	broad	ODC1	Myeloid	13	13	13	5654	4.316884583526905	4.37737758809712	0.2571153706031961	EVALUABLE	5.0
GSE278688	broad	ODC1	Schwann	12	2	2	221	4.733106175408878	4.733106175408878	0.278494623655914	INSUFFICIENT_UNITS	NA
GSE278688	broad	ODC1	T/NK	13	13	13	42168	5.501245228780484	5.549417183268767	0.4658822421592479	EVALUABLE	2.0
GSE278688	broad	OTC	Acinar	7	2	1	284	0.19533240645529257	0.19533240645529257	0.0024271844660194173	INSUFFICIENT_UNITS	NA
GSE278688	broad	OTC	B/Plasma	13	11	0	7721	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	broad	OTC	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	OTC	Endothelial	13	13	5	2011	0.40040658939232426	0.0	0.004202395361151747	EVALUABLE	2.0
GSE278688	broad	OTC	Epithelial/Ductal	13	12	5	8370	0.544476119238353	0.0	0.007098866292565249	EVALUABLE	1.0
GSE278688	broad	OTC	Fibroblast/CAF	13	13	0	4948	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	broad	OTC	Myeloid	13	13	1	5654	0.009082963536352236	0.0	7.631257631257631e-05	LOW_DETECTION	NA
GSE278688	broad	OTC	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	broad	OTC	T/NK	13	13	0	42168	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	broad	PEPD	Acinar	7	2	1	284	0.9879784848401545	0.9879784848401545	0.02912621359223301	INSUFFICIENT_UNITS	NA
GSE278688	broad	PEPD	B/Plasma	13	11	11	7721	3.3936940760650214	3.550278712239892	0.11672639152954302	EVALUABLE	6.0
GSE278688	broad	PEPD	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PEPD	Endothelial	13	13	13	2011	4.217134028605086	4.244215389410686	0.30913047615440176	EVALUABLE	2.0
GSE278688	broad	PEPD	Epithelial/Ductal	13	12	12	8370	3.7209828441521844	3.749947808498196	0.1645237667496132	EVALUABLE	4.0
GSE278688	broad	PEPD	Fibroblast/CAF	13	13	13	4948	4.16147651168672	4.191093859439022	0.3380705819841	EVALUABLE	3.0
GSE278688	broad	PEPD	Myeloid	13	13	13	5654	4.348272360192892	4.407951143247772	0.33908358060494037	EVALUABLE	1.0
GSE278688	broad	PEPD	Schwann	12	2	2	221	5.182012111560136	5.182012111560136	0.5034946236559139	INSUFFICIENT_UNITS	NA
GSE278688	broad	PEPD	T/NK	13	13	13	42168	3.677054589833193	3.7377930614018497	0.13376345860585767	EVALUABLE	5.0
GSE278688	broad	PGP	Acinar	7	2	2	284	2.145674102170758	2.145674102170758	0.07418471496141399	INSUFFICIENT_UNITS	NA
GSE278688	broad	PGP	B/Plasma	13	11	11	7721	3.4681918285924027	3.61723114227989	0.12327572381553777	EVALUABLE	6.0
GSE278688	broad	PGP	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PGP	Endothelial	13	13	13	2011	3.858385670015901	3.817178138881169	0.25039400084631097	EVALUABLE	4.0
GSE278688	broad	PGP	Epithelial/Ductal	13	12	12	8370	3.871163905732738	3.8406473403364347	0.1912291894796724	EVALUABLE	3.0
GSE278688	broad	PGP	Fibroblast/CAF	13	13	13	4948	3.4974382065108176	3.4857450775470338	0.1968046798816023	EVALUABLE	5.0
GSE278688	broad	PGP	Myeloid	13	13	13	5654	4.0144136378411215	4.048165140490704	0.27132473425319037	EVALUABLE	2.0
GSE278688	broad	PGP	Schwann	12	2	2	221	3.84816241634016	3.84816241634016	0.20833333333333331	INSUFFICIENT_UNITS	NA
GSE278688	broad	PGP	T/NK	13	13	13	42168	4.038302027130723	4.064858364638967	0.1818503738787448	EVALUABLE	1.0
GSE278688	broad	PLA2G15	Acinar	7	2	2	284	1.1673202988334868	1.1673202988334868	0.02252925068459049	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G15	B/Plasma	13	11	10	7721	1.6043673063887383	1.7389194789091722	0.023730258561186723	EVALUABLE	6.0
GSE278688	broad	PLA2G15	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G15	Endothelial	13	13	13	2011	2.0926991646389728	2.0725295307376888	0.045385844361348765	EVALUABLE	4.0
GSE278688	broad	PLA2G15	Epithelial/Ductal	13	12	12	8370	2.226149549751503	2.228469911891482	0.041005550018432854	EVALUABLE	2.0
GSE278688	broad	PLA2G15	Fibroblast/CAF	13	13	13	4948	2.1252124854721766	2.2328181072528532	0.05400104162966972	EVALUABLE	3.0
GSE278688	broad	PLA2G15	Myeloid	13	13	13	5654	3.1516781785270913	3.1376065940986386	0.12272956738020396	EVALUABLE	1.0
GSE278688	broad	PLA2G15	Schwann	12	2	1	221	1.5623127897163056	1.5623127897163056	0.06854838709677419	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G15	T/NK	13	13	13	42168	1.6595841918020655	1.679436952425192	0.016644676397942558	EVALUABLE	5.0
GSE278688	broad	PLA2G4A	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4A	B/Plasma	13	11	5	7721	0.154816739288056	0.0	0.0008251487775221926	EVALUABLE	6.0
GSE278688	broad	PLA2G4A	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4A	Endothelial	13	13	8	2011	1.0100005399159577	1.3296529254044012	0.018509341432292017	EVALUABLE	4.0
GSE278688	broad	PLA2G4A	Epithelial/Ductal	13	12	11	8370	2.4420414223667026	2.657262785342512	0.06730704656947951	EVALUABLE	2.0
GSE278688	broad	PLA2G4A	Fibroblast/CAF	13	13	13	4948	1.955416289832723	1.947650895394699	0.04177902160922317	EVALUABLE	3.0
GSE278688	broad	PLA2G4A	Myeloid	13	13	13	5654	2.8770838287385416	2.6852439936027266	0.10153155777921893	EVALUABLE	1.0
GSE278688	broad	PLA2G4A	Schwann	12	2	2	221	3.1629335265516048	3.1629335265516048	0.0989247311827957	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4A	T/NK	13	13	9	42168	0.17678289529758434	0.09227814417203282	0.0007800994030139804	EVALUABLE	5.0
GSE278688	broad	PLA2G4B	Acinar	7	2	2	284	1.1673202988334868	1.1673202988334868	0.020102066218571073	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4B	B/Plasma	13	11	11	7721	1.279572245530943	1.2076446519811772	0.011210339414544506	EVALUABLE	5.0
GSE278688	broad	PLA2G4B	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4B	Endothelial	13	13	12	2011	1.3826088513802692	1.4165264858513547	0.022920811541131094	EVALUABLE	3.0
GSE278688	broad	PLA2G4B	Epithelial/Ductal	13	12	12	8370	2.070005355079905	1.964981551576018	0.03511002372783872	EVALUABLE	1.0
GSE278688	broad	PLA2G4B	Fibroblast/CAF	13	13	11	4948	0.9842780141186634	1.1599406263293937	0.013902411698738692	EVALUABLE	6.0
GSE278688	broad	PLA2G4B	Myeloid	13	13	12	5654	1.2864050498454513	1.3445153772747314	0.021441743064993725	EVALUABLE	4.0
GSE278688	broad	PLA2G4B	Schwann	12	2	1	221	0.5953857869577355	0.5953857869577355	0.008064516129032258	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4B	T/NK	13	13	13	42168	1.6030986199976853	1.5613640734760834	0.015044193243370106	EVALUABLE	2.0
GSE278688	broad	PLA2G4C	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4C	B/Plasma	13	11	11	7721	2.11919012414914	2.005414065293001	0.040960466265575285	EVALUABLE	4.0
GSE278688	broad	PLA2G4C	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4C	Endothelial	13	13	13	2011	3.0126838949251846	3.145782435854599	0.11182822647454073	EVALUABLE	1.0
GSE278688	broad	PLA2G4C	Epithelial/Ductal	13	12	12	8370	1.6684173823476858	1.6495083670736976	0.03222506345069575	EVALUABLE	5.0
GSE278688	broad	PLA2G4C	Fibroblast/CAF	13	13	13	4948	2.9467581796846796	2.934402662287736	0.11382633955842893	EVALUABLE	2.0
GSE278688	broad	PLA2G4C	Myeloid	13	13	13	5654	2.426564955568978	2.351741455875801	0.061740909899199954	EVALUABLE	3.0
GSE278688	broad	PLA2G4C	Schwann	12	2	2	221	3.8080054633517118	3.8080054633517118	0.17553763440860215	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4C	T/NK	13	13	13	42168	1.60314298314073	1.6495414095230025	0.017842243907303566	EVALUABLE	6.0
GSE278688	broad	PLA2G4E	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4E	B/Plasma	13	11	0	7721	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	broad	PLA2G4E	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4E	Endothelial	13	13	0	2011	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	broad	PLA2G4E	Epithelial/Ductal	13	12	2	8370	0.0975162551619057	0.0	0.0009724428355066308	LOW_DETECTION	NA
GSE278688	broad	PLA2G4E	Fibroblast/CAF	13	13	1	4948	0.009320201502463172	0.0	0.00010773540185304891	LOW_DETECTION	NA
GSE278688	broad	PLA2G4E	Myeloid	13	13	2	5654	0.05538524797355716	0.0	0.0003562718494845192	LOW_DETECTION	NA
GSE278688	broad	PLA2G4E	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4E	T/NK	13	13	0	42168	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	broad	PLA2G4F	Acinar	7	2	1	284	0.19533240645529257	0.19533240645529257	0.0024271844660194173	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4F	B/Plasma	13	11	0	7721	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	broad	PLA2G4F	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4F	Endothelial	13	13	0	2011	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	broad	PLA2G4F	Epithelial/Ductal	13	12	8	8370	0.777544701334091	0.6218481336290458	0.007979395470110529	EVALUABLE	1.0
GSE278688	broad	PLA2G4F	Fibroblast/CAF	13	13	0	4948	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	broad	PLA2G4F	Myeloid	13	13	0	5654	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	broad	PLA2G4F	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G4F	T/NK	13	13	0	42168	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	broad	PLA2G6	Acinar	7	2	2	284	1.3092657405896464	1.3092657405896464	0.024956435150609906	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G6	B/Plasma	13	11	11	7721	1.984997471453209	1.9262886590304966	0.0275434810143095	EVALUABLE	4.0
GSE278688	broad	PLA2G6	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G6	Endothelial	13	13	13	2011	2.294974117651755	2.387826385909314	0.06140332730904574	EVALUABLE	3.0
GSE278688	broad	PLA2G6	Epithelial/Ductal	13	12	12	8370	2.564629457143906	2.8326982203367654	0.06502688129921594	EVALUABLE	1.0
GSE278688	broad	PLA2G6	Fibroblast/CAF	13	13	12	4948	1.7567599444110311	1.8868705648191004	0.04048176515696436	EVALUABLE	5.0
GSE278688	broad	PLA2G6	Myeloid	13	13	12	5654	1.4036009744280824	1.4903288450630252	0.024529172213420214	EVALUABLE	6.0
GSE278688	broad	PLA2G6	Schwann	12	2	2	221	2.5386419776553724	2.5386419776553724	0.057526881720430106	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLA2G6	T/NK	13	13	13	42168	2.460689829457918	2.47383369227638	0.041309462137497574	EVALUABLE	2.0
GSE278688	broad	PLB1	Acinar	7	2	1	284	0.6329256215013006	0.6329256215013006	0.01282051282051282	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLB1	B/Plasma	13	11	7	7721	0.5243798910918115	0.24649212373629506	0.00456822259668972	EVALUABLE	5.0
GSE278688	broad	PLB1	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLB1	Endothelial	13	13	5	2011	0.41682268610202	0.0	0.005695613034635132	EVALUABLE	6.0
GSE278688	broad	PLB1	Epithelial/Ductal	13	12	11	8370	1.0854170366715552	1.1549834932626295	0.01142291809273476	EVALUABLE	3.0
GSE278688	broad	PLB1	Fibroblast/CAF	13	13	10	4948	0.7391253436366902	0.8105806066613885	0.009306187216593563	EVALUABLE	4.0
GSE278688	broad	PLB1	Myeloid	13	13	13	5654	2.814352288802282	2.779892799924919	0.09755880174707988	EVALUABLE	1.0
GSE278688	broad	PLB1	Schwann	12	2	1	221	0.5953857869577355	0.5953857869577355	0.008064516129032258	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLB1	T/NK	13	13	13	42168	1.2663887790330404	1.0503017460114008	0.013855239361408424	EVALUABLE	2.0
GSE278688	broad	PLBD1	Acinar	7	2	2	284	1.8946331212494252	1.8946331212494252	0.06379138660692059	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLBD1	B/Plasma	13	11	10	7721	0.9387761941268251	0.7760155823095795	0.009509237293502575	EVALUABLE	5.0
GSE278688	broad	PLBD1	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLBD1	Endothelial	13	13	11	2011	1.5542509881372886	1.7825335393421062	0.03156855968017011	EVALUABLE	4.0
GSE278688	broad	PLBD1	Epithelial/Ductal	13	12	12	8370	4.532925371401354	4.423982495293902	0.2741022218995456	EVALUABLE	1.0
GSE278688	broad	PLBD1	Fibroblast/CAF	13	13	13	4948	3.5955328064462986	3.641445786082247	0.18242287899794302	EVALUABLE	3.0
GSE278688	broad	PLBD1	Myeloid	13	13	13	5654	4.469561166087794	4.53657046516418	0.2970732895188565	EVALUABLE	2.0
GSE278688	broad	PLBD1	Schwann	12	2	2	221	3.2587468783701974	3.2587468783701974	0.10241935483870968	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLBD1	T/NK	13	13	12	42168	0.3551520709620084	0.32728034848368104	0.0016894273211098296	EVALUABLE	6.0
GSE278688	broad	PLD3	Acinar	7	2	2	284	3.1334637990452947	3.1334637990452947	0.1947971122728404	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLD3	B/Plasma	13	11	11	7721	3.539505933524344	3.4208155044821367	0.12591930286093078	EVALUABLE	6.0
GSE278688	broad	PLD3	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLD3	Endothelial	13	13	13	2011	4.685261992597814	4.744374659452381	0.45225949722070813	EVALUABLE	3.0
GSE278688	broad	PLD3	Epithelial/Ductal	13	12	12	8370	4.546423283049291	4.6211685319101985	0.3136154117565105	EVALUABLE	4.0
GSE278688	broad	PLD3	Fibroblast/CAF	13	13	13	4948	5.398304677197375	5.465533184483976	0.6006039059245262	EVALUABLE	1.0
GSE278688	broad	PLD3	Myeloid	13	13	13	5654	5.356683952172634	5.404599196487854	0.46347544580257816	EVALUABLE	2.0
GSE278688	broad	PLD3	Schwann	12	2	2	221	5.440473020021787	5.440473020021787	0.6118279569892473	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLD3	T/NK	13	13	13	42168	3.861119809103541	3.8216991560182185	0.15908929792781995	EVALUABLE	5.0
GSE278688	broad	PLD4	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLD4	B/Plasma	13	11	11	7721	3.9447557692017567	4.006277488053824	0.1679330130979221	EVALUABLE	2.0
GSE278688	broad	PLD4	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLD4	Endothelial	13	13	4	2011	0.31968862638336426	0.0	0.003624149843406456	EVALUABLE	5.0
GSE278688	broad	PLD4	Epithelial/Ductal	13	12	7	8370	0.38991701338601836	0.2741937433264566	0.0027168382618554554	EVALUABLE	4.0
GSE278688	broad	PLD4	Fibroblast/CAF	13	13	9	4948	0.6669705149546841	0.6875161336271133	0.00496373543007889	EVALUABLE	3.0
GSE278688	broad	PLD4	Myeloid	13	13	13	5654	4.857562959260739	4.841948086990119	0.22090199013987233	EVALUABLE	1.0
GSE278688	broad	PLD4	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	broad	PLD4	T/NK	13	13	9	42168	0.13497095785099275	0.08210858534431051	0.0004670690890031668	EVALUABLE	6.0
GSE278688	broad	PM20D1	Acinar	7	2	2	284	2.3942289627580706	2.3942289627580706	0.09428678117998507	INSUFFICIENT_UNITS	NA
GSE278688	broad	PM20D1	B/Plasma	13	11	10	7721	1.2706551596197848	1.2076446519811772	0.013334224605478378	EVALUABLE	2.0
GSE278688	broad	PM20D1	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PM20D1	Endothelial	13	13	6	2011	0.4633376363978371	0.0	0.00546747486717525	EVALUABLE	5.0
GSE278688	broad	PM20D1	Epithelial/Ductal	13	12	12	8370	0.9842341725331852	1.0407405213796275	0.00863779372543095	EVALUABLE	3.0
GSE278688	broad	PM20D1	Fibroblast/CAF	13	13	10	4948	0.332526990546808	0.30446525622353504	0.0032475315995333692	EVALUABLE	6.0
GSE278688	broad	PM20D1	Myeloid	13	13	10	5654	0.5253151736319465	0.4634586045798931	0.00627410985652611	EVALUABLE	4.0
GSE278688	broad	PM20D1	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	broad	PM20D1	T/NK	13	13	13	42168	1.2964473010152369	1.1914277454940665	0.010709269753836324	EVALUABLE	1.0
GSE278688	broad	PM20D2	Acinar	7	2	2	284	1.7375169628398597	1.7375169628398597	0.04505850136918098	INSUFFICIENT_UNITS	NA
GSE278688	broad	PM20D2	B/Plasma	13	11	11	7721	2.807695802734424	3.006583551384207	0.061122065910110754	EVALUABLE	3.0
GSE278688	broad	PM20D2	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PM20D2	Endothelial	13	13	11	2011	1.5415856416732543	1.720740972281369	0.027861952731840507	EVALUABLE	6.0
GSE278688	broad	PM20D2	Epithelial/Ductal	13	12	12	8370	2.8377020229022842	2.7330959307395712	0.08647734799062838	EVALUABLE	2.0
GSE278688	broad	PM20D2	Fibroblast/CAF	13	13	13	4948	3.109041990021512	2.9144727460674367	0.1359503542978108	EVALUABLE	1.0
GSE278688	broad	PM20D2	Myeloid	13	13	13	5654	1.8081572215826576	1.8736710467327717	0.032522697971325516	EVALUABLE	5.0
GSE278688	broad	PM20D2	Schwann	12	2	2	221	2.7679693628260402	2.7679693628260402	0.06559139784946236	INSUFFICIENT_UNITS	NA
GSE278688	broad	PM20D2	T/NK	13	13	13	42168	2.2666717044785027	2.252973546278757	0.03200197686817499	EVALUABLE	4.0
GSE278688	broad	PNLIPRP2	Acinar	7	2	0	284	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	broad	PNLIPRP2	B/Plasma	13	11	0	7721	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	broad	PNLIPRP2	Endocrine	12	0	0	37	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	broad	PNLIPRP2	Endothelial	13	13	0	2011	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	broad	PNLIPRP2	Epithelial/Ductal	13	12	0	8370	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	broad	PNLIPRP2	Fibroblast/CAF	13	13	0	4948	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	broad	PNLIPRP2	Myeloid	13	13	0	5654	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	broad	PNLIPRP2	Schwann	12	2	0	221	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	broad	PNLIPRP2	T/NK	13	13	0	42168	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	broad	PNP	Acinar	7	2	2	284	2.1041430515299338	2.1041430515299338	0.04194672641274583	INSUFFICIENT_UNITS	NA
GSE278688	broad	PNP	B/Plasma	13	11	11	7721	4.407497318553818	4.504263672827113	0.2373282365939806	EVALUABLE	4.0
GSE278688	broad	PNP	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PNP	Endothelial	13	13	13	2011	5.841361690637372	5.716728897595246	0.625398523032011	EVALUABLE	1.0
GSE278688	broad	PNP	Epithelial/Ductal	13	12	12	8370	4.293062161398983	4.307056308609527	0.22419451976397806	EVALUABLE	5.0
GSE278688	broad	PNP	Fibroblast/CAF	13	13	13	4948	3.395113433587084	3.3334438897779037	0.14288058394144468	EVALUABLE	6.0
GSE278688	broad	PNP	Myeloid	13	13	13	5654	4.922267686695569	4.907986772080878	0.37452488906927955	EVALUABLE	3.0
GSE278688	broad	PNP	Schwann	12	2	2	221	3.1611893728796314	3.1611893728796314	0.09381720430107526	INSUFFICIENT_UNITS	NA
GSE278688	broad	PNP	T/NK	13	13	13	42168	4.97276988251269	4.932849289268882	0.3350986959396551	EVALUABLE	2.0
GSE278688	broad	PNPLA2	Acinar	7	2	2	284	3.965423219649102	3.965423219649102	0.3573562359970127	INSUFFICIENT_UNITS	NA
GSE278688	broad	PNPLA2	B/Plasma	13	11	11	7721	4.7716696433305765	4.822475410783224	0.3641950595468602	EVALUABLE	4.0
GSE278688	broad	PNPLA2	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PNPLA2	Endothelial	13	13	13	2011	4.779055342992539	4.810461130733928	0.47224090106616895	EVALUABLE	3.0
GSE278688	broad	PNPLA2	Epithelial/Ductal	13	12	12	8370	5.1843616952992475	5.088224053566805	0.43964438988948756	EVALUABLE	1.0
GSE278688	broad	PNPLA2	Fibroblast/CAF	13	13	13	4948	4.749157785185015	4.702819251443257	0.48122931096635646	EVALUABLE	5.0
GSE278688	broad	PNPLA2	Myeloid	13	13	13	5654	4.514237525700823	4.600500649226604	0.38018227704676993	EVALUABLE	6.0
GSE278688	broad	PNPLA2	Schwann	12	2	2	221	5.723269114341595	5.723269114341595	0.7204301075268817	INSUFFICIENT_UNITS	NA
GSE278688	broad	PNPLA2	T/NK	13	13	13	42168	4.860179859288385	4.858900531373597	0.3674595826419002	EVALUABLE	2.0
GSE278688	broad	PNPLA3	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	broad	PNPLA3	B/Plasma	13	11	3	7721	0.1060810811418982	0.0	0.000575173123420334	EVALUABLE	6.0
GSE278688	broad	PNPLA3	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	broad	PNPLA3	Endothelial	13	13	4	2011	0.2183374773849464	0.0	0.0023400632551759974	EVALUABLE	3.0
GSE278688	broad	PNPLA3	Epithelial/Ductal	13	12	11	8370	1.4971128154628566	1.7295053432665397	0.020514713936366603	EVALUABLE	1.0
GSE278688	broad	PNPLA3	Fibroblast/CAF	13	13	6	4948	0.30397644017397213	0.0	0.003456222927231482	EVALUABLE	2.0
GSE278688	broad	PNPLA3	Myeloid	13	13	5	5654	0.18678257860984657	0.0	0.0016355108684933592	EVALUABLE	4.0
