cohort	annotation_level	gene	celltype	n_units_total	n_units_ge20cells	n_units_detected	n_cells_total	mean_unit_log1p_cpm	median_unit_log1p_cpm	mean_unit_positive_fraction	status	source_rank
GSE242230	broad	IDO1	Fibroblast/CAF	20	7	3	911	0.6846080502206925	0.0	0.00604536020604636	EVALUABLE	3.0
GSE242230	broad	IDO1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	IDO1	Myeloid	25	20	16	6246	1.403027993216732	1.3498881825980507	0.01006230840682075	EVALUABLE	1.0
GSE242230	broad	IDO1	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	IDO1	T/NK	25	21	1	9408	0.2356973321231741	0.0	0.0019047619047619048	LOW_DETECTION	NA
GSE242230	broad	IDO2	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	IDO2	B/Plasma	23	15	0	1740	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	IDO2	Endothelial	18	3	1	274	0.7750620111239103	0.0	0.0070921985815602835	LOW_DETECTION	NA
GSE242230	broad	IDO2	Epithelial/Ductal	25	24	2	11133	0.017536587508043603	0.0	0.0002197417957220676	LOW_DETECTION	NA
GSE242230	broad	IDO2	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	IDO2	Fibroblast/CAF	20	7	0	911	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	IDO2	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	IDO2	Myeloid	25	20	7	6246	0.205227163091343	0.0	0.0019915860871771657	EVALUABLE	1.0
GSE242230	broad	IDO2	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	IDO2	T/NK	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	IL4I1	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	IL4I1	B/Plasma	23	15	5	1740	0.5252537749054843	0.0	0.006157889635106166	EVALUABLE	5.0
GSE242230	broad	IL4I1	Endothelial	18	3	1	274	0.41019733280404713	0.0	0.005797101449275362	LOW_DETECTION	NA
GSE242230	broad	IL4I1	Epithelial/Ductal	25	24	19	11133	0.6146138513182597	0.5421876011557085	0.011085959485361665	EVALUABLE	4.0
GSE242230	broad	IL4I1	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	IL4I1	Fibroblast/CAF	20	7	6	911	1.165479063302146	1.1514571236729916	0.02176722615294741	EVALUABLE	3.0
GSE242230	broad	IL4I1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	IL4I1	Myeloid	25	20	20	6246	4.240754120318616	4.369996634905014	0.17747596720870823	EVALUABLE	1.0
GSE242230	broad	IL4I1	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	IL4I1	T/NK	25	21	18	9408	1.7317455419440475	1.6595336741960278	0.0215605232221345	EVALUABLE	2.0
GSE242230	broad	IMPA1	Acinar	17	1	1	91	3.665008208420246	3.665008208420246	0.1	INSUFFICIENT_UNITS	NA
GSE242230	broad	IMPA1	B/Plasma	23	15	14	1740	2.288214333678967	2.375223302534598	0.04372416513967816	EVALUABLE	5.0
GSE242230	broad	IMPA1	Endothelial	18	3	2	274	1.714551195705158	2.3251860333717307	0.03897625655257478	LOW_DETECTION	NA
GSE242230	broad	IMPA1	Epithelial/Ductal	25	24	24	11133	3.041261058225574	3.1368274398466376	0.1957661739877737	EVALUABLE	1.0
GSE242230	broad	IMPA1	Erythrocyte	12	3	1	1199	0.7453802955720527	0.0	0.016666666666666666	LOW_DETECTION	NA
GSE242230	broad	IMPA1	Fibroblast/CAF	20	7	7	911	2.8042467851317165	2.7910235706728406	0.12105720955212558	EVALUABLE	3.0
GSE242230	broad	IMPA1	Mast	11	1	1	91	4.025819140253178	4.025819140253178	0.2608695652173913	INSUFFICIENT_UNITS	NA
GSE242230	broad	IMPA1	Myeloid	25	20	20	6246	2.538398798504272	2.6928537249136166	0.0810281626160935	EVALUABLE	4.0
GSE242230	broad	IMPA1	Platelet	13	2	1	122	1.6885708883348212	1.6885708883348212	0.015151515151515152	INSUFFICIENT_UNITS	NA
GSE242230	broad	IMPA1	T/NK	25	21	20	9408	2.9538423252783694	3.117197656216028	0.07471682581468009	EVALUABLE	2.0
GSE242230	broad	IMPA2	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	IMPA2	B/Plasma	23	15	10	1740	1.49416691173021	1.7928144144541522	0.023154140468052326	EVALUABLE	4.0
GSE242230	broad	IMPA2	Endothelial	18	3	1	274	0.9394891845812477	0.0	0.017391304347826087	LOW_DETECTION	NA
GSE242230	broad	IMPA2	Epithelial/Ductal	25	24	24	11133	3.329837564145766	3.217107467986781	0.2137583008768217	EVALUABLE	1.0
GSE242230	broad	IMPA2	Erythrocyte	12	3	1	1199	0.10935249985896787	0.0	0.0008968609865470852	LOW_DETECTION	NA
GSE242230	broad	IMPA2	Fibroblast/CAF	20	7	7	911	2.327846519908188	2.2064730294937567	0.0883164314603143	EVALUABLE	3.0
GSE242230	broad	IMPA2	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	broad	IMPA2	Myeloid	25	20	20	6246	3.268447822614469	3.0762734077803193	0.15971399925261	EVALUABLE	2.0
GSE242230	broad	IMPA2	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	IMPA2	T/NK	25	21	16	9408	0.8354819706682163	0.7014485754644985	0.007062732094852906	EVALUABLE	5.0
GSE242230	broad	LACC1	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LACC1	B/Plasma	23	15	6	1740	0.6478133690591583	0.0	0.006833486178355284	EVALUABLE	6.0
GSE242230	broad	LACC1	Endothelial	18	3	3	274	2.273862945549189	2.3251860333717307	0.04646417925788879	EVALUABLE	2.0
GSE242230	broad	LACC1	Epithelial/Ductal	25	24	24	11133	1.896533986163026	1.8413975696008003	0.06970572346462714	EVALUABLE	3.0
GSE242230	broad	LACC1	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	LACC1	Fibroblast/CAF	20	7	6	911	1.723737420589276	1.8619333693585807	0.06531342185827954	EVALUABLE	4.0
GSE242230	broad	LACC1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LACC1	Myeloid	25	20	19	6246	2.4430288599989956	2.5390216413256126	0.06722492691743102	EVALUABLE	1.0
GSE242230	broad	LACC1	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LACC1	T/NK	25	21	17	9408	0.959633226541635	0.8747453011672988	0.007086154188370008	EVALUABLE	5.0
GSE242230	broad	LARS1	Acinar	17	1	0	91	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	broad	LARS1	B/Plasma	23	15	0	1740	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	broad	LARS1	Endothelial	18	3	0	274	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	broad	LARS1	Epithelial/Ductal	25	24	0	11133	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	broad	LARS1	Erythrocyte	12	3	0	1199	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	broad	LARS1	Fibroblast/CAF	20	7	0	911	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	broad	LARS1	Mast	11	1	0	91	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	broad	LARS1	Myeloid	25	20	0	6246	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	broad	LARS1	Platelet	13	2	0	122	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	broad	LARS1	T/NK	25	21	0	9408	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	broad	LARS2	Acinar	17	1	1	91	2.3527185629430445	2.3527185629430445	0.05	INSUFFICIENT_UNITS	NA
GSE242230	broad	LARS2	B/Plasma	23	15	11	1740	1.3648463565173714	1.6814307816733658	0.01839649575220077	EVALUABLE	5.0
GSE242230	broad	LARS2	Endothelial	18	3	1	274	0.6513937943416136	0.0	0.014492753623188406	LOW_DETECTION	NA
GSE242230	broad	LARS2	Epithelial/Ductal	25	24	22	11133	1.6956177715324994	1.793124646160109	0.06286839078567198	EVALUABLE	2.0
GSE242230	broad	LARS2	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	LARS2	Fibroblast/CAF	20	7	6	911	1.6704619022701748	1.8081627035543513	0.052352222166284365	EVALUABLE	3.0
GSE242230	broad	LARS2	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LARS2	Myeloid	25	20	19	6246	1.5202133122940091	1.6200679938919422	0.028281192800020095	EVALUABLE	4.0
GSE242230	broad	LARS2	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LARS2	T/NK	25	21	20	9408	2.230905574854486	2.272188211738252	0.032643671939836014	EVALUABLE	1.0
GSE242230	broad	LIPC	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LIPC	B/Plasma	23	15	0	1740	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	LIPC	Endothelial	18	3	1	274	0.2645762608368715	0.0	0.002898550724637681	LOW_DETECTION	NA
GSE242230	broad	LIPC	Epithelial/Ductal	25	24	12	11133	0.4235119659028657	0.07630257455544648	0.011522275798797818	EVALUABLE	3.0
GSE242230	broad	LIPC	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	LIPC	Fibroblast/CAF	20	7	3	911	0.46947036792407515	0.0	0.008785522660966064	EVALUABLE	2.0
GSE242230	broad	LIPC	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LIPC	Myeloid	25	20	3	6246	0.061537534143425464	0.0	0.0008977587842843446	EVALUABLE	4.0
GSE242230	broad	LIPC	Platelet	13	2	2	122	3.718079217697585	3.718079217697585	0.04643206256109482	INSUFFICIENT_UNITS	NA
GSE242230	broad	LIPC	T/NK	25	21	14	9408	0.7391793551997061	0.8915029156275356	0.005500468544031752	EVALUABLE	1.0
GSE242230	broad	LIPE	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LIPE	B/Plasma	23	15	15	1740	2.251950592808809	2.3265818812071695	0.04040790936694762	EVALUABLE	2.0
GSE242230	broad	LIPE	Endothelial	18	3	3	274	2.82478207474203	3.3905705178971584	0.07583256244218317	EVALUABLE	1.0
GSE242230	broad	LIPE	Epithelial/Ductal	25	24	21	11133	1.1384915384125585	1.1918560358803947	0.0333409123135007	EVALUABLE	4.0
GSE242230	broad	LIPE	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	LIPE	Fibroblast/CAF	20	7	5	911	0.6806630184448312	1.0669663336951358	0.011152893902754858	EVALUABLE	5.0
GSE242230	broad	LIPE	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LIPE	Myeloid	25	20	5	6246	0.20593230803522783	0.0	0.0019245434993915237	EVALUABLE	6.0
GSE242230	broad	LIPE	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LIPE	T/NK	25	21	18	9408	1.7080423887270544	1.9543240315963366	0.02150828926768626	EVALUABLE	3.0
GSE242230	broad	LRRC8A	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8A	B/Plasma	23	15	11	1740	1.6220902832597772	1.9725040829855875	0.02748258030379093	EVALUABLE	6.0
GSE242230	broad	LRRC8A	Endothelial	18	3	3	274	4.3297275789022125	4.42353663579693	0.24602220166512487	EVALUABLE	1.0
GSE242230	broad	LRRC8A	Epithelial/Ductal	25	24	24	11133	4.121420049602943	4.288135778993034	0.3229475529387247	EVALUABLE	2.0
GSE242230	broad	LRRC8A	Erythrocyte	12	3	2	1199	1.716204901005958	2.2556940405030876	0.06141548060050692	LOW_DETECTION	NA
GSE242230	broad	LRRC8A	Fibroblast/CAF	20	7	6	911	2.6900845492285916	3.0620221279979387	0.15124207627284017	EVALUABLE	3.0
GSE242230	broad	LRRC8A	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8A	Myeloid	25	20	20	6246	1.9793080939801928	2.02563309793591	0.041582338276662134	EVALUABLE	5.0
GSE242230	broad	LRRC8A	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8A	T/NK	25	21	19	9408	2.245334410580437	2.345890234691249	0.039847595982059614	EVALUABLE	4.0
GSE242230	broad	LRRC8B	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8B	B/Plasma	23	15	13	1740	1.8800562957777103	2.1163152363515074	0.02854264227006171	EVALUABLE	4.0
GSE242230	broad	LRRC8B	Endothelial	18	3	3	274	2.362650726582234	2.3251860333717307	0.052865145441463667	EVALUABLE	2.0
GSE242230	broad	LRRC8B	Epithelial/Ductal	25	24	24	11133	2.6563314814444112	2.6346083272294303	0.13746945922507678	EVALUABLE	1.0
GSE242230	broad	LRRC8B	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	LRRC8B	Fibroblast/CAF	20	7	5	911	0.9245654485131204	1.0669663336951358	0.01854460620986661	EVALUABLE	6.0
GSE242230	broad	LRRC8B	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8B	Myeloid	25	20	20	6246	2.0038038335298887	2.0714743958369937	0.0441787186843717	EVALUABLE	3.0
GSE242230	broad	LRRC8B	Platelet	13	2	2	122	4.70884857221038	4.70884857221038	0.1241446725317693	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8B	T/NK	25	21	19	9408	1.876476309977062	1.9103079583729738	0.02594571343011487	EVALUABLE	5.0
GSE242230	broad	LRRC8C	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8C	B/Plasma	23	15	9	1740	1.1110580050289107	1.0820366135758066	0.01495936987449676	EVALUABLE	5.0
GSE242230	broad	LRRC8C	Endothelial	18	3	3	274	4.0148955371910935	3.935642722632643	0.19735070408058383	EVALUABLE	1.0
GSE242230	broad	LRRC8C	Epithelial/Ductal	25	24	20	11133	0.9357555448662626	0.8666740139299753	0.02249999189556325	EVALUABLE	6.0
GSE242230	broad	LRRC8C	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	LRRC8C	Fibroblast/CAF	20	7	5	911	1.1367783929046353	1.1585730759824782	0.027500617911138853	EVALUABLE	4.0
GSE242230	broad	LRRC8C	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8C	Myeloid	25	20	20	6246	2.9914775044869546	3.0597313304340896	0.11531196054745485	EVALUABLE	3.0
GSE242230	broad	LRRC8C	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8C	T/NK	25	21	20	9408	3.0989302674515735	3.1487162574805656	0.09647956190853674	EVALUABLE	2.0
GSE242230	broad	LRRC8D	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8D	B/Plasma	23	15	14	1740	2.3629818694479128	2.541924541374356	0.050610570112214696	EVALUABLE	3.0
GSE242230	broad	LRRC8D	Endothelial	18	3	2	274	1.4043877895509311	2.100557095191125	0.03128019323671497	LOW_DETECTION	NA
GSE242230	broad	LRRC8D	Epithelial/Ductal	25	24	24	11133	2.2633544233384417	2.2199099773648516	0.09977829105849684	EVALUABLE	4.0
GSE242230	broad	LRRC8D	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	broad	LRRC8D	Fibroblast/CAF	20	7	7	911	1.9907969077265442	1.8081627035543513	0.05111051546787321	EVALUABLE	5.0
GSE242230	broad	LRRC8D	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8D	Myeloid	25	20	20	6246	3.070218812260406	3.046409067302706	0.1255071881176012	EVALUABLE	1.0
GSE242230	broad	LRRC8D	Platelet	13	2	2	122	4.398306747924153	4.398306747924153	0.06256109481915934	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8D	T/NK	25	21	20	9408	2.6792494627856325	2.733582914209958	0.054880889933772145	EVALUABLE	2.0
GSE242230	broad	LRRC8E	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8E	B/Plasma	23	15	1	1740	0.14140842731990869	0.0	0.0018018018018018018	LOW_DETECTION	NA
GSE242230	broad	LRRC8E	Endothelial	18	3	1	274	0.41019733280404713	0.0	0.002898550724637681	LOW_DETECTION	NA
GSE242230	broad	LRRC8E	Epithelial/Ductal	25	24	23	11133	1.7937558933857807	1.8731652036767494	0.07181964643033203	EVALUABLE	1.0
GSE242230	broad	LRRC8E	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	LRRC8E	Fibroblast/CAF	20	7	3	911	0.5823573548323724	0.0	0.016037154278079915	EVALUABLE	2.0
GSE242230	broad	LRRC8E	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8E	Myeloid	25	20	1	6246	0.054237544965000474	0.0	0.00045454545454545455	LOW_DETECTION	NA
GSE242230	broad	LRRC8E	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	LRRC8E	T/NK	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	LYPLA1	Acinar	17	1	1	91	2.997142697278509	2.997142697278509	0.05	INSUFFICIENT_UNITS	NA
GSE242230	broad	LYPLA1	B/Plasma	23	15	15	1740	3.8935775424095764	3.8998401436632566	0.15733434244461672	EVALUABLE	4.0
GSE242230	broad	LYPLA1	Endothelial	18	3	3	274	4.146455114913542	4.380499539932638	0.2454311851166615	EVALUABLE	2.0
GSE242230	broad	LYPLA1	Epithelial/Ductal	25	24	24	11133	4.247906758634813	4.183625080968238	0.3768975855141101	EVALUABLE	1.0
GSE242230	broad	LYPLA1	Erythrocyte	12	3	1	1199	0.07673177321395945	0.0	0.0005979073243647235	LOW_DETECTION	NA
GSE242230	broad	LYPLA1	Fibroblast/CAF	20	7	7	911	3.6691275996865627	3.5825783761313676	0.2577202420825668	EVALUABLE	6.0
GSE242230	broad	LYPLA1	Mast	11	1	1	91	4.862865318402624	4.862865318402624	0.5217391304347826	INSUFFICIENT_UNITS	NA
GSE242230	broad	LYPLA1	Myeloid	25	20	20	6246	3.9844980429857353	4.0509460843528355	0.24871047052097786	EVALUABLE	3.0
GSE242230	broad	LYPLA1	Platelet	13	2	2	122	4.851240499127744	4.851240499127744	0.10997067448680352	INSUFFICIENT_UNITS	NA
GSE242230	broad	LYPLA1	T/NK	25	21	20	9408	3.692300838457916	3.8427948038721262	0.1543887842586033	EVALUABLE	5.0
GSE242230	broad	LYPLA2	Acinar	17	1	1	91	3.8830178113223797	3.8830178113223797	0.2	INSUFFICIENT_UNITS	NA
GSE242230	broad	LYPLA2	B/Plasma	23	15	15	1740	3.495252323191893	3.5887446503410394	0.12185816025383366	EVALUABLE	5.0
GSE242230	broad	LYPLA2	Endothelial	18	3	3	274	4.278514793198709	4.315200995172001	0.260910679412067	EVALUABLE	1.0
GSE242230	broad	LYPLA2	Epithelial/Ductal	25	24	24	11133	3.886374474272652	4.003046834731975	0.3253124622227142	EVALUABLE	3.0
GSE242230	broad	LYPLA2	Erythrocyte	12	3	1	1199	0.16634168836933338	0.0	0.0014947683109118087	LOW_DETECTION	NA
GSE242230	broad	LYPLA2	Fibroblast/CAF	20	7	7	911	3.369079682680066	3.4045597153492677	0.2405573368027327	EVALUABLE	6.0
GSE242230	broad	LYPLA2	Mast	11	1	1	91	3.3503633378067326	3.3503633378067326	0.13043478260869565	INSUFFICIENT_UNITS	NA
GSE242230	broad	LYPLA2	Myeloid	25	20	20	6246	3.778931261291781	3.7971208133943937	0.23066150338294328	EVALUABLE	4.0
GSE242230	broad	LYPLA2	Platelet	13	2	1	122	2.0295598250492675	2.0295598250492675	0.03225806451612903	INSUFFICIENT_UNITS	NA
GSE242230	broad	LYPLA2	T/NK	25	21	20	9408	3.9129810823745417	4.0837310332267	0.1889369515638371	EVALUABLE	2.0
GSE242230	broad	MGLL	Acinar	17	1	1	91	3.8830178113223797	3.8830178113223797	0.25	INSUFFICIENT_UNITS	NA
GSE242230	broad	MGLL	B/Plasma	23	15	12	1740	1.734757472996503	1.7783184091247783	0.025286699512732956	EVALUABLE	5.0
GSE242230	broad	MGLL	Endothelial	18	3	3	274	5.2907776432964715	5.307178859247492	0.4896906156850653	EVALUABLE	2.0
GSE242230	broad	MGLL	Epithelial/Ductal	25	24	24	11133	5.292517199093315	5.449861020239428	0.5109912019339927	EVALUABLE	1.0
GSE242230	broad	MGLL	Erythrocyte	12	3	2	1199	0.8221120687860122	0.23019531964187837	0.01726457399103139	LOW_DETECTION	NA
GSE242230	broad	MGLL	Fibroblast/CAF	20	7	7	911	3.522350374961597	3.8896441542630757	0.1759752522253029	EVALUABLE	3.0
GSE242230	broad	MGLL	Mast	11	1	1	91	2.962282056084401	2.962282056084401	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	broad	MGLL	Myeloid	25	20	20	6246	3.493649465935752	3.6310006871091165	0.13160894525591002	EVALUABLE	4.0
GSE242230	broad	MGLL	Platelet	13	2	2	122	6.9839920931687	6.9839920931687	0.5972629521016618	INSUFFICIENT_UNITS	NA
GSE242230	broad	MGLL	T/NK	25	21	16	9408	1.225563058958628	1.0099746906679694	0.014107017015548258	EVALUABLE	6.0
GSE242230	broad	MOGAT1	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	MOGAT1	B/Plasma	23	15	0	1740	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT1	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT1	Epithelial/Ductal	25	24	19	11133	1.0802719467182567	1.24540363644838	0.02538389820948796	EVALUABLE	1.0
GSE242230	broad	MOGAT1	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT1	Fibroblast/CAF	20	7	0	911	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	MOGAT1	Myeloid	25	20	11	6246	0.3259806257971389	0.23936038593532658	0.003101458981988592	EVALUABLE	2.0
GSE242230	broad	MOGAT1	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	MOGAT1	T/NK	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT2	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	MOGAT2	B/Plasma	23	15	0	1740	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT2	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT2	Epithelial/Ductal	25	24	13	11133	0.5423074559343751	0.0771650680336135	0.012792979013768744	EVALUABLE	1.0
GSE242230	broad	MOGAT2	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT2	Fibroblast/CAF	20	7	0	911	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT2	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	MOGAT2	Myeloid	25	20	0	6246	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT2	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	MOGAT2	T/NK	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT3	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	MOGAT3	B/Plasma	23	15	0	1740	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT3	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT3	Epithelial/Ductal	25	24	14	11133	0.9083053704648393	0.889251744900408	0.025178368928540206	EVALUABLE	1.0
GSE242230	broad	MOGAT3	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MOGAT3	Fibroblast/CAF	20	7	1	911	0.040023219472116345	0.0	0.000725163161711385	LOW_DETECTION	NA
GSE242230	broad	MOGAT3	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	MOGAT3	Myeloid	25	20	1	6246	0.016292360564058965	0.0	0.0003048780487804878	LOW_DETECTION	NA
GSE242230	broad	MOGAT3	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	MOGAT3	T/NK	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MTO1	Acinar	17	1	1	91	2.997142697278509	2.997142697278509	0.05	INSUFFICIENT_UNITS	NA
GSE242230	broad	MTO1	B/Plasma	23	15	14	1740	2.633445723506621	3.029146392853987	0.06055832256581199	EVALUABLE	3.0
GSE242230	broad	MTO1	Endothelial	18	3	3	274	2.624737105962006	2.7305577307705438	0.06965258505499024	EVALUABLE	4.0
GSE242230	broad	MTO1	Epithelial/Ductal	25	24	23	11133	2.196506795256194	2.231810318139943	0.10751818534533653	EVALUABLE	6.0
GSE242230	broad	MTO1	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	MTO1	Fibroblast/CAF	20	7	7	911	2.4740419298457823	2.427341064007228	0.09259609521281596	EVALUABLE	5.0
GSE242230	broad	MTO1	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	broad	MTO1	Myeloid	25	20	20	6246	2.6973856976571833	2.639373232727304	0.09203966850417035	EVALUABLE	2.0
