figure_id	title	format	source_commit	sources	source_run	relation_keys	filter	transform	data_tsv	caption	configured_analysis_families
reused_24	v4全基因点图第12页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_12.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_24.tsv	figures/reused_24_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_25	v4全基因点图第13页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_13.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_25.tsv	figures/reused_25_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_26	v4全基因点图第13页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_13.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_26.tsv	figures/reused_26_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_27	v4全基因点图第14页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_14.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_27.tsv	figures/reused_27_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_28	v4全基因点图第14页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_14.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_28.tsv	figures/reused_28_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_29	v4全基因点图第15页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.png	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_15.png;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_29.tsv	figures/reused_29_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
reused_30	v4全基因点图第15页，原字节复用。共用色标仅保留历史展示，不用于跨研究绝对表达比较；新版主报告各研究单独色标。	REUSED_.svg	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/dotplot_15.svg;results/PDAC/06_EXTERNAL/20260922T131800Z_author_identity_v4/figures/figure_manifest.tsv	figures		EXACT_EXISTING_ASSET	字节复用；不重算嵌入；不伪造矢量	figure_data/reused_30.tsv	figures/reused_30_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
13_gaps	分型、UMAP及身份缺项	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/07_INTEGRATION/20260922T135400Z_report_adapter_v5/module_gaps.tsv			config examples	原统计值；仅布局与选择	figure_data/13_gaps.tsv	figures/13_gaps_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
13_source_status	来源覆盖与严格身份一致性	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/07_INTEGRATION/20260922T135400Z_report_adapter_v5/sc_source_status.tsv;results/PDAC/07_INTEGRATION/20260922T135400Z_report_adapter_v5/sc_cross_study.tsv			full specified scope	原统计值；仅布局与选择	figure_data/13_source_status.tsv	figures/13_source_status_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
14_evidence	候选证据矩阵：支持与缺项并列	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/07_INTEGRATION/20260922T135400Z_report_adapter_v5/direct_candidate_relations.tsv;results/PDAC/07_INTEGRATION/20260922T135400Z_report_adapter_v5/rna_results.tsv		3fc531a39ec1bfa2;3b65c5b363143034;d47762fd25c589b8;720d1bf4e114a655;385ef55bc5987f6d	config examples	原统计值；仅布局与选择	figure_data/14_evidence.tsv	figures/14_evidence_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
15_discussion	候选解释：不是最终靶点名单	PNG;PDF;SVG	2971100b37e40d66a88cf89102c0fd3a56b7bcee	results/PDAC/07_INTEGRATION/20260922T135400Z_report_adapter_v5/direct_candidate_relations.tsv;results/PDAC/07_INTEGRATION/20260922T135400Z_report_adapter_v5/candidate_genes_reader.tsv		3fc531a39ec1bfa2;3b65c5b363143034;d47762fd25c589b8;720d1bf4e114a655;385ef55bc5987f6d	config examples	原统计值；仅布局与选择	figure_data/15_discussion.tsv	figures/15_discussion_caption_CN.md	"{""metabolite_primary"": ""primary"", ""metabolite_sensitivity"": ""both_preimputation_available"", ""association_primary"": ""primary"", ""association_sensitivity"": ""availability""}"
