gene	stable_gene_id	in_current_pool	history_only	RNA_effect	RNA_p	RNA_q	RNA_n	RNA_background
SETD6	UniProtKB:Q8TBK2	False	True	-0.4770290008666135	0.0010426899539706	0.0548657216119157	11	NOMINAL_EXPLORATORY
SETD7	UniProtKB:Q8WTS6	False	True	0.4129068709178298	0.1664770832980814	0.2868219627906704	11	NOT_SUPPORTED_THIS_TEST
SETDB1	UniProtKB:Q15047	False	True	0.1419610945120782	0.2497250145100862	0.3785584142220035	11	NOT_SUPPORTED_THIS_TEST
SETDB2	UniProtKB:Q96T68	False	True	0.3797435740355455	0.0651382796478877	0.1605995515456543	11	NOT_SUPPORTED_THIS_TEST
SETMAR	UniProtKB:Q53H47	False	True	-0.2648087446788554	0.0191981464430516	0.0794021174124732	11	NOMINAL_EXPLORATORY
SIRT1	UniProtKB:Q96EB6	False	True	0.1144269774956143	0.3184200387222842	0.4449582951526381	11	NOT_SUPPORTED_THIS_TEST
SIRT2	UniProtKB:Q8IXJ6	False	True	-0.171269089989531	0.0560323509062713	0.1468890455310611	11	NOT_SUPPORTED_THIS_TEST
SIRT3	UniProtKB:Q9NTG7	False	True	-0.1666868989163601	0.2558730861560039	0.3838096292340059	11	NOT_SUPPORTED_THIS_TEST
SIRT4	UniProtKB:Q9Y6E7	False	True	-0.0826303190123255	0.5728727852859057	0.6826734024657043	11	NOT_SUPPORTED_THIS_TEST
SIRT5	UniProtKB:Q9NXA8	False	True	0.0234724154341253	0.695804291518579	0.7896826483107683	11	NOT_SUPPORTED_THIS_TEST
SIRT6	UniProtKB:Q8N6T7	False	True	-0.2969380361605465	0.0083338653194336	0.0662079300377228	11	NOMINAL_EXPLORATORY
SIRT7	UniProtKB:Q9NRC8	False	True	0.0334789827901509	0.7510383474775795	0.82986974271348	11	NOT_SUPPORTED_THIS_TEST
SLC13A2	UniProtKB:Q13183	True	False	-0.2235026513628435	0.099579023953661	0.1967681513324342	11	NOT_SUPPORTED_THIS_TEST
SLC13A3	UniProtKB:Q8WWT9	True	False	-0.3480427929212563	0.0104428712621445	0.0573197600388821	11	NOMINAL_EXPLORATORY
SLC13A5	UniProtKB:Q86YT5	False	True	-0.1351386046310352	0.5937387429639183	0.6978463581685506	11	NOT_SUPPORTED_THIS_TEST
SLC15A1	UniProtKB:P46059	True	False	-0.1221289011225428	0.5464565550302047	0.6366734391153801	11	NOT_SUPPORTED_THIS_TEST
SLC15A2	UniProtKB:Q16348	False	True	-0.0923295842965071	0.7509721464685276	0.82986974271348	11	NOT_SUPPORTED_THIS_TEST
SLC16A1	UniProtKB:P53985	False	True	1.3170094029320183	0.0027730919190413	0.0548657216119157	11	NOMINAL_EXPLORATORY
SLC16A10	UniProtKB:Q8TF71	True	False	-0.8442738918227953	0.007795570589642	0.0490225946823629	11	FDR_SUPPORTED
SLC16A11	UniProtKB:Q8NCK7	True	False	-0.6069006515205128	0.0070258538804293	0.0490225946823629	11	FDR_SUPPORTED
SLC16A3	UniProtKB:O15427	True	False	0.3039049652196889	0.119279348630643	0.2231969629679456	11	NOT_SUPPORTED_THIS_TEST
SLC16A6	UniProtKB:O15403	False	True	0.2535288217155272	0.1376578775440717	0.2491781834025601	11	NOT_SUPPORTED_THIS_TEST
SLC16A7	UniProtKB:O60669	True	False	-0.2474812892970499	0.3280987007959584	0.4272562669282072	11	NOT_SUPPORTED_THIS_TEST
SLC1A5	UniProtKB:Q15758	False	True	0.1919277692168453	0.3902369230068583	0.5188747848897394	11	NOT_SUPPORTED_THIS_TEST
SLC22A1	UniProtKB:O15245	True	False	-0.15080770562551	0.0734651227174879	0.1681321851954083	11	NOT_SUPPORTED_THIS_TEST
SLC22A15	UniProtKB:Q8IZD6	False	True	0.3958565750436502	0.0149010049769219	0.0702742022750811	11	NOMINAL_EXPLORATORY
SLC22A2	UniProtKB:O15244	True	False	-0.0163654000084099	0.8041560724009554	0.8452193612044085	11	NOT_SUPPORTED_THIS_TEST
SLC22A5	UniProtKB:O76082	False	True	-0.3184674178806521	0.0152980322027303	0.0713353892931665	11	NOMINAL_EXPLORATORY
SLC22A7	UniProtKB:Q9Y694	True	False	-0.1699035940655264	0.1952137739893367	0.3013612635960385	11	NOT_SUPPORTED_THIS_TEST
SLC22A8	UniProtKB:Q8TCC7	True	False	-0.3684957929405809	0.031712280218499	0.1058573216640263	11	NOMINAL_EXPLORATORY
SLC25A1	UniProtKB:P53007	False	True	0.0090611580010055	0.9220808022628806	0.9541711150842408	11	NOT_SUPPORTED_THIS_TEST
SLC25A11	UniProtKB:Q02978	True	False	-0.1958190846789961	0.0478641186590615	0.1313740587764887	11	NOMINAL_EXPLORATORY
SLC25A14	UniProtKB:O95258	False	True	0.1308662587336073	0.3533732211945299	0.481260672674455	11	NOT_SUPPORTED_THIS_TEST
SLC25A15	UniProtKB:Q9Y619	True	False	-1.3092354736686118	0.0079388817299373	0.0490225946823629	11	FDR_SUPPORTED
SLC25A17	UniProtKB:O43808	False	True	0.0297951635719291	0.715482222188505	0.8035127573792373	11	NOT_SUPPORTED_THIS_TEST
SLC25A2	UniProtKB:Q9BXI2	True	False	-0.1419343918565309	0.279519433998149	0.3835627788752378	11	NOT_SUPPORTED_THIS_TEST
SLC25A20	UniProtKB:O43772	False	True	-0.3035769916439065	0.0543891943479728	0.1461765263654361	11	NOT_SUPPORTED_THIS_TEST
SLC25A21	UniProtKB:Q9BQT8	True	False	-0.2096528966307818	0.091894665491863	0.1942622785443826	11	NOT_SUPPORTED_THIS_TEST
SLC25A26	UniProtKB:Q70HW3	True	False	-0.1868984641652555	0.1718968470141127	0.2788681060626325	11	NOT_SUPPORTED_THIS_TEST
SLC25A29	UniProtKB:Q8N8R3	True	False	-0.4286619400152545	0.0174738320796392	0.0731531614181507	11	NOMINAL_EXPLORATORY
SLC25A36	UniProtKB:Q96CQ1	True	False	0.0518826079317572	0.6638838476931762	0.725572169823958	11	NOT_SUPPORTED_THIS_TEST
SLC25A44	UniProtKB:Q96H78	False	True	-0.1398150053735189	0.2063337614180889	0.3290601622615619	11	NOT_SUPPORTED_THIS_TEST
SLC25A47	UniProtKB:Q6Q0C1	False	True	-0.2979846615313417	0.0078081312116931	0.0645250039808055	11	NOMINAL_EXPLORATORY
SLC28A1	UniProtKB:O00337	True	False	-0.2286984277375318	0.0624662774188673	0.1512663776711788	11	NOT_SUPPORTED_THIS_TEST
SLC28A2	UniProtKB:O43868	True	False	-0.0742402751356617	0.4347196228929474	0.5340578230050474	11	NOT_SUPPORTED_THIS_TEST
SLC28A3	UniProtKB:Q9HAS3	True	False	-0.0795481364984963	0.8389578913116122	0.8706831897225555	11	NOT_SUPPORTED_THIS_TEST
SLC29A1	UniProtKB:Q99808	True	False	-0.1765600777430482	0.3122951904619205	0.4181512186801991	11	NOT_SUPPORTED_THIS_TEST
SLC29A2	UniProtKB:Q14542	True	False	-0.3546826734914898	0.0619058231689289	0.1512663776711788	11	NOT_SUPPORTED_THIS_TEST
SLC29A3	UniProtKB:Q9BZD2	True	False	-0.05764142982084	0.5368226222588943	0.6284132118386109	11	NOT_SUPPORTED_THIS_TEST
SLC32A1	UniProtKB:Q9H598	False	True	-0.5470137267863937	0.0060309787338998	0.0584311321184284	11	NOMINAL_EXPLORATORY
SLC35G1	UniProtKB:Q2M3R5	False	True	-0.7358714887863962	0.0191564962311136	0.0794021174124732	11	NOMINAL_EXPLORATORY
SLC36A1	UniProtKB:Q7Z2H8	False	True	0.0781049737569654	0.752492610525743	0.82986974271348	11	NOT_SUPPORTED_THIS_TEST
SLC36A2	UniProtKB:Q495M3	False	True	-0.1016732166396218	0.1230622283843773	0.2325713479158496	11	NOT_SUPPORTED_THIS_TEST
SLC36A4	UniProtKB:Q6YBV0	True	False	0.5779381900655781	0.028490318311441	0.1005301231846563	11	NOMINAL_EXPLORATORY
SLC38A10	UniProtKB:Q9HBR0	False	True	-0.2297839347489854	0.0783499632061021	0.1756109461535955	11	NOT_SUPPORTED_THIS_TEST
SLC38A2	UniProtKB:Q96QD8	False	True	0.4631624253455882	0.0047732018934277	0.0584311321184284	11	NOMINAL_EXPLORATORY
SLC38A3	UniProtKB:Q99624	False	True	-0.887981509174021	0.022602235292378	0.0858084861984972	11	NOMINAL_EXPLORATORY
SLC38A4	UniProtKB:Q969I6	False	True	-0.5183228100679411	0.1013569682335367	0.2080485137425228	11	NOT_SUPPORTED_THIS_TEST
SLC38A7	UniProtKB:Q9NVC3	False	True	-0.0950177516943746	0.3985563151511754	0.5260943359995516	11	NOT_SUPPORTED_THIS_TEST
SLC38A8	UniProtKB:A6NNN8	False	True	-0.3315652523046	0.0842250511763572	0.1828956891185449	11	NOT_SUPPORTED_THIS_TEST
SLC38A9	UniProtKB:Q8NBW4	True	False	0.1026402201201298	0.3991836097801382	0.5052199496027862	11	NOT_SUPPORTED_THIS_TEST
SLC43A1	UniProtKB:O75387	True	False	-1.6112777098888047	0.0006830760983295	0.0318967003557723	11	FDR_SUPPORTED
SLC43A2	UniProtKB:Q8N370	True	False	-0.1573721553989855	0.2092718855677289	0.3190750354026485	11	NOT_SUPPORTED_THIS_TEST
SLC45A4	UniProtKB:Q5BKX6	True	False	-0.3927413079442553	0.0281830295489379	0.1005301231846563	11	NOMINAL_EXPLORATORY
SLC5A12	UniProtKB:Q1EHB4	False	True	0.0048351222273399	0.9230326637761304	0.9541711150842408	11	NOT_SUPPORTED_THIS_TEST
SLC5A8	UniProtKB:Q8N695	True	False	-0.1271010521653228	0.1221888108364354	0.2252286289298474	11	NOT_SUPPORTED_THIS_TEST
SLC6A1	UniProtKB:P30531	True	False	-0.056787520123559	0.4684940093033078	0.5644781477947173	11	NOT_SUPPORTED_THIS_TEST
SLC6A11	UniProtKB:P48066	True	False	-0.2091794073430682	0.0221570979932197	0.0868698921321474	11	NOMINAL_EXPLORATORY
SLC6A12	UniProtKB:P48065	True	False	-0.2687792894665554	0.0129128708461238	0.0644720412952697	11	NOMINAL_EXPLORATORY
SLC6A13	UniProtKB:Q9NSD5	True	False	-0.2605071113211037	0.0992304248914782	0.1967681513324342	11	NOT_SUPPORTED_THIS_TEST
SLC6A14	UniProtKB:Q9UN76	True	False	2.81312614493256	0.0009378544451452	0.0318967003557723	11	FDR_SUPPORTED
SLC6A15	UniProtKB:Q9H2J7	True	False	-0.1115603939240963	0.0405393930825614	0.1221125620901547	11	NOMINAL_EXPLORATORY
SLC6A17	UniProtKB:Q9H1V8	False	True	-0.2538522422496502	0.1513017392551593	0.2704518589185974	11	NOT_SUPPORTED_THIS_TEST
SLC6A19	UniProtKB:Q695T7	True	False	-0.5306640134037163	0.0049854978136028	0.0424626882744791	11	FDR_SUPPORTED
SLC6A20	UniProtKB:Q9NP91	False	True	-0.1736443039369025	0.2769917237690053	0.4081139720440802	11	NOT_SUPPORTED_THIS_TEST
SLC6A6	UniProtKB:P31641	True	False	1.1099625191926483	0.0035491398982981	0.0360085897666478	11	FDR_SUPPORTED
SLC6A7	UniProtKB:Q99884	False	True	-0.2125924077500181	0.1925592383032185	0.3152973787483998	11	NOT_SUPPORTED_THIS_TEST
SLC7A1	UniProtKB:P30825	False	True	-0.5147459650219337	0.0445618228691312	0.1327570972976201	11	NOMINAL_EXPLORATORY
SLC7A13	UniProtKB:Q8TCU3	False	True	-0.0482669971513536	0.4592473160597264	0.5719608822940356	11	NOT_SUPPORTED_THIS_TEST
SLC7A14	UniProtKB:Q8TBB6	False	True	0.0019445872195735	0.9848872994880584	0.9918231255407912	11	NOT_SUPPORTED_THIS_TEST
SLC7A2	UniProtKB:P52569	False	True	-1.7590159241153154	0.0020510673870749	0.0548657216119157	11	NOMINAL_EXPLORATORY
SLC7A3	UniProtKB:Q8WY07	True	False	-0.3046927681658409	0.0197308636249875	0.0812253885895322	11	NOMINAL_EXPLORATORY
SLC7A5	UniProtKB:Q01650	True	False	0.2474507460840684	0.4086121270306339	0.5097333099826594	11	NOT_SUPPORTED_THIS_TEST
SLC7A6	UniProtKB:Q92536	True	False	0.5274659917061882	0.0096644891217136	0.055514623559611	11	NOMINAL_EXPLORATORY
SLC7A7	UniProtKB:Q9UM01	False	True	0.3409547279102074	0.1621316646085946	0.283895853539131	11	NOT_SUPPORTED_THIS_TEST
SLC7A8	UniProtKB:Q9UHI5	True	False	-0.0271471854629008	0.9179530466989004	0.9369190187381338	11	NOT_SUPPORTED_THIS_TEST
SLC7A9	UniProtKB:P82251	True	False	-0.0958509631953026	0.2540080440858683	0.3585142107954827	11	NOT_SUPPORTED_THIS_TEST
SLCO3A1	UniProtKB:Q9UIG8	True	False	0.4785399465187497	0.0447715060727985	0.1279620669486541	11	NOMINAL_EXPLORATORY
SMYD1	UniProtKB:Q8NB12	False	True	-0.1153436289496537	0.6283893312093173	0.7305664582352225	11	NOT_SUPPORTED_THIS_TEST
SMYD2	UniProtKB:Q9NRG4	False	True	0.1170512805421691	0.3065022743547119	0.4325311700597744	11	NOT_SUPPORTED_THIS_TEST
SMYD3	UniProtKB:Q9H7B4	False	True	0.5543115456533827	0.0142503467515911	0.0702742022750811	11	NOMINAL_EXPLORATORY
SMYD4	UniProtKB:Q8IYR2	False	True	-0.10618721513141	0.0722825271637737	0.1708112773655755	11	NOT_SUPPORTED_THIS_TEST
SMYD5	UniProtKB:Q6GMV2	False	True	0.0014118268190053	0.9907579059364646	0.9953984581890944	11	NOT_SUPPORTED_THIS_TEST
SORD	UniProtKB:Q00796	False	True	0.2370882171796454	0.3263093454513246	0.4530314213547516	11	NOT_SUPPORTED_THIS_TEST
SPOUT1	UniProtKB:Q5T280	False	True	-0.1454960076376726	0.3033398121778607	0.4294811202122187	11	NOT_SUPPORTED_THIS_TEST
SRM	UniProtKB:P19623	True	False	-0.3308791215047236	0.0490602757169984	0.1331636055175672	11	NOMINAL_EXPLORATORY
SRR	UniProtKB:Q9GZT4	False	True	-0.3095799344688937	0.0114435502838456	0.0702742022750811	11	NOMINAL_EXPLORATORY
SUV39H1	UniProtKB:O43463	False	True	-0.0462270008477719	0.7175705094138227	0.8037539126332374	11	NOT_SUPPORTED_THIS_TEST
SUV39H2	UniProtKB:Q9H5I1	False	True	0.0259273829125701	0.8602817774009323	0.9180618967786068	11	NOT_SUPPORTED_THIS_TEST
TARBP1	UniProtKB:Q13395	False	True	0.4745651206483882	0.0093332182856186	0.0702447481496562	11	NOMINAL_EXPLORATORY
TAT	UniProtKB:P17735	True	False	-0.2394345322206908	0.0417827700000218	0.1232592810370511	11	NOMINAL_EXPLORATORY
TDO2	UniProtKB:P48775	True	False	0.6948316495132391	0.0047189317381745	0.0424626882744791	11	FDR_SUPPORTED
TET1	UniProtKB:Q8NFU7	False	True	0.092097010650189	0.4589223440515662	0.5719608822940356	11	NOT_SUPPORTED_THIS_TEST
TET2	UniProtKB:Q6N021	False	True	0.5665500505717493	0.0763107007113617	0.1756109461535955	11	NOT_SUPPORTED_THIS_TEST
