cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	relation_type	metabolite_role	reaction_id	reaction_text	organism	evidence_id	source_url	evidence_level	mapping_status	identity_status	compound_specificity	added_or_reused	mapping_version	reason	metabolite_name	in_original42_relation_pool	legacy_relation_id	annotation_evidence
PDAC	CAMP_PDAC_GSE62452	4778c1ad986b531b	NAME:1-oleoylglycerol (1-monoolein)	UniProtKB:Q96AD5	PNPLA2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38323	2 1-(9Z-octadecenoyl)-glycerol = 1,2-di-(9Z-octadecenoyl)-glycerol + glycerol	Homo sapiens	paired51_v2_evidence_row_32	https://www.uniprot.org/uniprotkb/Q96AD5/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	1-oleoylglycerol (1-monoolein)	False	4778c1ad986b531b	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"
PDAC	CAMP_PDAC_GSE62452	b32d1c1acc2b8217	NAME:1-oleoylglycerol (1-monoolein)	UniProtKB:Q9NST1	PNPLA3	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38323	2 1-(9Z-octadecenoyl)-glycerol = 1,2-di-(9Z-octadecenoyl)-glycerol + glycerol	Homo sapiens	paired51_v2_evidence_row_37	https://www.uniprot.org/uniprotkb/Q9NST1/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	1-oleoylglycerol (1-monoolein)	False	b32d1c1acc2b8217	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"
PDAC	CAMP_PDAC_GSE62452	b32d1c1acc2b8217	NAME:1-oleoylglycerol (1-monoolein)	UniProtKB:Q9NST1	PNPLA3	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38327	1-(9Z-octadecenoyl)-glycerol + 1,2-di-(9Z-octadecenoyl)-glycerol = 1,2,3-tri-(9Z-octadecenoyl)-glycerol + glycerol	Homo sapiens	paired51_v2_evidence_row_38	https://www.uniprot.org/uniprotkb/Q9NST1/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	1-oleoylglycerol (1-monoolein)	False	b32d1c1acc2b8217	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"
PDAC	CAMP_PDAC_GSE62452	b32d1c1acc2b8217	NAME:1-oleoylglycerol (1-monoolein)	UniProtKB:Q9NST1	PNPLA3	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38331	1-(9Z-octadecenoyl)-glycerol + 1,3-di-(9Z-octadecenoyl)-glycerol = 1,2,3-tri-(9Z-octadecenoyl)-glycerol + glycerol	Homo sapiens	paired51_v2_evidence_row_39	https://www.uniprot.org/uniprotkb/Q9NST1/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	1-oleoylglycerol (1-monoolein)	False	b32d1c1acc2b8217	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"
PDAC	CAMP_PDAC_GSE62452	f21f191179b76a03	NAME:1-oleoylglycerol (1-monoolein)	UniProtKB:P41247	PNPLA4	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38323	2 1-(9Z-octadecenoyl)-glycerol = 1,2-di-(9Z-octadecenoyl)-glycerol + glycerol	Homo sapiens	paired51_v2_evidence_row_17	https://www.uniprot.org/uniprotkb/P41247/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	1-oleoylglycerol (1-monoolein)	False	f21f191179b76a03	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"
PDAC	CAMP_PDAC_GSE62452	f21f191179b76a03	NAME:1-oleoylglycerol (1-monoolein)	UniProtKB:P41247	PNPLA4	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38327	1-(9Z-octadecenoyl)-glycerol + 1,2-di-(9Z-octadecenoyl)-glycerol = 1,2,3-tri-(9Z-octadecenoyl)-glycerol + glycerol	Homo sapiens	paired51_v2_evidence_row_18	https://www.uniprot.org/uniprotkb/P41247/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	1-oleoylglycerol (1-monoolein)	False	f21f191179b76a03	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"
PDAC	CAMP_PDAC_GSE62452	f21f191179b76a03	NAME:1-oleoylglycerol (1-monoolein)	UniProtKB:P41247	PNPLA4	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38331	1-(9Z-octadecenoyl)-glycerol + 1,3-di-(9Z-octadecenoyl)-glycerol = 1,2,3-tri-(9Z-octadecenoyl)-glycerol + glycerol	Homo sapiens	paired51_v2_evidence_row_19	https://www.uniprot.org/uniprotkb/P41247/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	1-oleoylglycerol (1-monoolein)	False	f21f191179b76a03	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15364929""}]"
PDAC	CAMP_PDAC_GSE62452	0dccba60c44872dc	NAME:1-oleoylglycerol (1-monoolein)	UniProtKB:Q8IY17	PNPLA6	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38487	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	paired51_v2_evidence_row_28	https://www.uniprot.org/uniprotkb/Q8IY17/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	1-oleoylglycerol (1-monoolein)	False	0dccba60c44872dc	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11927584""}]"
PDAC	CAMP_PDAC_GSE62452	06aa70a038d72feb	KEGG:C00239	UniProtKB:P27144	AK4	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:25094	dCMP + ATP = dCDP + ADP	Homo sapiens	paired51_v2_evidence_row_48	https://www.uniprot.org/uniprotkb/P27144/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxycytidine 5'-monophosphate	True	06aa70a038d72feb	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19766732""}]"
PDAC	CAMP_PDAC_GSE62452	827fb326cb828c22	KEGG:C00239	UniProtKB:Q5TCS8	AK9	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:25094	dCMP + ATP = dCDP + ADP	Homo sapiens	paired51_v2_evidence_row_53	https://www.uniprot.org/uniprotkb/Q5TCS8/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxycytidine 5'-monophosphate	True	827fb326cb828c22	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23416111""}]"
PDAC	CAMP_PDAC_GSE62452	4e8bba84f6d0b093	KEGG:C00239	UniProtKB:Q5EBM0	CMPK2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:25094	dCMP + ATP = dCDP + ADP	Homo sapiens	paired51_v2_evidence_row_52	https://www.uniprot.org/uniprotkb/Q5EBM0/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxycytidine 5'-monophosphate	True	4e8bba84f6d0b093	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23416111""}]"
PDAC	CAMP_PDAC_GSE62452	50ce4159f30bf050	KEGG:C00239	UniProtKB:P27707	DCK	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:20061	2'-deoxycytidine + a ribonucleoside 5'-triphosphate = dCMP + a ribonucleoside 5'-diphosphate + H(+)	Homo sapiens	paired51_v2_evidence_row_49	https://www.uniprot.org/uniprotkb/P27707/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxycytidine 5'-monophosphate	True	50ce4159f30bf050	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12808445""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18377927""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19159229""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1996353""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20614893""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20637175""}]"
PDAC	CAMP_PDAC_GSE62452	ae3f341b021c2678	KEGG:C00239	UniProtKB:P32321	DCTD	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:22924	dCMP + H2O + H(+) = dUMP + NH4(+)	Homo sapiens	paired51_v2_evidence_row_51	https://www.uniprot.org/uniprotkb/P32321/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxycytidine 5'-monophosphate	True	ae3f341b021c2678	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7685356""}]"
PDAC	CAMP_PDAC_GSE62452	ec71abfba826ef4c	KEGG:C00239	UniProtKB:Q9H773	DCTPP1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:22636	dCTP + H2O = dCMP + diphosphate + H(+)	Homo sapiens	paired51_v2_evidence_row_57	https://www.uniprot.org/uniprotkb/Q9H773/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxycytidine 5'-monophosphate	True	ec71abfba826ef4c	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24467396""}]"
PDAC	CAMP_PDAC_GSE62452	76875f763e53e3b6	KEGG:C00239	UniProtKB:Q9BXI3	NT5C1A	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:29363	dCMP + H2O = 2'-deoxycytidine + phosphate	Homo sapiens	paired51_v2_evidence_row_56	https://www.uniprot.org/uniprotkb/Q9BXI3/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxycytidine 5'-monophosphate	True	76875f763e53e3b6	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11133996""}]"
PDAC	CAMP_PDAC_GSE62452	8c9e2edd87171a90	KEGG:C00239	UniProtKB:P21589	NT5E	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:29363	dCMP + H2O = 2'-deoxycytidine + phosphate	Homo sapiens	paired51_v2_evidence_row_47	https://www.uniprot.org/uniprotkb/P21589/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxycytidine 5'-monophosphate	True	8c9e2edd87171a90	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""34403084""}]"
PDAC	CAMP_PDAC_GSE62452	f4be218bc6fabb2a	KEGG:C00239	UniProtKB:Q96CQ1	SLC25A36	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:73615	dCMP(in) + CTP(out) = dCMP(out) + CTP(in)	Homo sapiens	paired51_v2_evidence_row_55	https://www.uniprot.org/uniprotkb/Q96CQ1/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxycytidine 5'-monophosphate	True	f4be218bc6fabb2a	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25320081""}]"
PDAC	CAMP_PDAC_GSE62452	c16d1133f4d6f20b	KEGG:C00239	UniProtKB:O00142	TK2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:46040	2'-deoxycytidine + ATP = dCMP + ADP + H(+)	Homo sapiens	paired51_v2_evidence_row_46	https://www.uniprot.org/uniprotkb/O00142/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxycytidine 5'-monophosphate	True	c16d1133f4d6f20b	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11687801""}, {""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""9989599""}]"
PDAC	CAMP_PDAC_GSE62452	833b33ed2ad7d6fd	KEGG:C00330	UniProtKB:P27707	DCK	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:19201	2'-deoxyguanosine + ATP = dGMP + ADP + H(+)	Homo sapiens	paired51_v2_evidence_row_59	https://www.uniprot.org/uniprotkb/P27707/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyguanosine	True	833b33ed2ad7d6fd	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19159229""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1996353""}]"
PDAC	CAMP_PDAC_GSE62452	4c5e0f590692ce39	KEGG:C00330	UniProtKB:Q16854	DGUOK	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:19201	2'-deoxyguanosine + ATP = dGMP + ADP + H(+)	Homo sapiens	paired51_v2_evidence_row_62	https://www.uniprot.org/uniprotkb/Q16854/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyguanosine	True	4c5e0f590692ce39	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11687801""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17073823""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23043144""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8692979""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8706825""}]"
PDAC	CAMP_PDAC_GSE62452	44fb6ac1510097fd	KEGG:C00330	UniProtKB:P49902	NT5C2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:29379	dGMP + H2O = 2'-deoxyguanosine + phosphate	Homo sapiens	paired51_v2_evidence_row_60	https://www.uniprot.org/uniprotkb/P49902/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyguanosine	True	44fb6ac1510097fd	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12907246""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1659319""}]"
PDAC	CAMP_PDAC_GSE62452	44fb6ac1510097fd	KEGG:C00330	UniProtKB:P49902	NT5C2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:69580	dGMP + inosine = 2'-deoxyguanosine + IMP	Homo sapiens	paired51_v2_evidence_row_61	https://www.uniprot.org/uniprotkb/P49902/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyguanosine	True	44fb6ac1510097fd	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1659319""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9371705""}]"
PDAC	CAMP_PDAC_GSE62452	e62d5a44b27a7aef	KEGG:C00330	UniProtKB:Q9NPB1	NT5M	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:29379	dGMP + H2O = 2'-deoxyguanosine + phosphate	Homo sapiens	paired51_v2_evidence_row_64	https://www.uniprot.org/uniprotkb/Q9NPB1/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyguanosine	True	e62d5a44b27a7aef	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16004879""}]"
PDAC	CAMP_PDAC_GSE62452	639d22f07ec03330	KEGG:C00330	UniProtKB:Q9Y3Z3	SAMHD1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15193	dGTP + H2O = 2'-deoxyguanosine + triphosphate + H(+)	Homo sapiens	paired51_v2_evidence_row_65	https://www.uniprot.org/uniprotkb/Q9Y3Z3/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyguanosine	True	639d22f07ec03330	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22056990""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22069334""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23601106""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24217394""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26294762""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26431200""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29379009""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29670289""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31291580""}]"
PDAC	CAMP_PDAC_GSE62452	10899ca522271d3f	KEGG:C00330	UniProtKB:Q9Y694	SLC22A7	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:76215	2'-deoxyguanosine(in) = 2'-deoxyguanosine(out)	Homo sapiens	paired51_v2_evidence_row_66	https://www.uniprot.org/uniprotkb/Q9Y694/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyguanosine	True	10899ca522271d3f	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18216183""}]"
PDAC	CAMP_PDAC_GSE62452	bc3e81a581c82f68	KEGG:C05512	UniProtKB:P00813	ADA	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:28190	2'-deoxyadenosine + H2O + H(+) = 2'-deoxyinosine + NH4(+)	Homo sapiens	paired51_v2_evidence_row_68	https://www.uniprot.org/uniprotkb/P00813/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyinosine	True	bc3e81a581c82f68	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9361033""}]"
PDAC	CAMP_PDAC_GSE62452	1b89180890ed2b03	KEGG:C05512	UniProtKB:P49902	NT5C2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:29383	dIMP + H2O = 2'-deoxyinosine + phosphate	Homo sapiens	paired51_v2_evidence_row_69	https://www.uniprot.org/uniprotkb/P49902/entry	INFERRED_OR_CONDITIONAL	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyinosine	True	1b89180890ed2b03	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""D3ZMY7""}]"
PDAC	CAMP_PDAC_GSE62452	1b89180890ed2b03	KEGG:C05512	UniProtKB:P49902	NT5C2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:69572	dIMP + inosine = 2'-deoxyinosine + IMP	Homo sapiens	paired51_v2_evidence_row_70	https://www.uniprot.org/uniprotkb/P49902/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyinosine	True	1b89180890ed2b03	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1659319""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9371705""}]"
PDAC	CAMP_PDAC_GSE62452	08aa7e3a9b4d226b	HMDB:HMDB11538	UniProtKB:Q8N2K0	ABHD12	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:44732	2-(9Z,12Z-octadecadienoyl)-glycerol + H2O = (9Z,12Z)-octadecadienoate + glycerol + H(+)	Homo sapiens	paired51_v2_evidence_row_74	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-linoleoylglycerol (2-monolinolein)	True	08aa7e3a9b4d226b	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"
PDAC	CAMP_PDAC_GSE62452	2b5e4216eab26af1	HMDB:HMDB11538	UniProtKB:O95870	ABHD16A	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:44732	2-(9Z,12Z-octadecadienoyl)-glycerol + H2O = (9Z,12Z)-octadecadienoate + glycerol + H(+)	Homo sapiens	paired51_v2_evidence_row_73	https://www.uniprot.org/uniprotkb/O95870/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-linoleoylglycerol (2-monolinolein)	True	2b5e4216eab26af1	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25290914""}]"
