cohort	gene	celltype	mean_expression	detection_fraction	donor_count	detected_donor_count	status	bootstrap_first_frequency
GSE263733	AKR1A1	B/Plasma	4.195092173210574	0.3039501998331516	17	17	EVALUABLE	0.0
GSE263733	AKR1A1	Endothelial	4.176670266962862	0.4798084205783095	4	4	EVALUABLE	0.0
GSE263733	AKR1A1	Epithelial/Ductal	4.420328640146862	0.700160232827709	18	18	EVALUABLE	0.0
GSE263733	AKR1A1	Fibroblast/CAF	4.6459855662939855	0.6370691453433541	11	11	EVALUABLE	0.051
GSE263733	AKR1A1	Myeloid	4.836103476340479	0.583164697432325	20	20	EVALUABLE	0.949
GSE263733	AKR1A1	T/NK	3.6494929837697505	0.16424873847582794	20	20	EVALUABLE	0.0
GSE263733	AKR1B1	Acinar	1.6717572882057188	0.08568533298569361	4	3	EVALUABLE	0.0
GSE263733	AKR1B1	B/Plasma	3.5727760838703864	0.2095000938280719	17	17	EVALUABLE	0.0
GSE263733	AKR1B1	Endothelial	3.368811738665317	0.25419447001073786	4	4	EVALUABLE	0.0
GSE263733	AKR1B1	Epithelial/Ductal	2.832594421477053	0.3024390797758582	18	18	EVALUABLE	0.0
GSE263733	AKR1B1	Fibroblast/CAF	3.8365159109165248	0.4530691213592499	11	11	EVALUABLE	0.011
GSE263733	AKR1B1	Myeloid	4.288431557664519	0.37022262168913556	20	20	EVALUABLE	0.989
GSE263733	AKR1B1	T/NK	3.6969884270772697	0.18360676358222078	20	20	EVALUABLE	0.0
GSE263733	AKR7A2	Acinar	2.4932137303829442	0.15862789287743828	4	4	EVALUABLE	0.0
GSE263733	AKR7A2	B/Plasma	3.355496997897711	0.21311735941748491	17	17	EVALUABLE	0.0
GSE263733	AKR7A2	Endothelial	4.173506438693278	0.4564793775885872	4	4	EVALUABLE	0.0
GSE263733	AKR7A2	Epithelial/Ductal	4.070457846243836	0.6248406355407295	18	18	EVALUABLE	0.0
GSE263733	AKR7A2	Fibroblast/CAF	4.569588815129557	0.631582533096947	11	11	EVALUABLE	1.0
GSE263733	AKR7A2	Myeloid	3.8589525335495987	0.3809624945948007	20	20	EVALUABLE	0.0
GSE263733	AKR7A2	T/NK	3.7603639701591427	0.2004512648238447	20	20	EVALUABLE	0.0
GSE263733	ALDH1A1	Acinar	4.739676290368776	0.4153774766440092	4	4	EVALUABLE	0.826
GSE263733	ALDH1A1	B/Plasma	0.44392474949079264	0.0072195288729834176	17	7	EVALUABLE	0.0
GSE263733	ALDH1A1	Endothelial	3.844742557693398	0.29425345624328886	4	4	EVALUABLE	0.022
GSE263733	ALDH1A1	Epithelial/Ductal	3.744306701392365	0.4323138957363368	18	18	EVALUABLE	0.0
GSE263733	ALDH1A1	Fibroblast/CAF	4.342025600079776	0.4209280532543265	11	11	EVALUABLE	0.152
GSE263733	ALDH1A1	Myeloid	3.8897981116908986	0.2754213348034146	20	20	EVALUABLE	0.0
GSE263733	ALDH1A1	T/NK	1.7644389334125339	0.015375887676220038	20	18	EVALUABLE	0.0
GSE263733	ALDH2	Acinar	2.862164935126213	0.1275066898594389	4	4	EVALUABLE	0.0
GSE263733	ALDH2	B/Plasma	2.1524375871351835	0.0818905239726557	17	16	EVALUABLE	0.0
GSE263733	ALDH2	Endothelial	4.321336301770397	0.48320833812701336	4	4	EVALUABLE	0.0
GSE263733	ALDH2	Epithelial/Ductal	4.468757971196528	0.586874247280107	18	18	EVALUABLE	0.0
GSE263733	ALDH2	Fibroblast/CAF	4.6802522785125955	0.6274854906165814	11	11	EVALUABLE	0.001
GSE263733	ALDH2	Myeloid	5.223036899182137	0.6709493169319306	20	20	EVALUABLE	0.999
GSE263733	ALDH2	T/NK	1.875558970214136	0.020408035027075715	20	20	EVALUABLE	0.0
GSE263733	ALDH3A2	Acinar	2.7173889423656346	0.14060434511802425	4	4	EVALUABLE	0.0
GSE263733	ALDH3A2	B/Plasma	2.374415874951416	0.08567666956860019	17	17	EVALUABLE	0.0
GSE263733	ALDH3A2	Endothelial	2.968042669346787	0.22057399524466945	4	4	EVALUABLE	0.016
GSE263733	ALDH3A2	Epithelial/Ductal	3.5265288031608373	0.5042463056812191	18	18	EVALUABLE	0.942
GSE263733	ALDH3A2	Fibroblast/CAF	3.0440171305510755	0.3353162394881783	11	11	EVALUABLE	0.032
GSE263733	ALDH3A2	Myeloid	3.227442395790701	0.24815996635669374	20	20	EVALUABLE	0.01
GSE263733	ALDH3A2	T/NK	2.6168137946505383	0.06703263752422786	20	20	EVALUABLE	0.0
GSE263733	ALDH9A1	Acinar	2.4347332878203245	0.14984615999863965	4	4	EVALUABLE	0.0
GSE263733	ALDH9A1	B/Plasma	3.188825500134673	0.18843028717545607	17	17	EVALUABLE	0.0
GSE263733	ALDH9A1	Endothelial	4.011951980970564	0.36863279452369996	4	4	EVALUABLE	0.9
GSE263733	ALDH9A1	Epithelial/Ductal	3.4359385755968304	0.5174266020931481	18	18	EVALUABLE	0.0
GSE263733	ALDH9A1	Fibroblast/CAF	3.815220884373268	0.4964022645521021	11	11	EVALUABLE	0.093
GSE263733	ALDH9A1	Myeloid	3.376333226188259	0.2762959040245483	20	20	EVALUABLE	0.0
GSE263733	ALDH9A1	T/NK	3.6527135091062535	0.18021930632567468	20	20	EVALUABLE	0.007
GSE263733	ALKBH1	Acinar	1.3111088441666947	0.08084330645633622	4	3	EVALUABLE	0.174
GSE263733	ALKBH1	B/Plasma	1.106918741906316	0.024450040099974618	17	13	EVALUABLE	0.0
GSE263733	ALKBH1	Endothelial	1.451315050484343	0.04831430242368458	4	4	EVALUABLE	0.02
GSE263733	ALKBH1	Epithelial/Ductal	1.5856056805030683	0.13676246764081307	18	18	EVALUABLE	0.012
GSE263733	ALKBH1	Fibroblast/CAF	1.719439067672625	0.0980276547238942	11	11	EVALUABLE	0.418
GSE263733	ALKBH1	Myeloid	1.4477604695376427	0.04861743173489601	20	20	EVALUABLE	0.0
GSE263733	ALKBH1	T/NK	1.7325981328333575	0.026630020227715944	20	20	EVALUABLE	0.376
GSE263733	ALKBH2	Acinar	1.2183755240671035	0.06221724099637388	4	3	EVALUABLE	0.0
GSE263733	ALKBH2	B/Plasma	1.8250062579576027	0.05231320028453602	17	16	EVALUABLE	0.0
GSE263733	ALKBH2	Endothelial	2.2130575379597333	0.12819139246816993	4	4	EVALUABLE	0.015
GSE263733	ALKBH2	Epithelial/Ductal	2.5214625083580278	0.3043043553722794	18	18	EVALUABLE	0.012
GSE263733	ALKBH2	Fibroblast/CAF	2.848911792964127	0.27403360254822773	11	11	EVALUABLE	0.973
GSE263733	ALKBH2	Myeloid	1.6484322701940832	0.05781972094775432	20	20	EVALUABLE	0.0
GSE263733	ALKBH2	T/NK	2.396760346385965	0.05628905874678379	20	20	EVALUABLE	0.0
GSE263733	ALKBH3	Acinar	2.2998616365783247	0.16382133777035754	4	4	EVALUABLE	0.144
GSE263733	ALKBH3	B/Plasma	2.0407431362515043	0.07160499840995473	17	16	EVALUABLE	0.0
GSE263733	ALKBH3	Endothelial	2.522854843003909	0.12224243557294062	4	4	EVALUABLE	0.209
GSE263733	ALKBH3	Epithelial/Ductal	2.353092416208799	0.27763219385494764	18	18	EVALUABLE	0.002
GSE263733	ALKBH3	Fibroblast/CAF	2.5873267089178005	0.23514552064279703	11	11	EVALUABLE	0.432
GSE263733	ALKBH3	Myeloid	2.330137221254219	0.12025148603215585	20	20	EVALUABLE	0.0
GSE263733	ALKBH3	T/NK	2.5468556126384523	0.0623060334616282	20	20	EVALUABLE	0.213
GSE263733	ALKBH4	Acinar	0.7986100389319444	0.0385367025411494	4	3	EVALUABLE	0.0
GSE263733	ALKBH4	B/Plasma	1.567292025094039	0.0420224112012897	17	14	EVALUABLE	0.0
GSE263733	ALKBH4	Endothelial	2.01879665040693	0.11835116582297894	4	3	EVALUABLE	0.024
GSE263733	ALKBH4	Epithelial/Ductal	2.271452495342273	0.2506759113609027	18	18	EVALUABLE	0.0
GSE263733	ALKBH4	Fibroblast/CAF	2.84877112552693	0.28278987494520746	11	11	EVALUABLE	0.976
GSE263733	ALKBH4	Myeloid	1.5560972971924039	0.061114573072241954	20	19	EVALUABLE	0.0
GSE263733	ALKBH4	T/NK	2.3344496361703557	0.052333141653435014	20	20	EVALUABLE	0.0
GSE263733	ALKBH5	Acinar	3.1102533535163874	0.22615766004912716	4	4	EVALUABLE	0.034
GSE263733	ALKBH5	B/Plasma	3.8375812620085514	0.30357221560004116	17	17	EVALUABLE	0.0
GSE263733	ALKBH5	Endothelial	3.494995532954714	0.3055911086823132	4	4	EVALUABLE	0.0
GSE263733	ALKBH5	Epithelial/Ductal	3.609540913764569	0.5788039094248701	18	18	EVALUABLE	0.0
GSE263733	ALKBH5	Fibroblast/CAF	3.794895966897397	0.4805549667016509	11	11	EVALUABLE	0.0
GSE263733	ALKBH5	Myeloid	3.7799294061254662	0.387309823319542	20	20	EVALUABLE	0.0
GSE263733	ALKBH5	T/NK	4.152109223396552	0.285931639157007	20	20	EVALUABLE	0.966
GSE263733	ALKBH7	Acinar	4.038184532593856	0.2856827403830712	4	4	EVALUABLE	0.0
GSE263733	ALKBH7	B/Plasma	4.267954356299263	0.37185593858472343	17	17	EVALUABLE	0.0
GSE263733	ALKBH7	Endothelial	4.62638931464402	0.5669545271514036	4	4	EVALUABLE	0.006
GSE263733	ALKBH7	Epithelial/Ductal	4.55153373138871	0.7348735750991143	18	18	EVALUABLE	0.0
GSE263733	ALKBH7	Fibroblast/CAF	4.852232947835197	0.6629708689652485	11	11	EVALUABLE	0.994
GSE263733	ALKBH7	Myeloid	4.545894100263552	0.5528962556564814	20	20	EVALUABLE	0.0
GSE263733	ALKBH7	T/NK	4.304171760395116	0.30045173720693225	20	20	EVALUABLE	0.0
GSE263733	ALKBH8	Acinar	0.6948827961053836	0.035068755401692776	4	3	EVALUABLE	0.0
GSE263733	ALKBH8	B/Plasma	1.4704602243148934	0.03585025472058757	17	16	EVALUABLE	0.001
GSE263733	ALKBH8	Endothelial	1.6953563298281085	0.08495839085749347	4	3	EVALUABLE	0.367
GSE263733	ALKBH8	Epithelial/Ductal	1.6704234229912172	0.14479552081139788	18	18	EVALUABLE	0.002
GSE263733	ALKBH8	Fibroblast/CAF	1.87029455869299	0.11129993165507242	11	11	EVALUABLE	0.308
GSE263733	ALKBH8	Myeloid	1.2083649472616962	0.03479018963552267	20	20	EVALUABLE	0.0
GSE263733	ALKBH8	T/NK	1.8678382459050968	0.03343846373415784	20	20	EVALUABLE	0.322
GSE263733	ANTKMT	Acinar	2.926151332724122	0.17566745872251233	4	4	EVALUABLE	0.0
GSE263733	ANTKMT	B/Plasma	3.820320434460076	0.24782692960962613	17	17	EVALUABLE	0.0
GSE263733	ANTKMT	Endothelial	3.22490270374147	0.25657992502684457	4	4	EVALUABLE	0.0
GSE263733	ANTKMT	Epithelial/Ductal	4.286987929841196	0.6573996367916225	18	18	EVALUABLE	1.0
GSE263733	ANTKMT	Fibroblast/CAF	3.715932465076054	0.47580326000147727	11	11	EVALUABLE	0.0
GSE263733	ANTKMT	Myeloid	3.7115400658620272	0.3573594792495826	20	20	EVALUABLE	0.0
GSE263733	ANTKMT	T/NK	3.920924175754249	0.2141784093465886	20	20	EVALUABLE	0.0
GSE263733	AOC1	Acinar	0.33242222655103326	0.007352941176470575	4	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AOC1	B/Plasma	0.16210025570715103	0.002765048636691341	17	4	EVALUABLE	0.0
GSE263733	AOC1	Endothelial	0.2415877449038875	0.00609756097560975	4	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AOC1	Epithelial/Ductal	2.985306385461637	0.34832721179743736	18	18	EVALUABLE	1.0
GSE263733	AOC1	Fibroblast/CAF	0.38670290205789315	0.010284192951133591	11	6	EVALUABLE	0.0
GSE263733	AOC1	Myeloid	0.4255347309167522	0.004780946078541625	20	15	EVALUABLE	0.0
GSE263733	AOC1	T/NK	0.7768015091784699	0.006164407085571826	20	12	EVALUABLE	0.0
GSE263733	AQP1	Acinar	1.9078958856999906	0.11941905548232588	4	3	EVALUABLE	0.0
GSE263733	AQP1	B/Plasma	0.06660533466405305	0.000933730341641553	17	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP1	Endothelial	6.64423903113357	0.7264444556296978	4	4	EVALUABLE	0.989
GSE263733	AQP1	Epithelial/Ductal	2.825052783847119	0.2528191850952039	18	18	EVALUABLE	0.001
GSE263733	AQP1	Fibroblast/CAF	3.055328302128511	0.21858599596545716	11	10	EVALUABLE	0.01
GSE263733	AQP1	Myeloid	0.19005246566959405	0.0025392437697427297	20	7	EVALUABLE	0.0
GSE263733	AQP1	T/NK	0.560930135264648	0.002831522595936555	20	13	EVALUABLE	0.0
GSE263733	AQP10	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP10	B/Plasma	0.055553720377617105	0.0008285004142502059	17	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP10	Endothelial	0.4603044422151059	0.00984502032520325	4	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP10	Epithelial/Ductal	0.14801416974504397	0.0059366411611664165	18	9	EVALUABLE	0.02
GSE263733	AQP10	Fibroblast/CAF	0.2195724253725286	0.007052385972652847	11	4	EVALUABLE	0.326
GSE263733	AQP10	Myeloid	0.04675817932322838	0.0006250369124127201	20	4	EVALUABLE	0.0
GSE263733	AQP10	T/NK	0.27660250637811074	0.0014643043456306199	20	11	EVALUABLE	0.654
GSE263733	AQP11	Acinar	0.8421731130143569	0.0350005552578086	4	3	EVALUABLE	0.085
GSE263733	AQP11	B/Plasma	0.5044951967574791	0.009074563129855424	17	10	EVALUABLE	0.0
GSE263733	AQP11	Endothelial	0.10839628462132254	0.00203252032520325	4	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP11	Epithelial/Ductal	1.261452589586485	0.08868802366433849	18	18	EVALUABLE	0.915
GSE263733	AQP11	Fibroblast/CAF	0.5595083487057547	0.021932166722026344	11	7	EVALUABLE	0.0
GSE263733	AQP11	Myeloid	0.25231491435900627	0.0051229728544487756	20	14	EVALUABLE	0.0
GSE263733	AQP11	T/NK	0.6394128807793666	0.005089435468308644	20	19	EVALUABLE	0.0
GSE263733	AQP2	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP2	B/Plasma	0.0	0.0	17	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP2	Endothelial	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP2	Epithelial/Ductal	0.18928708373720918	0.008423474730041973	18	6	EVALUABLE	1.0
GSE263733	AQP2	Fibroblast/CAF	0.0	0.0	11	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP2	Myeloid	0.003586240913408055	7.751937984496e-05	20	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP2	T/NK	0.014475166558864555	7.901984199774499e-05	20	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP3	Acinar	2.4943366512055634	0.14513271396371571	4	4	EVALUABLE	0.0
GSE263733	AQP3	B/Plasma	3.9107230398176624	0.1366289461864173	17	16	EVALUABLE	0.087
GSE263733	AQP3	Endothelial	3.1628949092772523	0.18776485082067798	4	4	EVALUABLE	0.0
GSE263733	AQP3	Epithelial/Ductal	3.378031546829288	0.3568199429175739	18	18	EVALUABLE	0.003
GSE263733	AQP3	Fibroblast/CAF	2.312805240450776	0.12430030496466968	11	11	EVALUABLE	0.0
GSE263733	AQP3	Myeloid	1.6347497053118356	0.043309503293024035	20	18	EVALUABLE	0.0
GSE263733	AQP3	T/NK	4.316062719807259	0.22956822682144887	20	20	EVALUABLE	0.91
GSE263733	AQP7	Acinar	0.11403838093762117	0.00268817204301075	4	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP7	B/Plasma	0.0	0.0	17	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP7	Endothelial	2.24976663914809	0.09969056795520782	4	4	EVALUABLE	0.989
GSE263733	AQP7	Epithelial/Ductal	1.034815584029791	0.07013865293152499	18	17	EVALUABLE	0.011
GSE263733	AQP7	Fibroblast/CAF	0.16189729539204956	0.0033542858547364637	11	3	EVALUABLE	0.0
GSE263733	AQP7	Myeloid	0.07383851472229712	0.0009620315451995898	20	7	EVALUABLE	0.0
GSE263733	AQP7	T/NK	0.11579655041180666	0.0006040636628654851	20	8	EVALUABLE	0.0
GSE263733	AQP7B	Acinar	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	AQP7B	B/Plasma	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	AQP7B	Endothelial	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	AQP7B	Epithelial/Ductal	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	AQP7B	Fibroblast/CAF	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	AQP7B	Myeloid	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	AQP7B	T/NK	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	AQP9	Acinar	0.5192486433783522	0.004596568989575625	4	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AQP9	B/Plasma	0.579815041182933	0.009489000279070335	17	9	EVALUABLE	0.0
GSE263733	AQP9	Endothelial	0.9880101551927793	0.031283555760085874	4	3	EVALUABLE	0.0
GSE263733	AQP9	Epithelial/Ductal	0.407064803180546	0.019167688586366347	18	15	EVALUABLE	0.0
GSE263733	AQP9	Fibroblast/CAF	1.1834678091655482	0.09664476062727424	11	6	EVALUABLE	0.0
GSE263733	AQP9	Myeloid	4.639688678690591	0.5101004394000218	20	20	EVALUABLE	1.0
GSE263733	AQP9	T/NK	0.6876317322736554	0.004944133782132696	20	18	EVALUABLE	0.0
GSE263733	ARG1	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ARG1	B/Plasma	0.07996968940908049	0.0010158364951793882	17	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ARG1	Endothelial	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ARG1	Epithelial/Ductal	0.00789485544463785	0.0003482125663493667	18	3	EVALUABLE	0.0
GSE263733	ARG1	Fibroblast/CAF	0.0	0.0	11	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ARG1	Myeloid	0.26528360538596074	0.0020608487828952305	20	9	EVALUABLE	0.887
GSE263733	ARG1	T/NK	0.13564564002602747	0.00048544258528215	20	8	EVALUABLE	0.113
GSE263733	ARG2	Acinar	0.8052675622046377	0.03725779895804662	4	3	EVALUABLE	0.001
GSE263733	ARG2	B/Plasma	1.238325523267078	0.031757199175085585	17	13	EVALUABLE	0.0
GSE263733	ARG2	Endothelial	0.98750229548815	0.038905506979598076	4	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ARG2	Epithelial/Ductal	2.070768989471256	0.17721633432751313	18	18	EVALUABLE	0.958
GSE263733	ARG2	Fibroblast/CAF	1.7184202923769012	0.08790087197536701	11	11	EVALUABLE	0.039
GSE263733	ARG2	Myeloid	1.4049952088196103	0.04329413807289999	20	19	EVALUABLE	0.0
GSE263733	ARG2	T/NK	1.5873952055321265	0.019407104777522978	20	20	EVALUABLE	0.002
GSE263733	AS3MT	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AS3MT	B/Plasma	0.0	0.0	17	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AS3MT	Endothelial	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AS3MT	Epithelial/Ductal	0.0	0.0	18	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AS3MT	Fibroblast/CAF	0.0	0.0	11	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AS3MT	Myeloid	0.0	0.0	20	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AS3MT	T/NK	0.0	0.0	20	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ASAH1	Acinar	3.110991024122816	0.09811059098114365	4	4	EVALUABLE	0.0
GSE263733	ASAH1	B/Plasma	3.742895413725945	0.2923059065187643	17	17	EVALUABLE	0.0
GSE263733	ASAH1	Endothelial	4.487814533383674	0.45662977929897225	4	4	EVALUABLE	0.0
GSE263733	ASAH1	Epithelial/Ductal	4.639911147298551	0.7282736283710425	18	18	EVALUABLE	0.0
GSE263733	ASAH1	Fibroblast/CAF	4.653623224045925	0.6307655312137487	11	11	EVALUABLE	0.0
GSE263733	ASAH1	Myeloid	6.161901368172008	0.8705787803324265	20	20	EVALUABLE	1.0
GSE263733	ASAH1	T/NK	3.7443764143285008	0.17541785938506288	20	20	EVALUABLE	0.0
GSE263733	ASAH2	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ASAH2	B/Plasma	0.1242447328324487	0.0016328786105327413	17	5	EVALUABLE	0.0
GSE263733	ASAH2	Endothelial	0.060027569312871475	0.001016260162601625	4	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ASAH2	Epithelial/Ductal	0.5813033667074201	0.032638888651662895	18	18	EVALUABLE	0.981
GSE263733	ASAH2	Fibroblast/CAF	0.31489266784050635	0.009480159241471336	11	6	EVALUABLE	0.019
GSE263733	ASAH2	Myeloid	0.0414982444582902	0.0005277286727927699	20	3	EVALUABLE	0.0
GSE263733	ASAH2	T/NK	0.29737615118046434	0.0029567540892566496	20	16	EVALUABLE	0.0
GSE263733	ASH1L	Acinar	2.5877004019670333	0.26676818227906773	4	3	EVALUABLE	0.0
GSE263733	ASH1L	B/Plasma	4.113673408886389	0.4094162118184076	17	17	EVALUABLE	0.0
GSE263733	ASH1L	Endothelial	4.243849294458023	0.4856387338932351	4	4	EVALUABLE	0.123
GSE263733	ASH1L	Epithelial/Ductal	4.485321383373664	0.7772446720773506	18	18	EVALUABLE	0.744
GSE263733	ASH1L	Fibroblast/CAF	4.296544046609925	0.6112205142611198	11	11	EVALUABLE	0.004
GSE263733	ASH1L	Myeloid	3.8059675745865738	0.4174428782861613	20	19	EVALUABLE	0.0
GSE263733	ASH1L	T/NK	4.428359534119359	0.33709718845850634	20	20	EVALUABLE	0.129
GSE263733	ASMT	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ASMT	B/Plasma	0.07536281741081735	0.0011592264581982586	17	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ASMT	Endothelial	0.18375903841264754	0.00203252032520325	4	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ASMT	Epithelial/Ductal	0.02451651369772422	0.0008364179131155112	18	4	EVALUABLE	0.001
GSE263733	ASMT	Fibroblast/CAF	0.1336980022922985	0.0025774663932558637	11	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ASMT	Myeloid	0.019453391966968693	0.00025833733672655997	20	3	EVALUABLE	0.0
GSE263733	ASMT	T/NK	0.18169290193145501	0.00110846054229167	20	12	EVALUABLE	0.999
GSE263733	ASPG	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ASPG	B/Plasma	0.0	0.0	17	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ASPG	Endothelial	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ASPG	Epithelial/Ductal	0.6597553266796763	0.02725532606521265	18	17	EVALUABLE	0.995
GSE263733	ASPG	Fibroblast/CAF	0.18168736399724145	0.0057203636148331375	11	4	EVALUABLE	0.005
GSE263733	ASPG	Myeloid	0.12566349328801646	0.0018129437002499752	20	7	EVALUABLE	0.0
GSE263733	ASPG	T/NK	0.01854312349824658	8.522041724669e-05	20	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ASPH	Acinar	2.882349743330068	0.1448385795224698	4	4	EVALUABLE	0.0
GSE263733	ASPH	B/Plasma	2.1415552566696157	0.07372473872061099	17	17	EVALUABLE	0.0
GSE263733	ASPH	Endothelial	4.449377853081066	0.5131814216137445	4	4	EVALUABLE	0.0
GSE263733	ASPH	Epithelial/Ductal	5.356162286902342	0.8317051981754413	18	18	EVALUABLE	1.0
GSE263733	ASPH	Fibroblast/CAF	4.647046010845819	0.6568325742797715	11	11	EVALUABLE	0.0
GSE263733	ASPH	Myeloid	3.6021951182316534	0.29680497696703845	20	20	EVALUABLE	0.0
GSE263733	ASPH	T/NK	2.511416514159923	0.03765321134697369	20	20	EVALUABLE	0.0
GSE263733	ATP13A3	Acinar	1.266203492646642	0.04497346833340572	4	3	EVALUABLE	0.0
GSE263733	ATP13A3	B/Plasma	2.62184405330215	0.10049354038316813	17	17	EVALUABLE	0.0
GSE263733	ATP13A3	Endothelial	3.4786123751981672	0.23994525617425982	4	4	EVALUABLE	0.0
GSE263733	ATP13A3	Epithelial/Ductal	3.7708242956386138	0.5935516876822386	18	18	EVALUABLE	0.0
GSE263733	ATP13A3	Fibroblast/CAF	3.5121498312010697	0.3972530314021015	11	11	EVALUABLE	0.0
GSE263733	ATP13A3	Myeloid	4.811730969821131	0.606491161538871	20	20	EVALUABLE	1.0
GSE263733	ATP13A3	T/NK	3.187830192913743	0.10823797322906233	20	20	EVALUABLE	0.0
GSE263733	ATP13A4	Acinar	0.0929349093363327	0.001908396946564875	4	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ATP13A4	B/Plasma	0.199663851150092	0.0029291214149093055	17	6	EVALUABLE	0.0
GSE263733	ATP13A4	Endothelial	0.30550297627461576	0.0054072710538426005	4	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ATP13A4	Epithelial/Ductal	0.9724726215471272	0.07160047813767155	18	17	EVALUABLE	1.0
GSE263733	ATP13A4	Fibroblast/CAF	0.1171942453875416	0.004287270901105373	11	3	EVALUABLE	0.0
GSE263733	ATP13A4	Myeloid	0.15013296784759772	0.002029391824142275	20	11	EVALUABLE	0.0
GSE263733	ATP13A4	T/NK	0.4712515072608919	0.003326423846768885	20	17	EVALUABLE	0.0
GSE263733	ATPSCKMT	Acinar	0.44122508056133236	0.012230156775835175	4	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	ATPSCKMT	B/Plasma	1.070141319795086	0.023207109870307534	17	13	EVALUABLE	0.0
GSE263733	ATPSCKMT	Endothelial	1.7996454681963654	0.07292026192667586	4	4	EVALUABLE	0.039
GSE263733	ATPSCKMT	Epithelial/Ductal	2.106372542881775	0.22406772070919384	18	18	EVALUABLE	0.869
GSE263733	ATPSCKMT	Fibroblast/CAF	1.886781190109794	0.13983090821567476	11	10	EVALUABLE	0.091
GSE263733	ATPSCKMT	Myeloid	1.3717829757329845	0.04141497941532367	20	20	EVALUABLE	0.0
GSE263733	ATPSCKMT	T/NK	1.7791357268081742	0.028518102638238157	20	20	EVALUABLE	0.001
GSE263733	AWAT2	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	AWAT2	B/Plasma	0.0	0.0	17	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
