cohort	gene	top_celltype	second_celltype	mean_expression	detection_fraction	donor_count	bootstrap_top_frequency	bootstrap_valid_draws	eligible_categories	seed
GSE242230	EEF1AKMT4	Epithelial/Ductal	Myeloid	2.3560861645315097	0.1024281033727487	24	0.965	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	EEF2KMT	Endothelial	Epithelial/Ductal	3.0708950596968463	0.11101089526158903	3	0.847	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	EGLN1	Endothelial	Epithelial/Ductal	3.719431609371371	0.14869205468187888	3	0.948	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	EGLN2	Endothelial	T/NK	4.148654248905067	0.21032737177510533	3	0.653	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	EGLN3	Epithelial/Ductal	Fibroblast/CAF	4.669848468730572	0.3479961977251833	24	0.969	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	EHMT1	Endothelial	T/NK	3.956954749792254	0.2044557508479803	3	0.679	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	EHMT2	T/NK	Fibroblast/CAF	3.3722004513446353	0.0972063398340864	21	0.444	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	EMG1	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2435585233
GSE242230	ENPP6	Myeloid	T/NK	0.32950672907846146	0.004185925432896925	20	0.8	1000	Myeloid;T/NK	2435585233
GSE242230	EPHX1	Endothelial	Fibroblast/CAF	5.140333939252972	0.4227361496556686	3	0.766	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	ETFBKMT	Fibroblast/CAF	Epithelial/Ductal	1.6285553224386935	0.04405341431044106	7	0.762	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	EZH1	Endothelial	T/NK	3.6219516325370638	0.16058176585466127	3	0.955	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	EZH2	Endothelial	T/NK	2.6769371783993026	0.05255678898139577	3	0.864	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	FAAH	Epithelial/Ductal	Myeloid	2.8780107114335425	0.17295486148908013	24	1.0	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	FAHD1	Epithelial/Ductal	Endothelial	3.3326067254823215	0.23523160982860228	24	0.953	1000	B/Plasma;Endothelial;Epithelial/Ductal;Erythrocyte;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	FBL	T/NK	B/Plasma	4.994779008789	0.3682056388470015	21	0.777	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	FBLL1	Epithelial/Ductal	NOT_EVALUABLE	0.09999815456422693	0.0018816659194484415	24	1.0	1000	Epithelial/Ductal	2435585233
GSE242230	FMO1	Fibroblast/CAF	Epithelial/Ductal	3.3560751738182324	0.16227142159928895	7	1.0	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF	2435585233
GSE242230	FMO3	Fibroblast/CAF	Epithelial/Ductal	2.39061897802855	0.060827506508396474	7	1.0	1000	Epithelial/Ductal;Fibroblast/CAF	2435585233
GSE242230	FTO	Fibroblast/CAF	Endothelial	3.418075487110772	0.21535046228347252	7	0.744	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	FTSJ1	Fibroblast/CAF	Endothelial	3.6457746254452914	0.24240870855214824	7	0.523	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	FTSJ3	Endothelial	T/NK	3.674001820101303	0.2006578271148114	3	0.87	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GAD1	Epithelial/Ductal	Fibroblast/CAF	1.3003818307347703	0.0442819113428899	24	0.815	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid	2435585233
GSE242230	GAD2	Epithelial/Ductal	NOT_EVALUABLE	0.14484829438049673	0.0011262687289382333	24	1.0	1000	Epithelial/Ductal	2435585233
GSE242230	GADL1	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2435585233
GSE242230	GAMT	Fibroblast/CAF	T/NK	3.334291002634582	0.22270228185251767	7	0.977	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GATM	Epithelial/Ductal	B/Plasma	3.876934848807943	0.29569063260742684	24	0.964	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GDPD2	Epithelial/Ductal	NOT_EVALUABLE	0.7978318634628768	0.028013144347424666	24	1.0	1000	Epithelial/Ductal	2435585233
GSE242230	GDPD3	Endothelial	Epithelial/Ductal	2.5687629657771893	0.05545533970603347	3	0.713	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GDPD5	T/NK	B/Plasma	2.134152087685535	0.035618076602637674	21	0.948	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GGCT	Fibroblast/CAF	Epithelial/Ductal	4.2814695300622	0.3742603762125685	7	0.847	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GGT1	Epithelial/Ductal	Myeloid	3.0777596903090334	0.20826302846047687	24	0.971	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GGT5	Fibroblast/CAF	Endothelial	5.129375830713853	0.44102601316588746	7	0.993	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GK	Myeloid	T/NK	4.518793368856537	0.3089982393324481	20	1.0	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GK2	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2435585233
GSE242230	GK3	Myeloid	NOT_EVALUABLE	0.12388064738258071	0.0027376999605489903	20	1.0	1000	Myeloid	2435585233
GSE242230	GK5	Epithelial/Ductal	T/NK	3.369006630915015	0.24645238503574152	24	0.829	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GLUD1	Epithelial/Ductal	Myeloid	4.413627783694029	0.4054603550981633	24	0.787	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GLUD2	Epithelial/Ductal	Myeloid	0.34115313646704354	0.009324633726881991	24	1.0	1000	Epithelial/Ductal;Myeloid	2435585233
GSE242230	GNMT	B/Plasma	Myeloid	0.4266751823054901	0.00572019793072424	15	0.646	1000	B/Plasma;Epithelial/Ductal;Myeloid;T/NK	2435585233
GSE242230	GOT1	Epithelial/Ductal	Endothelial	3.372144288876429	0.2274903351363923	24	0.611	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GOT1L1	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2435585233
GSE242230	GOT2	Epithelial/Ductal	Endothelial	3.4653027275445587	0.2621236845647887	24	0.607	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GPCPD1	Myeloid	Endothelial	4.606142940186683	0.36469484410347386	20	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	GPT	Epithelial/Ductal	Myeloid	1.5143475665759045	0.05786278773164389	24	1.0	1000	B/Plasma;Epithelial/Ductal;Myeloid	2435585233
GSE242230	GPT2	Epithelial/Ductal	Fibroblast/CAF	2.5219252281412587	0.1252585045681263	24	1.0	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	HAO1	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2435585233
GSE242230	HAO2	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2435585233
GSE242230	HDAC10	T/NK	Endothelial	3.6412211783279327	0.12762346987949744	21	0.534	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	HEMK1	T/NK	Endothelial	3.1105239450283344	0.07450162137228913	21	0.905	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	HEMK2	Fibroblast/CAF	Epithelial/Ductal	2.4674481284911614	0.09065202654921518	7	0.799	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	HENMT1	T/NK	Epithelial/Ductal	3.127126613853038	0.08750584514333896	21	0.998	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	HIF1AN	Epithelial/Ductal	Fibroblast/CAF	3.1827030277445	0.2176123452436832	24	0.353	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	HNMT	Myeloid	Epithelial/Ductal	4.715002648503024	0.38685838992160887	20	1.0	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	HOGA1	Epithelial/Ductal	Fibroblast/CAF	0.8043915941408449	0.028501166915360376	24	0.93	1000	Epithelial/Ductal;Fibroblast/CAF	2435585233
GSE242230	HPD	Fibroblast/CAF	Epithelial/Ductal	0.7128778698409738	0.029507234365827528	7	0.742	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid	2435585233
GSE242230	HR	Epithelial/Ductal	Fibroblast/CAF	1.6199909320068897	0.07237654072448563	24	1.0	1000	Epithelial/Ductal;Fibroblast/CAF	2435585233
GSE242230	ICMT	Endothelial	Fibroblast/CAF	3.5779912856282152	0.14120413197656487	3	0.768	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	IDH1	Epithelial/Ductal	Myeloid	4.077748278426614	0.3473489114748453	24	0.515	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	IDH2	Myeloid	T/NK	4.367562780863492	0.29382994395088236	20	0.864	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	IDH3A	Endothelial	Fibroblast/CAF	3.1432547206079846	0.10672987974098054	3	0.529	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	IDO1	Myeloid	Epithelial/Ductal	1.403027993216732	0.01006230840682071	20	0.902	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid	2435585233
GSE242230	IDO2	Myeloid	NOT_EVALUABLE	0.205227163091343	0.001991586087177145	20	1.0	1000	Myeloid	2435585233
GSE242230	IL4I1	Myeloid	T/NK	4.240754120318616	0.17747596720870817	20	1.0	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	IMPA1	Epithelial/Ductal	T/NK	3.041261058225574	0.1957661739877737	24	0.624	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	IMPA2	Epithelial/Ductal	Myeloid	3.329837564145766	0.2137583008768217	24	0.637	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	INMT	Endothelial	Fibroblast/CAF	3.9038611378994417	0.17095539109877678	3	0.826	1000	Endothelial;Epithelial/Ductal;Fibroblast/CAF;T/NK	2435585233
GSE242230	JMJD4	Epithelial/Ductal	T/NK	2.758142448182774	0.1443420278713693	24	0.921	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	JMJD6	Myeloid	T/NK	3.5593400711852987	0.17553373154686985	20	0.678	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	JMJD7	T/NK	Epithelial/Ductal	1.691651944110009	0.019508693560517192	21	0.994	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM1A	Endothelial	Fibroblast/CAF	3.856102631707022	0.18157570151094662	3	0.956	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM2A	T/NK	Endothelial	4.227369514849244	0.20484941767980705	21	0.932	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM2B	T/NK	Endothelial	3.258221639088103	0.08802790364138931	21	0.459	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM3A	Epithelial/Ductal	T/NK	3.5087573471410387	0.26210119411632316	24	0.901	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM3B	Epithelial/Ductal	Endothelial	3.2700885723031767	0.23407701250291044	24	0.563	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM4A	Endothelial	Epithelial/Ductal	2.786994064014744	0.06095693288107717	3	0.911	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM4B	Endothelial	B/Plasma	3.4765763781080903	0.1280064754856614	3	0.58	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM4C	T/NK	B/Plasma	3.9642900431814123	0.17402006696652958	21	0.905	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM4D	Epithelial/Ductal	T/NK	0.5024951143526033	0.012511724971764657	24	0.71	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM4E	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2435585233
GSE242230	KDM4F	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2435585233
GSE242230	KDM5A	T/NK	Endothelial	4.55224412675881	0.25320391373145784	21	0.985	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM5B	Epithelial/Ductal	Endothelial	4.12443648429195	0.36999827164447713	24	0.879	1000	B/Plasma;Endothelial;Epithelial/Ductal;Erythrocyte;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM5C	Epithelial/Ductal	T/NK	3.4421153927591117	0.26232437823276084	24	0.805	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM5D	Endothelial	T/NK	3.187860867717903	0.12251773049645391	3	0.956	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM6A	T/NK	Endothelial	3.4043903923410492	0.10349099801634921	21	0.973	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM6B	Myeloid	Epithelial/Ductal	3.955809298809433	0.2323195564624258	20	0.959	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM7A	Erythrocyte	Myeloid	3.4263073041928465	0.18540651199064143	3	0.56	1000	B/Plasma;Endothelial;Epithelial/Ductal;Erythrocyte;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KDM8	T/NK	Fibroblast/CAF	1.7753426678614639	0.023643093623127304	21	0.992	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KMT2A	T/NK	Endothelial	4.639046636759289	0.29529513128449836	21	0.721	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KMT2B	Epithelial/Ductal	Endothelial	3.380810481779804	0.2517067629072217	24	0.608	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KMT2C	T/NK	Myeloid	4.362506952768056	0.22934254577371602	21	0.58	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KMT2D	Endothelial	T/NK	3.8716189064110123	0.19025850549902348	3	0.962	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KMT5A	Epithelial/Ductal	Myeloid	2.682920495689487	0.14358738920780853	24	0.978	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KMT5B	Endothelial	Epithelial/Ductal	3.7056623308734853	0.18576934936786924	3	0.762	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KMT5C	Epithelial/Ductal	Fibroblast/CAF	2.5097352452178487	0.12598889424666146	24	0.994	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KYAT1	T/NK	Epithelial/Ductal	1.9299695844830345	0.025557767726132222	21	0.515	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	KYAT3	T/NK	Epithelial/Ductal	2.7433023103957503	0.06329680181732947	21	0.576	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	L2HGDH	Epithelial/Ductal	T/NK	1.8154387988742624	0.06429972234489366	24	0.988	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LACC1	Myeloid	Endothelial	2.4430288599989956	0.067224926917431	20	0.671	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LARS1	Endothelial	Fibroblast/CAF	4.36615173984358	0.28730599239387394	3	0.78	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LARS2	T/NK	Epithelial/Ductal	2.230905574854486	0.032643671939835986	21	0.967	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LCMT1	Fibroblast/CAF	Epithelial/Ductal	3.5711804768530557	0.23042575233080204	7	0.464	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LCMT2	T/NK	Fibroblast/CAF	1.563811982407171	0.017381274448401988	21	0.52	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LDHA	Epithelial/Ductal	Fibroblast/CAF	6.47995248520331	0.7202807029286898	24	0.781	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LDHAL6A	T/NK	NOT_EVALUABLE	0.08913391944217884	0.0005403440093746905	21	1.0	1000	T/NK	2435585233
GSE242230	LDHAL6B	Myeloid	NOT_EVALUABLE	0.09771330257344354	0.000977311430858905	20	1.0	1000	Myeloid	2435585233
GSE242230	LDHB	T/NK	Fibroblast/CAF	6.2930552763501435	0.6590736438642226	21	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LDHC	Epithelial/Ductal	NOT_EVALUABLE	0.24636993973032037	0.005655660292527921	24	1.0	1000	Epithelial/Ductal	2435585233
GSE242230	LDHD	Epithelial/Ductal	Myeloid	1.9520293206617414	0.08633510542237337	24	1.0	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LIPA	Myeloid	Endothelial	5.201322045560682	0.3546111203779315	20	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LIPC	T/NK	Fibroblast/CAF	0.7391793551997061	0.005500468544031724	21	0.821	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LIPE	Endothelial	B/Plasma	2.82478207474203	0.07583256244218313	3	0.752	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LRRC8A	Endothelial	Epithelial/Ductal	4.3297275789022125	0.24602220166512487	3	0.825	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LRRC8B	Epithelial/Ductal	Endothelial	2.6563314814444112	0.13746945922507672	24	0.95	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LRRC8C	Endothelial	T/NK	4.0148955371910935	0.19735070408058375	3	0.962	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LRRC8D	Myeloid	T/NK	3.070218812260406	0.12550718811760114	20	0.994	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LRRC8E	Epithelial/Ductal	Fibroblast/CAF	1.7937558933857807	0.07181964643033201	24	1.0	1000	Epithelial/Ductal;Fibroblast/CAF	2435585233
GSE242230	LYPLA1	Epithelial/Ductal	Endothelial	4.247906758634813	0.3768975855141101	24	0.625	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	LYPLA2	Endothelial	T/NK	4.278514793198709	0.260910679412067	3	0.95	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	MBLAC2	Endothelial	T/NK	2.8172874882784273	0.06515058073799977	3	0.96	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	MDH1	Fibroblast/CAF	Myeloid	4.736670941497728	0.46849166077155885	7	0.945	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	ME1	Myeloid	Epithelial/Ductal	1.7277209221484182	0.03305420280673038	20	0.413	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	ME2	Myeloid	T/NK	4.162698713201643	0.281073364246789	20	0.999	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	ME3	Fibroblast/CAF	Endothelial	3.2085033181180953	0.1719432097007393	7	0.751	1000	Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	MECOM	Endothelial	Epithelial/Ductal	4.434527305565499	0.2692106074622263	3	0.962	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	MEPCE	Epithelial/Ductal	Myeloid	2.9798529798768043	0.17814073093393357	24	0.805	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL1	Fibroblast/CAF	Myeloid	2.7590640744795882	0.11688546848506749	7	0.89	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL13	Endothelial	Epithelial/Ductal	2.9691059019911505	0.08283739336005753	3	0.601	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL15	Endothelial	Epithelial/Ductal	3.0364247307196237	0.08803063007503337	3	0.609	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL16	T/NK	Endothelial	3.139209195896148	0.07680989872377737	21	0.842	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL18	T/NK	Epithelial/Ductal	2.5258765073550378	0.053200111726215485	21	0.72	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL21A	B/Plasma	Myeloid	3.4798375808266897	0.11661278150556222	15	0.979	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL21C	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2435585233
GSE242230	METTL22	Myeloid	Epithelial/Ductal	3.393630745572687	0.1597305011604324	20	1.0	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL23	T/NK	B/Plasma	4.013728949699895	0.20455370184462573	21	0.87	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL2A	Epithelial/Ductal	Fibroblast/CAF	2.7712944038431053	0.16116819254362733	24	0.737	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL2B	T/NK	Fibroblast/CAF	3.0668973563411206	0.07411532550961179	21	0.964	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL3	Endothelial	T/NK	3.1251533795748987	0.12061876862986941	3	0.494	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL4	T/NK	Endothelial	2.866525337592597	0.06285188184902044	21	0.625	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL5	Epithelial/Ductal	Endothelial	4.538696087324488	0.4170659365444715	24	0.901	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL6	T/NK	Myeloid	2.2331762617266158	0.035783102609757506	21	0.557	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL8	B/Plasma	Endothelial	3.407137951221421	0.11401123417936306	15	0.999	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2435585233
GSE242230	METTL9	Myeloid	Endothelial	4.547536816754422	0.36407610893487397	20	0.436	1000	B/Plasma;Endothelial;Epithelial/Ductal;Erythrocyte;Fibroblast/CAF;Myeloid;T/NK	2435585233
