cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	feature_id	normal_label_conflict	original_cohort_q	statistics_reused	family_n_planned	historical_status	current_status	current_reason
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB45206	TG(18:0/20:4/22:6)	NA	author_case	74.0	6.0	Hedges_g_preserved	0.49624921010298	-0.339270365668667	1.33176878587463	0.253592743617686	0.2990796639904232	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:92ec4e5bd340e5ab	True	0.299079663990423	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB45260	TG(18:0/22:4/22:6)	NA	author_case	74.0	6.0	Hedges_g_preserved	1.95037236231332	1.06520962239262	2.83553510223401	0.0004084265194841	0.0012062427291543	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:bafbd3cf2d0a2167	True	0.0012062427291544	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB45449	TG(18:0/22:6/22:6)	NA	author_case	74.0	6.0	Hedges_g_preserved	0.317526727660227	-0.515900501172077	1.15095395649253	0.641358765008087	0.6783415162528629	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:1edec349da30c5f7	True	0.678341516252862	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB10467	TG(18:1/18:1/22:4)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.11482512144813	1.2206413863598	3.00900885653646	0.0009894678053194	0.0024029932414899	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:51c2f9641fee203b	True	0.0024029932414899	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:TG(18:1/18:1/25:0)	TG(18:1/18:1/25:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	0.70014657244359	-0.138870714376007	1.53916385926319	0.0910937361842029	0.1216328239854203	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:c90cb6644d09d652	True	0.12163282398542	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:TG(18:1/18:1/26:1)	TG(18:1/18:1/26:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	1.66717854069393	0.796020921258584	2.53833616012927	0.0013469680971764	0.0031087310057349	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:6d7f3e7557547efa	True	0.003108731005735	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00422	TG(18:1/18:2/18:2)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.58805069080481	1.66447107143236	3.51163031017727	0.0003199662782512	0.001023011449271	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:a4f4e7b045e13723	True	0.0010230114492712	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB49392	TG(18:1/18:2/24:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.5072728914978	2.51352931035527	4.50101647264033	5.20909481149806e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:c13c334f06ba3734	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:TG(18:1/19:1/22:2)	TG(18:1/19:1/22:2)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.01463167109269	1.1260200877381	2.90324325444728	9.57210634233752e-05	0.0005987954586277	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:2708a88c3382611a	True	0.0005987954586277	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:TG(18:1/28:2/23:0)	TG(18:1/28:2/23:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	1.88077906779602	0.999239805412418	2.76231833017963	0.0001741899284245	0.000705874302976	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:4d98f0b879d4f541	True	0.0007058743029762	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	KEGG:C00422	TG(18:2/18:2/18:2)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.41320292512728	1.50106062468728	3.32534522556729	0.0003679833431321	0.0011249315358029	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:2902ca204d5f7017	True	0.0011249315358031	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB10489	TG(18:2/18:2/18:3)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.12185207120895	1.22726873141743	3.01643541100047	0.0002777033092115	0.0009267331026599	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:25eabce2cf5151d4	True	0.0009267331026601	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:TG(18:2/18:2/20:4);TG(16:0/18:2/22:6)	TG(18:2/18:2/20:4);TG(16:0/18:2/22:6)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.02131992997781	1.13234374371263	2.910296116243	0.0005371501518805	0.0014739907711051	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:2668ae2e94a518e7	True	0.0014739907711051	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:TG(18:2/20:4/20:4);TG(18:2/18:2/22:6)	TG(18:2/20:4/20:4);TG(18:2/18:2/22:6)	NA	author_case	74.0	6.0	Hedges_g_preserved	1.76827858745588	0.892347729351013	2.64420944556075	0.0031770627665849	0.0064000368448256	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:bc06f806764034d7	True	0.0064000368448256	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB52687	TG(18:2/20:4/22:4)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.44659318517964	1.53231769305883	3.36086867730044	0.0001741899284245	0.000705874302976	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:b3b7dd24d22f4df6	True	0.0007058743029762	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	NAME:TG(18:2/22:6/22:6);TG(20:4/20:4/22:6)	TG(18:2/22:6/22:6);TG(20:4/20:4/22:6)	NA	author_case	74.0	6.0	Hedges_g_preserved	0.723672392395244	-0.115824039255216	1.56316882404571	0.0843133503923345	0.114109524705742	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:8e72710ac1748438	True	0.114109524705742	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB54307	TG(20:4/20:5/22:6)	NA	author_case	74.0	6.0	Hedges_g_preserved	0.83961215999269	-0.0024721561936131	1.68169647617899	0.0356902443480587	0.0536122851521485	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:d8c723b4315626bc	True	0.0536122851521486	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB54263	TG(20:4/22:5/22:6)	NA	author_case	74.0	6.0	Hedges_g_preserved	1.66521877390177	0.794151155817647	2.53628639198589	0.0010363025744048	0.0024876725737822	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:62f1256d0119d01d	True	0.0024876725737822	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB54329	TG(20:4/22:6/22:6)	NA	author_case	74.0	6.0	Hedges_g_preserved	0.416577213030472	-0.417896749015028	1.25105117507597	0.162268831725863	0.2030853342196319	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:9ff1ef1bf69455cc	True	0.203085334219632	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB43834	TG(44:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.38647064073791	1.47601858628371	3.2969226951921	0.0001397690839322	0.0006494603433382	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:0b0674e719961643	True	0.0006494603433384	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB47746	TG(46:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.96915411362054	2.01844418596016	3.91986404128091	0.0001118305801019	0.0006042318940389	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:a85428d5aa543a68	True	0.0006042318940393	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB48391	TG(46:2)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.92165494470337	1.9744848630189	3.86882502638785	0.0001204985449282	0.000613047341715	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:bfce28cb1a22ec82	True	0.0006130473417152	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB48434	TG(48:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.65939688527211	2.65256892302118	4.66622484752304	8.2690506134972e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:52678c670dd3a2ff	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB48588	TG(48:2)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.64635888028634	2.64066731050799	4.6520504500647	9.61923973672607e-05	0.0005987954586277	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:8e3eae95623bf636	True	0.0005987954586277	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB48574	TG(48:4)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.07377930591226	1.18190675872999	2.96565185309454	0.0001619160634569	0.0006717589061277	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:d703004ae5953cfb	True	0.0006717589061279	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB48456	TG(49:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	4.38238460752273	3.30846686882637	5.4563023462191	5.20804021415798e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:b39d9a724d8600e7	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB48437	TG(49:2)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.56947663936304	2.57042933552304	4.56852394320304	8.26984517041484e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:9b955df959ff7ac4	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB55154	TG(50:3)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.41538756482218	2.42935827411477	4.4014168555296	0.0001619160634569	0.0006717589061277	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:48a456b0306eba68	True	0.0006717589061279	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB49740	TG(51:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	4.08103634646739	3.0360180152285	5.12605467770627	5.20751297746191e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:cefafaf9c28a57a6	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB52425	TG(51:2)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.51604870790416	2.5215608142836	4.51053660152471	6.57281449599409e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:d98ced6377f67d4f	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB55161	TG(51:3)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.51719060091801	2.52260576299121	4.51177543884481	9.62196432802053e-05	0.0005987954586277	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:5e1587e438465d87	True	0.0005987954586277	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB0110765	TG(52:0)	NA	author_case	74.0	6.0	Hedges_g_preserved	1.61216010978587	0.743492385018561	2.48082783455318	0.0005747773825572	0.001564921232978	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:9dbe31227b76886d	True	0.001564921232978	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB55540	TG(52:4)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.83448082700017	1.89369217889534	3.77526947510501	0.0001117994749266	0.0006042318940389	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:f3af8b135cace636	True	0.0006042318940393	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB55688	TG(52:5)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.11406795464018	1.21992720922175	3.00820870005861	0.0006148471647606	0.0016171640522193	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:8a68764195e39275	True	0.0016171640522195	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB55716	TG(52:6)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.77634120179833	1.83972444338743	3.71295796020923	0.0001037532174298	0.0006042318940389	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:172f7ee76ab9643a	True	0.0006042318940393	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB43037	TG(53:2)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.26674271926147	2.29288159563425	4.24060384288869	6.08391742160311e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:4be58b55c42773ed	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB53676	TG(53:3)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.58956431643929	2.58879043715161	4.59033819572696	5.63071442981431e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:45a067a353ca2eee	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB51424	TG(54:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.75563322714358	2.74033230107617	4.770934153211	5.4143811779541e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:2b98c0a5439571d3	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB55175	TG(54:3)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.15756653626319	2.19239022242887	4.1227428500975	7.6605589710341e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:314de1627a50a93f	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB55550	TG(54:4)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.13437812836853	1.23907962185982	3.02967663487723	0.0012337293025163	0.0029050990670738	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:a4606d49aeffb757	True	0.0029050990670739	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB55894	TG(54:6)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.96388089055255	2.929746593256	4.9980151878491	5.63014931877216e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:123ac26779e6a30c	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB55908	TG(54:7)	NA	author_case	74.0	6.0	Hedges_g_preserved	2.62767948934855	1.70141709933965	3.55394187935745	0.0003810590954653	0.0011497757122914	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:3f62568e40d25f27	True	0.0011497757122914	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
GBM	CAMP_GBM	01_CAMP	20260925T103000Z_discovery_v1	gbm_discovery_v1	historical_unpaired_reuse_conditional	HMDB:HMDB51932	TG(56:1)	NA	author_case	74.0	6.0	Hedges_g_preserved	3.4638484094349	2.473768583399	4.45392823547081	6.57281449599409e-05	0.0005881716412019	METAB_UNPAIRED_HISTORICAL	697.0	NEEDS_REVIEW	six_normal_tissue_labels_conflict_between_author_files	CAMP_v0.3.4_GBM	GBM_FEATURE:a5d6aa7788a48f8a	True	0.0005881716412019	True	713.0	NEEDS_REVIEW	DONE	master_TN_corroborated_in_identity_v2;unpaired_reference_confounding_remains
