cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	feature_id	n_pairs_total	n_both_available	mask_semantics	n_pairs_used	n_nonzero	n_up	n_down	n_equal	up_fraction	down_fraction	mean_delta	median_delta	rank_biserial	seed	zero_method	tie_method	continuity_correction	B	bootstrap_valid	ci_estimand	ci_method	p_method	family_n_planned	evidence_label	majority_direction_fraction	direction_discordant
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C21297	2-hydroxybutyrate/2-hydroxyisobutyrate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.11055247055607165	-0.4689527856557736	0.23152578534290724	0.85009765625	0.8946312936554133	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:afc49c1123a3ce1e	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	-0.11055247055607165	0.0672458087399459	-0.07692307692307693	1761657910	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C04540	N-acetylglucosaminylasparagine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.25131874137473825	-0.8881640285281148	0.25818120334405614	0.85009765625	0.8946312936554133	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:e57be27ce99b903d	12	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	-0.25131874137473825	-0.12536508310267536	-0.07692307692307693	668267697	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00178	thymine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.02176094885388021	-0.45328850809713045	0.5063552383745101	0.90966796875	0.9339174233825199	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:1948c1fc823582c6	12	2	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	0.02176094885388021	0.19528081390183694	0.05128205128205128	999266394	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C06427	linolenate [alpha or gamma; (18:3n3 or 6)]	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.0600731143357344	-0.5925797226439821	0.7559601979700467	0.90966796875	0.9339174233825199	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:348ae1e6c7d7693f	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	0.0600731143357344	0.20596676790286317	0.05128205128205128	1306493007	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00570	cytidine-5'-diphosphoethanolamine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.09487061259969416	-1.2913882748538998	1.0415703515375505	0.90966796875	0.9339174233825199	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:67335535168eb4be	12	6	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	-0.09487061259969416	0.06916827737081199	0.05128205128205128	3654756308	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB07250	linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.14837140918837832	-1.0856199851737456	0.7327183059326039	0.90966796875	0.9339174233825199	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:71263d2c7f0a0abb	12	3	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	-0.14837140918837832	0.3463135086025506	-0.05128205128205128	1972310959	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C05208	1-arachidonoyl-GPC (20:4n6)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.03632888718219126	-0.39762392224376303	0.48350102418931423	0.90966796875	0.9339174233825199	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:959138fed1469ac1	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	0.03632888718219126	-0.03186064467932326	-0.05128205128205128	2125460842	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C13875	1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.06148471668908417	-0.3833532192790722	0.2199780233568539	0.90966796875	0.9339174233825199	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:abb8f524889c914d	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	-0.06148471668908417	0.10978346638670544	-0.05128205128205128	3831276494	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:1-carboxyethylphenylalanine	1-carboxyethylphenylalanine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.03194373817658865	-0.766146767841931	0.7879656737124618	0.90966796875	0.9339174233825199	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:c380dffb0fcb8a0d	12	11	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	0.03194373817658865	-0.15639921315544036	0.05128205128205128	1611495244	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00082	tyrosine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.14882788462096444	-0.19122352794786726	0.5686770771788721	0.90966796875	0.9339174233825199	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:c5bb45f39525a3f7	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	0.14882788462096444	-0.13455924800563857	-0.05128205128205128	3021205996	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:D00358	lidocaine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.02234745138869017	-0.24586761705132637	0.20894135605137676	0.90966796875	0.9339174233825199	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:cf7852928e26c97b	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	-0.02234745138869017	0.06452466592211614	-0.05128205128205128	415325415	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C02076	sedoheptulose	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.007357526609950445	-0.8282578198642421	0.8547981231998445	0.9658203125	0.9794780027932961	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:de4d9d60fbb48738	12	1	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	11	7	4	1	0.5833333333333334	0.3333333333333333	-0.007357526609950445	0.3647954558255968	-0.030303030303030304	939626276	wilcox	average_ranks	False	2048	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00188	threonine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.14784088403763818	-0.12828631417670308	0.5127648936171592	0.9697265625	0.9794780027932961	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:1e2126a6049b11ab	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	0.14784088403763818	-0.060664639478330784	0.02564102564102564	3037306279	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB12103	behenoyl sphingomyelin (d18:1/22:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	2.3748922858501942e-05	-0.441494860755263	0.44688756799736656	0.9697265625	0.9794780027932961	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:300a32bd25010199	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	2.3748922858501942e-05	-0.03183098893915748	-0.02564102564102564	4242076981	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00613	erythronate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.037064141957533416	-0.42047540320909754	0.3412589916783904	0.9697265625	0.9794780027932961	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:89e3df6021abe89b	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	-0.037064141957533416	0.07664522486170888	0.02564102564102564	2737263974	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.044824455909459125	-0.6989886053719191	0.8205810650350546	0.9697265625	0.9794780027932961	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:9f6685d0e0b40baa	12	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	0.044824455909459125	0.22792856702051623	0.02564102564102564	1186739029	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00946	AMP	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.10347305019749993	-1.232005295608296	0.9590439137225389	0.9697265625	0.9794780027932961	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:d476f800710936ae	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	-0.10347305019749993	0.825061847270268	-0.02564102564102564	163473259	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB11352	1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.05402841935695216	-0.4527179464490974	0.28969706705241394	0.9697265625	0.9794780027932961	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:e6aaa54c417b4d61	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	-0.05402841935695216	-0.056883560600828886	0.02564102564102564	1098896308	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:linolenoylcarnitine (C18:3)	linolenoylcarnitine (C18:3)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.229881926700943	-1.1409251712932127	0.5673390346349299	1.0	1.0	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:7fbafa94423823e7	12	9	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	-0.229881926700943	0.0394101071021673	0.0	3703822724	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:sphingomyelin (d18:2/14:0, d18:1/14:1)	sphingomyelin (d18:2/14:0, d18:1/14:1)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.04978437434629127	-0.23641134413916634	0.37526664486610145	1.0	1.0	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:894a94db25ee3274	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	5	7	0	0.4166666666666667	0.5833333333333334	0.04978437434629127	-0.09253515434055792	0.0	1327495116	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB0062468	behenoylcarnitine (C22)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.08587155529042996	-1.1283092927039549	0.8257788926932284	1.0	1.0	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:e4060b805e95f201	12	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	7	5	0	0.5833333333333334	0.4166666666666667	-0.08587155529042996	0.2706595770244391	0.0	228863353	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5833333333333334	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C16358	1-methylxanthine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.6521624618813217	-1.1949154237028736	-0.1953762603541834	0.03125	0.0737597911227154	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:146c7b5ea3c263c4	12	1	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	7	1	6	5	0.08333333333333333	0.5	-0.6521624618813217	-0.18878106774873338	-0.9285714285714286	331950700	wilcox	average_ranks	False	128	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOMINAL_EXPLORATORY	0.5	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00337	dihydroorotate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	1.0303830614742917	0.3665610024429502	1.795962808296524	0.0546875	0.1091335540838852	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:680a801a3689fb9c	12	1	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	9	6	3	3	0.5	0.25	1.0303830614742917	0.48810642449700925	0.7333333333333333	3276387272	wilcox	average_ranks	False	512	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C06414	4-quinolinecarboxylic acid	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.8375419329820009	0.2712376715632391	1.4640534468682256	0.083984375	0.14974728796844183	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:1e08525b0bef2b8d	12	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	10	6	4	2	0.5	0.3333333333333333	0.8375419329820009	0.42069044442425074	0.6363636363636364	2204777970	wilcox	average_ranks	False	1024	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C13637	4-ethylphenylsulfate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.5866806460166659	-1.1652199719241148	-0.0297563324134721	0.083984375	0.14974728796844183	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:4d2b6b7049e57a17	12	2	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	10	4	6	2	0.3333333333333333	0.5	-0.5866806460166659	-0.4192318010057745	-0.6363636363636364	909112288	wilcox	average_ranks	False	1024	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB02007	nisinate (24:6n3)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.4592691661777297	0.06519258832974602	0.9391546118531693	0.09765625	0.1678350760456274	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:7a903da292ef2ac5	12	0	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	9	6	3	3	0.5	0.25	0.4592691661777297	0.04043980525857016	0.6444444444444445	3682568952	wilcox	average_ranks	False	512	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C01159	2,3-diphosphoglycerate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.46186563288295507	-1.0709213473663188	0.1320910961589167	0.17626953125	0.2620849609375	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:1c97bc8333cc71d5	12	1	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	6	6	0	0.5	0.5	-0.46186563288295507	-0.40011548930122043	-0.46153846153846156	53368275	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5	True
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C07481	caffeine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.241142800452795	-0.5840897720443866	0.06068967100153877	0.21875	0.3153907496012759	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:9251f129e36d22db	12	1	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	7	1	6	5	0.08333333333333333	0.5	-0.241142800452795	-0.10155130382193533	-0.5714285714285714	4185823238	wilcox	average_ranks	False	128	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB0094650	5alpha-pregnan-3beta,20alpha-diol disulfate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.6515431115859179	-1.4145094097070625	0.12511534667387172	0.240234375	0.33774786158631415	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:3aa94567b92f3be0	12	2	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	11	5	6	1	0.4166666666666667	0.5	-0.6515431115859179	-0.11144066656745011	-0.42424242424242425	50541487	wilcox	average_ranks	False	2048	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:methionine sulfone	methionine sulfone	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-0.2804504936777444	-0.6717411936326121	0.07869409382075634	0.30126953125	0.39700824526239065	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:57c3ec811c42ee34	12	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	6	6	0	0.5	0.5	-0.2804504936777444	-0.03682295881206876	-0.358974358974359	3837522432	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	NOT_SUPPORTED_THIS_TEST	0.5	True
