cohort	contrast	direction	pathway	universe_n	selected_n	term_n	overlap_n	p_value	genes	q_contrast	q_joint4
Wu2021	high_vs_zero	down	RNA polymerase	14558	1568	31	3	0.6637000328	POLR1A;POLR2D;POLR2E	0.9644788105	0.9624401598
Wu2021	high_vs_zero	down	RNA transport	14558	1568	153	16	0.5888872638	ACIN1;EIF2B2;EIF2B4;EIF4E2;EIF4EBP1;EIF4G1;EIF5;EIF5B;GEMIN7;POP1;RANGAP1;RPP25;RPP40;SRRM1;UPF3A;UPF3B	0.9403870407	0.9249955668
Wu2021	high_vs_zero	down	Rap1 signaling pathway	14558	1568	166	24	0.08245349875	ACTB;AKT1;CALM1;EFNA3;EGFR;FGFR4;FYB1;GNAI1;GNAS;LCP2;LPAR2;MRAS;PARD3;PIK3R1;PLCB3;PLCG1;PRKCZ;PRKD3;RALA;RGS14;TIAM1;TLN2;VAV1;VEGFA	0.5279799751	0.4222784042
Wu2021	high_vs_zero	down	Ras signaling pathway	14558	1568	170	21	0.2853054946	AKT1;CALM1;EFNA3;EGFR;FGFR4;GNG12;GNG4;GNG5;GNGT1;MRAS;PAK2;PIK3R1;PLA2G2A;PLAAT3;PLCG1;PRKACB;RALA;RASGRF1;RRAS2;TIAM1;VEGFA	0.7841770519	0.716935316
Wu2021	high_vs_zero	down	Regulation of actin cytoskeleton	14558	1568	171	24	0.1063710599	ACTB;ACTN4;ACTR3B;ARHGEF7;EGFR;FGFR4;FN1;GNG12;GSN;IQGAP1;ITGB4;LPAR2;MRAS;MSN;MYH9;MYLK;PAK2;PIK3R1;PIP5K1C;RRAS2;TIAM1;VAV1;VCL;WASF2	0.55643322	0.4709558376
Wu2021	high_vs_zero	down	Regulation of lipolysis in adipocytes	14558	1568	39	6	0.2388978376	AKT1;GNAI1;GNAS;PIK3R1;PLAAT3;PRKACB	0.7101381939	0.6693755837
Wu2021	high_vs_zero	down	Relaxin signaling pathway	14558	1568	105	19	0.01611197864	AKT1;ARRB2;COL1A1;COL1A2;COL3A1;EDN1;EGFR;GNAI1;GNAS;GNG12;GNG4;GNG5;GNGT1;PIK3R1;PLCB3;PRKACB;PRKCZ;TGFBR1;VEGFA	0.2613720979	0.1785139783
Wu2021	high_vs_zero	down	Renal cell carcinoma	14558	1568	66	7	0.5760395075	AKT1;EGLN3;HIF1A;PAK2;PIK3R1;TGFB2;VEGFA	0.9403870407	0.9198610807
Wu2021	high_vs_zero	down	Renin secretion	14558	1568	46	12	0.002780346138	AQP1;CALM1;CLCA2;EDN1;EDN2;GNAI1;GNAS;GUCY1A1;ITPR3;PLCB3;PRKACB;PTGER4	0.1184509493	0.06719169833
Wu2021	high_vs_zero	down	Retinol metabolism	14558	1568	21	1	0.9088200816	ALDH1A3	1	1
Wu2021	high_vs_zero	down	Retrograde endocannabinoid signaling	14558	1568	99	12	0.3779031657	GABRE;GABRP;GNAI1;GNG12;GNG4;GNG5;GNGT1;ITPR3;NDUFA4L2;NDUFS5;PLCB3;PRKACB	0.8899797659	0.7989297261
Wu2021	high_vs_zero	down	Rheumatoid arthritis	14558	1568	73	10	0.2578404158	CCL2;CCL5;CTSK;CXCL2;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;TGFB2;VEGFA	0.7280761878	0.6929606411
Wu2021	high_vs_zero	down	Ribosome	14558	1568	127	5	0.9985415091	MRPS11;MRPS15;MRPS5;RPL4;RPS12	1	1
Wu2021	high_vs_zero	down	Ribosome biogenesis in eukaryotes	14558	1568	71	6	0.790526295	MDN1;NOP10;NVL;POP1;RPP25;RPP40	0.9986838374	1
Wu2021	high_vs_zero	down	SNARE interactions in vesicular transport	14558	1568	32	2	0.8734833074	STX5;YKT6	1	1
Wu2021	high_vs_zero	down	Salivary secretion	14558	1568	52	9	0.1017162444	AQP5;ATP2B4;CALM1;GNAS;GUCY1A1;ITPR3;PLCB3;PRKACB;TRPV6	0.5551615581	0.4627091901
Wu2021	high_vs_zero	down	Salmonella infection	14558	1568	227	23	0.654572597	ACTB;ACTR1A;ACTR3B;AKT1;ANXA2;CASP8;CYTH3;DCTN1;DNM2;DYNC1H1;FLNA;GAPDH;HSP90B1;IRAK1;KLC1;PTPRC;RALA;TCF7L1;TCF7L2;TIRAP;TUBA4A;TUBB;VPS39	0.9644788105	0.9591717971
Wu2021	high_vs_zero	down	Selenocompound metabolism	14558	1568	16	3	0.2442486717	PSTK;SEPHS2;TXNRD1	0.7204102236	0.6737894391
Wu2021	high_vs_zero	down	Serotonergic synapse	14558	1568	60	9	0.192888846	GNAI1;GNAS;GNG12;GNG4;GNG5;GNGT1;ITPR3;PLCB3;PRKACB	0.6549249189	0.6008053771
Wu2021	high_vs_zero	down	Shigellosis	14558	1568	216	26	0.3031632922	ACTB;ACTN4;ACTR3B;AKT1;AKT1S1;ATG5;CCL5;CYTH3;EGFR;FNBP1L;GLMN;GSK3B;HCLS1;ITPR3;MTOR;PIK3R1;PLCB3;PLCG1;PRKCE;RPS6KA5;RPS6KB2;SEPTIN3;SEPTIN6;TLN2;VCL;WASF2	0.8047607392	0.7411368154
Wu2021	high_vs_zero	down	Signaling pathways regulating pluripotency of stem cells	14558	1568	101	9	0.7729789687	AKT1;BMP4;DVL3;FGFR4;GSK3B;ID2;ID4;PIK3R1;SMAD1	0.9943165588	1
Wu2021	high_vs_zero	down	Small cell lung cancer	14558	1568	81	7	0.7830765705	AKT1;APAF1;CKS1B;FN1;LAMA4;PIK3R1;ZBTB17	0.9958532522	1
Wu2021	high_vs_zero	down	Sphingolipid metabolism	14558	1568	38	5	0.3901524674	ACER3;PLPP3;PSAP;SGMS1;SPTLC2	0.8932521632	0.8057810983
Wu2021	high_vs_zero	down	Sphingolipid signaling pathway	14558	1568	103	10	0.6831979037	AKT1;GNAI1;MAP3K5;PIK3R1;PLCB3;PPP2R5D;PRKCE;PRKCZ;SGMS1;SPTLC2	0.9644788105	0.9700333566
Wu2021	high_vs_zero	down	Spinocerebellar ataxia	14558	1568	115	10	0.8059315998	AKT1;ERN1;ITPR3;MAP3K5;MTOR;PIK3R1;PLCB3;PSMA6;PSMB2;SPTBN2	1	1
Wu2021	high_vs_zero	down	Spliceosome	14558	1568	130	15	0.4296104334	ACIN1;HNRNPA3;PHF5A;PPIE;RP9;SF3A2;SF3A3;SF3B5;SNRNP200;SNRPA;SNRPC;SRSF10;SRSF4;SRSF7;U2AF2	0.9090307721	0.8345513231
Wu2021	high_vs_zero	down	Staphylococcus aureus infection	14558	1568	46	7	0.2218943301	C1QB;C1QC;DEFB1;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5	0.6820330989	0.6410894718
Wu2021	high_vs_zero	down	Starch and sucrose metabolism	14558	1568	19	2	0.6223440375	GPI;PGM1	0.9514369578	0.9418383346
Wu2021	high_vs_zero	down	Steroid biosynthesis	14558	1568	18	9	3.745225068e-05	CYP2R1;CYP51A1;DHCR7;FDFT1;LBR;LSS;NSDHL;SC5D;TM7SF2	0.007453914538	0.002810373169
Wu2021	high_vs_zero	down	Steroid hormone biosynthesis	14558	1568	21	2	0.6773341638	HSD17B2;SRD5A1	0.9644788105	0.9662784001
Wu2021	high_vs_zero	down	Synaptic vesicle cycle	14558	1568	51	7	0.3078449641	AP2M1;AP2S1;CLTB;DNM2;NAPA;SLC1A3;STXBP1	0.8061948836	0.7455118129
Wu2021	high_vs_zero	down	Systemic lupus erythematosus	14558	1568	77	16	0.007174690679	ACTN4;C1QB;C1QC;H2AC11;H2AC12;H2AC16;H2AZ2;H2BC11;H2BC12;H2BC9;H4C3;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;MACROH2A2	0.1790748934	0.1155922387
Wu2021	high_vs_zero	down	T cell receptor signaling pathway	14558	1568	80	12	0.1486081243	AKT1;CBLB;CD3D;CD3E;CD8A;GSK3B;LCP2;PAK2;PIK3R1;PLCG1;PTPRC;VAV1	0.6296309476	0.553946528
Wu2021	high_vs_zero	down	TGF-beta signaling pathway	14558	1568	71	8	0.5023533079	BMP4;DCN;ID2;ID4;RPS6KB2;SMAD1;TGFB2;TGFBR1	0.9403870407	0.8867948031
Wu2021	high_vs_zero	down	TNF signaling pathway	14558	1568	104	14	0.2268706645	AKT1;CASP10;CASP8;CCL2;CCL5;CX3CL1;CXCL10;CXCL2;EDN1;MAP3K5;MMP14;PIK3R1;RPS6KA5;VCAM1	0.6913824799	0.649001161
Wu2021	high_vs_zero	down	Taste transduction	14558	1568	22	4	0.2068846867	ENTPD2;ITPR3;PLCB3;PRKACB	0.673952652	0.6201194742
Wu2021	high_vs_zero	down	Terpenoid backbone biosynthesis	14558	1568	21	8	0.0009974356279	ACAT2;DHDDS;FDPS;HMGCS1;ICMT;IDI1;MVD;PDSS2	0.08321462952	0.03560077933
Wu2021	high_vs_zero	down	Th1 and Th2 cell differentiation	14558	1568	70	9	0.3393898442	CD3D;CD3E;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;IL2RG;PLCG1;RUNX3	0.866341892	0.7677743938
Wu2021	high_vs_zero	down	Th17 cell differentiation	14558	1568	81	11	0.2527355111	CD3D;CD3E;HIF1A;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;IL2RG;MTOR;PLCG1;TGFBR1	0.7270814704	0.6881999833
Wu2021	high_vs_zero	down	Thermogenesis	14558	1568	194	17	0.8479571316	ACSL1;ACTB;AKT1S1;COX20;COX5A;GNAS;MAP3K5;MTOR;NDUFA4L2;NDUFS5;PRKACB;RPS6KB2;SIRT6;SMARCA4;SMARCB1;UQCRH;UQCRHL	1	1
Wu2021	high_vs_zero	down	Thyroid cancer	14558	1568	35	3	0.7429477351	CCDC6;TCF7L1;TCF7L2	0.9747092721	0.9991533579
Wu2021	high_vs_zero	down	Thyroid hormone signaling pathway	14558	1568	101	12	0.4051397153	ACTB;AKT1;BMP4;GSK3B;HIF1A;MTOR;PFKL;PIK3R1;PLCB3;PLCG1;PRKACB;RCAN1	0.9008590472	0.8137717031
Wu2021	high_vs_zero	down	Thyroid hormone synthesis	14558	1568	50	8	0.1648824919	GNAS;GPX3;GPX7;GSR;HSP90B1;ITPR3;PLCB3;PRKACB	0.6482898106	0.5712934336
Wu2021	high_vs_zero	down	Tight junction	14558	1568	137	18	0.2190902393	ACTB;ACTN4;ACTR3B;ARHGAP17;CLDN1;CLDN8;HCLS1;MAP3K5;MSN;MYH9;PARD3;PRKACB;PRKCE;PRKCZ;RAB8B;TIAM1;TJP1;TUBA4A	0.6818030845	0.6361568901
Wu2021	high_vs_zero	down	Toll-like receptor signaling pathway	14558	1568	76	11	0.1913762528	AKT1;CASP8;CCL4;CCL5;CTSK;CXCL10;CXCL9;IRAK1;LBP;PIK3R1;TIRAP	0.6549249189	0.5991807106
Wu2021	high_vs_zero	down	Toxoplasmosis	14558	1568	94	10	0.565957318	AKT1;CASP8;GNAI1;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;IRAK1;LAMA4;TGFB2	0.9403870407	0.9156392141
Wu2021	high_vs_zero	down	Transcriptional misregulation in cancer	14558	1568	140	14	0.6565710538	BCL2A1;CDKN2C;HPGD;ID2;JMJD1C;KLF3;NFKBIZ;NR4A3;NUPR1;PLAU;PML;PROM1;SMAD1;ZBTB17	0.9644788105	0.9598266192
Wu2021	high_vs_zero	down	Tryptophan metabolism	14558	1568	31	5	0.2370282704	ACAT2;AFMID;HAAO;KYNU;TDO2	0.7098692817	0.6652332277
Wu2021	high_vs_zero	down	Tuberculosis	14558	1568	138	19	0.1574681167	AKT1;APAF1;CALM1;CAMK2G;CASP10;CASP8;CEBPG;CORO1A;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5;IRAK1;LBP;LSP1;NFYC;SYK;TGFB2;TIRAP	0.6308249151	0.5622197205
Wu2021	high_vs_zero	down	Type I diabetes mellitus	14558	1568	27	5	0.1587864084	HLA-A;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5	0.6308249151	0.5622197205
Wu2021	high_vs_zero	down	Type II diabetes mellitus	14558	1568	31	5	0.2370282704	MTOR;PIK3R1;PKM;PRKCE;PRKCZ	0.7098692817	0.6652332277
Wu2021	high_vs_zero	down	Tyrosine metabolism	14558	1568	17	3	0.2746716865	ALDH3B2;GOT1;HGD	0.7638488807	0.7102242229
Wu2021	high_vs_zero	down	Ubiquitin mediated proteolysis	14558	1568	134	13	0.6966610007	CBLB;CDC20;CDC34;HERC2;HUWE1;MID1;PIAS4;PML;SAE1;UBE2C;UBE2J1;UBE2J2;UBE4B	0.9644788105	0.9770072244
Wu2021	high_vs_zero	down	VEGF signaling pathway	14558	1568	50	4	0.8014835783	AKT1;PIK3R1;PLCG1;VEGFA	1	1
Wu2021	high_vs_zero	down	Valine, leucine and isoleucine degradation	14558	1568	45	5	0.5412019555	ACAA2;ACAT2;HMGCS1;MCCC1;OXCT1	0.9403870407	0.9015281597
Wu2021	high_vs_zero	down	Various types of N-glycan biosynthesis	14558	1568	37	8	0.04015440409	ALG3;CHST9;DDOST;MGAT1;MGAT4A;MGAT4B;RPN1;STT3A	0.3768358919	0.3054367786
Wu2021	high_vs_zero	down	Vascular smooth muscle contraction	14558	1568	90	14	0.1010386613	ACTG2;CALD1;CALM1;EDN1;EDN2;GNAS;GUCY1A1;ITPR3;MYH9;MYLK;PLA2G2A;PLCB3;PRKACB;PRKCE	0.5551615581	0.4627091901
Wu2021	high_vs_zero	down	Vasopressin-regulated water reabsorption	14558	1568	37	5	0.3678497777	DCTN1;DYNC1H1;GNAS;PRKACB;RAB11B	0.8872008066	0.7921682664
Wu2021	high_vs_zero	down	Vibrio cholerae infection	14558	1568	46	6	0.3753561388	ACTB;ERO1A;GNAS;PLCG1;PRKACB;TJP1	0.8899797659	0.7986017619
Wu2021	high_vs_zero	down	Viral carcinogenesis	14558	1568	170	18	0.567734247	ACTN4;CASP8;CDC20;CDKN2A;CHEK1;GSN;GTF2A1;H2BC11;H2BC12;H2BC9;H4C3;HDAC9;HLA-A;PIK3R1;PKM;PRKACB;SYK;UBR4	0.9403870407	0.9156392141
Wu2021	high_vs_zero	down	Viral myocarditis	14558	1568	46	10	0.02238927079	ACTB;CASP8;CXADR;DMD;EIF4G1;HLA-A;HLA-DMA;HLA-DQA1;HLA-DQB1;HLA-DRB5	0.3016884236	0.219169233
Wu2021	high_vs_zero	down	Viral protein interaction with cytokine and cytokine receptor	14558	1568	45	9	0.04780601332	CCL2;CCL28;CCL4;CCL5;CX3CL1;CXCL10;CXCL2;CXCL9;IL2RG	0.4166971907	0.3351097242
Wu2021	high_vs_zero	down	Wnt signaling pathway	14558	1568	128	12	0.7366902621	CAMK2G;CHD8;CTNNBIP1;DAAM1;DKK1;DVL3;GSK3B;LRP5;PLCB3;PRKACB;TCF7L1;TCF7L2	0.9733645092	0.9936752373
Wu2021	high_vs_zero	down	Yersinia infection	14558	1568	125	17	0.1868887298	ACTB;ACTR3B;AKT1;ARHGEF7;CCL2;CD8A;FN1;FYB1;GSK3B;IRAK1;LCP2;PIK3R1;PIP5K1C;PLCG1;VAV1;WASF2;WIPF1	0.6549249189	0.5953321179
Wu2021	high_vs_zero	down	beta-Alanine metabolism	14558	1568	20	1	0.8977969426	ALDH3B2	1	1
Wu2021	high_vs_zero	down	cAMP signaling pathway	14558	1568	136	15	0.5020653157	AKT1;ATP2B4;CALM1;CAMK2G;EDN1;EDN2;GNAI1;GNAS;PDE4B;PDE4D;PIK3R1;PRKACB;RRAS2;TIAM1;VAV1	0.9403870407	0.8867948031
Wu2021	high_vs_zero	down	cGMP-PKG signaling pathway	14558	1568	112	9	0.8646328721	AKT1;ATP2B4;CALM1;GNAI1;GUCY1A1;ITPR3;MYLK;PLCB3;PRKCE	1	1
Wu2021	high_vs_zero	down	mRNA surveillance pathway	14558	1568	84	10	0.4190358638	ACIN1;HBS1L;PABPN1;PAPOLA;PPP2R5D;SMG5;SRRM1;SSU72;UPF3A;UPF3B	0.9030145552	0.8247703062
Wu2021	high_vs_zero	down	mTOR signaling pathway	14558	1568	135	13	0.7068273367	AKT1;AKT1S1;DDIT4;DVL3;EIF4E2;EIF4EBP1;GRB10;GSK3B;LPIN1;LRP5;MTOR;PIK3R1;RPS6KB2	0.9659058263	0.9799939559
Wu2021	high_vs_zero	down	p53 signaling pathway	14558	1568	69	11	0.1189914721	APAF1;CASP8;CCNB2;CD82;CDKN2A;CHEK1;RRM2;SFN;SIVA1;STEAP3;TP53I3	0.5649676399	0.4974057933
