cohort	contrast	direction	pathway	universe_n	selected_n	term_n	overlap_n	p_value	genes	q_contrast	q_joint4
Wu2021	high_vs_low_detected	down	Folate biosynthesis	14558	1481	18	2	0.5596051865	AKR1B1;PTS	0.9225043149	0.9144127989
Wu2021	high_vs_low_detected	down	FoxO signaling pathway	14558	1481	109	13	0.3149600723	ATM;CCNB2;CDKN2D;EGFR;GADD45A;HOMER3;IRS2;PIK3R1;PLK1;SGK1;SOD2;TGFB1;TGFBR2	0.7316759429	0.7502129032
Wu2021	high_vs_low_detected	down	Fructose and mannose metabolism	14558	1481	29	4	0.3407431175	AKR1B1;GMDS;PFKP;TPI1	0.7345182348	0.7677743938
Wu2021	high_vs_low_detected	down	GABAergic synapse	14558	1481	51	8	0.1422155753	GABRE;GABRP;GLS;GNB2;GNG11;GNG12;GNG4;PRKACB	0.5323967691	0.5423022688
Wu2021	high_vs_low_detected	down	Galactose metabolism	14558	1481	22	6	0.0196061742	AKR1B1;GALE;LCT;PFKP;PGM1;UGP2	0.1734849354	0.2058204713
Wu2021	high_vs_low_detected	down	Gap junction	14558	1481	68	10	0.1494378719	EGFR;GNAS;GUCY1A1;PDGFA;PDGFRB;PRKACB;TJP1;TUBA4A;TUBB;TUBB6	0.5523526406	0.5547133807
Wu2021	high_vs_low_detected	down	Gastric acid secretion	14558	1481	46	7	0.1823774844	ATP1B3;CALM1;CAMK2G;CHRM3;GNAS;MYLK;PRKACB	0.601834709	0.5925849988
Wu2021	high_vs_low_detected	down	Gastric cancer	14558	1481	112	15	0.1638119623	EGFR;FGF5;FZD1;FZD7;GADD45A;HGF;LRP5;LRP6;MET;PIK3R1;RPS6KB2;TCF7L1;TCF7L2;TGFB1;TGFBR2	0.5738846267	0.5697807385
Wu2021	high_vs_low_detected	down	Glioma	14558	1481	66	9	0.2251762438	CALM1;CAMK2G;CDK4;CDK6;EGFR;GADD45A;PDGFA;PDGFRB;PIK3R1	0.6470921065	0.6473468222
Wu2021	high_vs_low_detected	down	Glucagon signaling pathway	14558	1481	81	9	0.442710911	CALM1;CAMK2G;CREB5;GNAS;LDHB;PFKP;PKM;PPP3CA;PRKACB	0.8313285274	0.8446577585
Wu2021	high_vs_low_detected	down	Glutamatergic synapse	14558	1481	70	10	0.1706378878	GLS;GNAS;GNB2;GNG11;GNG12;GNG4;HOMER3;PPP3CA;PRKACB;SLC1A3	0.5861913321	0.5804983769
Wu2021	high_vs_low_detected	down	Glutathione metabolism	14558	1481	45	9	0.0349802023	CHAC2;G6PD;GPX7;GPX8;IDH2;ODC1;PGD;RRM2;SRM	0.2491272944	0.2798416184
Wu2021	high_vs_low_detected	down	Glycerolipid metabolism	14558	1481	46	6	0.3246570127	AKR1A1;AKR1B1;DGAT2;LPIN1;PLPP3;PNPLA3	0.7316759429	0.7595286859
Wu2021	high_vs_low_detected	down	Glycerophospholipid metabolism	14558	1481	70	4	0.9350579333	LPCAT2;LPIN1;PCYT2;PLPP3	1	1
Wu2021	high_vs_low_detected	down	Glycine, serine and threonine metabolism	14558	1481	26	2	0.7578490151	PHGDH;PSAT1	0.9971376994	1
Wu2021	high_vs_low_detected	down	Glycolysis / Gluconeogenesis	14558	1481	43	10	0.009655979533	AKR1A1;DLAT;ENO1;GAPDH;GPI;LDHB;PFKP;PGM1;PKM;TPI1	0.1063979632	0.1364210076
Wu2021	high_vs_low_detected	down	Glycosaminoglycan biosynthesis	14558	1481	42	3	0.8148922464	CHPF;CHST3;EXT1	1	1
Wu2021	high_vs_low_detected	down	Glycosaminoglycan degradation	14558	1481	15	2	0.4602381778	GALNS;HEXA	0.8472023857	0.8597041647
Wu2021	high_vs_low_detected	down	Glycosphingolipid biosynthesis	14558	1481	39	5	0.364239731	B3GNT3;B3GNT5;HEXA;ST3GAL4;ST8SIA1	0.760059286	0.7908810537
Wu2021	high_vs_low_detected	down	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	14558	1481	24	0	1		1	1
Wu2021	high_vs_low_detected	down	Glyoxylate and dicarboxylate metabolism	14558	1481	26	4	0.2692062614	ACAT1;ACAT2;MDH1;PGP	0.687588575	0.7017511533
Wu2021	high_vs_low_detected	down	GnRH secretion	14558	1481	40	3	0.7877974759	KCNN4;PIK3R1;SPP1	1	1
Wu2021	high_vs_low_detected	down	GnRH signaling pathway	14558	1481	75	7	0.6516286183	CALM1;CAMK2G;EGFR;GNAS;MMP14;MMP2;PRKACB	0.9585670356	0.9580344706
Wu2021	high_vs_low_detected	down	Graft-versus-host disease	14558	1481	24	15	6.501946653e-10	FAS;HLA-A;HLA-B;HLA-C;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;HLA-E;HLA-F	9.492842114e-08	1.939597205e-07
Wu2021	high_vs_low_detected	down	Growth hormone synthesis, secretion and action	14558	1481	96	6	0.9345562549	CREB5;GNAS;IGFBP3;IRS2;PIK3R1;PRKACB	1	1
Wu2021	high_vs_low_detected	down	HIF-1 signaling pathway	14558	1481	84	15	0.02139453432	CAMK2G;EDN1;EGFR;EGLN3;ENO1;GAPDH;HMOX1;LDHB;LTBR;PFKP;PIK3R1;RPS6;RPS6KB2;SERPINE1;VEGFA	0.1837412947	0.2158057375
Wu2021	high_vs_low_detected	down	Hedgehog signaling pathway	14558	1481	45	3	0.8499920716	BOC;IQCE;PRKACB	1	1
Wu2021	high_vs_low_detected	down	Hematopoietic cell lineage	14558	1481	52	14	0.0005144336554	CD24;CSF1;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;ITGA2;ITGA5;MME	0.01155497134	0.02131225144
Wu2021	high_vs_low_detected	down	Hepatitis B	14558	1481	135	9	0.9402275508	BID;BIRC5;CREB5;FAS;HSPG2;IRAK1;PIK3R1;TGFB1;TGFBR2	1	1
Wu2021	high_vs_low_detected	down	Hepatitis C	14558	1481	123	11	0.7181023059	BID;CDK4;CDK6;CFLAR;CLDN1;CXCL10;EGFR;EIF2AK4;FAS;IFNAR2;PIK3R1	0.9777120583	0.9818871108
Wu2021	high_vs_low_detected	down	Hepatocellular carcinoma	14558	1481	141	20	0.07903764141	CDK4;CDK6;EGFR;FZD1;FZD7;GADD45A;HGF;HMOX1;LRP5;LRP6;MET;NQO1;PIK3R1;RPS6KB2;SMARCA4;TCF7L1;TCF7L2;TGFB1;TGFBR2;TXNRD1	0.3999165205	0.4167673202
Wu2021	high_vs_low_detected	down	Herpes simplex virus 1 infection	14558	1481	431	38	0.848093383	B2M;BID;BIRC3;BST2;C3;CALR;CCL2;CD74;EIF2AK4;FAS;HLA-A;HLA-B;HLA-C;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;HLA-E;HLA-F;IFNAR2;IRAK1;ITGA5;PDIA3;PIK3R1;PML;POU2F2;SRPK1;SRSF4;TAP1;TAP2;ZNF595;ZNF677;ZNF726	1	1
Wu2021	high_vs_low_detected	down	Hippo signaling pathway	14558	1481	132	20	0.045224231	BIRC3;BIRC5;BMP4;FZD1;FZD7;PARD3;RASSF6;SAV1;SERPINE1;SMAD1;SNAI2;TCF7L1;TCF7L2;TEAD1;TEAD2;TEAD4;TGFB1;TGFBR2;WWTR1;YAP1	0.3071040803	0.3294178467
Wu2021	high_vs_low_detected	down	Homologous recombination	14558	1481	39	4	0.5706661914	ATM;BARD1;POLD2;POLD3	0.9225043149	0.9156392141
Wu2021	high_vs_low_detected	down	Human T-cell leukemia virus 1 infection	14558	1481	197	36	0.0003611242734	ATM;B2M;CALR;CCNB2;CDC20;CDK4;CDKN2C;CHEK1;CREB5;FDPS;HLA-A;HLA-B;HLA-C;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;HLA-E;HLA-F;IL15RA;LTBR;MMP7;NRP1;PIK3R1;PPP3CA;PRKACB;TGFB1;TGFBR2;TLN1;TLN2;TSPO	0.009169416335	0.01709812887
Wu2021	high_vs_low_detected	down	Human cytomegalovirus infection	14558	1481	185	31	0.003671516203	AKAP13;B2M;BID;CALM1;CALR;CCL2;CDK4;CDK6;CREB5;CX3CL1;EGFR;FAS;GNAS;GNB2;GNG11;GNG12;GNG4;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;PDIA3;PIK3R1;PPP3CA;PRKACB;ROCK1;RPS6KB2;TAP1;TAP2;VEGFA	0.05795041791	0.07886960732
Wu2021	high_vs_low_detected	down	Human immunodeficiency virus 1 infection	14558	1481	173	27	0.01600226058	AP1M1;ATM;B2M;BID;BST2;CALM1;CALR;CCNB2;CFL2;CHEK1;FAS;GNB2;GNG11;GNG12;GNG4;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;IRAK1;PDIA3;PIK3R1;PPP3CA;RPS6KB2;TAP1;TAP2	0.1507309706	0.1784867526
Wu2021	high_vs_low_detected	down	Human papillomavirus infection	14558	1481	262	48	3.876376785e-05	ATM;CDK4;CDK6;COL1A1;COL1A2;COL4A1;COL6A1;COL6A2;COL6A3;COL9A3;CREB5;EGFR;FAS;FN1;FZD1;FZD7;GNAS;HDAC2;HES4;HES6;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;IFNAR2;ITGA2;ITGA5;ITGB1;ITGB8;LAMA4;LAMB1;LAMB3;LAMC1;MAML2;NOTCH3;OASL;PARD3;PDGFRB;PIK3R1;PKM;PRKACB;RPS6KB2;SPP1;TCF7L1;TCF7L2;TNC;VEGFA	0.001191475812	0.002810373169
Wu2021	high_vs_low_detected	down	Huntington disease	14558	1481	259	28	0.3959649176	AP2M1;ATP5F1A;ATP5F1C;CLTB;COX4I1;COX5A;CREB5;GPX7;GPX8;HDAC2;MAP3K5;NDUFA4L2;NDUFS5;NRBF2;POLR2C;POLR2J3;PSMA7;PSMB2;PSMD7;SDHD;SLC1A3;SOD2;TFAM;TUBA4A;TUBB;TUBB6;UQCRH;WIPI2	0.7838763114	0.8057810983
Wu2021	high_vs_low_detected	down	Hypertrophic cardiomyopathy	14558	1481	52	10	0.03464937804	CACNA2D1;CACNB4;DMD;EDN1;ITGA2;ITGA5;ITGB1;ITGB8;TGFB1;TPM2	0.2491272944	0.2781541767
Wu2021	high_vs_low_detected	down	IL-17 signaling pathway	14558	1481	76	9	0.3677028595	CCL2;CCL20;CXCL1;CXCL10;CXCL2;CXCL3;HSP90B1;LCN2;MMP3	0.7622754898	0.7921682664
Wu2021	high_vs_low_detected	down	Inflammatory bowel disease	14558	1481	42	11	0.002545826958	HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;IL18;TGFB1	0.0431440919	0.06350880153
Wu2021	high_vs_low_detected	down	Inflammatory mediator regulation of TRP channels	14558	1481	67	5	0.8248780907	CALM1;CAMK2G;GNAS;PIK3R1;PRKACB	1	1
Wu2021	high_vs_low_detected	down	Influenza A	14558	1481	132	23	0.007066144734	BID;CASP1;CCL2;CDK4;CDK6;CXCL10;DNAJC3;FAS;FDPS;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;IFNAR2;IL18;PABPN1;PIK3R1;PML	0.08970931576	0.1146987342
Wu2021	high_vs_low_detected	down	Inositol phosphate metabolism	14558	1481	68	4	0.9253326809	IMPA2;MTMR2;PIK3C2G;TPI1	1	1
Wu2021	high_vs_low_detected	down	Insulin resistance	14558	1481	93	5	0.9662703126	CREB5;IRS2;PIK3R1;RPS6KB2;TBC1D4	1	1
Wu2021	high_vs_low_detected	down	Insulin secretion	14558	1481	53	7	0.2914638827	ATP1B3;CAMK2G;CHRM3;CREB5;GNAS;KCNN4;PRKACB	0.7111929172	0.7239788094
Wu2021	high_vs_low_detected	down	Insulin signaling pathway	14558	1481	117	7	0.960190973	CALM1;IRS2;PIK3R1;PRKACB;PRKAR1B;RPS6;RPS6KB2	1	1
Wu2021	high_vs_low_detected	down	Intestinal immune network for IgA production	14558	1481	28	13	1.025476344e-06	CCL28;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;IL15RA;LTBR;TGFB1	5.409898978e-05	0.0001189552559
Wu2021	high_vs_low_detected	down	JAK-STAT signaling pathway	14558	1481	94	9	0.6267812829	EGFR;FHL1;IFNAR2;IL15RA;IL20RB;IL27RA;PDGFA;PDGFRB;PIK3R1	0.9532298678	0.9449881152
Wu2021	high_vs_low_detected	down	Kaposi sarcoma-associated herpesvirus infection	14558	1481	156	28	0.002041443241	BID;C3;CALM1;CDK4;CDK6;CXCL1;CXCL2;CXCL3;FAS;GNB2;GNG11;GNG12;GNG4;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;IFNAR2;LYN;PIK3R1;PPP3CA;RCAN1;RPS27A;TCF7L1;TCF7L2;UBA52;VEGFA	0.03845815654	0.05443848643
Wu2021	high_vs_low_detected	down	Legionellosis	14558	1481	52	6	0.4374723816	C3;CASP1;CXCL1;CXCL2;CXCL3;IL18	0.8250901558	0.8429700377
Wu2021	high_vs_low_detected	down	Leishmaniasis	14558	1481	59	15	0.0006396302313	C3;CYBA;HLA-DMA;HLA-DMB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB5;IRAK1;ITGB1;MARCKSL1;TGFB1	0.013834965	0.02558520925
Wu2021	high_vs_low_detected	down	Leukocyte transendothelial migration	14558	1481	85	11	0.2440643916	ACTN4;CLDN1;CYBA;ITGB1;MMP2;MSN;MYL9;PIK3R1;ROCK1;THY1;VASP	0.6662720582	0.6737894391
Wu2021	high_vs_low_detected	down	Lipid and atherosclerosis	14558	1481	170	23	0.09542686095	ABCA1;BID;CALM1;CAMK2G;CASP1;CCL2;CXCL1;CXCL2;CXCL3;CYBA;ERO1A;FAS;HSP90B1;IL18;IRAK1;LBP;LYN;MAP3K5;MMP3;PIK3R1;POU2F2;PPP3CA;SOD2	0.4422959269	0.4517543609
Wu2021	high_vs_low_detected	down	Long-term depression	14558	1481	43	3	0.8273022957	GNAS;GUCY1A1;LYN	1	1
Wu2021	high_vs_low_detected	down	Long-term potentiation	14558	1481	53	4	0.8013407016	CALM1;CAMK2G;PPP3CA;PRKACB	1	1
Wu2021	high_vs_low_detected	down	Longevity regulating pathway	14558	1481	89	10	0.4199601706	ATG5;CREB5;CRYAB;HDAC2;IRS2;PIK3R1;PRKACB;RPS6KB2;SESN3;SOD2	0.8094281837	0.8247703062
Wu2021	high_vs_low_detected	down	Lysine degradation	14558	1481	56	7	0.34219146	ACAT1;ACAT2;COLGALT1;EZH2;PLOD1;PLOD2;PLOD3	0.7345182348	0.7687921407
Wu2021	high_vs_low_detected	down	Lysosome	14558	1481	118	10	0.7730937461	AP1M1;AP3D1;CLTB;CTSC;CTSK;CTSZ;GALNS;HEXA;LAPTM4B;LGMN	1	1
Wu2021	high_vs_low_detected	down	MAPK signaling pathway	14558	1481	232	31	0.06946230406	CACNA2D1;CACNB4;CDC25B;CSF1;EGFR;FAS;FGF5;FGFR4;FLNA;FLNC;GADD45A;GNG12;HGF;IRAK1;MAP3K5;MAP4K4;MAPK8IP1;MET;MRAS;NTRK2;PDGFA;PDGFRB;PPP3CA;PRKACB;RASGRF1;RRAS;RRAS2;STMN1;TGFB1;TGFBR2;VEGFA	0.3756109775	0.3917245293
Wu2021	high_vs_low_detected	down	Malaria	14558	1481	30	9	0.002249126225	CCL2;GYPC;HGF;IL18;LRP1;MET;SDC1;SDC2;TGFB1	0.0410465536	0.05862890832
Wu2021	high_vs_low_detected	down	Mannose type O-glycan biosynthesis	14558	1481	21	2	0.6451944743	B3GALNT2;LARGE2	0.9585670356	0.9570659721
Wu2021	high_vs_low_detected	down	Measles	14558	1481	106	10	0.6471423201	BID;CDK4;CDK6;CSNK2A2;EIF2AK4;FAS;IFNAR2;IRAK1;MSN;PIK3R1	0.9585670356	0.9575350904
Wu2021	high_vs_low_detected	down	Melanogenesis	14558	1481	75	9	0.3527924383	CALM1;CAMK2G;EDN1;FZD1;FZD7;GNAS;PRKACB;TCF7L1;TCF7L2	0.7492028507	0.7805406036
Wu2021	high_vs_low_detected	down	Melanoma	14558	1481	57	10	0.05985616293	CDK4;CDK6;EGFR;FGF5;GADD45A;HGF;MET;PDGFA;PDGFRB;PIK3R1	0.3603189971	0.368345618
Wu2021	high_vs_low_detected	down	Metabolism of xenobiotics by cytochrome P450	14558	1481	29	4	0.3407431175	AKR1C1;CBR3;CYP1B1;EPHX1	0.7345182348	0.7677743938
Wu2021	high_vs_low_detected	down	MicroRNAs in cancer	14558	1481	142	32	1.183514358e-05	ATM;CDC25B;CDK6;CYP1B1;DNMT1;EGFR;EZH2;FSCN1;GLS;HDAC2;HMGA2;HMOX1;IRS2;ITGA5;KIF23;MARCKS;MET;NOTCH3;PDGFA;PDGFRB;PIK3R1;PLAU;RDX;ROCK1;SERPINB5;SOX4;SPRY2;STMN1;TIMP3;TNC;VEGFA;VIM	0.0004065719911	0.001056058965
Wu2021	high_vs_low_detected	down	Mineral absorption	14558	1481	38	8	0.03457225451	ATP1B3;FTL;HMOX1;MT1E;MT1G;MT1X;SLC34A2;SLC5A1	0.2491272944	0.2781541767
Wu2021	high_vs_low_detected	down	Mismatch repair	14558	1481	22	3	0.390779741	POLD2;POLD3;RFC2	0.7822281322	0.8057810983
Wu2021	high_vs_low_detected	down	Mitophagy	14558	1481	66	7	0.5130592725	ATG5;CSNK2A2;MRAS;RPS27A;RRAS;RRAS2;UBA52	0.8917458784	0.888628401
Wu2021	high_vs_low_detected	down	Morphine addiction	14558	1481	51	10	0.03068147087	GABRE;GABRP;GNAS;GNB2;GNG11;GNG12;GNG4;PDE4D;PDE7A;PRKACB	0.2357628814	0.256971164
Wu2021	high_vs_low_detected	down	Mucin type O-glycan biosynthesis	14558	1481	22	4	0.1794623725	B3GNT3;C1GALT1;GALNT2;GALNT5	0.6011224379	0.5922513574
Wu2021	high_vs_low_detected	down	N-Glycan biosynthesis	14558	1481	45	6	0.3060988133	ALG3;DDOST;MAN1A2;MGAT1;MGAT4B;TUSC3	0.7316759429	0.7428347866
Wu2021	high_vs_low_detected	down	NF-kappa B signaling pathway	14558	1481	85	14	0.04723477822	ATM;BIRC3;CFLAR;CSNK2A2;CXCL1;CXCL2;CXCL3;GADD45A;IRAK1;LBP;LTBR;LYN;PARP1;PLAU	0.3134671646	0.3351097242
Wu2021	high_vs_low_detected	down	NOD-like receptor signaling pathway	14558	1481	138	17	0.2371327066	ATG5;BIRC3;CASP1;CASP4;CCL2;CXCL1;CXCL2;CXCL3;CYBA;GBP1;GBP2;IFI16;IFNAR2;IL18;NLRP1;SUGT1;TRIP6	0.659454765	0.6652332277
Wu2021	high_vs_low_detected	down	Natural killer cell mediated cytotoxicity	14558	1481	79	9	0.4127052843	BID;FAS;HLA-A;HLA-B;HLA-C;HLA-E;IFNAR2;PIK3R1;PPP3CA	0.8007305183	0.8204595197
Wu2021	high_vs_low_detected	down	Necroptosis	14558	1481	119	12	0.5577452782	BID;BIRC3;CAMK2G;CASP1;CFLAR;FAS;FTL;H2AZ2;IFNAR2;MACROH2A2;PARP1;VPS4A	0.9225043149	0.9131750497
Wu2021	high_vs_low_detected	down	Neuroactive ligand-receptor interaction	14558	1481	91	12	0.2121951299	ADM;C3;CHRM3;CHRNA5;EDN1;GABRE;GABRP;GAL;NMB;P2RY6;PARD3;TSPO	0.6290454612	0.6239451221
Wu2021	high_vs_low_detected	down	Neurotrophin signaling pathway	14558	1481	107	7	0.928178503	BEX3;CALM1;CAMK2G;IRAK1;MAP3K5;NTRK2;PIK3R1	1	1
Wu2021	high_vs_low_detected	down	Neutrophil extracellular trap formation	14558	1481	121	13	0.4613191073	C3;CASP1;CASP4;CLEC7A;CYBA;FGA;FGB;FGG;H2AZ2;H4C3;HDAC2;MACROH2A2;PIK3R1	0.8472023857	0.8610300313
Wu2021	high_vs_low_detected	down	Nicotinate and nicotinamide metabolism	14558	1481	28	3	0.552925625	NNMT;NT5E;PNP	0.9225043149	0.9086271121
Wu2021	high_vs_low_detected	down	Non-alcoholic fatty liver disease	14558	1481	138	12	0.7580978399	BID;COX4I1;COX5A;FAS;IRS2;MAP3K5;NDUFA4L2;NDUFS5;PIK3R1;SDHD;TGFB1;UQCRH	0.9971376994	1
Wu2021	high_vs_low_detected	down	Non-small cell lung cancer	14558	1481	65	8	0.3402955131	CDK4;CDK6;EGFR;EML4;GADD45A;HGF;MET;PIK3R1	0.7345182348	0.7677743938
Wu2021	high_vs_low_detected	down	Notch signaling pathway	14558	1481	51	5	0.6030445584	DTX2;HDAC2;MAML2;NOTCH3;TLE1	0.948595532	0.932708917
Wu2021	high_vs_low_detected	down	Nucleotide excision repair	14558	1481	44	4	0.6675374099	POLD2;POLD3;RAD23A;RFC2	0.9640846464	0.9646239694
Wu2021	high_vs_low_detected	down	Olfactory transduction	14558	1481	22	4	0.1794623725	CALM1;CAMK2G;PRKACB;RGS2	0.6011224379	0.5922513574
Wu2021	high_vs_low_detected	down	One carbon pool by folate	14558	1481	18	2	0.5596051865	MTHFD1L;TYMS	0.9225043149	0.9144127989
Wu2021	high_vs_low_detected	down	Oocyte meiosis	14558	1481	103	11	0.4798970708	CALM1;CAMK2G;CCNB2;CDC20;MAD2L2;PKMYT1;PLK1;PPP3CA;PRKACB;SGO1;SMC3	0.8544508821	0.8732244739
Wu2021	high_vs_low_detected	down	Osteoclast differentiation	14558	1481	96	10	0.5180619563	CSF1;CTSK;CYBA;IFNAR2;PIK3R1;PPP3CA;SIRPA;TGFB1;TGFBR2;TNFRSF11B	0.8977690875	0.8916199842
Wu2021	high_vs_low_detected	down	Other glycan degradation	14558	1481	15	1	0.8001329814	HEXA	1	1
Wu2021	high_vs_low_detected	down	Other types of O-glycan biosynthesis	14558	1481	34	6	0.1257122368	C1GALT1;COLGALT1;GALNT2;GALNT5;PLOD3;XXYLT1	0.5025622839	0.513458839
Wu2021	high_vs_low_detected	down	Ovarian steroidogenesis	14558	1481	29	4	0.3407431175	CYP1B1;GNAS;HSD17B2;PRKACB	0.7345182348	0.7677743938
Wu2021	high_vs_low_detected	down	Oxidative phosphorylation	14558	1481	111	8	0.8886261408	ATP5F1A;ATP5F1C;COX4I1;COX5A;NDUFA4L2;NDUFS5;SDHD;UQCRH	1	1
Wu2021	high_vs_low_detected	down	Oxytocin signaling pathway	14558	1481	106	14	0.1874713174	CACNA2D1;CACNB4;CALM1;CAMK2G;EGFR;GNAS;GUCY1A1;MYL9;MYLK;PPP3CA;PRKACB;RCAN1;RGS2;ROCK1	0.6048798307	0.5953321179
Wu2021	high_vs_low_detected	down	PD-L1 expression and PD-1 checkpoint pathway in cancer	14558	1481	75	6	0.7878381273	CSNK2A2;EGFR;EML4;PIK3R1;PPP3CA;RPS6KB2	1	1
Wu2021	high_vs_low_detected	down	PI3K-Akt signaling pathway	14558	1481	243	42	0.0004220215528	CDC37;CDK4;CDK6;COL1A1;COL1A2;COL4A1;COL6A1;COL6A2;COL6A3;COL9A3;CREB5;CSF1;EGFR;FGF5;FGFR4;FN1;GNB2;GNG11;GNG12;GNG4;HGF;HSP90B1;IFNAR2;ITGA2;ITGA5;ITGB1;ITGB8;LAMA4;LAMB1;LAMB3;LAMC1;MET;NTRK2;PDGFA;PDGFRB;PIK3R1;RPS6;RPS6KB2;SGK1;SPP1;TNC;VEGFA	0.009858423473	0.01882865389
Wu2021	high_vs_low_detected	down	PPAR signaling pathway	14558	1481	54	9	0.09321443706	ACSL1;ACSL5;ANGPTL4;FABP3;FABP7;HMGCS2;ME1;PLIN2;PLTP	0.4354978499	0.448667
Wu2021	high_vs_low_detected	down	Pancreatic cancer	14558	1481	75	9	0.3527924383	CDK4;CDK6;EGFR;GADD45A;PIK3R1;RPS6KB2;TGFB1;TGFBR2;VEGFA	0.7492028507	0.7805406036
Wu2021	high_vs_low_detected	down	Pancreatic secretion	14558	1481	49	4	0.7482792771	ATP1B3;CHRM3;CLCA2;GNAS	0.9971376994	1
Wu2021	high_vs_low_detected	down	Pantothenate and CoA biosynthesis	14558	1481	15	0	1		1	1
Wu2021	high_vs_low_detected	down	Parathyroid hormone synthesis, secretion and action	14558	1481	82	11	0.2090529096	AKAP13;CREB5;EGFR;GNAS;LRP5;LRP6;MAFB;MMP14;PDE4D;PRKACB;SLC34A2	0.6260866627	0.6219615451
Wu2021	high_vs_low_detected	down	Parkinson disease	14558	1481	208	22	0.4569084211	ATP5F1A;ATP5F1C;CALM1;CAMK2G;COX4I1;COX5A;GNAS;MAP3K5;NDUFA4L2;NDUFS5;PRKACB;PSMA7;PSMB2;PSMD7;RPS27A;SDHD;TUBA4A;TUBB;TUBB6;UBA52;UCHL1;UQCRH	0.8444130314	0.8555508773
Wu2021	high_vs_low_detected	down	Pathogenic Escherichia coli infection	14558	1481	166	23	0.07792766953	ACTR3B;ARPC1B;ARPC2;CASP1;CASP4;CLDN1;FAS;GAPDH;IL18;IRAK1;ITGB1;MYH9;MYO10;MYO1B;MYO1E;NCL;ROCK1;RPS3;TJP1;TUBA4A;TUBB;TUBB6;WASF2	0.3992084123	0.4167673202
Wu2021	high_vs_low_detected	down	Pathways in cancer	14558	1481	410	57	0.009090411832	BID;BIRC3;BIRC5;BMP4;CALM1;CAMK2G;CDK4;CDK6;CKS1B;COL4A1;EDN1;EGFR;EGLN3;EML4;FAS;FGF5;FGFR4;FN1;FZD1;FZD7;GADD45A;GNAS;GNB2;GNG11;GNG12;GNG4;HDAC2;HGF;HMOX1;HSP90B1;IFNAR2;IL15RA;ITGA2;ITGB1;LAMA4;LAMB1;LAMB3;LAMC1;LRP5;LRP6;MET;MMP2;NOTCH3;NQO1;PDGFA;PDGFRB;PIK3R1;PML;PRKACB;ROCK1;RPS6KB2;TCF7L1;TCF7L2;TGFB1;TGFBR2;TXNRD1;VEGFA	0.1063979632	0.1315945559
Wu2021	high_vs_low_detected	down	Pathways of neurodegeneration	14558	1481	378	39	0.488176753	ATP5F1A;ATP5F1C;BID;CALM1;CAMK2G;CHRM3;COX4I1;COX5A;CSF1;CSNK2A2;DKK1;FAS;FZD1;FZD7;GPX7;GPX8;LRP5;LRP6;MAP3K5;NDUFA4L2;NDUFS5;NEFL;NRBF2;PPP3CA;PRNP;PSMA7;PSMB2;PSMD7;RPS27A;SDHD;SIGMAR1;TOMM40;TUBA4A;TUBB;TUBB6;UBA52;UCHL1;UQCRH;WIPI2	0.8639249205	0.8799118331
Wu2021	high_vs_low_detected	down	Pentose phosphate pathway	14558	1481	25	7	0.01031526764	DERA;G6PD;GPI;PFKP;PGD;PGM1;TKT	0.1115577093	0.1426017137
Wu2021	high_vs_low_detected	down	Peroxisome	14558	1481	71	8	0.4361920201	ACSL1;ACSL5;AMACR;IDH2;MPV17L2;PRDX5;SOD2;XDH	0.8250901558	0.8412015682
Wu2021	high_vs_low_detected	down	Pertussis	14558	1481	62	9	0.1750300332	C1R;C1S;C3;CALM1;CASP1;CFL2;IRAK1;ITGA5;ITGB1	0.5977633884	0.5834334442
