cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	statistics_reused	previous_p	previous_q	previous_effect	previous_run	bootstrap_mean_lower	bootstrap_mean_upper	positive_pairs	negative_pairs	equal_pairs	positive_pair_fraction	median_paired_difference	seed
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SORD	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.8662007570137079	0.4959194837292667	1.236482030298149	2.459954248617197e-05	0.00010402092251295577	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SORD	True	2.459954248617197e-05	0.0001297066785634	0.8662007570137079	20260921T103911Z_camp_pair_sensitivity_v1	0.4943473840580892	1.2267323501848029	34.0	11.0	0.0	0.7555555555555555	0.8869704319309202	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SPHK1	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.4150709114376373	0.1984050071855925	0.6317368156896822	0.0003664532801232	0.0011790235969181219	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SPHK1	True	0.0003664532801232	0.0014169526831432	0.4150709114376373	20260921T103911Z_camp_pair_sensitivity_v1	0.206538310929005	0.6243159558942888	33.0	12.0	0.0	0.7333333333333333	0.3201468527674596	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SPHK2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.1148621634238855	0.0603562805925275	0.1693680462552435	0.0001103817622085	0.00039845123919165853	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SPHK2	True	0.0001103817622085	0.0004742327561551	0.1148621634238855	20260921T103911Z_camp_pair_sensitivity_v1	0.0631336949781755	0.1671393708580165	34.0	11.0	0.0	0.7555555555555555	0.0989185722247603	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SQLE	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	1.2560884895186306	0.9279399330529126	1.584237045984349	1.0407036229706551e-09	2.200344802852242e-08	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SQLE	True	1.0407036229706551e-09	2.8988954366918084e-08	1.2560884895186306	20260921T103911Z_camp_pair_sensitivity_v1	0.950601389206955	1.5731253316749445	41.0	4.0	0.0	0.9111111111111111	1.1040118137740595	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SUCLA2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.6451199263099162	-0.8207471385384046	-0.46949271408142784	2.947396150687195e-09	4.362146303017049e-08	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SUCLA2	False	NA	NA	NA	NA	-0.815578045178073	-0.4761877472932076	4.0	41.0	0.0	0.08888888888888889	-0.5227633832435599	3577520833.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SUCLG1	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.5027624465522206	-0.6641662646479828	-0.34135862845645837	1.3174066241738883e-07	1.0653930837639473e-06	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SUCLG1	False	NA	NA	NA	NA	-0.6628089467928162	-0.34864981455758814	9.0	36.0	0.0	0.2	-0.4607771139374792	812130124.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	SUCLG2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.3106013115572844	-0.4395370885694353	-0.18166553454513346	1.5544330039985235e-05	6.971396502781257e-05	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|SUCLG2	False	NA	NA	NA	NA	-0.4385836853513768	-0.1856176852150022	12.0	33.0	0.0	0.26666666666666666	-0.3068705286609692	2503728420.0
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	TAT	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	-0.3488814725870827	-1.20525092587596	0.5074879807017945	0.416042768811988	0.5004463925820088	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|TAT	True	0.416042768811988	0.5119787276600011	-0.3488814725870827	20260921T103911Z_camp_pair_sensitivity_v1	-1.1469679216461708	0.4996548449543227	18.0	27.0	0.0	0.4	-0.6574235551239997	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	UPB1	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.0542077467361991	-0.0007567189907195	0.1091722124631178	0.0530992595200474	0.09138012103450018	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|UPB1	True	0.0530992595200474	0.0933259712776591	0.0542077467361991	20260921T103911Z_camp_pair_sensitivity_v1	0.0028118225187112	0.1072547799313964	27.0	18.0	0.0	0.6	0.02805152790610954	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	UPP1	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.001931760021725	-0.1559119054681905	0.1597754255116406	0.9804337345849105	0.9871033518269847	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|UPP1	True	0.9804337345849105	0.9889592453204312	0.001931760021725	20260921T103911Z_camp_pair_sensitivity_v1	-0.1465807316875098	0.1535341760585528	23.0	22.0	0.0	0.5111111111111111	0.023091867987499626	NA
BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	paired_RNA150	NA	NA	UPP2	author_case_row	45.0	45.0	mean_tumor_minus_normal_author_expression_scale	0.0293286761348755	-0.031511211534769	0.09016856380452	0.3365928543890907	0.4186196844502977	paired_RNA150	148.0	DONE	paired_t_on_author_scale;not_protein_or_flux	CAMP_GSE37751_original_author_case_table	NA|UPP2	True	0.3365928543890907	0.429063418781698	0.0293286761348755	20260921T103911Z_camp_pair_sensitivity_v1	-0.0296426190697365	0.0865218601432089	28.0	17.0	0.0	0.6222222222222222	0.05123544469536956	NA
