cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	ER_v3_rho	ER_v3_p	ER_v3_q	original_q	signed_delta_from_ER	abs_effect_change	design_condition_number	seed	bootstrap_valid	interval_scope
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00346	phosphoethanolamine	ETNK2	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1948352585632103	-0.0763237384198059	0.4452330929561658	0.1384	0.5859878048780489	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00346|ETNK2	0.2624504139385992	0.0436	0.2570896551724138	0.2478184615384615	-0.0676151553753889	-0.0676151553753889	2.508176151229478	1851641980.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00346	phosphoethanolamine	PCYT2	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1519656498515993	-0.1232465195272301	0.3934449437961208	0.2582	0.6689727272727273	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00346|PCYT2	0.3768436747516131	0.0038	0.0722	0.0342	-0.2248780249000137	-0.2248780249000137	1.680666914287067	3925519548.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00346	phosphoethanolamine	PCYT2	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.2001110307438498	-0.0586264534067077	0.4225183341575316	0.1356	0.5859878048780489	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00346|PCYT2	0.3768436747516131	0.0038	0.0722	0.0342	-0.1767326440077631	-0.1767326440077631	2.508176151229478	2229871230.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00357	N-acetylglucosamine 6-phosphate	AMDHD2	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	-0.0678438540644889	-0.3332417391688091	0.2049518384432002	0.6176	0.8163335820895523	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00357|AMDHD2	-0.1147696458627984	0.3882	0.6258280373831776	0.731514503816794	0.0469257917983097	-0.0469257917983097	1.6577037967799784	1937231285.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00357	N-acetylglucosamine 6-phosphate	AMDHD2	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	-0.120973406789736	-0.357348402884684	0.1552754916569242	0.3828	0.7524	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00357|AMDHD2	-0.1147696458627984	0.3882	0.6258280373831776	0.731514503816794	-0.0062037609269374	0.0062037609269374	2.4838510168466565	1442832478.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00357	N-acetylglucosamine 6-phosphate	GNPNAT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.0211429705313835	-0.2185809960797947	0.3043256558631115	0.8778	0.9243441717791412	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00357|GNPNAT1	0.1475685341720346	0.2706	0.5199168539325842	0.4955679611650485	-0.1264255636406511	-0.1264255636406511	1.6577037967799784	886470030.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00357	N-acetylglucosamine 6-phosphate	GNPNAT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.0418019760248784	-0.227660623236304	0.3238760961566567	0.7556	0.9382935483870968	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00357|GNPNAT1	0.1475685341720346	0.2706	0.5199168539325842	0.4955679611650485	-0.1057665581471562	-0.1057665581471562	2.4838510168466565	1907671818.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00357	N-acetylglucosamine 6-phosphate	NAGK	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.184404954948102	-0.0677364758630153	0.4706428124818151	0.1765	0.6415448275862069	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00357|NAGK	0.2126511925160172	0.1041	0.3632877551020408	0.1126241379310344	-0.0282462375679151	-0.0282462375679151	1.6577037967799784	1793876642.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00357	N-acetylglucosamine 6-phosphate	NAGK	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.1386794760978101	-0.132266953716268	0.3732607096704813	0.307	0.7429447058823531	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00357|NAGK	0.2126511925160172	0.1041	0.3632877551020408	0.1126241379310344	-0.0739717164182071	-0.0739717164182071	2.4838510168466565	4140600330.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00357	N-acetylglucosamine 6-phosphate	PGM3	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.2653432268857214	-0.0348509792359868	0.523778076799339	0.0483	0.4317750000000001	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00357|PGM3	0.312842553734939	0.017	0.1810588235294117	0.0693	-0.0474993268492175	-0.0474993268492175	1.6577037967799784	2657297293.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00357	N-acetylglucosamine 6-phosphate	PGM3	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.2560176642758261	-0.0473953588841981	0.5625138483541567	0.0604	0.4567125000000001	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00357|PGM3	0.312842553734939	0.017	0.1810588235294117	0.0693	-0.0568248894591129	-0.0568248894591129	2.4838510168466565	611178334.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00385	xanthine	GDA	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1904795858927968	-0.1014341138041086	0.4443347019117255	0.1478	0.5941255813953489	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00385|GDA	0.2249404612444853	0.0842	0.3379978723404255	0.2478184615384615	-0.0344608753516885	-0.0344608753516885	1.680666914287067	2703288398.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00385	xanthine	GDA	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1868548978239033	-0.1023867067863993	0.4760014365614786	0.1611	0.636975	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00385|GDA	0.2249404612444853	0.0842	0.3379978723404255	0.2478184615384615	-0.038085563420582	-0.038085563420582	2.508176151229478	850677207.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00407	isoleucine	BCAT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.0939275559463592	-0.3718469218549945	0.1968337568093136	0.4784	0.7900528846153846	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00407|BCAT1	-0.0100260572055028	0.9408	0.9576	0.4405548387096774	-0.0839014987408564	0.0839014987408564	1.680666914287067	1864237318.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00407	isoleucine	BCAT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.0913060304761483	-0.3430189275285521	0.1759879895770183	0.4936	0.8275058823529412	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00407|BCAT1	-0.0100260572055028	0.9408	0.9576	0.4405548387096774	-0.0812799732706455	0.0812799732706455	2.508176151229478	2921502944.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00407	isoleucine	BCAT2	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.1931314194473293	-0.4088367168451378	0.0270664425000235	0.1494	0.5941255813953489	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00407|BCAT2	-0.3355241589643783	0.0094	0.1148142857142857	0.2100857142857142	0.142392739517049	-0.142392739517049	1.680666914287067	2978610407.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00407	isoleucine	BCAT2	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.2252728357336543	-0.4460769796819018	0.0047862246313914	0.0913	0.5383551724137932	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00407|BCAT2	-0.3355241589643783	0.0094	0.1148142857142857	0.2100857142857142	0.1102513232307239	-0.1102513232307239	2.508176151229478	784907961.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00429	5,6-dihydrouracil	DPYD	author_mapped_tumor_specimen_NOT_verified_independent_patient	50.0	NA	partial_rank_correlation	0.1477152469881673	-0.1657917860469895	0.4371802515894343	0.325	0.6796758620689655	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00429|DPYD	0.0157054339907053	0.9104	0.9406030120481929	0.9134078313253012	0.1320098129974619	0.1320098129974619	1.891777997901812	289296015.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00429	5,6-dihydrouracil	DPYD	author_mapped_tumor_specimen_NOT_verified_independent_patient	50.0	NA	partial_rank_correlation	0.1411906790314289	-0.2030013055416324	0.4582265432958587	0.344	0.7429447058823531	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00429|DPYD	0.0157054339907053	0.9104	0.9406030120481929	0.9134078313253012	0.1254852450407235	0.1254852450407235	2.7187643590888	128896061.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00429	5,6-dihydrouracil	DPYS	author_mapped_tumor_specimen_NOT_verified_independent_patient	50.0	NA	partial_rank_correlation	-0.089760251239667	-0.4387082485185233	0.2401707259566051	0.5459	0.8163335820895523	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00429|DPYS	-0.1737478385506302	0.2477	0.5021364705882353	0.1406	0.083987587310963	-0.083987587310963	1.891777997901812	592232362.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00429	5,6-dihydrouracil	DPYS	author_mapped_tumor_specimen_NOT_verified_independent_patient	50.0	NA	partial_rank_correlation	0.0309212186724523	-0.3492373694955616	0.3698816134622192	0.8382	0.9382935483870968	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00429|DPYS	-0.1737478385506302	0.2477	0.5021364705882353	0.1406	0.2046690572230824	-0.1428266198781776	2.7187643590888	3762048469.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00491	cystine	CTNS	author_mapped_tumor_specimen_NOT_verified_independent_patient	56.0	NA	partial_rank_correlation	0.0415432799247581	-0.2615616708085041	0.3187822817003457	0.7745	0.8700882352941176	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00491|CTNS	0.0665208929313513	0.6207	0.7747423357664234	0.7333568181818183	-0.024977613006593	-0.024977613006593	1.6267748992026958	3740049276.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00491	cystine	CTNS	author_mapped_tumor_specimen_NOT_verified_independent_patient	56.0	NA	partial_rank_correlation	0.0170482245958444	-0.2529342414366239	0.3406397504185761	0.9057	0.9501381818181818	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00491|CTNS	0.0665208929313513	0.6207	0.7747423357664234	0.7333568181818183	-0.0494726683355068	-0.0494726683355068	2.7521854653548505	3456857781.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00491	cystine	SLC7A11	author_mapped_tumor_specimen_NOT_verified_independent_patient	56.0	NA	partial_rank_correlation	0.1143273276100625	-0.185492174723185	0.3722759210187352	0.4107	0.7275432989690721	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00491|SLC7A11	0.151017246928855	0.2872	0.5210999999999999	0.1956999999999999	-0.0366899193187925	-0.0366899193187925	1.6267748992026958	3770282873.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00491	cystine	SLC7A11	author_mapped_tumor_specimen_NOT_verified_independent_patient	56.0	NA	partial_rank_correlation	0.1446052214813613	-0.1733444024455463	0.4476604913769058	0.3118	0.7429447058823531	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00491|SLC7A11	0.151017246928855	0.2872	0.5210999999999999	0.1956999999999999	-0.0064120254474937	-0.0064120254474937	2.7521854653548505	1121574387.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00668	glucose 6-phosphate	GPI	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.4491522767428949	0.2151413936911405	0.6566293721945479	0.0004	0.0342	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00668|GPI	0.4581904380034955	0.0005	0.0285	0.0171	-0.0090381612606005	-0.0090381612606005	1.6577037967799784	1120428485.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00668	glucose 6-phosphate	GPI	author_mapped_tumor_specimen_NOT_verified_independent_patient	60.0	NA	partial_rank_correlation	0.4548728165334381	0.2027251732064032	0.6404989248557207	0.0006	0.0513	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00668|GPI	0.4581904380034955	0.0005	0.0285	0.0171	-0.0033176214700573	-0.0033176214700573	2.4838510168466565	135236874.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00670	glycerophosphorylcholine (GPC)	GDPD5	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1745670786652286	-0.1129329980772435	0.4240924748287856	0.1951	0.6415448275862069	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00670|GDPD5	0.0501956839017079	0.7029	0.83469375	0.8638331125827815	0.1243713947635206	0.1243713947635206	1.680666914287067	2378293579.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00670	glycerophosphorylcholine (GPC)	GDPD5	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.1145612391634934	-0.1829768902447809	0.3669662667711644	0.3914	0.7605613636363637	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00670|GDPD5	0.0501956839017079	0.7029	0.83469375	0.8638331125827815	0.0643655552617854	0.0643655552617854	2.508176151229478	3312710166.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00670	glycerophosphorylcholine (GPC)	GPCPD1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.4596628214545334	-0.6417283413378999	-0.2058168379033464	0.0004	0.0342	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00670|GPCPD1	-0.5152108107796246	0.0001	0.0171	0.0171	0.0555479893250911	-0.0555479893250911	1.680666914287067	3878024202.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00670	glycerophosphorylcholine (GPC)	GPCPD1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.5249905197102464	-0.6986736999127124	-0.3118868608089296	0.0001	0.0171	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00670|GPCPD1	-0.5152108107796246	0.0001	0.0171	0.0171	-0.0097797089306217	0.0097797089306217	2.508176151229478	226967150.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00751	squalene	FDFT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	38.0	NA	partial_rank_correlation	0.0166527231693787	-0.346443108019433	0.3579561369027138	0.9215	0.9550090909090908	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00751|FDFT1	0.0424401399290287	0.8066	0.8795677215189873	0.7798821428571429	-0.0257874167596499	-0.0257874167596499	1.4746276300863097	4100281803.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00751	squalene	FDFT1	author_mapped_tumor_specimen_NOT_verified_independent_patient	38.0	NA	partial_rank_correlation	-0.0208657199474435	-0.4038485648178695	0.3587089765547084	0.9095	0.9501381818181818	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00751|FDFT1	0.0424401399290287	0.8066	0.8795677215189873	0.7798821428571429	-0.0633058598764723	-0.0215744199815851	2.5093998864944465	2198411870.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00751	squalene	SQLE	author_mapped_tumor_specimen_NOT_verified_independent_patient	38.0	NA	partial_rank_correlation	-0.0407591706099662	-0.3111501684586678	0.3019667641751432	0.8124	0.8848433121019108	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00751|SQLE	0.0326657765640674	0.8486	0.90694125	0.8638331125827815	-0.0734249471740337	0.0080933940458987	1.4746276300863097	1122096677.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00751	squalene	SQLE	author_mapped_tumor_specimen_NOT_verified_independent_patient	38.0	NA	partial_rank_correlation	-0.0801036199543949	-0.3492982059289329	0.2967206029473261	0.6426	0.9297	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00751|SQLE	0.0326657765640674	0.8486	0.90694125	0.8638331125827815	-0.1127693965184623	0.0474378433903274	2.5093998864944465	1458558593.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00794	sorbitol	SORD	author_mapped_tumor_specimen_NOT_verified_independent_patient	34.0	NA	partial_rank_correlation	-0.1201448649210615	-0.4415219589276103	0.2956567755232175	0.5079	0.796797247706422	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00794|SORD	-0.0202810597237685	0.9131	0.9406030120481929	0.0693	-0.099863805197293	0.099863805197293	1.9978168650489607	3820807928.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00794	sorbitol	SORD	author_mapped_tumor_specimen_NOT_verified_independent_patient	34.0	NA	partial_rank_correlation	-0.0689936367271233	-0.47782397375697	0.3071298844451465	0.7056	0.9297	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00794|SORD	-0.0202810597237685	0.9131	0.9406030120481929	0.0693	-0.0487125770033548	0.0487125770033548	2.809325054713794	1401465977.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00864	pantothenate	PANK1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.2143375940803116	-0.0547862701487049	0.4601796513194479	0.1059	0.5841580645161291	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00864|PANK1	0.3037178814047891	0.018	0.1810588235294117	0.1956999999999999	-0.0893802873244774	-0.0893802873244774	1.680666914287067	3304288227.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00864	pantothenate	PANK1	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	0.2669412847838419	0.0300509728786713	0.5186180764519132	0.0451	0.452295	ER_MonoEndoFib	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00864|PANK1	0.3037178814047891	0.018	0.1810588235294117	0.1956999999999999	-0.0367765966209471	-0.0367765966209471	2.508176151229478	4249371273.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
BRCA	CAMP_BRCA1	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	partial_rank_composition_proxy_sensitivity	KEGG:C00864	pantothenate	PANK2	author_mapped_tumor_specimen_NOT_verified_independent_patient	61.0	NA	partial_rank_correlation	-0.1312074116861148	-0.3810711468468741	0.1209926929592611	0.3283	0.6796758620689655	ER_PC12	171.0	DONE	NA	GSE37751_CAMP_processed	KEGG:C00864|PANK2	-0.0378208107041727	0.7733	0.8704235294117647	0.8350300699300699	-0.0933866009819421	0.0933866009819421	1.680666914287067	2113378928.0	500.0	pointwise_stratified_specimen_bootstrap;covariate_scores_fixed;independence_unverified
