gene	subtype	scope	status	reason	top	second	effect	gap	n	detection
SLC25A10	ER+	shared_celltypes	DONE		Malignant_epithelial	B_cells	0.0600024435580556	0.048477162812644296	9	0.099339864831119
SLC25A10	HER2+	all_evaluable_celltypes	DONE		Malignant_epithelial	Myeloid	0.1485577338909836	0.1406725517342809	3	0.2899344258435337
SLC25A10	HER2+	shared_celltypes	DONE		Malignant_epithelial	Myeloid	0.1485577338909836	0.1406725517342809	3	0.2899344258435337
SLC25A10	TNBC	all_evaluable_celltypes	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.1361140952371863	0.08240208364701179	8	0.1860951948424772
SLC25A10	TNBC	shared_celltypes	DONE		Malignant_epithelial	B_cells	0.1361140952371863	0.12106575830692849	8	0.1860951948424772
SLC25A20	ER+	all_evaluable_celltypes	DONE		Endothelial	Fibroblasts	0.0555237878961799	0.004052572765549399	11	0.0589707744735871
SLC25A20	ER+	shared_celltypes	DONE		Endothelial	Fibroblasts	0.0555237878961799	0.004052572765549399	11	0.0589707744735871
SLC25A20	HER2+	all_evaluable_celltypes	DONE		Myeloid	T_NK_cells	0.0721432863517458	0.0262123100995423	5	0.1273274896434951
SLC25A20	HER2+	shared_celltypes	DONE		Myeloid	T_NK_cells	0.0721432863517458	0.0262123100995423	5	0.1273274896434951
SLC25A20	TNBC	all_evaluable_celltypes	DONE		T_NK_cells	Myeloid	0.0649912997962554	0.010129299794669595	10	0.0422465547690055
SLC25A20	TNBC	shared_celltypes	DONE		T_NK_cells	Myeloid	0.0649912997962554	0.010129299794669595	10	0.0422465547690055
SLC29A2	ER+	all_evaluable_celltypes	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0642145222574014	0.023526836893623504	9	0.0957942421098272
SLC29A2	ER+	shared_celltypes	DONE		Malignant_epithelial	B_cells	0.0642145222574014	0.0567121090855756	9	0.0957942421098272
SLC29A2	HER2+	all_evaluable_celltypes	DONE		Malignant_epithelial	T_NK_cells	0.0700211168360659	0.0642239438367006	3	0.1732737114019004
SLC29A2	HER2+	shared_celltypes	DONE		Malignant_epithelial	T_NK_cells	0.0700211168360659	0.0642239438367006	3	0.1732737114019004
SLC29A2	TNBC	all_evaluable_celltypes	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0501654142321865	0.0217120452203704	8	0.0978889235154747
SLC29A2	TNBC	shared_celltypes	DONE		Malignant_epithelial	Perivascular	0.0501654142321865	0.0435984952680833	8	0.0978889235154747
SLC47A1	ER+	all_evaluable_celltypes	DONE		Myeloid	Plasma_cells	0.0180686307724179	0.0034513865572647993	11	0.0274131887772313
SLC47A1	ER+	shared_celltypes	DONE		Myeloid	Malignant_epithelial	0.0180686307724179	0.0156256551065341	11	0.0274131887772313
SLC47A1	HER2+	all_evaluable_celltypes	DONE		Myeloid	Fibroblasts	0.0276127714024341	0.025582601067409103	5	0.0635993668401329
SLC47A1	HER2+	shared_celltypes	DONE		Myeloid	Fibroblasts	0.0276127714024341	0.025582601067409103	5	0.0635993668401329
SLC47A1	TNBC	all_evaluable_celltypes	DONE		Myeloid	Plasma_cells	0.0193148450554629	0.011066356925402	10	0.0246970694704339
SLC47A1	TNBC	shared_celltypes	DONE		Myeloid	Malignant_epithelial	0.0193148450554629	0.0164645852279165	10	0.0246970694704339
SLC47A2	ER+	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0008314148721498	0.00022541444144709996	9	0.0010893246187363
SLC47A2	ER+	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0008314148721498	0.00022541444144709996	9	0.0010893246187363
SLC47A2	HER2+	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0001727266030952	0.0001727266030952	5	0.0009009009009009
SLC47A2	HER2+	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0001727266030952	0.0001727266030952	5	0.0009009009009009
SLC47A2	TNBC	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0015009774766264	0.0005357536229958999	9	0.003134978905904
SLC47A2	TNBC	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0015009774766264	0.0011922928014496	9	0.003134978905904
SLC5A10	ER+	all_evaluable_celltypes	DONE		B_cells	Nonmalignant_epithelial	0.0109083713667873	0.0052476148843302005	8	0.0045048701298701
SLC5A10	ER+	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0109083713667873	0.0073779067695285	8	0.0045048701298701
SLC5A10	HER2+	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0009523577035848	0.00017406314027570004	5	0.0006230529595015
SLC5A10	HER2+	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0009523577035848	0.00017406314027570004	5	0.0006230529595015
SLC5A10	TNBC	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0028396230135595	0.0018867549024089002	9	0.0030816787089188
SLC5A10	TNBC	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0028396230135595	0.0022710403459770003	9	0.0030816787089188
SLC6A6	ER+	all_evaluable_celltypes	DONE		Fibroblasts	Endothelial	0.1917345098717837	0.0469418169587657	9	0.1598061349652713
SLC6A6	ER+	shared_celltypes	DONE		Fibroblasts	Endothelial	0.1917345098717837	0.0469418169587657	9	0.1598061349652713
SLC6A6	HER2+	all_evaluable_celltypes	DONE		Fibroblasts	Myeloid	0.2456191328419864	0.0788500783354561	5	0.2641803688434678
SLC6A6	HER2+	shared_celltypes	DONE		Fibroblasts	Myeloid	0.2456191328419864	0.0788500783354561	5	0.2641803688434678
SLC6A6	TNBC	all_evaluable_celltypes	DONE		Myeloid	Endothelial	0.1427872603008232	0.014591620445563697	10	0.1403481863720477
SLC6A6	TNBC	shared_celltypes	DONE		Myeloid	Endothelial	0.1427872603008232	0.014591620445563697	10	0.1403481863720477
SLC6A8	ER+	all_evaluable_celltypes	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0608351555958169	0.018743972800747695	9	0.0829608194994516
SLC6A8	ER+	shared_celltypes	DONE		Malignant_epithelial	Fibroblasts	0.0608351555958169	0.018918124047374196	9	0.0829608194994516
SLC6A8	HER2+	all_evaluable_celltypes	DONE		Malignant_epithelial	Perivascular	0.0679232866756658	0.030865000078536	3	0.1567079011827108
SLC6A8	HER2+	shared_celltypes	DONE		Malignant_epithelial	Perivascular	0.0679232866756658	0.030865000078536	3	0.1567079011827108
SLC6A8	TNBC	all_evaluable_celltypes	DONE		Malignant_epithelial	Fibroblasts	0.0503226522592814	0.004540683473054495	8	0.0970477604903537
SLC6A8	TNBC	shared_celltypes	DONE		Malignant_epithelial	Fibroblasts	0.0503226522592814	0.004540683473054495	8	0.0970477604903537
SLC7A11	ER+	all_evaluable_celltypes	DONE		Myeloid	Endothelial	0.0288376861837073	0.0143685536395609	11	0.0212109820428355
SLC7A11	ER+	shared_celltypes	DONE		Myeloid	Endothelial	0.0288376861837073	0.0143685536395609	11	0.0212109820428355
SLC7A11	HER2+	all_evaluable_celltypes	DONE		Myeloid	Endothelial	0.0395943035019754	0.016940471028932404	5	0.0346264936429095
SLC7A11	HER2+	shared_celltypes	DONE		Myeloid	Endothelial	0.0395943035019754	0.016940471028932404	5	0.0346264936429095
SLC7A11	TNBC	all_evaluable_celltypes	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0666409666126607	0.03987501659283969	8	0.0849352143321184
SLC7A11	TNBC	shared_celltypes	DONE		Malignant_epithelial	Myeloid	0.0666409666126607	0.0451632847193657	8	0.0849352143321184
SOAT1	ER+	all_evaluable_celltypes	DONE		Myeloid	Fibroblasts	0.230950627768806	0.1346785608587424	11	0.217611442184996
SOAT1	ER+	shared_celltypes	DONE		Myeloid	Fibroblasts	0.230950627768806	0.1346785608587424	11	0.217611442184996
SOAT1	HER2+	all_evaluable_celltypes	DONE		Myeloid	Fibroblasts	0.2662155528562305	0.15574075709697288	5	0.3383913531533231
SOAT1	HER2+	shared_celltypes	DONE		Myeloid	Fibroblasts	0.2662155528562305	0.15574075709697288	5	0.3383913531533231
SOAT1	TNBC	all_evaluable_celltypes	DONE		Myeloid	Fibroblasts	0.2186044456509119	0.1251091532588276	10	0.209983391817856
SOAT1	TNBC	shared_celltypes	DONE		Myeloid	Fibroblasts	0.2186044456509119	0.1251091532588276	10	0.209983391817856
SOAT2	ER+	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0014257412413599	0.0003172575412356	9	0.001939122168182
SOAT2	ER+	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0014257412413599	0.0003172575412356	9	0.001939122168182
SOAT2	HER2+	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0033069965600322	0.0012807985080829998	5	0.0040188078070545
SOAT2	HER2+	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0033069965600322	0.0012807985080829998	5	0.0040188078070545
SOAT2	TNBC	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0033519976810332	0.0030995283120886	9	0.0028292064261
SOAT2	TNBC	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0033519976810332	0.0030995283120886	9	0.0028292064261
SORD	ER+	all_evaluable_celltypes	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.3240374776612087	0.07238857757183881	9	0.3403338564951967
SORD	ER+	shared_celltypes	DONE		Malignant_epithelial	Myeloid	0.3240374776612087	0.27114950453875203	9	0.3403338564951967
SORD	HER2+	all_evaluable_celltypes	DONE		Malignant_epithelial	Myeloid	0.1129626265125192	0.0430958204949195	3	0.2411957324947529
SORD	HER2+	shared_celltypes	DONE		Malignant_epithelial	Myeloid	0.1129626265125192	0.0430958204949195	3	0.2411957324947529
SORD	TNBC	all_evaluable_celltypes	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.1758001977710512	0.07073042170486309	8	0.2546290949925132
SORD	TNBC	shared_celltypes	DONE		Malignant_epithelial	Myeloid	0.1758001977710512	0.119538558247102	8	0.2546290949925132
SPHK1	ER+	all_evaluable_celltypes	DONE		Fibroblasts	Endothelial	0.3916126869359934	0.1389388410131669	9	0.2959358023748241
SPHK1	ER+	shared_celltypes	DONE		Fibroblasts	Endothelial	0.3916126869359934	0.1389388410131669	9	0.2959358023748241
SPHK1	HER2+	all_evaluable_celltypes	DONE		Fibroblasts	Endothelial	0.6887643773505594	0.2872811721145864	5	0.5475994664818467
SPHK1	HER2+	shared_celltypes	DONE		Fibroblasts	Endothelial	0.6887643773505594	0.2872811721145864	5	0.5475994664818467
SPHK1	TNBC	all_evaluable_celltypes	DONE		Fibroblasts	Malignant_epithelial	0.5948662242390765	0.27245927313635065	9	0.3858022497634051
SPHK1	TNBC	shared_celltypes	DONE		Fibroblasts	Malignant_epithelial	0.5948662242390765	0.27245927313635065	9	0.3858022497634051
SPHK2	ER+	all_evaluable_celltypes	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.066342991934282	0.0261792219749669	9	0.1012955127430645
SPHK2	ER+	shared_celltypes	DONE		Malignant_epithelial	Fibroblasts	0.066342991934282	0.028920698579395804	9	0.1012955127430645
SPHK2	HER2+	all_evaluable_celltypes	DONE		Malignant_epithelial	Endothelial	0.0602621442519085	0.020465362142675796	3	0.1648413917123881
SPHK2	HER2+	shared_celltypes	DONE		Malignant_epithelial	Endothelial	0.0602621442519085	0.020465362142675796	3	0.1648413917123881
SPHK2	TNBC	all_evaluable_celltypes	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.0579714993965248	0.003087018160783904	4	0.0670330825486927
SPHK2	TNBC	shared_celltypes	DONE		Malignant_epithelial	T_NK_cells	0.0548844812357409	0.015455621140137099	8	0.0993958109269975
SQLE	ER+	all_evaluable_celltypes	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.3230942926636501	0.19209629471992418	9	0.357494042364826
SQLE	ER+	shared_celltypes	DONE		Malignant_epithelial	Endothelial	0.3230942926636501	0.2081450323101862	9	0.357494042364826
SQLE	HER2+	all_evaluable_celltypes	DONE		Malignant_epithelial	B_cells	1.219816355642312	1.0646865967555754	3	0.7567619291950164
SQLE	HER2+	shared_celltypes	DONE		Malignant_epithelial	B_cells	1.219816355642312	1.0646865967555754	3	0.7567619291950164
SQLE	TNBC	all_evaluable_celltypes	DONE		Malignant_epithelial	Endothelial	0.3278755473826112	0.18953101419614451	8	0.3602734928935412
SQLE	TNBC	shared_celltypes	DONE		Malignant_epithelial	Endothelial	0.3278755473826112	0.18953101419614451	8	0.3602734928935412
SUCLA2	ER+	all_evaluable_celltypes	DONE		Nonmalignant_epithelial	Perivascular	0.230434157694866	0.04811164550221811	4	0.3756881936519953
SUCLA2	ER+	shared_celltypes	DONE		Perivascular	Fibroblasts	0.1823225121926479	0.00544765048817189	11	0.1422859332300327
SUCLA2	HER2+	all_evaluable_celltypes	DONE		Malignant_epithelial	Fibroblasts	0.1929500613919079	0.06489502293238081	3	0.3837062720712731
SUCLA2	HER2+	shared_celltypes	DONE		Malignant_epithelial	Fibroblasts	0.1929500613919079	0.06489502293238081	3	0.3837062720712731
SUCLA2	TNBC	all_evaluable_celltypes	DONE		Malignant_epithelial	Perivascular	0.1549469514657943	4.244566394770444e-05	8	0.237576201101348
SUCLA2	TNBC	shared_celltypes	DONE		Malignant_epithelial	Perivascular	0.1549469514657943	4.244566394770444e-05	8	0.237576201101348
SUCLG1	ER+	all_evaluable_celltypes	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.6698961748724984	0.3086101695495446	4	0.6587898980993651
SUCLG1	ER+	shared_celltypes	DONE		Malignant_epithelial	Perivascular	0.3612860053229538	0.0686098274414913	9	0.3964526561143127
SUCLG1	HER2+	all_evaluable_celltypes	DONE		Malignant_epithelial	Perivascular	0.4482924468412717	0.1296189030566679	3	0.6071794920881821
SUCLG1	HER2+	shared_celltypes	DONE		Malignant_epithelial	Perivascular	0.4482924468412717	0.1296189030566679	3	0.6071794920881821
SUCLG1	TNBC	all_evaluable_celltypes	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.5183331373674857	0.006040840327586672	4	0.5102163768377107
SUCLG1	TNBC	shared_celltypes	DONE		Malignant_epithelial	Fibroblasts	0.512292297039899	0.1913652495897522	8	0.5228948552599584
SUCLG2	ER+	all_evaluable_celltypes	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.2960928201866296	0.017430785406714278	4	0.4428247804123878
SUCLG2	ER+	shared_celltypes	DONE		Malignant_epithelial	Fibroblasts	0.2786620347799153	0.0804768563688584	9	0.3213231101161998
SUCLG2	HER2+	all_evaluable_celltypes	DONE		Malignant_epithelial	Perivascular	0.3147099835380809	0.06058253714401418	3	0.5129481705983446
SUCLG2	HER2+	shared_celltypes	DONE		Malignant_epithelial	Perivascular	0.3147099835380809	0.06058253714401418	3	0.5129481705983446
SUCLG2	TNBC	all_evaluable_celltypes	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.2305097944169867	0.024388930209582715	8	0.3252691373780134
SUCLG2	TNBC	shared_celltypes	DONE		Malignant_epithelial	Perivascular	0.2305097944169867	0.029216791826821215	8	0.3252691373780134
TAT	ER+	all_evaluable_celltypes	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.1063045294934357	0.0567068895942368	4	0.0587084711451458
TAT	ER+	shared_celltypes	DONE		Malignant_epithelial	Fibroblasts	0.0495976398991989	0.0395819689965411	9	0.0321284566030234
TAT	HER2+	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0016799127195202	0.001597365996606573	5	0.0068965517241379
TAT	HER2+	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0016799127195202	0.001597365996606573	5	0.0068965517241379
TAT	TNBC	all_evaluable_celltypes	DONE		Nonmalignant_epithelial	Myeloid	0.0628420953425983	0.0615756677088269	4	0.0522204577195116
TAT	TNBC	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0012664276337714	0.00027822138741629993	10	0.0009523809523809
UPB1	ER+	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0066514094185326	0.0001230583750067996	11	0.0035808585464495
UPB1	ER+	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0066514094185326	0.0001230583750067996	11	0.0035808585464495
UPB1	HER2+	all_evaluable_celltypes	DONE		Endothelial	Malignant_epithelial	0.0068614530321039	0.0004016912031068005	4	0.0050521886524029
UPB1	HER2+	shared_celltypes	DONE		Endothelial	Malignant_epithelial	0.0068614530321039	0.0004016912031068005	4	0.0050521886524029
UPB1	TNBC	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0096740946413834	0.003484974083600701	7	0.0078360721881886
UPB1	TNBC	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0096740946413834	0.003484974083600701	7	0.0078360721881886
UPP1	ER+	all_evaluable_celltypes	DONE		Endothelial	Myeloid	0.5525890405528453	0.1624617508329576	11	0.3632005033919306
UPP1	ER+	shared_celltypes	DONE		Endothelial	Myeloid	0.5525890405528453	0.1624617508329576	11	0.3632005033919306
UPP1	HER2+	all_evaluable_celltypes	DONE		Endothelial	Myeloid	0.8161490756813747	0.22007558554118023	4	0.5354825542336703
UPP1	HER2+	shared_celltypes	DONE		Endothelial	Myeloid	0.8161490756813747	0.22007558554118023	4	0.5354825542336703
UPP1	TNBC	all_evaluable_celltypes	DONE		Myeloid	Endothelial	0.5234902401428	0.07092575489012021	10	0.3836948572029106
UPP1	TNBC	shared_celltypes	DONE		Myeloid	Endothelial	0.5234902401428	0.07092575489012021	10	0.3836948572029106
UPP2	ER+	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.00056164939144	0.00047069968549578046	9	0.0007368705356968
UPP2	ER+	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.00056164939144	0.00047069968549578046	9	0.0007368705356968
UPP2	HER2+	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0011541999860871	0.0010022111997912	5	0.0031723497483575
UPP2	HER2+	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0011541999860871	0.0010022111997912	5	0.0031723497483575
UPP2	TNBC	all_evaluable_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0005466485664441	0.00047762914225267115	8	0.0010541825841765
UPP2	TNBC	shared_celltypes	NOT_EVALUABLE	low_detection	NA	NA	0.0005466485664441	0.00047762914225267115	8	0.0010541825841765
