cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	same_cohort_postselection	stable_gene_id	expression_scale	model_formula	ci_method	ci_estimand	p_method	seed	bootstrap_valid	n_pairs_total	n_up	n_down	n_equal	up_fraction	mean_delta	median_delta	t_statistic	degrees_freedom	bootstrap_mean_lower	bootstrap_mean_upper	family_n_planned	evidence_label
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	IMPA2	author_case	36	36	mean_paired_RNA_difference_author_scale	0.08409779203470616	-0.08838364530814444	0.25657922937755673	0.32905040542472563	0.5192826710608951	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:6051	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	4237453213	4000	36	24	12	0	0.6666666666666666	0.08409779203470616	0.16423011792544573	0.9898317000839986	35	-0.08291607147917987	0.2355154278517273	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ADA	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.05593788651359814	-0.16647942317055048	0.05460365014335418	0.3129967406312404	0.5282312596425492	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:186	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3031226822	4000	43	18	25	0	0.4186046511627907	-0.05593788651359814	-0.046561277009030455	-1.0212199717979864	42	-0.162905624207764	0.04642059929384257	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	ADA	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.034408975655192776	-0.15151268447036165	0.08269473315997608	0.5546712666754487	0.7091366827116496	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:186	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3022111226	4000	36	14	22	0	0.3888888888888889	-0.034408975655192776	-0.05249532752213515	-0.5965134237621298	35	-0.15294812020729118	0.07492732319101847	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ADA2	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.2014198517430454	-0.3477181821078184	-0.05512152137827242	0.008132333630603509	0.04077254426215564	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:1839	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	4278756945	4000	43	15	28	0	0.3488372093023256	-0.2014198517430454	-0.15300087131091988	-2.7784439864823103	42	-0.34298417527263403	-0.05353976179027224	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	ADA2	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.20364880690977585	-0.3693505574784651	-0.03794705634108658	0.017461847709238938	0.07348527577638053	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:1839	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1169909480	4000	36	12	24	0	0.3333333333333333	-0.20364880690977585	-0.1352117130065298	-2.4950192503541357	35	-0.36236304662307117	-0.05146894943634067	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	NT5C1A	author_case	43	43	mean_paired_RNA_difference_author_scale	0.013795782084136524	-0.13588483168871746	0.16347639585699048	0.8533380119076864	0.9525834090076049	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:17819	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	976104034	4000	43	20	23	0	0.46511627906976744	0.013795782084136524	-0.026718969237670365	0.18600281372021224	42	-0.13423542508092023	0.15515673708976466	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	NT5C1A	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.04982043835215829	-0.20436032583684596	0.10471944913252937	0.5170905171613555	0.6871860820170644	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:17819	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2733985605	4000	36	16	20	0	0.4444444444444444	-0.04982043835215829	-0.030977252866474903	-0.6544644786132988	35	-0.2076661814765187	0.0901368129354805	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	NT5C2	author_case	43	43	mean_paired_RNA_difference_author_scale	0.0014812536862829609	-0.11001240074015867	0.11297490811272459	0.9787372227871631	0.991962930805892	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8022	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	330929437	4000	43	22	21	0	0.5116279069767442	0.0014812536862829609	0.0018081311777908837	0.026811310189995104	42	-0.10575215108768152	0.11290145306418813	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	NT5C2	author_case	36	36	mean_paired_RNA_difference_author_scale	0.020066931413716047	-0.09034331870448663	0.13047718153191873	0.714373051196338	0.8293296341474728	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8022	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3502779221	4000	36	19	17	0	0.5277777777777778	0.020066931413716047	0.010209925795805042	0.3689696972430331	35	-0.0873822090183042	0.12120430662990163	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ARG1	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.06512620936223516	-0.14220548249377046	0.011953063769300137	0.09555773071832012	0.22444955354768215	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:663	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3802592793	4000	43	17	26	0	0.3953488372093023	-0.06512620936223516	-0.07745715497325989	-1.7051277960402753	42	-0.13880420095633478	0.008839632028736584	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	ARG1	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.028773491994969442	-0.10607282982952482	0.04852584583958594	0.4548991254903687	0.6339890972706146	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:663	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1440685731	4000	36	16	20	0	0.4444444444444444	-0.028773491994969442	-0.07041299957523517	-0.755676514945805	35	-0.10206668145769215	0.04281736486929142	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ARG2	author_case	43	43	mean_paired_RNA_difference_author_scale	0.1921026563803152	-0.19391834866793412	0.5781236614285645	0.320987806691521	0.5292704357423104	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:664	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2151487138	4000	43	23	20	0	0.5348837209302325	0.1921026563803152	0.12963179014590054	1.0042947138489442	42	-0.17417939341672703	0.5504124383962905	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	ARG2	author_case	36	36	mean_paired_RNA_difference_author_scale	0.23215487454201306	-0.21362386729177996	0.6779336163758061	0.2976405715651931	0.5095203004760085	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:664	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3170957989	4000	36	21	15	0	0.5833333333333334	0.23215487454201306	0.3315192441058743	1.057249723149487	35	-0.18721242165799137	0.6603067245286548	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	OAT	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.0884941747768286	-0.284093594703627	0.10710524514996982	0.3664374232038895	0.5523907424416842	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8091	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	976384666	4000	43	19	24	0	0.4418604651162791	-0.0884941747768286	-0.06521197836700043	-0.9130317180058976	42	-0.26970202392516013	0.1003259584885518	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	OAT	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.17546827313157198	-0.3643447840644855	0.013408237801341538	0.06761664793009889	0.17971793265631547	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8091	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2497174024	4000	36	15	21	0	0.4166666666666667	-0.17546827313157198	-0.08101602479777004	-1.8859917026279958	35	-0.35484555407152524	-0.004013813561859707	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ODC1	author_case	43	43	mean_paired_RNA_difference_author_scale	0.6369830741411593	0.40266038732977305	0.8713057609525455	2.1712375685996497e-06	0.00010964749721428231	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8109	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2898890129	4000	43	35	8	0	0.813953488372093	0.6369830741411593	0.6429082269135709	5.485955716779865	42	0.41738119414463465	0.874491323705603	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	ODC1	author_case	36	36	mean_paired_RNA_difference_author_scale	0.6292603694313639	0.3563909735407384	0.9021297653219893	4.181173280995464e-05	0.0008445970027610837	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8109	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2336715504	4000	36	28	8	0	0.7777777777777778	0.6292603694313639	0.5989965873717855	4.681604035318053	35	0.3748673977075345	0.8855908551095111	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	OTC	author_case	43	43	mean_paired_RNA_difference_author_scale	0.0606807089475416	-0.04503137709525212	0.16639279499033532	0.2532387442529275	0.4564067006994072	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8512	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3447825101	4000	43	22	21	0	0.5116279069767442	0.0606807089475416	0.009174751953680005	1.1584165319021613	42	-0.03724696044158006	0.16133797006801331	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	OTC	author_case	36	36	mean_paired_RNA_difference_author_scale	0.05053178187825332	-0.0485983662512672	0.14966193000777384	0.30783592024121925	0.5181904657393858	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8512	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3809215054	4000	36	18	18	0	0.5	0.05053178187825332	-0.0011356791298600122	1.0348513843197789	35	-0.041874119968608	0.14740384270017926	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CYP27A1	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.38513803394629975	-0.6264874575284902	-0.14378861036410925	0.0024722769675686552	0.013872220762468567	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2605	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3957527843	4000	43	11	32	0	0.2558139534883721	-0.38513803394629975	-0.4229402895096701	-3.220393094901401	42	-0.6233703021606741	-0.15768945295221742	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	CYP27A1	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.3722400182701589	-0.628614289950695	-0.11586574658962273	0.005668982288186202	0.032146348004449606	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2605	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	810823632	4000	36	10	26	0	0.2777777777777778	-0.3722400182701589	-0.42257754499186007	-2.9475945747159518	35	-0.6181111016855795	-0.13094067308373314	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	SOAT1	author_case	43	43	mean_paired_RNA_difference_author_scale	0.2519748302758898	0.015979234047053675	0.4879704265047259	0.03696456458445479	0.1158957715718228	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:11177	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1494033135	4000	43	25	18	0	0.5813953488372093	0.2519748302758898	0.29383939020523897	2.154725771304373	42	0.02934128031557439	0.4819296029972487	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	SOAT1	author_case	36	36	mean_paired_RNA_difference_author_scale	0.28827498818084535	0.03121002411378776	0.545339952247903	0.029036418739314132	0.10861771454336026	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:11177	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2506107343	4000	36	21	15	0	0.5833333333333334	0.28827498818084535	0.3136057657539597	2.2765814903875654	35	0.04961012462317815	0.5279352639223219	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	SOAT2	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.0045330654418275764	-0.08282003151656839	0.07375390063291323	0.9075332407915746	0.9846790951788141	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:11178	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1621509145	4000	43	22	21	0	0.5116279069767442	-0.0045330654418275764	0.003812657223189575	-0.11685337749781194	42	-0.0807533329501744	0.07005005866642733	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	SOAT2	author_case	36	36	mean_paired_RNA_difference_author_scale	0.01146303286164432	-0.07339167456519098	0.09631774028847963	0.7855066080069479	0.8717963138645197	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:11178	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2462462665	4000	36	19	17	0	0.5277777777777778	0.01146303286164432	0.008034672295244683	0.274247529688127	35	-0.07181261958942015	0.09293598420072859	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	NAGS	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.050953498346474155	-0.12772318883766948	0.025816192144721153	0.18763123848779464	0.36443759783206264	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:17996	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	716069776	4000	43	20	23	0	0.46511627906976744	-0.050953498346474155	-0.042513591945919416	-1.339439064533132	42	-0.12456660199617764	0.02097301722182083	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	NAGS	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.03082116921101694	-0.10416614697973788	0.042523808557704004	0.3994068110588197	0.6112134532869816	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:17996	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	4129638916	4000	36	17	19	0	0.4722222222222222	-0.03082116921101694	-0.02407960394006947	-0.8530959020879938	35	-0.1033305811921968	0.03749363266320554	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CRAT	author_case	43	43	mean_paired_RNA_difference_author_scale	0.27328212277278857	0.12774727326644494	0.41881697227913217	0.00047546723734175474	0.004365653724683384	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2342	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	4269910473	4000	43	32	11	0	0.7441860465116279	0.27328212277278857	0.26999000425697073	3.7895091930351352	42	0.1369329929154724	0.4101194686603618	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	CRAT	author_case	36	36	mean_paired_RNA_difference_author_scale	0.3192039222940031	0.1570991029878947	0.48130874160011144	0.00031444310263129064	0.003528750373973373	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2342	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3462923032	4000	36	27	9	0	0.75	0.3192039222940031	0.2928274385457943	3.997527131836749	35	0.16715790481764292	0.47386142111682134	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ABHD12	author_case	43	43	mean_paired_RNA_difference_author_scale	0.10359068143712186	0.014562065436743835	0.1926192974374999	0.023649578704386238	0.08778798179913534	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:15868	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3266842623	4000	43	27	16	0	0.627906976744186	0.10359068143712186	0.050140453395630225	2.3481714935011233	42	0.024729524327814955	0.1931586242601678	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	ABHD12	author_case	36	36	mean_paired_RNA_difference_author_scale	0.08394729108409749	-0.013054173605056923	0.1809487557732519	0.08768074675650668	0.22139388556017936	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:15868	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3810929815	4000	36	23	13	0	0.6388888888888888	0.08394729108409749	0.048070115796005286	1.7569019368015812	35	-0.005383929721621135	0.18173881874597012	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ENO1	author_case	43	43	mean_paired_RNA_difference_author_scale	0.13865530129754464	-0.025211994897035794	0.30252259749212507	0.09509603539454338	0.22444955354768215	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3350	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1370324320	4000	43	27	16	0	0.627906976744186	0.13865530129754464	0.1329221884219205	1.707587372538487	42	-0.013767408914721562	0.30131465467953905	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	ENO1	author_case	36	36	mean_paired_RNA_difference_author_scale	0.16146320080231363	-0.017314468004662825	0.3402408696092901	0.07524494952252787	0.19486512568654654	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3350	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	818161814	4000	36	23	13	0	0.6388888888888888	0.16146320080231363	0.1269542864082851	1.8334936698573994	35	-0.008110484813969141	0.3336143213527699	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ENO2	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.1471389116171492	-0.24292133734413138	-0.05135648589016703	0.0034477183728990257	0.018327345034884295	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3353	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1532670861	4000	43	15	28	0	0.3488372093023256	-0.1471389116171492	-0.16415120826346996	-3.1001338942027754	42	-0.2395223883205473	-0.05347075308068376	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	ENO2	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.14221718215373516	-0.2529967984974105	-0.03143756581005981	0.013357865215553839	0.05865845159873642	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3353	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2257592600	4000	36	12	24	0	0.3333333333333333	-0.14221718215373516	-0.1601740380889698	-2.6062216006239516	35	-0.24804418153238902	-0.03626932892687821	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ENO3	author_case	43	43	mean_paired_RNA_difference_author_scale	0.012469110012049915	-0.12131668151626113	0.14625490154036097	0.8517124389449845	0.9525834090076049	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3354	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1764547140	4000	43	26	17	0	0.6046511627906976	0.012469110012049915	0.10514096850301957	0.18808935094626944	42	-0.12566010569199887	0.1343426508774086	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	ENO3	author_case	36	36	mean_paired_RNA_difference_author_scale	0.007004891670750456	-0.1408967470067453	0.15490653034824622	0.9239501854857061	0.9426158457985486	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3354	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1368026370	4000	36	21	15	0	0.5833333333333334	0.007004891670750456	0.11025783067093986	0.09614961838478306	35	-0.1373952870083123	0.1390693228881335	101.0	NOT_SUPPORTED_THIS_TEST
