cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	original_effect	original_q	family_n_planned	up_pairs	down_pairs	equal_pairs	up_percent	down_percent	both_observed_pairs	tumor_only_missing_pairs	normal_only_missing_pairs	both_missing_pairs	n_nonzero_differences	bootstrap_valid	random_seed
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00242	guanine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-0.4904645244165602	-0.918390516235359	-0.14676299507880008	0.014303043516311568	0.02773395023284804	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.589713633659115	0.00340110367227365	159	10	22	1	30.303030303030305	66.66666666666666	28	2	2	1	32	4000	2793848717
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	HMDB:HMDB05765	ophthalmate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.01379983383841	-1.1629520379096698	-0.65482408100377	8.782118560905848e-05	0.00035804021825231537	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.853784378285622	0.000312736900370037	159	5	28	0	15.151515151515152	84.84848484848484	32	0	1	0	33	4000	494160401
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00366	urate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.2237790244279996	-1.3788269215602096	-0.9632659260769607	7.110442835794288e-07	1.806440826697348e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.38171846699428	3.03664852373543e-06	159	2	31	0	6.0606060606060606	93.93939393939394	33	0	0	0	33	4000	4285654287
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00311	isocitrate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.1824105630958441	-1.7776320436659232	0.0	0.0002598153012516883	0.000918014064422632	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.94049325537887	0.000701295206824154	159	3	19	11	9.090909090909092	57.57575757575758	9	11	2	11	22	4000	137383696
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00233	4-methyl-2-oxopentanoate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.32934532993354	-1.88071879694728	-0.7650400150138097	3.5149630812742274e-06	3.725860866150681e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.47479797958175	2.22833094147422e-06	159	1	28	4	3.0303030303030303	84.84848484848484	15	13	1	4	29	4000	2383706462
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00388	histamine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.7993310284154207	-2.29292539295833	-0.8538095889616404	2.5778479828681036e-05	0.0001782077518591428	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.21651078686213	4.5885636815329e-06	159	5	28	0	15.151515151515152	84.84848484848484	33	0	0	0	33	4000	3048220105
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00212	adenosine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.5832302784551704	-2.1995401088558997	-1.2390966036154072	9.766128730249252e-06	8.626747045053505e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.43361692283717	3.68444811809424e-06	159	6	27	0	18.181818181818183	81.81818181818183	33	0	0	0	33	4000	1897833741
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C01807	Mucate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-1.8510746036155246	-2.51470215331092	-1.03344343685382	3.307877015483619e-05	0.00020228940210072902	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.07306834400398	0.000171933865206755	159	5	27	1	15.151515151515152	81.81818181818183	31	1	0	1	32	4000	635863850
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C01692	Disulfiram	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-2.405442566343231	-2.5188143476875497	-1.7309004218930397	5.91235537322886e-07	1.806440826697348e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-2.02409833924531	1.46718920051068e-08	159	1	32	0	3.0303030303030303	96.96969696969697	33	0	0	0	33	4000	2531786560
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C01996	acetylcholine	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-2.020605552776564	-2.4253775122044154	-1.306603394049424	0.00019660170178038939	0.0007269690833274863	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.26417215547317	3.03664852373543e-06	159	4	27	2	12.121212121212121	81.81818181818183	23	6	2	2	31	4000	4011506540
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00631	2-phosphoglycerate	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-2.20295837517882	-3.081900465077398	-0.7628189942877599	1.2280378206640874e-05	9.762900674279494e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-1.44511128689612	2.1849625495186e-06	159	2	25	6	6.0606060606060606	75.75757575757575	11	16	0	6	27	4000	2736263565
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00031	glucose	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-4.99419753847941	-5.59434211478007	-3.88210786608912	5.388790737562247e-07	1.806440826697348e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-2.46828093548679	7.02371971133023e-10	159	0	33	0	0.0	100.0	29	4	0	0	33	4000	1257669448
COAD	CAMP_COAD	03_PATIENT	20260921T123200Z_paired_metabolites33_v1	paired_metabolites33_v1	primary33	KEGG:C00780	serotonin (5HT)	NA	GEO_annotated_patient_pair	33	33	median_paired_T_minus_N_author_normalized_log_scale	-4.264552185381937	-5.04277314203068	-3.9901967575372703	1.1741945398998534e-06	1.866969318440767e-05	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-2.57675115041992	5.92017690328805e-10	159	0	31	2	0.0	93.93939393939394	16	15	0	2	31	4000	3161508024
