cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	external_feature	statistics_reused	previous_p	previous_q	previous_effect	seed
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00294	inosine	ADA	author_patient_identifier	20.0	NA	Spearman_rho	0.4902255639097744	-0.0163167332538959	0.8041113584593083	0.0274	0.2980227272727273	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00294|ADA	1192	True	0.0274	0.2675117647058824	0.4902255639097744	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00294	inosine	ADA2	author_patient_identifier	20.0	NA	Spearman_rho	-0.0902255639097744	-0.4954493472615263	0.3507376419661136	0.7024	0.9325649717514124	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00294|ADA2	1192	True	0.7024	0.923316129032258	-0.0902255639097744	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00294	inosine	NT5C2	author_patient_identifier	20.0	NA	Spearman_rho	0.225563909774436	-0.2762625051311972	0.5984866269930711	0.3377	0.7486745283018869	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00294|NT5C2	1192	False	NA	NA	NA	1265564793.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00294	inosine	PNP	author_patient_identifier	20.0	NA	Spearman_rho	-0.1052631578947368	-0.5985227272727273	0.3936322256175186	0.6605	0.928809523809524	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00294|PNP	1192	True	0.6605	0.9172203389830508	-0.1052631578947368	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00294	inosine	SLC29A2	author_patient_identifier	20.0	NA	Spearman_rho	-0.1924812030075188	-0.6401467223044824	0.292090658076392	0.4149	0.8042008196721312	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00294|SLC29A2	1192	False	NA	NA	NA	3813636253.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00300	creatine	CKB	author_patient_identifier	20.0	NA	Spearman_rho	-0.0601503759398496	-0.5686414977814187	0.420593029533732	0.8068	0.95739	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00300|CKB	274	True	0.8068	0.949109655172414	-0.0601503759398496	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00300	creatine	CKM	author_patient_identifier	20.0	NA	Spearman_rho	0.0928308496346038	-0.3788719059361174	0.5955678695349352	0.6906	0.9306534090909092	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00300|CKM	274	True	0.6906	0.923316129032258	0.0928308496346038	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00300	creatine	GAMT	author_patient_identifier	20.0	NA	Spearman_rho	0.1172932330827067	-0.3764127672469404	0.5560773965066702	0.6296	0.928809523809524	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00300|GAMT	274	True	0.6296	0.9172203389830508	0.1172932330827067	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00300	creatine	SLC6A8	author_patient_identifier	20.0	NA	Spearman_rho	0.3819548872180451	-0.0492929741851338	0.6853393258478554	0.0956	0.5178103448275863	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00300|SLC6A8	274	True	0.0956	0.5207849999999999	0.3819548872180451	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00307	cytidine 5'-diphosphocholine	CEPT1	author_patient_identifier	20.0	NA	Spearman_rho	-0.6556390977443609	-0.8634397691454756	-0.289689698624993	0.0014	0.10575	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00307|CEPT1	965	True	0.0014	0.07335	-0.6556390977443609	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00307	cytidine 5'-diphosphocholine	CHPT1	author_patient_identifier	20.0	NA	Spearman_rho	-0.5759398496240602	-0.8521453823485804	-0.1738436896688218	0.0097	0.2187307692307692	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00307|CHPT1	965	True	0.0097	0.17115	-0.5759398496240602	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00307	cytidine 5'-diphosphocholine	PCYT1A	author_patient_identifier	20.0	NA	Spearman_rho	-0.0030075187969924	-0.4863918085326349	0.5522089992660384	0.994	0.994	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00307|PCYT1A	965	True	0.994	0.994	-0.0030075187969924	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00307	cytidine 5'-diphosphocholine	PCYT1B	author_patient_identifier	20.0	NA	Spearman_rho	0.0917293233082706	-0.3595775720559331	0.4856711602719205	0.697	0.9306534090909092	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00307|PCYT1B	965	True	0.697	0.923316129032258	0.0917293233082706	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00319	sphingosine	SPHK1	author_patient_identifier	20.0	NA	Spearman_rho	-0.1037593984962406	-0.51293846795399	0.3810003524911299	0.6626	0.928809523809524	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00319|SPHK1	1077	True	0.6626	0.9172203389830508	-0.1037593984962406	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00319	sphingosine	SPHK2	author_patient_identifier	20.0	NA	Spearman_rho	-0.2872180451127819	-0.6619408642911296	0.1294723335221347	0.219	0.651037037037037	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00319|SPHK2	1077	True	0.219	0.6329833333333333	-0.2872180451127819	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00327	citrulline	ASS1	author_patient_identifier	20.0	NA	Spearman_rho	-0.2977443609022556	-0.6913795184601024	0.1812655960405463	0.1994	0.62886	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00327|ASS1	263	True	0.1994	0.6132490566037736	-0.2977443609022556	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00327	citrulline	OTC	author_patient_identifier	20.0	NA	Spearman_rho	-0.0176447541661861	-0.4353167926228226	0.3986340038494987	0.9453	0.9764301310043668	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00327|OTC	263	True	0.9453	0.9818414012738852	-0.0176447541661861	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00328	kynurenine	AFMID	author_patient_identifier	20.0	NA	Spearman_rho	-0.1984962406015037	-0.7116677724874895	0.3935178165276723	0.4001	0.8042008196721312	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00328|AFMID	152	True	0.4001	0.7793317647058824	-0.1984962406015037	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00328	kynurenine	KMO	author_patient_identifier	20.0	NA	Spearman_rho	0.3609022556390977	-0.0892675517551755	0.6972038301291554	0.1187	0.5178103448275863	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00328|KMO	152	True	0.1187	0.5207849999999999	0.3609022556390977	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00328	kynurenine	KYNU	author_patient_identifier	20.0	NA	Spearman_rho	-0.0736842105263157	-0.5573730244021932	0.4463207387622757	0.7604	0.9340644329896908	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00328|KYNU	152	True	0.7604	0.9241860294117648	-0.0736842105263157	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00345	6-phosphogluconate	IDNK	author_patient_identifier	20.0	NA	Spearman_rho	-0.0526315789473684	-0.5263453171908491	0.3874441693067393	0.8342	0.9631577669902912	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00345|IDNK	613	True	0.8342	0.949109655172414	-0.0526315789473684	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00345	6-phosphogluconate	PGD	author_patient_identifier	20.0	NA	Spearman_rho	-0.1293233082706767	-0.6216751509637721	0.4012877605996987	0.5788	0.9048278145695364	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00345|PGD	613	True	0.5788	0.9112326923076924	-0.1293233082706767	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00346	phosphoethanolamine	CHKA	author_patient_identifier	20.0	NA	Spearman_rho	0.0842105263157894	-0.4168627860097703	0.5454752379638569	0.7291	0.9340644329896908	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00346|CHKA	956	True	0.7291	0.9241860294117648	0.0842105263157894	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00346	phosphoethanolamine	CHKB	author_patient_identifier	20.0	NA	Spearman_rho	-0.069172932330827	-0.4866815106168151	0.4435198101388709	0.7711	0.9340644329896908	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00346|CHKB	956	True	0.7711	0.9241860294117648	-0.069172932330827	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00346	phosphoethanolamine	ETNK1	author_patient_identifier	20.0	NA	Spearman_rho	0.2481203007518796	-0.2841041587151912	0.6639163583905845	0.2866	0.7242043010752689	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00346|ETNK1	956	True	0.2866	0.7078151515151516	0.2481203007518796	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00346	phosphoethanolamine	ETNK2	author_patient_identifier	20.0	NA	Spearman_rho	0.2781954887218045	-0.2388878871116785	0.7101833748976208	0.2295	0.6518452380952381	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00346|ETNK2	956	True	0.2295	0.6329833333333333	0.2781954887218045	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00346	phosphoethanolamine	PCYT2	author_patient_identifier	20.0	NA	Spearman_rho	0.0180451127819548	-0.454284429443038	0.5039600445496303	0.9457	0.9764301310043668	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00346|PCYT2	956	True	0.9457	0.9818414012738852	0.0180451127819548	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00357	N-acetylglucosamine 6-phosphate	AMDHD2	author_patient_identifier	20.0	NA	Spearman_rho	0.1744360902255639	-0.2233791660310342	0.5262069079095634	0.4623	0.8443854961832061	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00357|AMDHD2	513	True	0.4623	0.8280758241758241	0.1744360902255639	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00357	N-acetylglucosamine 6-phosphate	GNPNAT1	author_patient_identifier	20.0	NA	Spearman_rho	0.0556390977443609	-0.4301343603205305	0.5307545229307403	0.8148	0.95739	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00357|GNPNAT1	513	True	0.8148	0.949109655172414	0.0556390977443609	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00357	N-acetylglucosamine 6-phosphate	NAGK	author_patient_identifier	20.0	NA	Spearman_rho	0.4210526315789473	-0.0910747491814665	0.8214264854594862	0.0641	0.4303857142857143	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00357|NAGK	513	True	0.0641	0.417932	0.4210526315789473	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00357	N-acetylglucosamine 6-phosphate	PGM3	author_patient_identifier	20.0	NA	Spearman_rho	0.1954887218045112	-0.2977652773189124	0.6197041669534099	0.4052	0.8042008196721312	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00357|PGM3	513	True	0.4052	0.7793317647058824	0.1954887218045112	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00385	xanthine	GDA	author_patient_identifier	20.0	NA	Spearman_rho	0.0236484537142941	-0.5245950491948	0.5169104939525896	0.9238	0.9735112107623316	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00385|GDA	1187	True	0.9238	0.9777883116883116	0.0236484537142941	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00429	5,6-dihydrouracil	DPYD	author_patient_identifier	20.0	NA	Spearman_rho	-0.2045882055174477	-0.5923671378399559	0.2654203691584914	0.3854	0.8008391304347827	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00429|DPYD	1278	True	0.3854	0.7790207317073171	-0.2045882055174477	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00429	5,6-dihydrouracil	DPYS	author_patient_identifier	20.0	NA	Spearman_rho	-0.0686033201939234	-0.4688127977719379	0.3787830365294401	0.7683	0.9340644329896908	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00429|DPYS	1278	True	0.7683	0.9241860294117648	-0.0686033201939234	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00491	cystine	CTNS	author_patient_identifier	20.0	NA	Spearman_rho	-0.2064436237443777	-0.60185861917501	0.2598726919659929	0.3801	0.8008391304347827	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00491|CTNS	228	True	0.3801	0.7790207317073171	-0.2064436237443777	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00491	cystine	SLC7A11	author_patient_identifier	20.0	NA	Spearman_rho	-0.2082080991609964	-0.5990318734914626	0.2912737450507112	0.3776	0.8008391304347827	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00491|SLC7A11	228	True	0.3776	0.7790207317073171	-0.2082080991609964	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00668	glucose 6-phosphate	GPI	author_patient_identifier	20.0	NA	Spearman_rho	-0.1293233082706767	-0.5594588181560898	0.3722606388995395	0.5895	0.9113980263157896	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00668|GPI	587	True	0.5895	0.9151285714285716	-0.1293233082706767	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00670	glycerophosphorylcholine (GPC)	GDPD5	author_patient_identifier	20.0	NA	Spearman_rho	0.2300751879699248	-0.3136056069899416	0.6725940570962671	0.3198	0.7486745283018869	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00670|GDPD5	962	True	0.3198	0.73024	0.2300751879699248	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00670	glycerophosphorylcholine (GPC)	GPCPD1	author_patient_identifier	20.0	NA	Spearman_rho	-0.3278195488721804	-0.6760763048738333	0.1266448216342975	0.1548	0.5611515151515151	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00670|GPCPD1	962	True	0.1548	0.5465702127659574	-0.3278195488721804	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA1	author_patient_identifier	20.0	NA	Spearman_rho	-0.4781954887218045	-0.8126088443969957	-0.0469516334688814	0.0318	0.3055	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00670|LYPLA1	962	False	NA	NA	NA	1221411520.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA2	author_patient_identifier	20.0	NA	Spearman_rho	0.2676691729323308	-0.2225735824789962	0.6917527629497654	0.2501	0.6637444444444444	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00670|LYPLA2	962	False	NA	NA	NA	211171212.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	ABHD12	author_patient_identifier	20.0	NA	Spearman_rho	-0.1909774436090225	-0.6216874212673501	0.2694927078336582	0.417	0.8042008196721312	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00712|ABHD12	708	False	NA	NA	NA	4119256979.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	ABHD6	author_patient_identifier	20.0	NA	Spearman_rho	0.069172932330827	-0.4007718400036983	0.6024662329662402	0.7667	0.9340644329896908	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00712|ABHD6	708	False	NA	NA	NA	1407151034.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	ACSL1	author_patient_identifier	20.0	NA	Spearman_rho	-0.2120300751879699	-0.6257742286187616	0.271745355799737	0.3675	0.7996527777777778	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00712|ACSL1	708	False	NA	NA	NA	1274180845.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	ACSL3	author_patient_identifier	20.0	NA	Spearman_rho	0.0330827067669172	-0.4402481364532568	0.4996398930875936	0.8891	0.972286036036036	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00712|ACSL3	708	False	NA	NA	NA	1304648933.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	ACSL5	author_patient_identifier	20.0	NA	Spearman_rho	0.1669172932330827	-0.344524675849386	0.6033784522287357	0.4698	0.8443854961832061	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00712|ACSL5	708	False	NA	NA	NA	1755915096.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	LYPLA1	author_patient_identifier	20.0	NA	Spearman_rho	-0.4045112781954887	-0.7791443468055013	0.1313984336827035	0.0773	0.4909594594594594	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00712|LYPLA1	708	False	NA	NA	NA	1840601448.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00712	oleate (18:1n9)	MGLL	author_patient_identifier	20.0	NA	Spearman_rho	0.0285714285714285	-0.4190694126620899	0.5095113533057491	0.9039	0.972286036036036	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00712|MGLL	708	False	NA	NA	NA	2288821781.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00751	squalene	FDFT1	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	Tang262	235.0	NOT_EVALUABLE	no_unique_author_name	10.1186/s13058-014-0415-9	KEGG:C00751|FDFT1	NA	False	NA	NA	NA	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00751	squalene	SQLE	author_patient_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	Tang262	235.0	NOT_EVALUABLE	no_unique_author_name	10.1186/s13058-014-0415-9	KEGG:C00751|SQLE	NA	False	NA	NA	NA	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00791	creatinine	SLC22A2	author_patient_identifier	20.0	NA	Spearman_rho	-0.2667601975359994	-0.7030258810930499	0.2724169060356673	0.2542	0.6637444444444444	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00791|SLC22A2	275	False	NA	NA	NA	2206964507.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00791	creatinine	SLC47A1	author_patient_identifier	20.0	NA	Spearman_rho	-0.1030462652790086	-0.5791201868110584	0.4234385389630582	0.6604	0.928809523809524	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00791|SLC47A1	275	False	NA	NA	NA	1060255696.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00791	creatinine	SLC47A2	author_patient_identifier	20.0	NA	Spearman_rho	-0.4463927746782502	-0.7852955298114066	0.037977556626691	0.0478	0.4011785714285714	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00791|SLC47A2	275	False	NA	NA	NA	2603027353.0
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00794	sorbitol	SORD	author_patient_identifier	20.0	NA	Spearman_rho	0.0105263157894736	-0.430795770025867	0.4316109422492401	0.9663	0.9830324675324676	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00794|SORD	560	True	0.9663	0.9906094339622642	0.0105263157894736	NA
BRCA	Tang2014	06_EXTERNAL	20260921T151000Z_mapping262_external_v1	mapping262_external_v1	author_patient_linked_spearman	KEGG:C00864	pantothenate	PANK1	author_patient_identifier	20.0	NA	Spearman_rho	-0.2842105263157894	-0.6800306513409962	0.2359534183881381	0.2244	0.651037037037037	Tang262	235.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	10.1186/s13058-014-0415-9	KEGG:C00864|PANK1	1347	True	0.2244	0.6329833333333333	-0.2842105263157894	NA
