cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	external_feature_id	n_bootstrap_valid	seed	CAMP_unadjusted_rho	CAMP_unadjusted_q	FUSCC_primary174_rho	FUSCC_primary174_q	interpretation
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00357	N-acetylglucosamine 6-phosphate	AMDHD2	author_case_identifier	20.0	NA	Spearman_rho	0.1744360902255639	-0.2233791660310342	0.5262069079095634	0.4623	0.8280758241758241	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00357|AMDHD2	513.0	2000.0	20261053.0	-0.0757016882891156	0.731514503816794	0.0119876863395066	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00357	N-acetylglucosamine 6-phosphate	GNPNAT1	author_case_identifier	20.0	NA	Spearman_rho	0.0556390977443609	-0.4301343603205305	0.5307545229307403	0.8148	0.949109655172414	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00357|GNPNAT1	513.0	2000.0	20261054.0	0.1323126958430787	0.4955679611650485	0.0210017724214999	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00357	N-acetylglucosamine 6-phosphate	NAGK	author_case_identifier	20.0	NA	Spearman_rho	0.4210526315789473	-0.0910747491814665	0.8214264854594862	0.0641	0.417932	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00357|NAGK	513.0	2000.0	20261055.0	0.3016697735558923	0.1126241379310344	-0.0533836538299257	0.8279853658536586	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00357	N-acetylglucosamine 6-phosphate	PGM3	author_case_identifier	20.0	NA	Spearman_rho	0.1954887218045112	-0.2977652773189124	0.6197041669534099	0.4052	0.7793317647058824	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00357|PGM3	513.0	2000.0	20261056.0	0.333267229897315	0.0693	-0.1141791224716113	0.3277	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00385	xanthine	GDA	author_case_identifier	20.0	NA	Spearman_rho	0.0236484537142941	-0.5245950491948	0.5169104939525896	0.9238	0.9777883116883116	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00385|GDA	1187.0	2000.0	20261057.0	0.2213643574828133	0.2478184615384615	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00407	isoleucine	BCAT1	author_case_identifier	20.0	NA	Spearman_rho	-0.0511278195488721	-0.4517720826255382	0.3686922684719235	0.8338	0.949109655172414	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00407|BCAT1	190.0	2000.0	20261058.0	-0.154785827604442	0.4405548387096774	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00407	isoleucine	BCAT2	author_case_identifier	20.0	NA	Spearman_rho	-0.281203007518797	-0.706936521821977	0.2635318819663006	0.2272	0.6329833333333333	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00407|BCAT2	190.0	2000.0	20261059.0	-0.2387096774193548	0.2100857142857142	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00429	5,6-dihydrouracil	DPYD	author_case_identifier	20.0	NA	Spearman_rho	-0.2045882055174477	-0.5923671378399559	0.2654203691584914	0.3854	0.7790207317073171	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00429|DPYD	1278.0	2000.0	20261060.0	0.0179793923237366	0.9134078313253012	0.0656332912446215	0.6932883116883117	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00429	5,6-dihydrouracil	DPYS	author_case_identifier	20.0	NA	Spearman_rho	-0.0686033201939234	-0.4688127977719379	0.3787830365294401	0.7683	0.9241860294117648	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00429|DPYS	1278.0	2000.0	20261061.0	-0.278229770295936	0.1406	-0.0265856909134091	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00491	cystine	CTNS	author_case_identifier	20.0	NA	Spearman_rho	-0.2064436237443777	-0.60185861917501	0.2598726919659929	0.3801	0.7790207317073171	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00491|CTNS	228.0	2000.0	20261062.0	0.0746892382641936	0.7333568181818183	-0.0910083152824008	0.5016999999999999	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00491	cystine	SLC7A11	author_case_identifier	20.0	NA	Spearman_rho	-0.2082080991609964	-0.5990318734914626	0.2912737450507112	0.3776	0.7790207317073171	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00491|SLC7A11	228.0	2000.0	20261063.0	0.2483470068345531	0.1956999999999999	-0.2794958423604063	0.00348	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00668	glucose 6-phosphate	GPI	author_case_identifier	20.0	NA	Spearman_rho	-0.1293233082706767	-0.5594588181560898	0.3722606388995395	0.5895	0.9151285714285716	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00668|GPI	587.0	2000.0	20261064.0	0.4648334214701215	0.0171	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00670	glycerophosphorylcholine (GPC)	GDPD5	author_case_identifier	20.0	NA	Spearman_rho	0.2300751879699248	-0.3136056069899416	0.6725940570962671	0.3198	0.73024	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00670|GDPD5	962.0	2000.0	20261065.0	0.040772078265468	0.8638331125827815	-0.0825174028743675	0.5685054545454545	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00670	glycerophosphorylcholine (GPC)	GPCPD1	author_case_identifier	20.0	NA	Spearman_rho	-0.3278195488721804	-0.6760763048738333	0.1266448216342975	0.1548	0.5465702127659574	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00670|GPCPD1	962.0	2000.0	20261066.0	-0.5213643574828133	0.0171	-0.0405747802751559	0.95265	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00751	squalene	FDFT1	author_case_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	Tang2014_original174	163	NOT_EVALUABLE	no_unique_author_name_match	Tang2014	KEGG:C00751|FDFT1	NA	NA	NA	-0.0629161388415127	0.7798821428571429	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00751	squalene	SQLE	author_case_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	Tang2014_original174	163	NOT_EVALUABLE	no_unique_author_name_match	Tang2014	KEGG:C00751|SQLE	NA	NA	NA	0.0398341555544703	0.8638331125827815	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00794	sorbitol	SORD	author_case_identifier	20.0	NA	Spearman_rho	0.0105263157894736	-0.430795770025867	0.4316109422492401	0.9663	0.9906094339622642	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00794|SORD	560.0	2000.0	20261069.0	0.3349969032145958	0.0693	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00864	pantothenate	PANK1	author_case_identifier	20.0	NA	Spearman_rho	-0.2842105263157894	-0.6800306513409962	0.2359534183881381	0.2244	0.6329833333333333	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00864|PANK1	1347.0	2000.0	20261070.0	0.252141723955579	0.1956999999999999	-0.0635470715101517	0.6932883116883117	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00864	pantothenate	PANK2	author_case_identifier	20.0	NA	Spearman_rho	0.1097744360902255	-0.3543154435606149	0.5911659905521586	0.6384	0.9172203389830508	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00864|PANK2	1347.0	2000.0	20261071.0	-0.0508725542041247	0.8350300699300699	-0.0789295959868758	0.6032950819672132	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C00864	pantothenate	PANK3	author_case_identifier	20.0	NA	Spearman_rho	-0.2947368421052631	-0.6626510995470598	0.1921639052557965	0.2178	0.6329833333333333	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C00864|PANK3	1347.0	2000.0	20261072.0	0.024960338445267	0.899314024390244	-0.0653393934544961	0.6932883116883117	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C01157	trans-4-hydroxyproline	PRODH2	author_case_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	Tang2014_original174	163	NOT_EVALUABLE	no_unique_author_name_match	Tang2014	KEGG:C01157|PRODH2	NA	NA	NA	0.0322226672621955	0.8839384615384615	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C01179	4-hydroxyphenylpyruvate	HPD	author_case_identifier	20.0	NA	Spearman_rho	-0.1441604705119191	-0.5837271468871756	0.3262095773205581	0.5494	0.8866554455445544	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C01179|HPD	113.0	2000.0	20261074.0	-0.1170469365264915	0.54705	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C01179	4-hydroxyphenylpyruvate	TAT	author_case_identifier	20.0	NA	Spearman_rho	-0.3606164090215594	-0.7125912430054876	0.0693679807497613	0.1149	0.5207849999999999	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C01179|TAT	113.0	2000.0	20261075.0	-0.085998122128555	0.6893023255813954	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C01181	deoxycarnitine	BBOX1	author_case_identifier	20.0	NA	Spearman_rho	0.1909774436090225	-0.2018370446128337	0.540569732579778	0.4174	0.7822126436781609	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C01181|BBOX1	898.0	2000.0	20261076.0	-0.2708655587962627	0.1611675	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C01835	maltotriose	MGAM	author_case_identifier	20.0	NA	Spearman_rho	-0.1159639869312181	-0.5564106836463599	0.3460493990919469	0.6299	0.9172203389830508	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C01835|MGAM	567.0	2000.0	20261077.0	-0.0680885088965956	0.7550211678832117	0.1393845303497125	0.1914	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C02838	octanoylcarnitine (C8)	CRAT	author_case_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	Tang2014_original174	163	NOT_EVALUABLE	no_unique_author_name_match	Tang2014	KEGG:C02838|CRAT	NA	NA	NA	0.0434533435327353	0.8626775510204082	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C02838	octanoylcarnitine (C8)	CROT	author_case_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	Tang2014_original174	163	NOT_EVALUABLE	no_unique_author_name_match	Tang2014	KEGG:C02838|CROT	NA	NA	NA	0.2098112144199038	0.2489863636363636	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C02862	butyrylcarnitine	CRAT	author_case_identifier	20.0	NA	Spearman_rho	-0.3413533834586466	-0.7401896354909251	0.1429705215419494	0.1377	0.5382880952380952	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C02862|CRAT	890.0	2000.0	20261080.0	0.2278159703860391	0.2100857142857142	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C02918	1-methylnicotinamide	AOX1	author_case_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	Tang2014_original174	163	NOT_EVALUABLE	no_unique_author_name_match	Tang2014	KEGG:C02918|AOX1	NA	NA	NA	0.0699101004759386	0.7547142857142857	-0.0148203712587026	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C02918	1-methylnicotinamide	NNMT	author_case_identifier	NA	NA	Spearman_rho	NA	NA	NA	NA	NA	Tang2014_original174	163	NOT_EVALUABLE	no_unique_author_name_match	Tang2014	KEGG:C02918|NNMT	NA	NA	NA	0.3799048122686408	0.0418	0.2314809994657972	0.0087	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C02990	palmitoylcarnitine	CPT1A	author_case_identifier	20.0	NA	Spearman_rho	0.5428571428571428	0.139371800193718	0.800472120104949	0.0161	0.2093923076923076	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C02990|CPT1A	912.0	2000.0	20261083.0	-0.0358852310422346	0.8830125000000001	0.0967626752623585	0.4876142857142857	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C02990	palmitoylcarnitine	CPT1B	author_case_identifier	20.0	NA	Spearman_rho	-0.1172932330827067	-0.510016481609993	0.3171739172823064	0.6235	0.9172203389830508	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C02990|CPT1B	912.0	2000.0	20261084.0	-0.0653179960754012	0.7550211678832117	0.0096928630997946	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C02990	palmitoylcarnitine	CPT2	author_case_identifier	20.0	NA	Spearman_rho	0.0736842105263157	-0.4580287638231793	0.5749140682120208	0.7545	0.9241860294117648	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C02990|CPT2	912.0	2000.0	20261085.0	0.0765569225256221	0.7206992307692309	0.0131119006333919	1.0	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C04006	inositol 1-phosphate (I1P)	IMPA1	author_case_identifier	20.0	NA	Spearman_rho	-0.0646616541353383	-0.4965677667470047	0.4180569239189925	0.7932	0.9437343065693432	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C04006|IMPA1	974.0	2000.0	20261086.0	0.1373181745990415	0.4955679611650485	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C04006	inositol 1-phosphate (I1P)	IMPA2	author_case_identifier	20.0	NA	Spearman_rho	0.0932330827067669	-0.3718370924725249	0.4840574136820003	0.6941	0.923316129032258	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C04006|IMPA2	974.0	2000.0	20261087.0	0.1342502030556114	0.4967221153846153	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C05282	gamma-glutamylglutamate	FOLH1	author_case_identifier	20.0	NA	Spearman_rho	0.4225563909774436	0.041258367989523	0.6527738242929676	0.0641	0.417932	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C05282|FOLH1	467.0	2000.0	20261088.0	-0.0863348547547993	0.6803064000000001	-0.0984990963273471	0.4876142857142857	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C05345	fructose-6-phosphate	GPI	author_case_identifier	20.0	NA	Spearman_rho	-0.2030075187969924	-0.6631631843118945	0.2875054828265843	0.3919	0.7790207317073171	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C05345|GPI	592.0	2000.0	20261089.0	0.4561446436492835	0.0171	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C05345	fructose-6-phosphate	MPI	author_case_identifier	20.0	NA	Spearman_rho	-0.2631578947368421	-0.6434032212022416	0.2185146607925646	0.2602	0.673215873015873	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C05345|MPI	592.0	2000.0	20261090.0	-0.1766421721516907	0.3743231707317073	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C05345	fructose-6-phosphate	PFKL	author_case_identifier	20.0	NA	Spearman_rho	0.0857142857142857	-0.4359955153785097	0.5534317820063722	0.7248	0.9241860294117648	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C05345|PFKL	592.0	2000.0	20261091.0	0.3589517243394327	0.052725	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C05345	fructose-6-phosphate	PFKM	author_case_identifier	20.0	NA	Spearman_rho	0.0270676691729323	-0.4190998487140696	0.4277071597342036	0.9162	0.9777883116883116	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C05345|PFKM	592.0	2000.0	20261092.0	0.233051141669397	0.2100857142857142	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C05345	fructose-6-phosphate	PFKP	author_case_identifier	20.0	NA	Spearman_rho	0.0406015037593985	-0.499640981802764	0.6232218674916893	0.8667	0.9676171232876712	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C05345|PFKP	592.0	2000.0	20261093.0	0.2095871289967737	0.2635842857142857	NA	NA	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
BRCA	Tang2014	06_EXTERNAL	20260921T072503Z_oslo_tang_external_v1	oslo_tang_external_v1	tumor_spearman_permutation	KEGG:C12270	N-acetyl-aspartyl-glutamate (NAAG)	FOLH1	author_case_identifier	20.0	NA	Spearman_rho	0.226400918605705	-0.2262056486803695	0.6178444498470355	0.3328	0.73024	Tang2014_original174	163	DONE	author_TCGA_case_join;imputed_metabolomics;different_aliquot_possible;unadjusted	Tang2014	KEGG:C12270|FOLH1	51.0	2000.0	20261094.0	-0.0225729672291596	0.899314024390244	0.2463785205334092	0.00348	different_cohorts_and_processed_versions;no_formal_effect_difference_test;Tang_only20_cases
