module_id	module	gene	n_shared_celltypes	interpretation	ER+_status	ER+_reason	ER+_top	ER+_second	ER+_effect	ER+_gap	ER+_n	ER+_detection	ER+_top_cn	ER+_shared_top	ER+_shared_status	HER2+_status	HER2+_reason	HER2+_top	HER2+_second	HER2+_effect	HER2+_gap	HER2+_n	HER2+_detection	HER2+_top_cn	HER2+_shared_top	HER2+_shared_status	TNBC_status	TNBC_reason	TNBC_top	TNBC_second	TNBC_effect	TNBC_gap	TNBC_n	TNBC_detection	TNBC_top_cn	TNBC_shared_top	TNBC_shared_status	same_top_all3	same_top_shared3	status	pattern	equal_subtype_top	omit_ER+_top	omit_HER2+_top	omit_TNBC_top	omit_one_equal_subtype_top_changes
M13	TCA节点不均一变化	SUCLG2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.2960928201866296	0.017430785406714278	4	0.4428247804123878	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.3147099835380809	0.06058253714401418	3	0.5129481705983446	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.2305097944169867	0.024388930209582715	8	0.3252691373780134	恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M13	TCA节点不均一变化	FH	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.2499404623890789	0.021709184446496416	4	0.4068349353351423	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Perivascular	0.3478526247248483	0.181780656118356	3	0.5321156842732986	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.3507396700911442	0.1670769284091164	8	0.418132602479213	恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M13	TCA节点不均一变化	MDH1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Nonmalignant_epithelial	Malignant_epithelial	0.6884199302459832	0.12684005106315077	4	0.7093687398856428	非恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Myeloid	0.5615847182894943	0.11543376080443629	3	0.6663205451958681	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.8904780934464716	0.31888250714955335	8	0.6616326989675237	恶性上皮	Malignant_epithelial	DONE	False	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M13	TCA节点不均一变化	MDH2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.9604470242246868	0.028950353444855192	9	0.7022545750073957	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Myeloid	1.098206164273671	0.5296754350894395	3	0.8115935413992655	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	1.3501190338088591	0.5426193833677694	8	0.8023023284040374	恶性上皮	Malignant_epithelial	DONE	True	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M14	尿嘧啶降解	DPYD	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Myeloid	Fibroblasts	0.2213094886277124	0.08610974750216771	11	0.2060383075062052	髓系细胞	Myeloid	DONE	DONE		Myeloid	Fibroblasts	0.306231392045824	0.11394363491014681	5	0.3800509893109072	髓系细胞	Myeloid	DONE	DONE		Myeloid	Fibroblasts	0.2387738263314936	0.1202580874918089	10	0.230083473376631	髓系细胞	Myeloid	DONE	True	True	DONE	SAME_TOP	Myeloid	Myeloid	Myeloid	Myeloid	False
M14	尿嘧啶降解	SLC29A2	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0642145222574014	0.023526836893623504	9	0.0957942421098272	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	T_NK_cells	0.0700211168360659	0.0642239438367006	3	0.1732737114019004	恶性上皮	Malignant_epithelial	DONE	DONE		Malignant_epithelial	Nonmalignant_epithelial	0.0501654142321865	0.0217120452203704	8	0.0978889235154747	恶性上皮	Malignant_epithelial	DONE	True	True	DONE	SAME_TOP	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	False
M14	尿嘧啶降解	UPP1	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Endothelial	Myeloid	0.5525890405528453	0.1624617508329576	11	0.3632005033919306	内皮细胞	Endothelial	DONE	DONE		Endothelial	Myeloid	0.8161490756813747	0.22007558554118023	4	0.5354825542336703	内皮细胞	Endothelial	DONE	DONE		Myeloid	Endothelial	0.5234902401428	0.07092575489012021	10	0.3836948572029106	髓系细胞	Myeloid	DONE	False	False	DONE	DIFFERENT_TOP_DESCRIPTIVE	Endothelial	Endothelial	Endothelial	Endothelial	False
M14	尿嘧啶降解	UPP2	7	descriptive_only;not_subtype_specificity_or_causality	NOT_EVALUABLE	low_detection	NA	NA	0.00056164939144	0.00047069968549578046	9	0.0007368705356968	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0011541999860871	0.0010022111997912	5	0.0031723497483575	不可判定	NA	NOT_EVALUABLE	NOT_EVALUABLE	low_detection	NA	NA	0.0005466485664441	0.00047762914225267115	8	0.0010541825841765	不可判定	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
M14	尿嘧啶降解	DPYS	7	descriptive_only;not_subtype_specificity_or_causality	NOT_EVALUABLE	low_detection	NA	NA	0.0053788735235133	0.0024314809998524	9	0.0038175928547022	不可判定	NA	NOT_EVALUABLE	DONE		Fibroblasts	Myeloid	0.008129859959942	0.006062639491062	5	0.0101543460142157	成纤维细胞	Fibroblasts	DONE	DONE		Fibroblasts	Myeloid	0.0225856038425114	0.0197555836809583	9	0.0222649418997777	成纤维细胞	Fibroblasts	DONE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
M14	尿嘧啶降解	UPB1	7	descriptive_only;not_subtype_specificity_or_causality	NOT_EVALUABLE	low_detection	NA	NA	0.0066514094185326	0.0001230583750067996	11	0.0035808585464495	不可判定	NA	NOT_EVALUABLE	DONE		Endothelial	Malignant_epithelial	0.0068614530321039	0.0004016912031068005	4	0.0050521886524029	内皮细胞	Endothelial	DONE	NOT_EVALUABLE	low_detection	NA	NA	0.0096740946413834	0.003484974083600701	7	0.0078360721881886	不可判定	NA	NOT_EVALUABLE	False	False	NOT_EVALUABLE	LOW_DETECTION_OR_COVERAGE	NA	NA	NA	NA	NA
M15	赖氨酸与AASS背景	AASS	7	descriptive_only;not_subtype_specificity_or_causality	DONE		Fibroblasts	Nonmalignant_epithelial	0.0699294979108231	0.012830401337293906	9	0.0675999318670656	成纤维细胞	Fibroblasts	DONE	DONE		Fibroblasts	Perivascular	0.1113180067245667	0.0330976655964621	5	0.1423986285734295	成纤维细胞	Fibroblasts	DONE	DONE		Nonmalignant_epithelial	Fibroblasts	0.0682809101012656	0.0015920425659083914	4	0.0916432963914042	非恶性上皮	Fibroblasts	DONE	False	True	DONE	SAME_TOP	Fibroblasts	Fibroblasts	Fibroblasts	Fibroblasts	False
