module_id	module	metabolite_name	cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	statistics_reused	in_original117	previous_p	previous_q	previous_effect	previous_run	seed	bootstrap_valid
M04	嘌呤降解与回收背景	xanthosine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C01762	NT5C2	author_case_row	60.0	NA	Spearman_rho	0.11939855442437854	-0.14803673093140632	0.37370023118772366	0.3603	0.5761748466257669	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C01762|NT5C2	False	False	NA	NA	NA	NA	3266935783.0	4000.0
M04	嘌呤降解与回收背景	xanthosine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C01762	NT5C2	author_case_row	49.0	NA	Spearman_rho	0.012551020408163265	-0.2772999501618934	0.3168565599202103	0.9339	0.9720183673469387	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C01762|NT5C2	False	False	NA	NA	NA	NA	3108430098.0	4000.0
M05	丝氨酸甘氨酸与同工酶相反RNA	serine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00065	SHMT1	author_case_row	60.0	NA	Spearman_rho	-0.1240900250069464	-0.3670430330970723	0.1459725210301007	0.3444	0.574	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00065|SHMT1	True	True	0.3444	0.5453	-0.1240900250069464	20260921T103911Z_camp_pair_sensitivity_v1	1782898607.0	NA
M05	丝氨酸甘氨酸与同工酶相反RNA	serine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00065	SHMT1	author_case_row	60.0	NA	Spearman_rho	-0.1240900250069464	-0.3729939070508594	0.1470069595439102	0.3402	0.6152553191489362	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00065|SHMT1	True	True	0.3402	0.5759821782178217	-0.1240900250069464	20260921T103911Z_camp_pair_sensitivity_v1	4048810999.0	NA
M05	丝氨酸甘氨酸与同工酶相反RNA	serine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00065	SHMT2	author_case_row	60.0	NA	Spearman_rho	-0.1168657960544595	-0.3624561277207567	0.1501319484474226	0.3683	0.5761748466257669	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00065|SHMT2	True	True	0.3683	0.5573389380530973	-0.1168657960544595	20260921T103911Z_camp_pair_sensitivity_v1	419420116.0	NA
M05	丝氨酸甘氨酸与同工酶相反RNA	serine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00065	SHMT2	author_case_row	60.0	NA	Spearman_rho	-0.1168657960544595	-0.3618892851443133	0.1493441104827516	0.3713	0.6229046052631579	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00065|SHMT2	True	True	0.3713	0.598983962264151	-0.1168657960544595	20260921T103911Z_camp_pair_sensitivity_v1	3242354249.0	NA
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00037	GSS	author_case_row	60.0	NA	Spearman_rho	0.0879688802445123	-0.1666679387126024	0.3240347094231508	0.5001	0.7006895604395604	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00037|GSS	True	True	0.5001	0.6629232558139535	0.0879688802445123	20260921T103911Z_camp_pair_sensitivity_v1	2479612274.0	NA
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00037	GSS	author_case_row	60.0	NA	Spearman_rho	0.0879688802445123	-0.1608397431149469	0.3315822659278778	0.506	0.7167868852459016	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00037|GSS	True	True	0.506	0.6813070866141733	0.0879688802445123	20260921T103911Z_camp_pair_sensitivity_v1	745575886.0	NA
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00037	PEPD	author_case_row	60.0	NA	Spearman_rho	-0.0346762989719366	-0.2991923290991558	0.2489583358085159	0.7967	0.8756831896551723	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00037|PEPD	True	True	0.7967	0.8846474025974026	-0.0346762989719366	20260921T103911Z_camp_pair_sensitivity_v1	1052729802.0	NA
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00037	PEPD	author_case_row	60.0	NA	Spearman_rho	-0.0346762989719366	-0.2965347835717556	0.2483878720434938	0.7866	0.9163991031390134	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00037|PEPD	True	True	0.7866	0.896724	-0.0346762989719366	20260921T103911Z_camp_pair_sensitivity_v1	2170168438.0	NA
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00037	SHMT1	author_case_row	60.0	NA	Spearman_rho	-0.259572103362045	-0.4774312527342361	-0.0053683998731636	0.047	0.17888059701492537	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00037|SHMT1	True	True	0.047	0.1786	-0.259572103362045	20260921T103911Z_camp_pair_sensitivity_v1	1527320891.0	NA
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00037	SHMT1	author_case_row	60.0	NA	Spearman_rho	-0.259572103362045	-0.4805953540130755	-0.0043642496199513	0.0473	0.2193	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00037|SHMT1	True	True	0.0473	0.2178	-0.259572103362045	20260921T103911Z_camp_pair_sensitivity_v1	4136760247.0	NA
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00037	SHMT2	author_case_row	60.0	NA	Spearman_rho	0.1808835787718811	-0.0682650067187651	0.4056460110621883	0.1598	0.3671081081081081	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00037|SHMT2	True	True	0.1598	0.3415725	0.1808835787718811	20260921T103911Z_camp_pair_sensitivity_v1	128887852.0	NA
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00037	SHMT2	author_case_row	60.0	NA	Spearman_rho	0.1808835787718811	-0.0629322069075162	0.411772499221923	0.1666	0.4335	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00037|SHMT2	True	True	0.1666	0.3902547945205479	0.1808835787718811	20260921T103911Z_camp_pair_sensitivity_v1	3035437624.0	NA
M06	烟酰胺与甲基化产物	nicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00153	NAMPT	author_case_row	60.0	NA	Spearman_rho	-0.0482938758109338	-0.3175406404259102	0.2277601454254083	0.7132	0.8440733944954129	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00153|NAMPT	True	True	0.7132	0.8410841379310344	-0.0482938758109338	20260921T103911Z_camp_pair_sensitivity_v1	3911161167.0	NA
M06	烟酰胺与甲基化产物	nicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00153	NAMPT	author_case_row	57.0	NA	Spearman_rho	0.0151672284158672	-0.2673868736741497	0.2914517040123074	0.9105	0.9617293388429752	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00153|NAMPT	True	True	0.9105	0.9493628048780488	0.0151672284158672	20260921T103911Z_camp_pair_sensitivity_v1	581090390.0	NA
M06	烟酰胺与甲基化产物	nicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00153	NNMT	author_case_row	60.0	NA	Spearman_rho	-0.3288318333409616	-0.5598760515798441	-0.0601230747242445	0.0102	0.09289285714285715	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00153|NNMT	True	True	0.0102	0.0758347826086956	-0.3288318333409616	20260921T103911Z_camp_pair_sensitivity_v1	3612222901.0	NA
M06	烟酰胺与甲基化产物	nicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00153	NNMT	author_case_row	57.0	NA	Spearman_rho	-0.3402903811252268	-0.5606074931870083	-0.0906981562322216	0.0086	0.09534782608695652	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00153|NNMT	True	True	0.0086	0.0817	-0.3402903811252268	20260921T103911Z_camp_pair_sensitivity_v1	3366274916.0	NA
M06	烟酰胺与甲基化产物	nicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00153	SLC29A2	author_case_row	60.0	NA	Spearman_rho	0.042403023295445964	-0.24702454627979778	0.3349665600755762	0.7467	0.8557937219730941	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00153|SLC29A2	False	False	NA	NA	NA	NA	788165329.0	4000.0
M06	烟酰胺与甲基化产物	nicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00153	SLC29A2	author_case_row	57.0	NA	Spearman_rho	0.021843401607466943	-0.2651531437227722	0.3166622935487719	0.8718	0.9436080508474576	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00153|SLC29A2	False	False	NA	NA	NA	NA	2883364539.0	4000.0
M06	烟酰胺与甲基化产物	1-methylnicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C02918	AOX1	author_case_row	60.0	NA	Spearman_rho	0.0750208391219783	-0.204465296554477	0.3461140743910208	0.5747	0.76978125	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C02918|AOX1	True	True	0.5747	0.736320895522388	0.0750208391219783	20260921T103911Z_camp_pair_sensitivity_v1	132097743.0	NA
M06	烟酰胺与甲基化产物	1-methylnicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C02918	AOX1	author_case_row	60.0	NA	Spearman_rho	0.0750208391219783	-0.1965968397120623	0.3407687600823274	0.5687	0.7632552631578947	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C02918|AOX1	True	True	0.5687	0.7311857142857142	0.0750208391219783	20260921T103911Z_camp_pair_sensitivity_v1	4289183249.0	NA
M06	烟酰胺与甲基化产物	1-methylnicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C02918	NNMT	author_case_row	60.0	NA	Spearman_rho	0.3959988885801612	0.1512563647478483	0.6040509940045382	0.0015	0.03709090909090909	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C02918|NNMT	True	True	0.0015	0.0285	0.3959988885801612	20260921T103911Z_camp_pair_sensitivity_v1	1010810067.0	NA
M06	烟酰胺与甲基化产物	1-methylnicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C02918	NNMT	author_case_row	60.0	NA	Spearman_rho	0.3959988885801612	0.1488326389309985	0.604799920707949	0.0023	0.051	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C02918|NNMT	True	True	0.0023	0.04104	0.3959988885801612	20260921T103911Z_camp_pair_sensitivity_v1	3700938631.0	NA
M06	烟酰胺与甲基化产物	1-methylnicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C02918	SLC22A2	author_case_row	60.0	NA	Spearman_rho	0.05762711864406781	-0.1829969421882759	0.29702721740723875	0.6588	0.810360576923077	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C02918|SLC22A2	False	False	NA	NA	NA	NA	248121687.0	4000.0
M06	烟酰胺与甲基化产物	1-methylnicotinamide	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C02918	SLC22A2	author_case_row	60.0	NA	Spearman_rho	0.05762711864406781	-0.18626121507706458	0.29023855021742845	0.6571	0.8378025	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C02918|SLC22A2	False	False	NA	NA	NA	NA	1540875260.0	4000.0
M06	烟酰胺与甲基化产物	S-adenosylhomocysteine (SAH)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00021	AHCY	author_case_row	60.0	NA	Spearman_rho	0.0078972272421697	-0.2459942187068191	0.2661939148910577	0.9538	0.9891315789473684	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00021|AHCY	True	True	0.9538	0.9878	0.0078972272421697	20260921T103911Z_camp_pair_sensitivity_v1	1550381885.0	NA
M06	烟酰胺与甲基化产物	S-adenosylhomocysteine (SAH)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00021	AHCY	author_case_row	54.0	NA	Spearman_rho	0.0614065180102915	-0.2279544500634932	0.3285533951526083	0.6542	0.8378025	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00021|AHCY	True	True	0.6542	0.8048071942446043	0.0614065180102915	20260921T103911Z_camp_pair_sensitivity_v1	3610686163.0	NA
M06	烟酰胺与甲基化产物	S-adenosylhomocysteine (SAH)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00021	NNMT	author_case_row	60.0	NA	Spearman_rho	-0.1169012088946535	-0.3959986265360279	0.1720776630913249	0.3667	0.5761748466257669	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00021|NNMT	True	True	0.3667	0.5573389380530973	-0.1169012088946535	20260921T103911Z_camp_pair_sensitivity_v1	2253373530.0	NA
M06	烟酰胺与甲基化产物	S-adenosylhomocysteine (SAH)	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00021	NNMT	author_case_row	54.0	NA	Spearman_rho	-0.0030874785591766	-0.2833190785216477	0.2792960069186491	0.9814	0.9919901574803149	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00021|NNMT	True	True	0.9814	0.9881	-0.0030874785591766	20260921T103911Z_camp_pair_sensitivity_v1	410829676.0	NA
M07	糖酵解节点与磷酸戊糖背景	glucose 6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00668	GPI	author_case_row	60.0	NA	Spearman_rho	0.4651847735482079	0.2483910377845794	0.6374703853172279	0.0004	0.019125	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00668|GPI	True	True	0.0004	0.0146571428571428	0.4651847735482079	20260921T103911Z_camp_pair_sensitivity_v1	1640205250.0	NA
M07	糖酵解节点与磷酸戊糖背景	glucose 6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00668	GPI	author_case_row	59.0	NA	Spearman_rho	0.4630040911747516	0.2432289668943606	0.6402646423592722	0.0005	0.0286875	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00668|GPI	True	True	0.0005	0.0219857142857142	0.4630040911747516	20260921T103911Z_camp_pair_sensitivity_v1	2343401448.0	NA
M07	糖酵解节点与磷酸戊糖背景	fructose-6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C05345	GPI	author_case_row	60.0	NA	Spearman_rho	0.4553803041326353	0.2306597618354616	0.6182205664637048	0.0004	0.019125	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C05345|GPI	True	True	0.0004	0.0146571428571428	0.4553803041326353	20260921T103911Z_camp_pair_sensitivity_v1	1078516769.0	NA
M07	糖酵解节点与磷酸戊糖背景	fructose-6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C05345	GPI	author_case_row	53.0	NA	Spearman_rho	0.4423480083857442	0.1814738833681295	0.6419533577621548	0.0007	0.0286875	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C05345|GPI	True	True	0.0007	0.0219857142857142	0.4423480083857442	20260921T103911Z_camp_pair_sensitivity_v1	3172227468.0	NA
M07	糖酵解节点与磷酸戊糖背景	fructose-6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C05345	MPI	author_case_row	60.0	NA	Spearman_rho	-0.1519974332181258	-0.4142354031347659	0.131176819069528	0.2491	0.5001614173228346	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C05345|MPI	True	True	0.2491	0.4680890109890109	-0.1519974332181258	20260921T103911Z_camp_pair_sensitivity_v1	1751705609.0	NA
M07	糖酵解节点与磷酸戊糖背景	fructose-6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C05345	MPI	author_case_row	53.0	NA	Spearman_rho	-0.1939203354297693	-0.4641374780856121	0.0972628808526428	0.1572	0.4175625	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C05345|MPI	True	True	0.1572	0.3786084507042254	-0.1939203354297693	20260921T103911Z_camp_pair_sensitivity_v1	1518160197.0	NA
M07	糖酵解节点与磷酸戊糖背景	fructose-6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C05345	PFKL	author_case_row	60.0	NA	Spearman_rho	0.3506734339582164	0.1029246036230713	0.552065168946884	0.0068	0.08204347826086957	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C05345|PFKL	True	True	0.0068	0.06498	0.3506734339582164	20260921T103911Z_camp_pair_sensitivity_v1	351550840.0	NA
M07	糖酵解节点与磷酸戊糖背景	fructose-6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C05345	PFKL	author_case_row	53.0	NA	Spearman_rho	0.3372036768263183	0.0575564318334478	0.5689909586651666	0.0138	0.12134482758620689	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C05345|PFKL	True	True	0.0138	0.1123714285714285	0.3372036768263183	20260921T103911Z_camp_pair_sensitivity_v1	3844643910.0	NA
M07	糖酵解节点与磷酸戊糖背景	fructose-6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C05345	PFKM	author_case_row	60.0	NA	Spearman_rho	0.2384000736968042	-0.0316702929058589	0.4730425238509409	0.0668	0.2142	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C05345|PFKM	True	True	0.0668	0.2155245283018868	0.2384000736968042	20260921T103911Z_camp_pair_sensitivity_v1	1603103851.0	NA
M07	糖酵解节点与磷酸戊糖背景	fructose-6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C05345	PFKM	author_case_row	53.0	NA	Spearman_rho	0.1865828092243186	-0.0979040960938631	0.453240752198753	0.1797	0.458235	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C05345|PFKM	True	True	0.1797	0.409716	0.1865828092243186	20260921T103911Z_camp_pair_sensitivity_v1	254432707.0	NA
M07	糖酵解节点与磷酸戊糖背景	fructose-6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C05345	PFKP	author_case_row	60.0	NA	Spearman_rho	0.1941694882618079	-0.0721434925283949	0.425232359308686	0.136	0.3211111111111111	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C05345|PFKP	True	True	0.136	0.2952455696202531	0.1941694882618079	20260921T103911Z_camp_pair_sensitivity_v1	4193990525.0	NA
M07	糖酵解节点与磷酸戊糖背景	fructose-6-phosphate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C05345	PFKP	author_case_row	53.0	NA	Spearman_rho	0.2139977422996291	-0.074842768717369	0.4661992231839075	0.1279	0.3606032608695652	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C05345|PFKP	True	True	0.1279	0.3271632352941176	0.2139977422996291	20260921T103911Z_camp_pair_sensitivity_v1	3356911552.0	NA
M07	糖酵解节点与磷酸戊糖背景	lactate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00186	LDHA	author_case_row	60.0	NA	Spearman_rho	0.1286468463462073	-0.1238010146157263	0.3708209837245878	0.3239	0.574	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00186|LDHA	True	True	0.3239	0.5453	0.1286468463462073	20260921T103911Z_camp_pair_sensitivity_v1	2569212949.0	NA
M07	糖酵解节点与磷酸戊糖背景	lactate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00186	LDHA	author_case_row	60.0	NA	Spearman_rho	0.1286468463462073	-0.1190765624526608	0.3744851052530962	0.3293	0.6129306569343066	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00186|LDHA	True	True	0.3293	0.568790909090909	0.1286468463462073	20260921T103911Z_camp_pair_sensitivity_v1	2016757302.0	NA
M07	糖酵解节点与磷酸戊糖背景	lactate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	processed_Spearman262	KEGG:C00186	LDHB	author_case_row	60.0	NA	Spearman_rho	-0.1589330369547096	-0.3961645366554979	0.1049069798829058	0.2289	0.4707217741935484	processed_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00186|LDHB	True	True	0.2289	0.4397966292134831	-0.1589330369547096	20260921T103911Z_camp_pair_sensitivity_v1	3857598107.0	NA
M07	糖酵解节点与磷酸戊糖背景	lactate	BRCA	CAMP_BRCA1_Terunuma	03_PATIENT	20260921T150000Z_mapping262_patient_v1	mapping262_patient_v1	available_Spearman262	KEGG:C00186	LDHB	author_case_row	60.0	NA	Spearman_rho	-0.1589330369547096	-0.3921789740244522	0.092287951782069	0.224	0.5054867256637169	available_Spearman262	255.0	DONE	same_cohort_postselection;RNA_not_flux	CAMP_GSE37751_original_author_case_table	KEGG:C00186|LDHB	True	True	0.224	0.4671219512195122	-0.1589330369547096	20260921T103911Z_camp_pair_sensitivity_v1	1716134737.0	NA
