cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	rna_symbol	relation_id	family_n_planned	reused_from	n_up	n_down	n_equal	median_difference	bootstrap_ci_lower	bootstrap_ci_upper	bootstrap_valid	random_seed	proportion_up	proportion_down
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	ADO	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.4494201576402886	0.29294397475242495	0.6058963405281522	1.6747303187575224e-06	6.29551908146076e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:84890	ADO	COAD|NA|NA|hsa:84890	526	NA	26.0	7.0	0.0	0.5399266161325507	0.3005230631900482	0.5976716971239089	4000.0	3588271093.0	0.7878787878787878	0.21212121212121213
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	XDH	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-2.2553435622052542	-2.8959396376909434	-1.614747486719565	3.843235608836066e-08	2.2238947624163754e-07	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:7498	XDH	COAD|NA|NA|hsa:7498	526	NA	4.0	29.0	0.0	-2.203073121680699	-2.8886461332207936	-1.6351361897000234	4000.0	90072559.0	0.12121212121212122	0.8787878787878788
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	NT5C	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.32351066258405753	-0.5406642647236685	-0.10635706044444662	0.004754805879704563	0.008386044616602226	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:30833	NT5C	COAD|NA|NA|hsa:30833	526	NA	7.0	26.0	0.0	-0.32132821757999963	-0.5149902450787815	-0.10029240096203884	4000.0	3261190814.0	0.21212121212121213	0.7878787878787878
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	NUDT16	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.8464330538212639	-1.0688668108669153	-0.6239992967756126	7.723156703596367e-09	5.524202364377957e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:131870	NUDT16	COAD|NA|NA|hsa:131870	526	NA	1.0	32.0	0.0	-0.7250372010500996	-1.0570478708077988	-0.6428030797365129	4000.0	1453899016.0	0.030303030303030304	0.9696969696969697
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	AMPD1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-3.5266125907601418	-4.2958899143317755	-2.757335267188508	1.1787282477798816e-10	1.640662290828754e-09	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:270	AMPD1	COAD|NA|NA|hsa:270	526	NA	0.0	33.0	0.0	-3.162702483024071	-4.256773222350637	-2.777698505159631	4000.0	3317500531.0	0.0	1.0
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	AMPD2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.242645279583471	1.012776267950709	1.472514291216233	2.0391225910531917e-12	9.826015681989232e-11	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:271	AMPD2	COAD|NA|NA|hsa:271	526	NA	33.0	0.0	0.0	1.3234738002906798	1.0293605470406257	1.454149100986192	4000.0	2546864191.0	1.0	0.0
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GMPR	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.9123259882783683	0.32942129928484454	1.4952306772718922	0.0031946490466181576	0.005955801326131326	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2766	GMPR	COAD|NA|NA|hsa:2766	526	NA	21.0	12.0	0.0	0.8199825303853503	0.37004723495973435	1.4595454629602211	4000.0	1774171161.0	0.6363636363636364	0.36363636363636365
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	IMPDH1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.809678044070506	1.502125015237779	2.117231072903233	2.2632374145425334e-13	3.885224228298016e-11	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3614	IMPDH1	COAD|NA|NA|hsa:3614	526	NA	32.0	1.0	0.0	1.9827870975711992	1.5079023398287512	2.10807863612491	4000.0	3229090342.0	0.9696969696969697	0.030303030303030304
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	IMPDH2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.113386821181797	0.7809195809060707	1.4458540614575233	1.0301636491844613e-07	5.390839978202006e-07	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3615	IMPDH2	COAD|NA|NA|hsa:3615	526	NA	29.0	4.0	0.0	1.1924510847496013	0.7935043244955549	1.4084706757408358	4000.0	942068488.0	0.8787878787878788	0.12121212121212122
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	ITPA	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.6484394969437878	0.4002373356106838	0.8966416582768917	7.795009147796557e-06	2.524798560449828e-05	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3704	ITPA	COAD|NA|NA|hsa:3704	526	NA	27.0	6.0	0.0	0.6048489025678006	0.40454529615208135	0.883465904445237	4000.0	3493725170.0	0.8181818181818182	0.18181818181818182
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	ATIC	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.1522517716324665	0.9388630394012109	1.3656405038637223	2.098760631104496e-12	9.826015681989232e-11	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:471	ATIC	COAD|NA|NA|hsa:471	526	NA	32.0	1.0	0.0	1.2217269323202	0.9460957507000737	1.3511337552282954	4000.0	2745088058.0	0.9696969696969697	0.030303030303030304
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GMPR2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.4142880214905271	-0.5529442010521324	-0.2756318419289219	8.461587987431561e-07	3.476042333311994e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:51292	GMPR2	COAD|NA|NA|hsa:51292	526	NA	6.0	27.0	0.0	-0.44548026960010034	-0.5417875870135171	-0.27871767435597217	4000.0	3834826123.0	0.18181818181818182	0.8181818181818182
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	IARS1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.559471754465185	1.2634314126712134	1.8555120962591567	3.932713498378958e-12	1.557959578203972e-10	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3376	IARS1	COAD|NA|NA|hsa:3376	526	NA	31.0	2.0	0.0	1.6168988171892007	1.2689578828658825	1.8334751582668827	4000.0	396978371.0	0.9393939393939394	0.06060606060606061
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC43A1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.5991741034298396	0.09522767012204891	1.1031205367376302	0.02128530441197688	0.03195898475850756	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8501	SLC43A1	COAD|NA|NA|hsa:8501	526	NA	22.0	11.0	0.0	0.8218160757162298	0.11098219358219287	1.0589739852836422	4000.0	2927723190.0	0.6666666666666666	0.3333333333333333
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	AFMID	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.3699361315435083	0.05642803172167438	0.6834442313653422	0.022203488849798822	0.033240688248972076	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:125061	AFMID	COAD|NA|NA|hsa:125061	526	NA	23.0	10.0	0.0	0.5397287444475793	0.06798463146927035	0.6557989191528587	4000.0	1131203768.0	0.696969696969697	0.30303030303030304
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC7A11	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	2.052017411806586	1.367800321926677	2.7362345016864946	7.922194084354234e-07	3.2902660914858314e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:23657	SLC7A11	COAD|NA|NA|hsa:23657	526	NA	27.0	6.0	0.0	2.176738365602061	1.4007460226571353	2.7144114226971934	4000.0	2937652659.0	0.8181818181818182	0.18181818181818182
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GOT2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.2882730956352031	0.04896187741614888	0.5275843138542573	0.01976842885778429	0.02985554504914636	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2806	GOT2	COAD|NA|NA|hsa:2806	526	NA	22.0	11.0	0.0	0.49014198921370067	0.053927252882467455	0.5041572260289403	4000.0	1684523120.0	0.6666666666666666	0.3333333333333333
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	KMO	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.5035177493215748	-0.7974179054546922	-0.20961759318845735	0.001431922097483684	0.0029263487309686403	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8564	KMO	COAD|NA|NA|hsa:8564	526	NA	9.0	24.0	0.0	-0.46615726558346005	-0.7842370884959899	-0.22114934805553713	4000.0	3036144146.0	0.2727272727272727	0.7272727272727273
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	LARS2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.6718442490961531	0.37572494233667847	0.9679635558556279	5.9504319667905277e-05	0.00016300385440942136	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:23395	LARS2	COAD|NA|NA|hsa:23395	526	NA	26.0	7.0	0.0	0.8149541700952998	0.39616011480071234	0.9607913447173995	4000.0	2989231150.0	0.7878787878787878	0.21212121212121213
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	LARS1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.7848323259535576	0.5844757283989827	0.9851889235081325	4.154743837538771e-09	3.507693567758142e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:51520	LARS1	COAD|NA|NA|hsa:51520	526	NA	29.0	4.0	0.0	0.8257346207363003	0.5942199478280219	0.9605334826902496	4000.0	1606885178.0	0.8787878787878788	0.12121212121212122
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC25A44	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.38685101143873946	-0.5310124303974879	-0.24268959247999106	5.118708181890804e-06	1.745784578591897e-05	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9673	SLC25A44	COAD|NA|NA|hsa:9673	526	NA	5.0	28.0	0.0	-0.4091279931662015	-0.5287788623176499	-0.25394824768345103	4000.0	1777551263.0	0.15151515151515152	0.8484848484848485
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC25A10	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.3733640799593936	0.08539075123714562	0.6613374086816415	0.012679245927709176	0.020231331310655114	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:1468	SLC25A10	COAD|NA|NA|hsa:1468	526	NA	20.0	13.0	0.0	0.3466891117978985	0.09717382093290121	0.647582407082086	4000.0	2512588682.0	0.6060606060606061	0.3939393939393939
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	ACSF3	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.1819518723915944	-0.3370726840559761	-0.026831060727212697	0.022946693597778702	0.03425376000827835	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:197322	ACSF3	COAD|NA|NA|hsa:197322	526	NA	12.0	21.0	0.0	-0.15036898750399885	-0.33104491976768624	-0.03056421579588886	4000.0	505746543.0	0.36363636363636365	0.6363636363636364
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC25A11	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.6582042856761425	-0.8187632009447565	-0.4976453704075286	1.533432583826436e-09	1.5996564609795087e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8402	SLC25A11	COAD|NA|NA|hsa:8402	526	NA	2.0	31.0	0.0	-0.6418642262333005	-0.8137004007036864	-0.5123388980742815	4000.0	1575387333.0	0.06060606060606061	0.9393939393939394
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	PANK1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.3465187792726819	-0.6458261214590835	-0.04721143708628034	0.024637722277551722	0.0361873254161211	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:53354	PANK1	COAD|NA|NA|hsa:53354	526	NA	13.0	20.0	0.0	-0.22701751864259911	-0.6455192842246843	-0.08528075035377611	4000.0	3955791634.0	0.3939393939393939	0.6060606060606061
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	PANK3	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.8906600714769183	-1.0703656283014884	-0.7109545146523482	1.7958508367942625e-11	4.0211442649958486e-10	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:79646	PANK3	COAD|NA|NA|hsa:79646	526	NA	3.0	30.0	0.0	-0.9796149885070999	-1.0584167168277858	-0.7180416647162374	4000.0	747539253.0	0.09090909090909091	0.9090909090909091
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	VNN2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.6064374907290948	-1.083436871469666	-0.1294381099885235	0.014340426098821796	0.022178136459138815	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8875	VNN2	COAD|NA|NA|hsa:8875	526	NA	10.0	23.0	0.0	-0.5717060509558394	-1.0638521578442124	-0.15721610443554576	4000.0	2980036718.0	0.30303030303030304	0.696969696969697
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC5A6	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.34774923140844244	0.2137967593017033	0.4817017035151816	8.595520140533183e-06	2.7494986784935337e-05	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8884	SLC5A6	COAD|NA|NA|hsa:8884	526	NA	30.0	3.0	0.0	0.3855031354067986	0.21632792643843837	0.4670655300450078	4000.0	2833966604.0	0.9090909090909091	0.09090909090909091
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	ALDH1B1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.9472631774997254	0.5259279674074953	1.3685983875919556	6.715363318063219e-05	0.00018202168993697676	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:219	ALDH1B1	COAD|NA|NA|hsa:219	526	NA	29.0	4.0	0.0	1.0924171867489	0.5245520738743042	1.3287767224318514	4000.0	52138177.0	0.8787878787878788	0.12121212121212122
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	ALDH3B1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.26669579093293194	0.0665405804310103	0.4668510014348536	0.010615149436111998	0.01730000620125848	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:221	ALDH3B1	COAD|NA|NA|hsa:221	526	NA	22.0	11.0	0.0	0.3435125103464003	0.08387794725951779	0.4588303702216688	4000.0	2503475704.0	0.6666666666666666	0.3333333333333333
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	FARSB	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.9674317786464602	0.7305333823696324	1.2043301749232882	1.6699016156741496e-09	1.6590477150936525e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10056	FARSB	COAD|NA|NA|hsa:10056	526	NA	31.0	2.0	0.0	0.9883362349078997	0.7318094937712893	1.1970578035885637	4000.0	2331205863.0	0.9393939393939394	0.06060606060606061
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	FARS2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.1756162550584411	0.010420751512461107	0.34081175860442114	0.037917393664152976	0.05379464941332998	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10667	FARS2	COAD|NA|NA|hsa:10667	526	NA	21.0	12.0	0.0	0.12929616236979946	0.007882223996434146	0.3281498942538775	4000.0	270801873.0	0.6363636363636364	0.36363636363636365
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC16A10	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.8080606240974185	0.39815354290088634	1.2179677052939506	0.0003353385618784947	0.0007921988961808477	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:117247	SLC16A10	COAD|NA|NA|hsa:117247	526	NA	23.0	10.0	0.0	1.24506533783976	0.40525899346315675	1.197187255769789	4000.0	3024581748.0	0.696969696969697	0.30303030303030304
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	FARSA	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.8854506362003907	0.6555526170952932	1.115348655305488	5.9749445143440995e-09	4.733994499826479e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2193	FARSA	COAD|NA|NA|hsa:2193	526	NA	29.0	4.0	0.0	1.004475880767501	0.663544653360603	1.0943892468387681	4000.0	798752335.0	0.8787878787878788	0.12121212121212122
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	IL4I1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.7128096201458576	0.20261780558581066	1.2230014347059046	0.007665785655353219	0.012776309425588698	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:259307	IL4I1	COAD|NA|NA|hsa:259307	526	NA	23.0	10.0	0.0	0.8701310552135002	0.22102187233691217	1.1933596111966498	4000.0	2340768214.0	0.696969696969697	0.30303030303030304
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLCO3A1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.3972732888912385	0.07504156877564683	0.7195050090068301	0.017272368554137815	0.026317366288109392	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:28232	SLCO3A1	COAD|NA|NA|hsa:28232	526	NA	22.0	11.0	0.0	0.4478080775883999	0.10156930722874549	0.7040695533828544	4000.0	4239035172.0	0.6666666666666666	0.3333333333333333
